sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
9 hyresgäst $ köpa $ extra kontant $ till $ af 80 $ $ $ $ med läge mot söder eller öster och $ eii central born möjlig $	25	0	central	9 hyresgäster , köpe * extra kontant , till pri§ af 80 & 100,000 kr. , med läge mot söder eller öster och : eii centralt Born möjligt . 	bib19277277_18950801_147683_206_0007_alto.xml-14-25
motionär $ som anse den utredning $ drätselkammare gifvit han motion $ nog knapphändig $ förmena att $ örn den än skola blifva någon bekväm efter anläggning af vattenledning att erhålla vatten för en i motion åsyfta ändamål $ tillgång på vattenhämtningsställe redan mi vara så god $ att den skola kunna låta sig göra att genomföra den föreslå anordning i stad central del $	62	0	central	Motionären , som ansåg den utredning , drätselkammaren gifvit hans motion , nog knapphändig , förmenade att , örn det än skulle blifva något bekvämare efter anläggning af vattenledning att erhålla vatten för de i motionen åsyftade ändamål , tillgången på vattenhämtningsställen redan mi vore så god , att det skulle kunna låta sig göra att genomföra den föreslagna anordningen i stadens centralare delar . 	bib11653790_18960918_145648_38_0005_alto.xml-47-62
central $ $ rum och en ofvanrum $ kök $ öfrig $ beqvämligheter till uthyrning $	0	0	central	Centralt : 3:ne rum och ett ofvanrum , kök o. öfriga - beqvämligheter till uthyrning . 	bib19227291_18950122_145289_9_0004_alto.xml-133-0
manjemkningen $ som ur central bank synpunkt utgöra en afgjord försämring af regering förslag $ få mi att kämpa mot en manstark opposition förste kammare $	4	0	central	manjemkningen , som ur central bank synpunkt utgör en afgjord försämring af regeringens förslag , fick mi att kämpa mot en manstark opposition Förste kammaren . 	bib19227291_18970508_145289_55_0002_alto.xml-105-4
den uti hörnhus af drottninggatan och stor torg central ligga $ stor och elegant butiklägenhet $ som för närvara förhyra al ny klädeshandel $ bli ledig att hyra den 1 oktober 1895 $	8	0	central	Den uti hörnhuset af Drottninggatan och Stora torget centralt liggande , stora och eleganta Butiklägenhet , som för närvarande förhyres al nya Klädeshandeln , blir ledig att hyra den 1 Oktober 1895 . 	bib15650837_18950401_146391_76_0004_alto.xml-128-8
en butik med kontor $ central och bra läge $	5	0	central	En Butik med kontor , centralt och bra läge . 	bib15761570_18950413_146176_64_0003_alto.xml-1-5
ifrågavarande fastighet $ som ha en synnerligen fördelaktig läge i en af stad central och mycket trafikera del $ innefatta tvänne hel tomt $ hvaraf den ena vara hörntomt $ och vara bebygga med $ stor boningshus samt nödig uthus $	13	0	central	Ifrågavarande fastighet , som har ett synnerligen fördelaktigt läge i en af stadens centralaste och mest trafikerade delar , innefattar tvänne hela tomter , hvaraf den ena är hörntomt , och är bebyggd med 2:ne större boningshus samt nödiga uthus . 	bib11653811_19030102_145317_1_0002_alto.xml-46-13
uthyra från den 1 oktober en central belägen lägenhet om 3 rum oeh kök $ tambur $ skafleri m $ m $ i 2 vån $	6	0	central	uthyres från den 1 Oktober en centralt belägen lägenhet om 3 rum oeh kök , tambur , skafleri m . m . i 2 vån . 	bib19225758_18950831_144022_202_0003_alto.xml-162-6
om 1 $ 2 $ 3 rum och kök samt enkelrum $ äfvensom en handelsbutik central belägen uthyra från $ oktober $	15	0	central	om 1 , 2 , 3 rum och kök samt enkelrum , äfvensom en handelsbutik centralt belägen uthyres från l:a Oktober . 	bib15761570_18951114_146176_188_0004_alto.xml-58-15
st $ ub treflig lägenhet på 4 å 5 rum med $ $ kök $ central läge $ önska hyra till den 1 okt $	15	0	central	ST * ub treflig lägenhet på 4 å 5 rum med ™■ * kök , centralt läge , önskas hyra till den 1 Okt . 	bib19227291_18960512_145289_57_0004_alto.xml-95-15
flera af en central och sydamerikansk revolution som ske på sista tid $ hafva uppstå genom denna firma åtgötande $	3	0	central	flera af de Central- och Sydamerikanska revolutionerna som skett på sista tiden , hafva uppstått genom denna firmas åtgötande . 	bib15761570_18950713_146176_115_0004_alto.xml-95-3
sat sig $ att ökning väsentligen komma på stad periferiska del $ medan do central stå stilla eller gå tillbaka $	14	0	central	sat sig , att ökningen väsentligen kommer på stadens periferiska delar , medan do centrala stå stilla eller gå tillbaka . 	bib19227462_18950907_147640_208_0003_alto.xml-215-14
engelska låta hon jag förstå $ att hon slutligen bestämma sig för att icke anta plats $ därför att vi ej bo i någon af en central stadsdel $	26	0	central	engelska lät hon mig förstå , att hon slutligen bestämt sig för att icke antaga platsen , därför att vi ej bodde i någon af de centralare stadsdelarna . 	bib11653811_19030919_145317_145_0004_alto.xml-94-26
en gammal $ bra fruntimmer $ önska hyra den oktober $ 1 eller 2 omöblerad rum inom egon tambur $ med eller utan kök med nödig beqvämlighoter $ något central belägen å $ oller östermalm $	29	0	central	Ett äldre , bättre fruntimmer , Önskar hyra den Oktober : 1 eller 2 omöblerade Rum inom egon tambur , med eller utan kök med nödiga beqvämlighoter , något centralt belägna å Norr- oller Östermalm . 	bib19277277_18950510_147683_126_0009_alto.xml-58-29
treflig lägenhet på 4 ä 5 rum med kök $ central läge $ önska hyra till den 1 okt $	10	0	central	treflig lägenhet på 4 ä 5 rum med kök , centralt läge , önskas hyra till den 1 Okt . 	bib19227291_18960509_145289_56_0004_alto.xml-6-10
ha uppstå efter utslocknande af den central vulkan och äro känneteckna däraf $ att längs de sträckning sur ånga utströmma $ hvika täcka närgränsande bergparti med hvit molnkam $	6	0	central	ha uppstått efter utslocknandet af den centrala vulkanen och äro kännetecknade däraf , att längs deras sträckning sura ångor utströmma , hvika täcka närgränsande bergpartier med hvita molnkammar . 	bib15873936_18950820_147385_97_0004_alto.xml-22-6
med central läge $ särdeles passa till kontorslokal $ att hyra 1 oktober $	1	0	central	med centralt läge , särdeles passande till kontorslokal , att hyra 1 Oktober . 	bib15650837_18950904_146391_205_0004_alto.xml-64-1
en väl möbleradt $ central belägen rum med ag ingång utbyre $ under sommarmånad till billig pria $	4	0	central	Ett väl möbleradt , centralt beläget Rum med agen ingång utbyre » under sommarmånaderna till billigt pria . 	bib19277277_18950525_147683_140_0009_alto.xml-14-4
ha äfven anteckna sig för erhålla af telefon med central 1 borgärdet $ man arbete med denna ledning tagar ej sig börjau förr än 1 vår $	9	0	central	ha äfven antecknat sig för erhållande af telefon med central 1 Borgärdet , man arbetet med dessa ledningar tagar ej sin börjau förr än 1 vår . 	bib11653790_19030911_12541_71_0004_alto.xml-33-9
3 rum och kök $ nyreparerade $ med central läge $ äro till uthyrning ledig från 1 oktober $	8	0	central	3 rum och kök , nyreparerade , med centralt läge , äro till uthyrning lediga från 1 oktober . 	bib15650814_18950511_146365_110_0004_alto.xml-68-8
$ och tillhöra kontor $ med central och bra läge i närhet af stor torg $ uthyra mi genast eller från 1 april $	6	0	central	| och tillhörande kontor , med centralt och bra läge i närheten af stora Torget , uthyres mi genast eller från 1 April . 	bib15761570_18950202_146176_23_0004_alto.xml-0-6
central belägen $ om 9 rum $ vara ledig att hyra från 1 oktober $	0	0	central	centralt belägen , om 9 rum , är ledig att hyra från 1 Oktober . 	bib15975087_18950705_145596_101_0004_alto.xml-86-0
med tambur och bcqvämlkheter $ med eller utan städning $ från 1 oktober $ central läge $ $	14	0	central	med tambur och bcqvämlKheter , med eller utan städning , från 1 Oktober ( centralt läge ) . 	bib15650837_18950911_146391_211_0004_alto.xml-125-14
af tegel $ ha en central läge i rinkaby by $ nära kyrka och järnvägsstation $	5	0	central	af tegel , har ett centralt läge i Rinkaby by , nära kyrka och järnvägsstation . 	bib15978012_18951109_148361_262_0004_alto.xml-2-5
stad gata befinna sig nämligen fortfarande i en synnerligen dålig skick $ om än efter år 1888 respektive gårdsegare ådem nedlägga åtskillig $ denna gata dålig tillstånd $ som jämväl alltid lägga hinder i väg för en ordentlig renhållning af densamma $ medföra icke blott olägenhet i sanitär hänseende utan ock svårighet att fä stab mera central del så bebygda $ som för stad utveckling vara öaskligt $	56	0	central	stads gator befinna sig nämligen fortfarande i ett synnerligen dåligt skick , om än efter år 1888 respektive gårdsegare ådem nedlagt åtskilligt arbete.- Detta gatornas dåliga tillstånd , som jämväl alltid lägger hinder i vägen för en ordentlig renhållning af desamma , medför icke blott olägenheter i sanitärt hänseende utan ock svårighet att fä stabens mera centrala delar så bebygda , som för stadens utveckling är öaskligt . 	bib11653790_19010723_145648_57_0002_alto.xml-55-56
central $ önska hyra nu genast eller 1 april svar torde lemnäs å tryckeri $	0	0	central	centralt , önskas hyra nu genast eller 1 April Svar torde lemnäs å tryckeriet . 	bib15873936_18960229_147385_25_0004_alto.xml-125-0
v $ $ af i $ från meteorologisk central anstalt i stockholm till $ handefeförening vara af fö lie and lydelse saxmmnfettuing $ oväderscentrum i england $	8	0	central	V / lderlek&telfjrammet af i går från meteorologiska central anstalten i Stockholm till b&rrarande Handefeförening var af fö li and lydelse- Saxmmnfettuing : Oväderscentrum i England . 	bib15873371_18950329_145112_86_0003_alto.xml-170-8
skolhus $ en liten kapell eller en kyrka $ $ $ på en central plats inom koloni böra inrätta postkontor $ handelsbod och mejeri $ och å lämplig plats kvarn och se $ hvartill byggnad skola vara $ $ innan kolonist inbjuda att $ sig på plats $	13	0	central	skolhus , ett litet kapell eller en kyrka o. s. v. På en central plats inom kolonien borde inrättas postkontor , handelsbod och mejeri , och å lämplig plats kvarn och såg , hvartill byggnader skulle vara uppförda , innan kolonister inbjödes att bosätta sig på platsen . 	bib11653830_18951202_146968_139_0003_alto.xml-100-13
hr lundell framhålla $ att örn veterinär station skola ligga central $ böra den vara förlagd i örsjö $	10	0	central	Hr Lundell framhöll , att örn veterinärens station skulle ligga centralt , borde den vara förlagd i Örsjö . 	bib11653811_19000928_145317_150_0002_alto.xml-14-10
central läge $ med 2 å 3 rum och kök önska hyra från 1 april af reel hyresgäst $	0	0	central	centralt läge , med 2 å 3 rum och kök önskas hyra från 1 April af reel hyresgäst . 	bib11653830_18960217_146968_14_0004_alto.xml-118-0
någorlunda central belägen ä norr $ bestå af 2 stor ram $ lämplig för 2 ungherre $ önska byra från den 1 oktober $	1	0	central	någorlunda centralt belägen ä Norr , bestående af 2 stora Ram , lämplig för 2 ungherrar , önskas byra från den 1 Oktober . 	bib19277277_18950924_147683_260_0009_alto.xml-17-1
den ny stad ha också obestridligen en både vacker och mycket central läge $ just där en fyra väderstreck öster $ vester $ norr och söder stöta tillhopa med hvarandra $	11	0	central	Den nya staden hade också obestridligen ett både vackert och mycket centralt läge , just där de fyra väderstrecken öster , vester , norr och söder stötte tillhopa med hvarandra . 	bib11653830_18961228_146968_104_0002_alto.xml-49-11
en i god stånd vara $ medelstor $ central belägen gård $ i vesterås $	8	0	central	En i godt stånd varande , medelstor , centralt belägen gård ' i Vesterås . 	bib15873936_18960319_147385_33_0004_alto.xml-5-8
praktisera med fördel att leverera mjölk till liten skumningsstationer $ där densamma separera $ hvarpå grädde efter undergång lämplig behandling föra till en central afkärningsmäjeri $	23	0	central	praktiseras med fördel att leverera mjölk till mindre skumningsstationer , där densamma separeras , hvarpå grädden efter undergången lämplig behandling föres till ett centralt afkärningsmäjeri . 	bib15873936_18960530_147385_62_0002_alto.xml-123-23
så stå kyrka öppen och fri $ mer central $ och kunna lätt och säker försvara $	8	0	central	så står kyrkan öppen och fri , mer central , och kan lättare och säkrare försvaras . 	bib11653811_19021206_145317_188_0004_alto.xml-87-8
nied central läge i örebro $ inreda till flere butik samt för öfrig med nutid bekvämlighet $ lämna hög procent å äska köpeskilling $ sälja nu att tillträda 1 januari 1896 uppgörelse med p $ karlsson $	1	0	central	nied centralaste läge i Örebro , inredda till flere butiker samt för öfrigt med nutidens bekvämligheter , lämna hög procent å äskad köpeskilling , säljas nu att tillträda 1 januari 1896 Uppgörelse med P . Karlsson . 	bib15650814_18951127_146365_278_0004_alto.xml-40-1
nämna $ en favör sån af obestridlig art $ i nära närhet af kanalmynning vid holtenau $ midt ibland en tysk örlogsjettarne $ central $ sä alt intet af de vänta skådespel skola kunna $ uudgå vi $	23	0	central	nämnt , en favör sådan af obestridlig art , i närmaste närhet af kanalmynningen vid Holtenau , midt ibland de tyska örlogsjettarne , centralt , sä alt intet af de väntade skådespelet skall kunna , uudgå oss . 	bib15873371_18950625_145112_169_0002_alto.xml-44-23
jemte nödig magasin $ central belägen i boden $ uthyra nu genast eller 1 oktober $	4	0	central	jemte nödiga magasin , centralt belägen i Boden , uthyres nu genast eller 1 Oktober . 	bib15650835_18950604_146472_48_0004_alto.xml-17-4
enligt en uppgift i $ vi land $ lärer en central utbildningskurs komma att sammandra innevarande sommar $ och den säga $ att den $ som skola blifva kurs ledare $ vara man af chef för första arméfördelning infanteriregemente $ $ $ officer vid generalstab $	10	0	central	Enligt en uppgift i ” Vårt Land ” lärer en central utbildningskurs komma att sammandragas innevarande sommar , och det säges , att den , som skall blifva kursens ledare ; är en af cheferna för första arméfördelningens infanteriregementen , f. d. officer vid generalstaben . 	bib11653838_19020411_147024_15_0001_alto.xml-122-10
jm 21 knngstensgatan $ önska hyra af reel hyresgäst från don 1 oktober en våning om 4 å 5 ram och kök $ med central lilga och flera ingång i fin lina $ 1 t 2 $ upp $	24	0	central	JM 21 Knngstensgatan , Önskas hyra af reel hyresgäst från don 1 Oktober en Våning om 4 å 5 ram och kök , med centralt lilga och flera ingångar i finare lina , 1 t 2 tr. upp . 	bib19277277_18950712_147683_186_0006_alto.xml-7-24
ifrågavarande fastighet $ som ha en synnerligen fördelaktig läge i en af stad central och mycket trafikera del $ innefatta tvänne hel tomt $ hvaraf den ena vara hörntomt $ och vara bebygga med $ stor boningshus samt nödig uthus $	13	0	central	Ifrågavarande fastighet , som har ett synnerligen fördelaktigt läge i en af stadens centralaste och mest trafikerade delar , innefattar tvänne hela tomter , hvaraf den ena är hörntomt , och är bebyggd med 2:ne större boningshus samt nödiga uthus . 	bib11653811_19030103_145317_2_0001_alto.xml-91-13
gul nationalflagga $ och sen på dag $ då skymning inbrntit $ föranstalta illumination vid skald minnesstod och för öfrig i en central delarne af stad $	22	0	central	gula nationalflaggorna , och senare på dagen , då skymningen inbrntit , föranstaltades illumination vid skaldens minnesstod och för öfrigt i de centrala delarne af staden . 	bib15650837_18950213_146391_37_0002_alto.xml-89-22
någorlunda central belägen $ önska hyra af ensam person från den 1 oktober $	1	0	central	någorlunda centralt belägna , önskas hyra af ensam person från den 1 Oktober . 	bib19277277_18950831_147683_236_0007_alto.xml-124-1
båda denna lägenhet i undra våning i en och samma hus med central läge i gammal stadsdel $	12	0	central	Båda dessa lägenheter i undra våningen i ett och samma hus med centralt läge i gamla stadsdelen . 	bib19225758_18950511_144022_109_0004_alto.xml-143-12
jemte butik för bröd oeh mjölkförsäljning $ central läge $ finna att hyra den 1 instunda januari i falun $	7	0	central	jemte butik för bröd oeh mjölkförsäljning ( Centralt läge ) finnes att hyra den 1 instundande Januari i Falun . 	bib11653790_18991222_145648_100_0004_alto.xml-14-7
anse den vara konstateradt $ att den död lida af sjelf mordsmani jemte en epileptisk form af central hjernlidande $	17	0	central	ansåg det vara konstateradt , att den döda lidit af sjelf mordsmani jemte en epileptisk form af centralt hjernlidande . 	bib11653811_18960627_145317_96_0003_alto.xml-67-17
den vara att märka $ att den undersökning $ som vid gotland infanteriregemente äga rum på försommar $ vara föranstalta af arméförvaltning och utföra af den tjänsteman samt afsåg att konstatera försnillningsbeloppen $ men blotta $ åtminstone icke officiel $ transaktion mellan den central ämbetsverk i hufvudstad och den militär lokalförvaltning i visby $	43	0	central	Det är att märka , att den undersökning , som vid Gotlands infanteriregemente ägde rum på försommaren , var föranstaltad af arméförvaltningen och utfördes af dess tjänstemän samt afsåg att konstatera försnillningsbeloppen , men blottade , åtminstone icke officielt , transaktionerna mellan det centrala ämbetsverket i hufvudstaden och den militära lokalförvaltningen i Visby . 	bib11653830_18951115_146968_132_0003_alto.xml-59-43
med central läge i örebro $ inreda till flere butik samt för öfrig med nutid bekvämlighet $ lämna bög procent å äska köpeskilling $ sälja nn att tillträda 1 januari 1896 $	1	0	central	med centralaste läge i Örebro , inredda till flere butiker samt för öfrigt med nutidens bekvämligheter , lämna bög procent å äskad köpeskilling , säljas nn att tillträdas 1 januari 1896 . 	bib15650814_18951220_146365_298_0003_alto.xml-118-1
med central läge passa för bra ung herre eller fruntimmer finna att hyra nu genast $	1	0	central	med centralt läge passande för bättre ung herre eller fruntimmer finnes att hyra nu genast . 	bib15761097_18950622_145020_73_0004_alto.xml-16-1
byggnad $ vara central belägen invid allmän landsväg $ i omedelbar närhet af kvarn $ se och tegelverk äfvensom skolhus $ $ $ 4 mil väg från by kyrka samt $ $ 6 mil från morshytte järnvägsstation $	3	0	central	byggnader , är centralt belägen invid allmän landsväg , i omedelbar närhet af kvarn , såg och tegelverk äfvensom skolhus , * / 4 mils väg från By kyrka samt * / 6 mil från Morshytte järnvägsstation . 	bib11653790_19000907_145648_71_0004_alto.xml-82-3
en stor $ central belägen horngård i falun $ innehålla i undervåning handelsbutik $ 6 rum och brygghus $ i öfvervåning 7 rum $	3	0	central	En större , centralt belägen horngård i Falun , innehållande i undervåningen handelsbutik , 6 rum och brygghus ; i öfvervåningen 7 rum . 	bib11653790_18970924_145648_75_0004_alto.xml-25-3
kes poesi koncentrera sig i paris $ den tysk litteratur ha ingen dylik central punkt $	13	0	central	kes poesi koncentrerar sig i Paris ; den tyska litteraturen har ingen dylik central punkt . 	bib19227462_18950302_147640_52_0005_alto.xml-28-13
i mellersta skåne naturskön trakt belägen väl renomerande öandelslägenhet $ med central läge $ vid kyrka och skola $ där flera väg sammanstöta $ och omkring $ kr $	11	0	central	I mellersta Skånes naturskönaste trakt belägen väl renomerande Öandelslägenhet , med centralt läge , vid kyrka och skola , där flera vägar sammanstöta , och omkring 25,000 kr . 	bib15978012_18950708_148361_155_0004_alto.xml-26-11
med egen ingång $ central belägen $ med eller utan inackordering $ önska hyra genast $	4	0	central	med egen ingång , centralt belägen , med eller utan inackordering , önskas hyra genast . 	bib15978012_18950906_148361_207_0003_alto.xml-115-4
denna kommitterad föreslogo nu att man i ställ för en på plan $ båda torg $ hvilka ligga föga central $ böra försöka att få en enda torg $ belägen emellan denna båda $	19	0	central	Dessa kommitterade föreslogo nu att man i stället för de på planen uppdragna båda torgen , hvilka ligga mindre centralt , borde försöka att få ett enda torg , beläget emellan dessa båda . 	bib15650814_18951227_146365_302_0002_alto.xml-57-19
$ tober hyra en central belägen våning örn 3 rum med kök $	4	0	central	_ tober hyra en centralt belägen Våning örn 3 rum med kök . 	bib19277277_18950719_147683_193_0007_alto.xml-22-4
95 ordinarie bantåg $ 48 afgå och 47 ankomma $ expediera dagligen vid stockholm central och norra jernvägsstation $ enligt den ny sommartidtabell $ som i onsdag börja att tillämpa $	14	1	central	95 ordinarie bantåg — 48 afgående och 47 ankommande — expedieras dagligen vid Stockholms central- och norra jernvägsstationer , enligt den nya sommartidtabellen , som i onsdags började att tillämpas . 	bib11653811_18980604_145317_84_0003_alto.xml-68-14
etjljl central belägen $ välmöbleradt $ $ $ $ stor rum $ gärna inom egen tambur $ önska hyra till nästa termin $	1	1	central	ETJLJL centralt beläget , välmöbleradt ■■ * • ™ större rum , helst inom egen tambur , önskas hyra till nästa termin . 	bib19227291_18961126_145289_143_0004_alto.xml-11-1
$ liverpool $ central $ $ $ $ $ edinburgh $ $ $ gt $ både i göteborg och hull emotta vara på genom frak t till ort inom och utom sverige och england $	3	1	central	» Liverpool , Central , » 11,35 » » Edinburgh » 7,35 & gt ; Både i Göteborg och Hull emottagas varor på genom frak t till orter inom och utom Sverige och England . 	bib19225758_18950816_144022_189_0004_alto.xml-53-3
den vara att göra qvinna lefnadslycka bero af en ängslig afväga renhetsjemlikhet mellan hon och man $ lika orättvis och lika falsk vara den att sorn den central i hel hon lif sätta drift $ drifven till en nästan patologisk raffinement $	27	1	central	det var att göra qvinnans lefnadslycka beroende af en ängsligt afvägd renhetsjemlikhet mellan henne och mannen , lika orättvist och lika falskt är det att sorn det centrala i hela hennes lif sätta driften , drifven till ett nästan patologiskt raffinement . 	bib19227462_18950610_147640_132_0003_alto.xml-101-27
passagerare anlända till hull i tid för dossa ångfartyg om de medfölja en tåg som afgå från london $ king cross $ lördag $ $ m $ n liverpool $ central $ $ $ $ $ edinburgh $ $ $ $ både i göteborg och i hall emotta $ väfer på genomfrakt tili ort inom ooh utom sverige och england $	30	1	central	Passagerare anlända till Hull i tid för dossa ångfartyg om de medfölja de tåg som afgå från London , Kings Cross , Lördag 11,41 f. m . n Liverpool , Central , „ 11,35 „ ” Edinburgh _ „ 7,35 „ Både i Göteborg och i Hall emottaga » väfer på genomfrakt tili orter inom ooh utom Sverige och England . 	bib15873371_18950606_145112_151_0004_alto.xml-119-30
$ liverpool $ central $ $ $ $ $ edinburgh $ $ både i göteborg och i hull emottasas v $ $ rcr på genomfrakt till ort inom och utom sverige och england $	3	1	central	„ Liverpool , Central , „ 11,85 ?„ „ Edinburgh „ 7,35 Både i Göteborg och i Hull emottasas v # * rcr på genomfrakt till orter inom och utom Sverige och England . 	bib15873371_18950815_145112_220_0004_alto.xml-26-3
$ liverpool $ central $ $ $ $ $ edinburgh $ gt $ $ $ gt $ både i göteborg och hull emotta vara på genomfrakt till ort inom ooh utom sverige ooh england $ fartyg stå 1 förbindelse med lågenhet från frankrike $ därifrån vara med särdeles fördel tagai öfver hull $	3	1	central	» Liverpool , Central , » 11,35 » » Edinburgh & gt ; 7,35 & gt ; Både i Göteborg och Hull emottagas varor på genomfrakt till orter inom ooh utom Sverige ooh England , Fartygen stå 1 förbindelse med lågenheter från Frankrike , därifrån varor med särdeles fördel tagai öfver Hull . 	bib19225758_18951127_144022_277_0004_alto.xml-128-3
$ gt $ liverpool $ central $ $ $ $ $ edinburgh $ gt $ $ $ både i göteborg och hull emotta vara på genomtrakt till ort inom och utom sverige och england $	5	1	central	& gt ; Liverpool , Central , • 11,35 » » Edinburgh & gt ; 7,35 » Både i Göteborg och Hull emottagas varor på genomtrakt till orter inom och utom Sverige och England . 	bib19225758_18951025_144022_249_0004_alto.xml-11-5
hr gyberg finna den vara i hög grad oriktig att slopa kungelfs sjukhus $ hvilket ligga mycket central $	17	1	central	Hr Gyberg fann det vara i hög grad oriktigt att slopa Kungelfs sjukhus , hvilket ligger mycket centralt . 	bib15873371_18950920_145112_256_0002_alto.xml-23-17
en elegant $ modern $ ytterst beqväm och central belägen våning örn 8 rum $ serveringsrum $ kök $ badrum $ piskbalkong m $ m $ $ att hyra den 1 oktober $	8	1	central	En elegant , modern , ytterst beqväm och centralt belägen Våning örn 8 rum , serveringsrum , kök , badrum , piskbalkong m . m . , att hyra den 1 Oktober . 	bib19277277_18950323_147683_81_0008_alto.xml-24-8
