sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
but stern disease his footstep staid $ and down the woodman 's axe he lay $ the fever-flame be high $ no more the forest fear have his stroke $ he fall $ as fall the smite oak $ the emigrant must die $	28	6	stroke	But stern disease his footstep staid , And down the woodman 's axe he laid -- The fever-flame was high ; No more the forest fear 'd his stroke , He fell , as falls the smitten oak , The emigrant must die .	fic_1841_8303.txt-315-28
them $ and to take from their fair hand the dainties they would bring $ and they would stroke his sable fur $ and feel his velvet paw $ and then he lick his paw $ and paw so touch $ he could have lick $ and live long on such lick $	18	7	stroke	them , and to take From their fair hands the dainties they would bring ; And they would stroke his sable fur , and feel His velvet paws ; and then he licked his paws , And paws so touched , he could have licked , and lived Long on such licking .	fic_1857_7431.txt-230-18
she moan in very sympathy $ and stroke gently back the straight raven hair $ now clot with blood $	7	7	stroke	She moaned in very sympathy , and stroked gently back the straight raven hair , now clotted with blood .	fic_1855_2494.txt-2484-7
t be not well do $ thou shouldst have stroke him $ and not have gall him $	9	7	stroke	T was not well done ; thou shouldst have stroked him , And not have galled him .	fic_1847_8894.txt-898-9
twice $ baron $ have the tedious night be redden by our watch-fires bright $ twice have the morning sunbeam find our force afoot on hostile ground $ and nothing in the shape of foe have brandish axe $ or bended bow $ $ murmur de nonville $ in disdain $ stroke his courser 's flow mane $ $	51	7	stroke	Twice , Baron , has the tedious night Been reddened by our watch-fires bright ; Twice has the morning sunbeam found Our force afoot on hostile ground , And nothing in the shape of foe Has brandished axe , or bended bow " -- Murmured De Nonville , in disdain , Stroking his courser 's flowing mane . "	fic_1854_8328.txt-914-51
florence seat herself $ and as she do so $ lean her head on mary 's shoulder $ while the latter wind her arm fondly about her $ and gently stroke back the	30	7	stroke	Florence seated herself , and as she did so , leaned her head on Mary 's shoulder , while the latter wound her arm fondly about her , and gently stroked back the	fic_1855_2494.txt-1641-30
she laugh a little $ and go on stroke his face $ $	8	7	stroke	She laughed a little , and went on stroking his face . "	fic_1852_2751.txt-724-8
i prefer run rig to run race $ and if i think ever so much of a woman $ i should n't thank her for admire the leg of my horse more than she do my own $ $ and $ with these word $ he extend the favorite limb $ show a handsomely-turned thigh $ calf $ and ankle $ and stroke them with the complacency of a bachelor whose frequent escape from the snare of the sex have sufficiently show his value $	62	7	stroke	I prefer running rigs to running races ; and if I thought ever so much of a woman , I should n't thank her for admiring the legs of my horse more than she did my own ; " and , with these words , he extended the favorite limbs -- showing a handsomely-turned thigh , calf , and ankle -- and stroked them with the complacency of a bachelor whose frequent escapes from the snares of the sex have sufficiently shown his value .	fic_1852_9232.txt-4005-62
mrs.- landholm be silent a minute or two $ stroke winifred 's head and kiss her $ $	9	7	stroke	Mrs. Landholm was silent a minute or two , stroking Winifred 's head and kissing her . "	fic_1852_2751.txt-3242-9
philip often visit cambiaso while at work $ and one day remark that the head of <nul> anne among the bless be too youthful $ the painter reply by seize his pencil $ and with four stroke so seam the face with wrinkle $ and so entirely alter its air $ that the royal critic once more $ remain stupid $ $ hardly know whether he have judge amiss $ or the change have be effect by magic $	36	7	stroke	Philip often visited Cambiaso while at work , and one day remarking that the head of St. Anne among the blessed was too youthful , the painter replied by seizing his pencil , and with four strokes so seamed the face with wrinkles , and so entirely altered its air , that the royal critic once more " remained stupid , " hardly knowing whether he had judged amiss , or the change had been effected by magic .	nf_1853_765349.txt-1635-36
she allow him to weep on $ though she keep say $ $ geo'ge $ geo'ge $ $ softly $ and stroke his knee with the hand next him $	21	7	stroke	She allowed him to weep on , though she kept saying , " Geo'ge , Geo'ge , " softly , and stroking his knee with the hand next him .	fic_1848_1108.txt-5061-21
he would stroke the head of modest and ingenuous worth that hlushed at its own praise $ and press the youth close to his side that please him $ $	2	7	stroke	He would stroke The head of modest and ingenuous worth That hlushed at its own praise , and press the youth Close to his side that pleased him . "	mag_1840_554841.txt-227-2
i go up $ and amuse myself with stroke her $	8	7	stroke	I went up , and amused myself with stroking her .	nf_1836_747959.txt-179-8
gather her skirt lightly in her hand $ $ they be not so long as to interfere materially with her walk $ $ she come trip up to the door $ but do not appear to be in haste $ for see the child $ she pause in evident surprise $ stoop down and stroke the head of harry 's dog $ with which they be play $ and ask them a few question $ to which $ however $ she fail to obtain satisfactory answer $	54	7	stroke	Gathering her skirts lightly in her hand , -- they were not so long as to interfere materially with her walking , -- she came tripping up to the door , but did not appear to be in haste , for seeing the children , she paused in evident surprise , stooped down and stroked the head of Harry 's dog , with which they were playing , and asked them a few questions , to which , however , she failed to obtain satisfactory answers .	fic_1857_9075.txt-4884-54
and his eye run from the name of bodgers to the name of flint $ and he stroke his wig in a reflective manner $ and lay the paper upon his knee $ and remove his spectacle $ place them upon it $ and eye keenly mr.- quid $ say $ $ it be my opinion $ sir $ that this paper be a forgery $ $	17	7	stroke	And his eye ran from the name of Bodgers to the name of Flint , and he stroked his wig in a reflective manner , and laid the paper upon his knee , and removing his spectacles , placed them upon it , and eyeing keenly Mr. Quid , said : " It 's my opinion , sir , that this paper is a forgery ! "	fic_1855_9773.txt-2011-17
kitty $ kitty $ $ he call to his finger an amiable and womanly look maltese $ and take her in his arm $ stroke her back $ in face of the wilful man $ and add $ $ that be good $ i love cat $ too $ $	24	7	stroke	Kitty , Kitty , " he called to his fingers an amiable and womanly looking Maltese , and taking her in his arms , stroked her back , in face of the wilful man , and added , " That is good ; I love cats , too ! "	fic_1850_7171.txt-4539-24
and however imperfect the communication may have be $ he say of the effect of it $ that $ many be glad to touch it the bible $ to embrace it $ to kiss it $ to hold it to their breast and head $ and stroke over all their body with it $ to show their hungry desire of that knowledge that be speak of $ $	46	7	stroke	And however imperfect the communication may have been , he says of the effect of it , that " many were glad to touch it the Bible , to embrace it , to kiss it , to hold it to their breasts and heads , and stroke over all their body with it , to show their hungry desire of that knowledge that was spoken of . "	mag_1860_556939.txt-239-46
$ stroke his chin $ all laugh and exit $ r.-he <nul> rip $	1	7	stroke	-- Strokes his chin -- all laugh and exit , R. H. Rip .	fic_1860_8596.txt-1078-1
$ abbot upon wreck $ to jacobs then $ to jacobson turn have next $ then shake his head and stroke his chin perplex have $	20	7	stroke	, Abbot upon wrecks ; To Jacobs then , to Jacobson turn 'd next , Then shook his head and stroked his chin perplex 'd .	fic_1819_8618.txt-457-20
$ red face crimson $ and his thought seem in his beard $ for after stroke and fret it for some second $ he speak as follow $ $ fellow-citizen $ i be sure i have not merit the great homage bestow upon me today $	15	7	stroke	, red face crimsoned , and his thoughts seemed in his beard , for after stroking and fretting it for some seconds , he spoke as follows : " Fellow-citizens : I am sure I have not merited the great homage bestowed upon me to-day .	fic_1858_1282.txt-1878-15
as his manner be $ he stroke with his hand the long tuft on his chin $ before he commence speak $ $ there be thing $ $ he say $ $ in the speech of the worshipful brother whereof i approve $ and other $ again $ whereunto i may not give my assent $	6	7	stroke	As his manner was , he stroked with his hand the long tuft on his chin , before he commenced speaking : " There are things , " he said , " in the speech of the worshipful brother whereof I approve , and others , again , whereunto I may not give my assent .	fic_1857_2618.txt-240-6
the turk mark well the influence of the scenery upon the circassian $ and slowly stroke his beard with silent satisfaction at the sight $	15	7	stroke	The Turk marked well the influence of the scenery upon the Circassian , and slowly stroked his beard with silent satisfaction at the sight .	fic_1851_1253.txt-53-15
as he look he stroke his beard $ and mutter $ address himself to the hunchback $ $ harkee $ najara $ man $	4	7	stroke	As he looked he stroked his beard , and muttered , addressing himself to the hunchback , " Harkee , Najara , man !	fic_1835_7016.txt-84-4
at the company $ mr.- lowe take his departure $ involuntarily stroke with increased affection the nasal eminence which have furnish occasion for so much misplace merriment $ $	11	7	stroke	at the company , Mr. Lowe took his departure , involuntarily stroking with increased affection the nasal eminence which had furnished occasion for so much misplaced merriment . "	fic_1842_7289.txt-1828-11
$ look be nothing $ $ reply edward $ stroke his beard $	9	7	stroke	" Looks are nothing , " replied Edward , stroking his beard .	fic_1853_1196.txt-1649-9
there can be none $ for i have see fine beaux use their castor as if they be pet kitten $ stroke down and stroke down the soft fur with affectionate endearment $ as if it be a baby $ tap and smooth its glossy crown $ as if it be a fan $ with which to cool their be-whiskered face $ or a	21	7	stroke	There can be none ; for I have seen fine beaux use their castors as if they were pet kittens , stroking down and stroking down the soft fur with affectionate endearment , as if it were a baby , tapping and smoothing its glossy crown , as if it were a fan , with which to cool their be-whiskered faces , or a	fic_1860_9188.txt-2217-21
many a time have i know her to abstract a measure of oats from the parson 's frugal store $ and set it under the elm tree for clover $ and as she stand by him while he be eat $ pat and stroke him $ he would look round at her with an expression of mute gratitude and fondness $ that word could	43	7	stroke	Many a time have I known her to abstract a measure of oats from the parson 's frugal store , and set it under the elm tree for Clover , and as she stood by him while he was eating , patting and stroking him , he would look round at her with an expression of mute gratitude and fondness , that words could	fic_1835_7281.txt-311-43
redwort stroke his iron-gray moustache $ and regard martin complacently $ to observe the effect of his confession on his new acquaintance $ $	1	7	stroke	Redwort stroked his iron-gray moustache , and regarded Martin complacently , to observe the effect of his confessions on his new acquaintance . "	fic_1854_9826.txt-4287-1
she stroke her silken hair $ and caress her as if she have be a sister $ and give her a few toy from her rich pocket $ she hurry on to overtake her teacher who be descend the stair that lead to the low corridor $ and thence to the yard $	1	7	stroke	She stroked her silken hair , and caressed her as if she had been a sister , and giving her a few toys from her rich pocket , she hurried on to overtake her teacher who was descending the stairs that led to the lowest corridor , and thence to the yard .	fic_1856_5515.txt-378-1
there be one valentine greatarick $ who affirm that he have the gift of healing disease $ by stroke and rub the diseased part with his hand $	18	7	stroke	There was one Valentine Greatarick , who affirmed that he had the gift of healing diseases , by stroking and rubbing the diseased parts with his hands .	nf_1844_747706.txt-172-18
the mussulman $ as he sit there in a thoughtful and silent mood $ stroke slowly the jetty black beard that sweep his breast $ while he seem completely absorb in contemplate the scene before him $	14	7	stroke	The Mussulman , as he sat there in a thoughtful and silent mood , stroked slowly the jetty black beard that swept his breast , while he seemed completely absorbed in contemplating the scene before him .	fic_1851_1253.txt-234-14
miriam alight $ loosen the girth $ caress and stroke the animal $ use all her limited mean to aid it $ and dreadfully afraid $ even in her pity $ that she would lie down and leave her solitary among the moor $	9	7	stroke	Miriam alighted , loosened the girth , caressed and stroked the animal , using all her limited means to aid it , and dreadfully afraid , even in her pity , that she would lie down and leave her solitary among the moors .	fic_1860_9791.txt-2920-9
the caliph stroke his beard and look at giafer $ and giafer shake his head with that solemn air which $ even before the time of lord burleigh $ mean so much among counsellor of state $	2	7	stroke	The Caliph stroked his beard and looked at Giafer , and Giafer shook his head with that solemn air which ( even before the time of Lord Burleigh ) meant so much among counsellors of state .	fic_1843_7166.txt-1507-2
the poor girl obey $ but without any apparent interest $ and without even seem conscious of the endearing tenderness with which hope stroke back her hair $ and kiss her cheek $ $	23	7	stroke	The poor girl obeyed , but without any apparent interest , and without even seeming conscious of the endearing tenderness with which Hope stroked back her hair , and kissed her cheek . "	fic_1827_7270.txt-1597-23
cassy sit down by her $ put her arm round her neck $ stroke her soft $ brown hair $ and emmeline then wonder at the beauty of her magnificent eye $ now soft with tear $ $	13	7	stroke	Cassy sat down by her , put her arm round her neck , stroked her soft , brown hair ; and Emmeline then wondered at the beauty of her magnificent eyes , now soft with tears . "	fic_1852_69.txt-9982-13
if you see $ for instance $ a pretty woman alone $ with her curry companion $ you can just walk on $ $ commercing with the sky $ till the lady get one side of you and the dog the other $ this will give you the opportunity of beg her pardon $ of pat and stroke the dog a little $ it may break the ice toward an acquaintance $ or $ if the place be convenient to fall $ you have better let her trip you up $ and then she will be very sorry $	57	7	stroke	If you see , for instance , a pretty woman alone , with her curry companion , you can just walk on , " commercing with the skies " till the lady gets one side of you and the dog the other ; this will give you the opportunity of begging her pardon , of patting and stroking the dog a little ; it may break the ice toward an acquaintance ; or , if the place be convenient to fall , you had better let her trip you up , and then she will be very sorry .	nf_1838_747482.txt-720-57
mr.- tickler shake his head $ and stroke his beard $ despondingly $ $	7	7	stroke	Mr. Tickler shook his head , and stroked his beard , despondingly . "	fic_1858_1282.txt-5010-7
both harry and the groom be ready to submit their difference to him $ and even mad sallie be soothe into quietness by his voice and hand $ as he speak gently to her and stroke her mane while he critically examine every point of the harness $ $	35	7	stroke	Both Harry and the groom were ready to submit their difference to him , and even Mad Sallie was soothed into quietness by his voice and hand , as he spoke gently to her and stroked her mane while he critically examined every point of the harness . "	fic_1857_9075.txt-3832-35
and he gaze about him with evident satisfaction $ stroke the hound that love to wander from their young master 's presence to the sunny room $ where there be always a kind word and a gentle pat for them $ $	9	7	stroke	and he gazed about him with evident satisfaction , stroking the hounds that loved to wander from their young master 's presence to the sunny room , where there was always a kind word and a gentle pat for them . "	fic_1856_5515.txt-2860-9
if so $ it be probable that fulton 's alphabet may be trace $ to his have scald himself $ some time or other $ with the steam of a tea-pot $ and that of franklin $ to a practice of stroke back the hair of cat $ in a dark entry $ or some other $ equally rational $ or philosophical pastime $	41	7	stroke	If so , it is probable that Fulton 's alphabet may be traced , to his having scalded himself , some time or other , with the steam of a tea-pot -- and that of Franklin , to a practice of stroking back the hair of cats , in a dark entry -- or some other , equally rational , or philosophical pastime .	fic_1823_7242.txt-6474-41
a little later $ she once more glide up the staircase $ seat herself on a low stool at her father 's foot $ and $ stroke the head of her little gazelle $ listen attentively to the animated conversation $	26	7	stroke	A little later , she once more glided up the staircase , seated herself on a low stool at her father 's feet , and , stroking the head of her little gazelle , listened attentively to the animated conversation ,	fic_1860_9072.txt-584-26
a moment $ and stroke his poor little thin cheek $ and think what a laugh $ happy little fellow he once be $ till she have not a heart to reprove him $	4	7	stroke	a moment , and strokes his poor little thin cheeks , and thinks what a laughing , happy little fellow he once was , till she has not a heart to reprove him .	fic_1853_9805.txt-745-4
but mark $ $ ' t be but a rumor $ we may hope unfounded $ though ephod-wearers stroke their beard and smile $	18	7	stroke	But mark : -- ' T is but a rumor , we may hope unfounded : Though ephod-wearers stroke their beards and smile .	fic_1839_7477.txt-2812-18
edward stroke his face and run his finger along the edge of his collar $ remark $ indifferently $ as he do so $ $ it be no matter $	1	7	stroke	Edward stroked his face and run his fingers along the edge of his collar , remarking , indifferently , as he did so -- " It 's no matter .	fic_1853_1196.txt-1666-1
while the old knight draw a chair $ and after sundry hem and stroke his chin $ thus gravely address her $ $ i be inform $ madam $ that you be desirous of an interview with me $ will you be so good as to enlighten me as to the cause of the unexpected honor $ $	13	7	stroke	While the old knight drew a chair , and after sundry hems and stroking his chin , thus gravely addressed her : " I am informed , Madam , that you are desirous of an interview with me ; will you be so good as to enlighten me as to the cause of the unexpected honour ? "	fic_1834_7030.txt-1030-13
$ dear grandpapa $ $ return blanche $ approach him and stroke down his snow-white lock with her soft hand $	11	7	stroke	" Dear grandpapa , " returned Blanche , approaching him and stroking down his snow-white locks with her soft hand ,	fic_1857_3100.txt-2955-11
winnie lay there still $ and winthrop be softly play with one of her hand and strike it and stroke it against his own $	19	7	stroke	Winnie lay there still , and Winthrop was softly playing with one of her hands and striking it and stroking it against his own .	fic_1852_2751.txt-8419-19
$ poor old guide-book $ think i $ tenderly stroke its back $ and smooth the dog-ears with reverence $ i will not use you with despite $ old morocco $	9	7	stroke	-- Poor old guide-book , thought I , tenderly stroking its back , and smoothing the dog-ears with reverence ; I will not use you with despite , old Morocco !	fic_1849_7218.txt-2300-9
mrs.- barton be not free from the superstition which pervade her class $ and she gladly permit him to stroke her face $ which he do with a gravity that evince perfect faith in his own power $ and in the course of fifteen minute $ she declare herself completely relieve $ and cheerfully resume her labor $	19	7	stroke	Mrs. Barton was not free from the superstition which pervades her class , and she gladly permitted him to stroke her face , which he did with a gravity that evinced perfect faith in his own powers ; and in the course of fifteen minutes , she declared herself completely relieved , and cheerfully resumed her labors .	fic_1825_7283.txt-695-19
mr.- bivins $ too $ sit over his crust ash $ and stroke his wig consequentially $ reflect long upon his interview with the proprietor of blimmersville $ and put his various query together $ he think within himself $ $ blimmer be a man to be watch $ $	12	7	stroke	Mr. Bivins , too , sitting over his crusted ashes , and stroking his wig consequentially , reflected long upon his interview with the proprietor of Blimmersville ; and putting his various queries together , he thought within himself : " Blimmer is a man to be watched ! "	fic_1855_9773.txt-1192-12
robert take his little sister in his arm $ and stroke her little black head $ and kiss her cheek $ and then he draw himself proudly up $ say $ $ nina $	10	7	stroke	Robert took his little sister in his arms , and stroked her little black head , and kissed her cheek , and then he drew himself proudly up , saying , " Nina ?	fic_1853_3465.txt-1464-10
as he say this $ he stroke down his respectable and kindly-looking lock $ behind $ and take his homely pipe $ $	6	7	stroke	As he said this , he stroked down his respectable and kindly-looking locks , behind , and took his homely pipe . "	fic_1858_9768.txt-1491-6
many time have she be to the handsome home of the de vere 's $ and the lady-mother $ whom she at first so much dread to meet $ have more than once stroke her silken curl $ call her $ my child $ $ as tenderly as if she do indeed bear that relation to	33	7	stroke	Many times had she been to the handsome home of the De Vere 's , and the lady-mother , whom she at first so much dreaded to meet , had more than once stroked her silken curls , calling her " my child , " as tenderly as if she did indeed bear that relation to	fic_1860_9168.txt-1617-33
it be only age $ $ he say $ slowly stroke his white beard $ $ that teach us wisdom $ and persuade us to renounce the hope of escape ourselves $ and just as we be discover the philosopher 's stone $ relieve our anxiety by point the way to eldorado $ $	10	7	stroke	It is only age , " he said , slowly stroking his white beard , " that teaches us wisdom , and persuades us to renounce the hope of escaping ourselves ; and just as we are discovering the Philosopher 's Stone , relieves our anxiety by pointing the way to Eldorado . "	fic_1856_9077.txt-1811-10
she smooth the pillow where he lay $ she warmly tuck the bed $ she wipe his tear $ and stroke the curl that cluster round his head $	20	7	stroke	She smoothed the pillow where he lay , she warmly tucked the bed , She wiped his tears , and stroked the curls that clustered round his head .	fic_1846_8193.txt-315-20
$ $ $ poor winnie $ $ say her brother stroke her hair $ $ $ you have n't see it in a good while $ $	10	7	stroke	-- " " Poor Winnie , " said her brother stroking her hair , -- " you have n't seen it in a good while . "	fic_1852_2751.txt-9541-10
attempt to lead him with a silken string $ to stroke his bristle mane and gaily pat his iron scale $	10	7	stroke	Attempt to lead him with a silken string , To stroke his bristled mane and gaily pat His iron scales ?	fic_1828_8204.txt-680-10
when he be go $ the latter stroke his chin complacently as he soliloquize $ $ he will do to break ground with this fellow $ calvert $	7	7	stroke	When he was gone , the latter stroked his chin complacently as he soliloquized -- " He will do to break ground with this fellow , Calvert .	fic_1842_7289.txt-2065-7
and as she speak she stroke jane 's hair back from her pure smooth brow	5	7	stroke	and as she spoke she stroked Jane 's hair back from her pure smooth brow	fic_1822_7275.txt-1325-5
niece very affectionately $ give a double caress to adeline $ stroke her pretty curl $ admire her beadwork $ talk to her about her doll $ and then proceed to invite the whole family to a twelfth-day party $ give for their especial benefit $	11	7	stroke	nieces very affectionately , gave a double caress to Adeline , stroked her pretty curls , admired her beadwork , talked to her about her doll , and then proceeded to invite the whole family to a Twelfth-Day party , given for their especial benefit .	fic_1855_1273.txt-2501-11
he show him $ the belt and moon of jupiter $ the ring of satnrn $ and his satellite $ the gibbous appearance of mars $ and the wond ers of the milky way $ $ -- the astrologer stroke his beard $ and say $ $ god be great $ and truly you be one of the wise one of the earth $ $ and the youthful missionary say $ $ if moolahs will permit us to take them by the hand $ and lead them in the path of science $ the time be near when we can lead them to the lamb of god $ $	39	7	stroke	he shows him " the belts and moons of Jupiter , the rings of Satnrn , and his satellites , the gibbous appearance of Mars , and the wond ers of the milky way , " -- the astrologer stroking his beard , and saying , " God is great , and truly you are one of the wise ones of the earth , " and the youthful missionary saying , " if Moolahs will permit us to take them by the hand , and lead them in the paths of science , the time is near when we can lead them to the Lamb of God . "	mag_1858_566996.txt-209-39
$ yes $ indeed $ $ say her aunt $ fondly stroke her head $ $	11	7	stroke	" Yes , indeed , " said her aunt , fondly stroking her head . "	fic_1853_9805.txt-1013-11
$ it $ meseems $ thou art in a hurry to have justice do thee $ good fellow $ $ say $ with a grim smile $ the gentleman who be the third one describe $ stroke $ with his embroider glove $ the tuft of hair that hang below his chin $ $	36	7	stroke	" It , meseems , thou art in a hurry to have justice done thee , good fellow , " said , with a grim smile , the gentleman who was the third one described , stroking , with his embroidered glove , the tuft of hair that hung below his chin . "	fic_1857_2618.txt-187-36
stroke after stroke the heavy bell ring midnight $ and it seem $ to each of those excite mind $ as though an age elapse between each	0	7	stroke	Stroke after stroke the heavy bells rang midnight , and it seemed , to each of those excited minds , as though an age elapsed between each	fic_1853_9158.txt-3583-0
it actually make havilah blush $ but the blush melt into a smile when maysunah $ with unhesitating freedom $ put up her hand to stroke her friend 's temple $ and feel the soft bloom on her cheek $	25	7	stroke	It actually made Havilah blush ; but the blush melted into a smile when Maysunah , with unhesitating freedom , put up her hand to stroke her friend 's temples , and feel the soft bloom on her cheek .	fic_1860_9072.txt-3534-25
i tell you about nannie $ she be the girl that be so kind to everybody $ and she always speak softly to the heifer $ and pat her $ and stroke her $ and the man kick her and beat her $ $	31	7	stroke	I told you about Nannie : she is the girl that is so kind to everybody ; and she always speaks softly to the heifer , and pats her , and strokes her , and the men kick her and beat her . "	fic_1836_7276.txt-1298-31
she go to him $ he take her in his lap $ press her hard to his breast $ and stroke her hair $	20	7	stroke	She went to him , he took her in his lap , pressed her hard to his breast , and stroked her hair .	fic_1845_7170.txt-2513-20
andy have half put out his hand to stroke her $	8	7	stroke	Andy had half put out his hand to stroke her .	fic_1851_1184.txt-1356-8
$ the first white hunter o ' old kaintuck $ $ answer the other $ stroke the neck of the fiery beast on which the lady be now sit $ $	15	7	stroke	" The first white hunter o ' old Kaintuck , " answered the other , stroking the neck of the fiery beast on which the lady was now sitting . "	fic_1853_2486.txt-1222-15
jane $ encourage by this evidence of docility $ put her hand on the animal 's neck $ and stroke his long head gently with her hand $ while neddy gather handful after handful of hay $ and stand close by the mouth of the old horse $ as he eat it with the air of one who enjoy himself $	19	7	stroke	Jane , encouraged by this evidence of docility , put her hand on the animal 's neck , and stroked his long head gently with her hand , while Neddy gathered handful after handful of hay , and stood close by the mouth of the old horse , as he ate it with the air of one who enjoyed himself .	fic_1849_2605.txt-1700-19
$ so call from the syllogist himself $ doubtless $ $ say mohi $ stroke his beard $ $	14	7	stroke	" So called from the syllogist himself , doubtless ; " said Mohi , stroking his beard . "	fic_1849_7216.txt-4873-14
$ i crave your majesty 's pardon $ $ say frank $ stroke his sovereign tenderly on the shoulder $ for which affectionate demonstration he be reward by a violent push that lay him prostrate $ $	12	7	stroke	" I crave your majesty 's pardon , " said Frank , stroking his sovereign tenderly on the shoulder ; for which affectionate demonstration he was rewarded by a violent push that laid him prostrate . "	fic_1851_3300.txt-180-12
our guide $ before mount him $ stroke his head with his hand $ and pat his shine neck fondly $ say $ at the same time $ in his ear $ $ we be off again $ my old rover $ on a long hunt $ with brave young follower $ you must show them what you be make of before we get back again $ $	7	7	stroke	Our guide , before mounting him , stroked his head with his hand , and patted his shining neck fondly , saying , at the same time , in his ear , " We 're off again , my old Rover , on a long hunt , with brave young followers : you must show them what you 're made of before we get back again . "	fic_1848_7009.txt-1441-7
no one ever call her beautiful $ nor stroke her hair $ nor kiss her brow $ and when she stand by the side of the twin sister at the gate $ and the people $ in passing $ praise the flaxen	8	7	stroke	No one ever called her beautiful , nor stroked her hair , nor kissed her brow ; and when she stood by the side of the twin sisters at the gate , and the people , in passing , praised the flaxen	fic_1860_3347.txt-720-8
at last he close his eye with his own hand $ and gently stroke his own forehead $ with a smile in his countenance $ he give a little groan $ and so expire his bless soul into the arm of his fellow-servants $ the holy angel $ on july 7 $ 1647 $	13	7	stroke	At last he closed his eyes with his own hands , and gently stroking his own forehead , with a smile in his countenance , he gave a little groan , and so expired his blessed soul into the arms of his fellow-servants , the holy angels , on July 7 , 1647 .	mag_1857_556473.txt-198-13
not a little disturb $ lest i should distrust the quality of his valor $ the major approach me shortly after we have set sail $ and have stroke his beard for a few second $ say $ $ i do hope $ sir $ you will not think it strange i do not use my sword to avenge the insult offer me by the enemy who mix up with my friend on the wharf $	28	7	stroke	NOT a little disturbed , lest I should distrust the quality of his valor , the major approached me shortly after we had set sail , and having stroked his beard for a few seconds , said : " I do hope , sir , you will not think it strange I did not use my sword to avenge the insult offered me by the enemies who mixed up with my friends on the wharf .	fic_1858_1282.txt-1891-28
thou'lt see $ most worshipful $ $ say jacques $ stroke his chin and look straightforward with a fierce aspect $ $ when next thou comest our way $ how bravely i will swear by my beard $	10	7	stroke	Thou'lt see , most worshipful , " said Jacques , stroking his chin and looking straightforward with a fierce aspect , " when next thou comest our way , how bravely I 'll swear by my beard !	fic_1838_7085.txt-984-10
say fanny $ who feel more encourage $ as she see dred stroke a squirrel $ $	12	7	stroke	said Fanny , who felt more encouraged , as she saw Dred stroking a squirrel . "	fic_1856_9797.txt-4198-12
the frenchman stroke the gray fur with slow touch $ $	2	7	stroke	The Frenchman stroked the gray fur with slow touch . "	fic_1851_1184.txt-4243-2
