sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
i räd finna god tillära $ att ägare till sletier $ som äro bclänte uti riks stånd bancoidiscoil $ eller allmän brandförsäkringswerket $ mä för detza $ såsom fö $ andra actirr $ wid bolagsstämma föra talan $ dock med willor $ att agar lill dylik aktie wid bolggsstämman förete direktion as be werk $ le de äro pamsaire $ inom en mänad förut meddeldia bewis $ att actierne äro i ettdera af nämna werk förwarade $ och bewijrt deröfwer $ i andamäl aria wid bolagsstämma begagna $ lfweufom alt kongl $	85	0	bolagsstmma	i Räder funnit godt tillära , att ägare till Sletier , som äro bclänte uti Riksens Ständers BancoiDiscoil » eller Allmänna BrandförsäkringSwerket , mä för detza , såsom fö » andre Actirr , wid Bolagsstämman föra talan ; dock med willor , att agaren lill dylika Aktier wid BolggSstämman företer Direktionens as ber Werk , Ler de äro pamsaire , inom en mänad förut meddeldia bewiS , att Actierne äro i ettdera af nämnde Werk förwarade , och bewijrt deröfwer utfärdad^ i andamäl ari wid Bolagsstämman begagnas ; Lfweufom alt Kongl . 	bib11653823_18280916_144010_216_0002_alto.xml-34-85
$ belopp $ ffall ffyndfam anstalt $ om kallelse till särffildt sammanträde före $ bolagsstämma $ t ändamäl att under förtrolig rädplägninfl derwid bereda en åtminstone lätt om icke ckswen säker gäng för ärendrrnc $ som komma $ te ventilera den 29 nrt innew $	14	0	bolagsstmma	Aktie-Summors belopp ; ffall ffyndfam anstalt fogas^ om kallelse till särffildt sammanträde före Allm.nna Bolagsstämman , t ändamäl att under förtrolig rädplägninfl derwid bereda en åtminstone lättare om icke ckswen säkrare gäng för ärendrrnc , som komma ; tt ventileras den 29 nrt innew . 	bib13506739_18171219_144030_294_0004_alto.xml-19-14
till följe af bolagsstämma beslut förled gårdag $ komma genom auktion $ gen tre proeent per akti $ att utbelas $ och äga $ i benna inrättning art $ utbmmmqnde deraf $ inlenina sine aktie till knmmarförwanbten i kongl $	3	0	bolagsstmma	Till följe af Bolagsstämmans Beslut förleden gårdag , kommer genom Auktion IGcograsiffa-Znrättninr gen Tre proeent per Akti » att utbelas ; Och äga Aktieägarn- i benna Inrättning art .till utbMmmqnde deraf , inlenina sine Aktier till Knmmarförwanbten i Kongl . 	bib13506739_18190503_144030_100_0002_alto.xml-4-3
itjqgcco $ till utvälja af ombud och revisor vid in $ stunda bolagsstämma med intressent i landskrona $ $ hvilken ar $ att hålla derstädes den 17 $	12	0	bolagsstmma	itJQGCCO ■ Till utväljande af Ombud och Revisor vid in » stundande Bolagsstämma med Intressenterne i Landskrona Skepps-Varf , hvilken ar utsatt att hållas derstädes den 17 nästk. 	bib19223423_18280611_145063_47_0003_alto.xml-1-12
till bolagsstämma enligt z boiagsreglorne $ anmoda jnterrkenrerne i sjnntvrps fabrik $ sammanträda utr enkefru wohlfahrks hen $ $ gt $ 5 wid slöra hamngatan z waniirge $ ben denna lie $	1	0	bolagsstmma	Till Bolagsstämma enligt z Boiagsreglorne , anmodas Jnterrkenrerne i Sjnntvrps fabrik , sammanträda utr Enkefru Wohlfahrks hns R:o & gt ; 5 wid Slöra Hamngatan z waniirge » ben dennes li . 	bib19225772_18200324_148004_36_0004_alto.xml-10-1
herre jntretzenter uti kull fabrik $ behaga sammanträda till extra bolagsstämma fredag den 7 denna $ 10 $ m $ hos alexander barclay $	10	0	bolagsstmma	Herrar Jntretzenter uti Kullens Fabrik , behaga sammanträda till Extra Bolagsstämma Fredagen den 7 dennes kl. 10 f. m . hos Alexander Barclay . 	bib19225772_18220605_148004_63_0001_alto.xml-4-10
$ 10 $ m $ $ sammanträda hos underteckna till ben ordinarie bolagsstämma hällande $	12	0	bolagsstmma	kl. 10 f. m . , sammanträda hos undertecknad till ben ordinarie Bolagsstämmans hällande . 	bib19225772_18250323_148004_35_0002_alto.xml-10-12
densamma belastadt $ sä erinra lottägarne $ att wid den utaf län bergmästare $ bolagsstämma den 9 oetober denna vara wara bereda att betala den kostnad som till samma rättegång ätflätt $ och af underskrefwen blifwit förjkuten $ med tillkännagifwande $ den iag fördenstull som part $ hwarken wid bolagsstämma $ eller den 12 derpä följa $ $ kunna för andra lottägare ätaga jag näflot fullmägtigstap $ utom instämma mälet emot notarie jonsson att fullgöra urtima $ laga kraft wundne de $ samt äterställa bruk bomagne handling $	14	0	bolagsstmma	detsamma belastadt ; sä erinras Lottägarne , att wid den utaf Länets Bergmästare utsatta Bolagsstämman den 9 Oetober detta är wara beredda att betala den kostnad som till samma Rättegång ätflätt , och af underskrefwen blifwit förjkuten : med tillkännagifwande , det iag fördenstull som Part , hwarken wid Bolagsstämman , eller den 12 derpä följande Bergs-Ting , kan för andra Lottägare ätaga mig näflot Fullmägtigstap , utom instämda Mälet emot Notarien Jonsson att fullgöra Urtima Tings-Rattens Laga kraft wundne Dom , samt äterställa Brukets bomagne Handlingar . 	bib13506739_18070704_144030_151_0004_alto.xml-15-14
$ uetieägäre r western rcderibolag kalla härmedelst till annan ordinarie bolagsstämma för inneiv $	10	0	bolagsstmma	Resp. Uetieägäre r Westerns RcderiBolag kallas härmedelst till andra ordinarie Bolagsstämman för inneiv . 	bib11653823_18300329_144010_72_0003_alto.xml-32-10
samtlig herre aktieägare uti ångfartyg dngwe frev $ $ gade $ till den i $ föreffrifne allmän ärlig bolagsstämma $ sammanträda uti gul sal pä börstil lördag den 3 uajlf $	18	0	bolagsstmma	Samtlige Herrar Aktieägare uti Ångfartyget Dngwe Frev beha&gt ; gade , till den i BolagS-Rtglorne föreffrifne allmänna ärliga Bolagsstämma , sammanträda uti Gula Salen pä Börstil Lördagen den 3 uajlf . 	bib19277277_18300317_147682_63_0002_alto.xml-2-18
herre akliäqare uti änfartyget förening $ behaga till den ärlig bolagsstämma sammanträda lördag en $ $ gt $ 9 $ ästk $	10	0	bolagsstmma	Herrar Akliäqare uti Änfartyget Föreningen , behagade till den ärliga Bolagsstämman sammanträda Lördagen de » & gt ; 9 » ästk . 	bib19277277_18280324_147682_71_0002_alto.xml-6-10
nästkommande mars $ $ 10 $ m $ $ för att ta kännedom af hwad sedan sista allmän bolagsstämma pasierat $ och öfwerse direktion fluteliga redogörkl $ se $	18	0	bolagsstmma	nästkommande Mars , kl. 10 f. m . , för att taga kännedom af hwad sedan sista allmänna Bolagsstämma pasierat , och öfwerse Direktionens fluteliga redogörkl , se . 	bib19225772_18230221_148004_21_0002_alto.xml-5-18
styrelse wid städernes allinänna $ $ $ sär härmed eri $ ra $ att hiva och en $ som $ antingen i egenskap af delägare eller i grund af fullmakt $ ämna bewista bolagsstämma den 1 instund $	33	0	bolagsstmma	Styrelsen wid Städernes Allinänna B&gt ; andstods-Bolag sär härmed erin » ra , att hivar och en , som , antingen i egenskap af Delägare eller i grund af Fullmakt , ämnar bewista Bolagsstämman den 1 instund . 	bib13506739_18300524_144030_117_0002_alto.xml-8-33
6 nästkommande mars $ io $ m $ list ordinarie bolagsstämma	10	0	bolagsstmma	6 nästkommande Mars kl. io f. m . list ordinarie Bolagsstämmas 	bib19225772_18210227_148004_24_0002_alto.xml-6-10
ni 1805 $ kungöra härigenom den första bolagsstämma för intressenteriie i nämna di $ konr $ den 2 iiii u $ stunda inni art hälla i abo stad a den ruin som $ systomän anwjsa $ i ändamål all gencm $ $ gt $ väl $ a werkers bli $ $ direktör och revisor $ jemte en flera $ som högstaberopade kongl $	7	0	bolagsstmma	ni 1805 , kungöreS härigenom det första Bolagsstämman för Intressenteriie i nämnde Di ' konr kcmirtci- den 2 iiii u » stundande Inni art hällas i Abo Stad a det ruin som derwa.ande Systomän anwjsa , i ändamål all gencm cm.ostning & gt ; väl , a Werkers blii&gt ; ?ande Direktörer och Revisorer , jemte de flera förrar-ningar som högstaberopade Kongl . 	bib11653806_18060415_145120_38_0004_alto.xml-0-7
b $ rz december 179 $ nädiglk utfärda reglemente till allman bolagsstämma hällande i $ rum i götheborg utsätta mandagcn d $	11	0	bolagsstmma	b . rz December 179 ; Nädiglk utfärdade Reglemente till allman Bolagsstämmas hällande i Handels-Societeteris rum i Götheborg utsatt Mandagcn d . 	bib19225772_18200623_148004_72_0006_alto.xml-2-11
intressent uti $ $ $ compagniet anmoda att till allmän bolagsstämma sammanträda $ $ $ liten session rum $ lördag den 18 instunda feber $ $ $ 11 $ m $ $ samt att till den ända förut och sednast den $ gt $ 6 i samma mtnad inlemna fin ae $ tier pä compagniets contor wid jerntorget $ der de all söcknedagar $ frän $ 11 till 1 emotta $	10	0	bolagsstmma	Intressenterna uti f. d. West-Indissa Compagniet anmodas att till allmän Bolagsstämma sammanträda , Kongl- Kammar-Cvllegu mindre Sessions- rum , lördagen den 18 instundande Febr . , kl. 11 f. m . , samt att till den ändan förut och sednast den & gt ; 6 i samma mtnad inlemna fine Ae » tier pä CompagnietS Contor wid Jerntorget , der de alla Söcknedagar , frän kl. 11 till 1 emottagaS . 	bib11653806_18090130_145120_17_0003_alto.xml-8-10
$ actie $ egare uti linköping $ $ och spectaelehus $ till allmäniga bolagsstämma den lie nästinstundande maj $ som vara en lördag $ klocka z est $ $ en $ i samma hus $	13	0	bolagsstmma	^amtelige Actie » egare uti Linköpings AHembl-e » och SpectaelehuS kalla- till allmäniga Bolagsstämman den li nästinstundande Maj , som är en Lördag , klockan z ester , ; en , i samma Hus . 	bib15650837_18160427_146391_34_0001_alto.xml-1-13
herre köttig i stockholm $ behaga sammanträda onsdag den 29 $ nes klocka half 10 $ ni $ i gul sal ä börs $ till den ärlig allmenna bolagsstämma $ som uti en af kongl $	28	0	bolagsstmma	Herrar köttigare i Stockholms Sjö-AZekiirans-SWffap behagade sammanträda Onsdagen den 29 den« nes klockan half 10 f. ni , i Gula Salen ä Börsen , till den ärliga allmenna Bolagsstämma , som uti de af Kongl . 	bib13506739_18200321_144030_67_0001_alto.xml-4-28
$ 247 $ anse jag wig $ böra hä $ livisa läsare af benna tidning lill bita prols $ loll $ simma $ och justera wid bolagsstämma lör göta kanal $ $ och o $ förtöfwadt bli lrvckt $ läsaien stoll dä läll $ filia inull te sann $ $ och be mänga salsta uppqifter $ forn nämna artikel författare söka sprida $ troligen esur annan niififtrstätda berättelse $ enär dag ti mäta sjelf $ biwista $ bvlagsstäm $ man $ emedan han wäl ej ka $ anse hafma delta l densamma lystnad $ eller gsoik fig sak till delaktighet i underläkantct att anföra reservation och protest $ mot en witz bvlagstämmon göra framställan $ för hwilken tgstnad och underläienhet han straffa en $ $ som teo moro samla $ äfwentom man $ $ b $ r fä anta $ $ te örn dag warit närwarande wid bolagstämma $ dag dä ej kunna framgä med sädana uppefter $ hwaribland $ att nu bläkt hälla fia wid en förr $ $ $	26	0	bolagsstmma	5i:o 247 , anser jag wig end-st böra hä , livisa läsaren af benna tidning lill bet Prols » loll , sam höll- och justerades wid Bolagsstämman lör Göta Kanals Äktie.egare , och o » förtöfwadt blir lrvckt ; läsaien stoll dä läll ( filia inullen tet sann » sördällond-ct och be mänga salsta uppqifter , forn nämnde artikels författare sökt sprida , troligen esur andras niififtrstätda berättelser , enär dan ti mätte sjelf basa.a biwista ' Bvlagsstäm » man , emedan han wäl ej ka » anses hafma deltagit l densamma lystnad , eller gsoik fig saker till delaktighet i underläkantct att anföra reservation och protest - mot de witz Bvlagstämmon gjorda framställningar , för hwilken tgstnad och underläienhet han straffar de akrie.kgare , som teo moro samlade ; äfwentom man ir.äJ .äJ b ' r fä antaga , • tt örn dan warit närwarande wid Bolagstämman , dan dä ej kunnat framgä med sädana uppefter ; hwaribland , att nu bläkt hälla fia wid de förr ? . ! 	bib11653828_18281027_144028_246_0001_alto.xml-1-26
canalbolaget $ $ tor desto gärna $ afqifwer dch yttrande $ $ $ ar göta öanaldirectionen härigenom skola anmsda hrr aktieägare i nämna bolag $ att $ för fortsättasde af den bolagsstämma $ som d $	31	0	bolagsstmma	CanalBolaget , ju tor desto hellre , afqifwer dch yttrande , l&gt ; ar Göta öanalDirectionen härigenom skolat anmsda Hrr Aktieägare i nämnda Bolag , att , för fortsättasde af den Bolagsstämma , som d . 	bib11653823_18291125_0_274_0002_alto.xml-16-31
respektive jnterttzenterne uti sjö $ $ $ niet $ anmoda härmed af oicektlsnen $ att tilll allmen bolagsstämma sammanträda i direktion $ a börsen $ den 24 i denna mana $ kl it $ m $ $ antingen i egen person eller genom fullmäktig af werkets jnteretzenter $ till att da afgöra och wcrkstcklla den $ som 12 och 13 5 $	17	0	bolagsstmma	Respektive Jnterttzenterne uti Sjö : ?l§ekurans-Kompa » niet , anmodas härmed af Oicektlsnen , att tillen allmen Bolagsstämma sammanträda i Direktionens Sekions-rum a Börsen , den 24 i denne manad , kl it f. m . , antingen i egne Personer eller genom Fullmäktige af Werkets Jnteretzenter , till att da afgöra och wcrkstcklla det , som 12 och 13 5 . 	bib13506739_18190316_144030_62_0001_alto.xml-3-17
härmedelst till följe af sällskap ivid sist hällne bolagsstämma fat $	8	0	bolagsstmma	härmedelst till följe af Sällskapets ivid sist hällne Bolagsstämma fat ! 	bib19277277_18260930_147682_227_0001_alto.xml-2-8
herre jnterefienter i kull fabrik behaga sammanträda till bolagsstämma i hr alex $	8	0	bolagsstmma	Herrar Jnterefienter i Kullens Fabrik behagade sammanträda till Bolagsstämma i Hr Alex . 	bib19225772_18230715_148004_78_0001_alto.xml-2-8
