sentence_lemma	sentence_token	index_lemma	index_token	lemma
d vorteilhaft Fall finden dann statt $ wenn sich d Schmiere immer wieder erneuern $ wie z. B. bei eine Wagenrad $ wo d fest Achse bei d Umdrehung d Büchse fortwähren eine ander Punkt dieselbe berühren $	Der vortheilhafteste Fall findet dann statt , wenn sich die Schmiere immer wieder erneuert , wie z. B. bei einem Wagenrade , wo die feste Achse bei der Umdrehung der Büchse fortwährend einen andern Punkt derselben berührt .	10	10	Schmiere
da ferner d eisern Kronrad C beständig mit Schmiere begießen werden $ so sein unter denselben eine Blechkasten zum Sammeln d herabträufeln Schmiere aufstellen und außerdem setzen man in diese Kasten zu jede Seite eine Blech bis zur Höhe d ober Getriebe auf $ damit d Schmiere nicht hinausspritzen $	Da ferner die eisernen Kronräder C beständig mit Schmiere begossen werden , so ist unter denselben ein Blechkasten zum Sammeln der herabträufelnden Schmiere aufgestellt und ausserdem setzt man in diesen Kasten zu jeder Seite ein Blech bis zur Höhe des obern Getriebes auf , damit die Schmiere nicht hinausspritzt .	8	8	Schmiere
auf d Wide open Eisenbahn brauchen man 2erlei Schmiere im Sommer und Winter $	Auf der Wide open Eisenbahn braucht man 2erlei Schmiere im Sommer und Winter .	8	8	Schmiere
bei Metall hingegen sein d anwendbar Schmiere zur Verminderung d Widerstand d Reibung d Öl $ jedoch müssen diese ganz rein und frisch $ und nicht ranzig oder oxidieren sein $ weil es sonst d Metall angreifen und diese rosten $	Bei Metallen hingegen ist die anwendbarste Schmiere zur Verminderung des Widerstandes der Reibung das Oehl , jedoch muss diess ganz rein und frisch , und nicht ranzig oder oxydirt seyn , weil es sonst die Metalle angreift und diese rosten .	6	6	Schmiere
um d erstere zu vermeiden $ haben man in d letztere Jahr d Lager von unten mit Holz schließen $ in welche d Achse laufen $ und man haben von oben eine Öffnung anbringen $ wodurch d flüssig Schmiere auf d Achse zuführen werden $ allein diese Lager $ welche auch auf d budeweise Bahn einführen werden $ haben noch nicht alle Forderung erfüllen $	Um das erstere zu vermeiden , hat man in den letztern Jahren die Lager von unten mit Holz geschlossen , in welchem die Achse lief , und man hat von oben eine Oeffnung angebracht , wodurch die flüssige Schmiere auf die Achse zugeführt wurde , allein diese Lager , welche auch auf der Budweiser Bahn eingeführt wurden , haben noch nicht alle Forderungen erfüllt .	38	38	Schmiere
immer fühlen sich jedoch d Stück außerordentlich fettig an $ so daß man d zu Mehl gereiben Material zum Schmiere von Holzmaschine $ Glätten d Leder etc. anwenden können $	Immer fühlen sich jedoch die Stücke außerordentlich fettig an , so daß man das zu Mehl geriebene Material zum Schmieren von Holzmaschinen , Glätten des Leders rc. anwenden kann .	19	19	Schmiere
außer sie müssen wir noch eine besondere Absonderungsorgan gedenken $ d sogenannt Bürzeldrüse $ welche in d äußer Haut auf d Rücken d Schwanz unmittelbar an d Steuerfeder dieselbe liegen und eine fettig Schmiere absondern $ womit d Vogel ihr Feder einölen pflegen $	Außer ihnen müssen wir noch eines besonderen Absonderungsorganes gedenken , der sogenannten Bürzeldrüse , welche in der äußeren Haut auf dem Rücken des Schwanzes unmittelbar an den Steuerfedern desselben liegt und eine fettige Schmiere absondert , womit die Vögel ihre Federn einzuölen pflegen .	33	33	Schmiere
du weißen ja $ sagen er $ Schmiere und Salbe helfen allenthalben $	Du weißt ja , sagte er , Schmieren und Salben hilft allenthalben .	7	7	Schmiere
d Achse $ welche in d Lager Fig. 13 und 14 laufen $ werden gewöhnlich von unten schmieren $ allein man sehen leicht $ dass hierdurch Schmiere verlieren gehen $ und bei bedeutend Transport auch viel Zeit zum Schmiere d Wagen erfordern werden $	Die Achsen , welche in den Lagern Fig. 13 und 14 laufen , werden gewöhnlich von unten geschmiert , allein man sieht leicht , dass hiedurch Schmiere verloren geht , und bei bedeutenden Transporten auch viel Zeit zum Schmieren der Wägen erfordert wird .	26	26	Schmiere
diese trocken Qualm sein ich nicht wenige zuwider als d vorher angewendet Schmiere $ und ich suchen d Atem so lange anhalten $ bis d arg Dunst sich verziehen $	Dieser trockne Qualm war mir nicht weniger zuwider als die vorher angewendete Schmiere , und ich suchte den Athem so lange anzuhalten , bis der ärgste Dunst sich verzogen .	12	12	Schmiere
d Beschwerde d Säuberung scheinen sich zu lohnen $ denn zuckersüß sein d Schmiere $ welche d Körper bedecken $	Die Beschwerde der Säuberung schien sich zu lohnen , denn zuckersüß war die Schmiere , welche den Körper bedeckte .	13	13	Schmiere
am after befinden sich eine Drüsentasche $ die eine stinkig Schmiere absondern $	Am After befindet sich eine Drüsentasche , die eine stinkige Schmiere absondert .	10	10	Schmiere
außer diese Oberhautgebilde finden sich in d Haut d Säugetier fast überall Schweißdrüse $ aus eine eng geschlängelt Ausführungsgang bestehend $ die in d Tiefe d Haut mit eine Drüsenknäuel zusammenhängen $ und weit Talgdrüse $ die eine mehr oder minder fettig Schmiere absondern und gewöhnlich d Art in d Haarbalge einmünden $ daß d Haar von ihr Sekret einölen werden $	Außer diesen Oberhautgebilden finden sich in der Haut der Säugethiere fast überall Schweißdrüsen , aus einem engen geschlängelten Ausführungsgange bestehend , der in der Tiefe der Haut mit einem Drüsenknäuel zusammenhängt , und weitere Talgdrüsen , die eine mehr oder minder fettige Schmiere absondern und gewöhnlich der Art in die Haarbälge einmünden , daß das Haar von ihrem Sekrete eingeölt wird .	42	42	Schmiere
d Zapfenlager von Gußeisen wiegen 93 Böhm. Pfund $ es sein d ganz Breite nach mit eine halbzirkelförmig Höhlung für d Zapfen versehen $ oben sein d Ecke stumpf wegnehmen $ damit d Schmiere $ welche immer bei d Ecke herausdrängen werden $ wieder herablaufen können $	Das Zapfenlager von Gusseisen wiegt 93 böhm. Pfund ; es ist der ganzen Breite nach mit einer halbzirkelförmigen Höhlung für den Zapfen versehen , oben sind die Ecken stumpf weggenommen , damit die Schmiere , welche immer bei den Ecken herausgedrängt wird , wieder herablaufen könne .	33	33	Schmiere
zur Schmiere im Winter werden 4 Gallons oder 30 ℔ Fischtran mit 26 ℔ russisch Talg schmelzen $ diese Schmiere sein daher flüssig als d erst $ und haben d Konsistenz wie beiläufig unsere Schmalz $	Zur Schmiere im Winter werden 4 gallons oder 30 ℔ Fischthran mit 26 ℔ russischem Talg geschmolzen ; diese Schmiere ist daher flüssiger als die erste , und hat die Consistenz wie beiläufig unser Schmalz .	1	1	Schmiere
werden zweckmässig Schmiere zwischen poliert Fläche legen $ oder vielmehr diese Schmiere in d Körper einreiben $ so werden d Widerstand d Reibung bedeutend vermindern $ indem d Schmiere d Höhlung d polieren Fläche ausfüllen $ und diese Fläche gleichsam in einige Entfernung von einander halten $ wodurch dann d wechselseitig Eingreifen d hervorragend Teilchen beide Fläche in einander vermindern werden $	Werden zweckmässige Schmieren zwischen polirte Flächen gelegt , oder vielmehr diese Schmieren in die Körper eingerieben , so wird der Widerstand der Reibung bedeutend vermindert , indem die Schmiere die Höhlungen der polirten Flächen ausfüllt , und diese Flächen gleichsam in einiger Entfernung von einander hält , wodurch dann das wechselseitige Eingreifen der hervorragenden Theilchen beider Flächen in einander vermindert wird .	2	28	Schmiere
anstatt d Leute hier eine Wunde mit lau Wasser und gezupft Leinen rein halten tun $ kleben sie allerlei Schmiere und Salbe hinein $	Anstatt die Leute hier eine Wunde mit lauem Wasser und gezupften Leinen rein halten thäten , kleben sie allerlei Schmieren und Salben hinein .	19	19	Schmiere
da solch Rad bei d Bewegung d Wagen auf d Achse immer hin und her schwanken $ so können man wegen d notwendig Spielraum keine flüssig Schmiere anwenden $ und auch d gewöhnlich Schmiere gehen sehr schnell verlieren $	Da solche Räder bei der Bewegung des Wagens auf den Achsen immer hin und her schwanken , so kann man wegen des nothwendigen Spielraumes keine flüssige Schmiere anwenden , und auch die gewöhnliche Schmiere geht sehr schnell verloren .	26	26	Schmiere
d Schmiere d Wagen werden auf verschieden Art in England bereiten $ und gegenwärtig liefern d meiste Kontrahent $ welche für d Transport auf d Bahn nach d Tonne und Meile zahlen werden $ d Schmiere selbst $	Die Schmiere der Wägen wird auf verschiedene Art in England bereitet , und gegenwärtig liefern die meisten Kontrahenten , welche für den Transport auf der Bahn nach der Tonne und Meile gezahlt werden , die Schmiere selbst .	1	1	Schmiere
werden zweckmässig Schmiere zwischen poliert Fläche legen $ oder vielmehr diese Schmiere in d Körper einreiben $ so werden d Widerstand d Reibung bedeutend vermindern $ indem d Schmiere d Höhlung d polieren Fläche ausfüllen $ und diese Fläche gleichsam in einige Entfernung von einander halten $ wodurch dann d wechselseitig Eingreifen d hervorragend Teilchen beide Fläche in einander vermindern werden $	Werden zweckmässige Schmieren zwischen polirte Flächen gelegt , oder vielmehr diese Schmieren in die Körper eingerieben , so wird der Widerstand der Reibung bedeutend vermindert , indem die Schmiere die Höhlungen der polirten Flächen ausfüllt , und diese Flächen gleichsam in einiger Entfernung von einander hält , wodurch dann das wechselseitige Eingreifen der hervorragenden Theilchen beider Flächen in einander vermindert wird .	2	28	Schmiere
um d Leder durchaus weich $ geschmeidig und wasserdicht zu machen und so zu erhalten $ inmitten d hart Prüfung durch Regen $ Eiswasser und Sonnenglut $ genügen nicht eine flüchtig Bestreichung $ sondern es müssen mit sogenannt Schmiere bis zur Sättigung einreiben und d Verfahren dann und wann wiederholt werden $ zu welchem Behuf man etwas davon bei sich führen $	Um das Leder durchaus weich , geschmeidig und wasserdicht zu machen und so zu erhalten , inmitten der härtesten Prüfungen durch Regen , Eiswasser und Sonnenglut , genügt nicht eine flüchtige Bestreichung , sondern es muß mit sogenannter Schmiere bis zur Sättigung eingerieben und das Verfahren dann und wann wiederholt werden , zu welchem Behufe man etwas davon bei sich führt .	38	38	Schmiere
man sein nun auch bemüht $ solch Lager zu konstruieren $ bei welchen d Schmiere so wenig als möglich verlieren gehen $	Man war nun auch bemüht , solche Lager zu konstruiren , bei welchen die Schmiere so wenig als möglich verloren geht .	14	14	Schmiere
diese Blech $ so wie d Blechkasten zur Aufnahme d Schmiere und d vorgenannt Wasserableitungs-Gerinne erscheinen nicht in unsere Zeichnung $	Diese Bleche , so wie der Blechkasten zur Aufnahme der Schmiere und das vorgenannte Wasserableitungs-Gerinne erscheinen nicht in unserer Zeichnung .	10	10	Schmiere
netzen sie sich nicht überall gleichmäßig $ indem sich vielleicht zum Schmiere d Hahn verwandt Fett $ Gemisch von Wachs und Unschlitt $ herabziehen haben $ so müssen sie auf d S. 97 angegeben Weise reinigen werden $	Netzt sie sich nicht überall gleichmässig , indem sich vielleicht zum Schmieren der Hähne verwandtes Fett ( Gemisch von Wachs und Unschlitt ) herabgezogen hat , so muss sie auf die S. 97 angegebene Weise gereinigt werden .	11	11	Schmiere
d Einschmieren d Holz und Metall geschehen übrigens am vorteilhaft unter eine groß Druck und bei geschwind Bewegung $ weil in diese Falle d Schmiere viel leicht eindringen $	Das Einschmieren der Hölzer und Metalle geschieht übrigens am vortheilhaftesten unter einem grossen Drucke und bei geschwinder Bewegung , weil in diesem Falle die Schmiere viel leichter eindringt .	24	24	Schmiere
auf d Darlington Bahn haben man folgend Bereitungsart d Schmiere für Bahnwagen als vorzüglich gut angeben $	Auf der Darlington Bahn hat man folgende Bereitungsart der Schmiere für Bahnwägen als vorzüglich gut angegeben :	9	9	Schmiere
außerdem sein oft an eine oder d ander Stelle d Haut groß Drüse entwickeln $ die eine ölig Schmiere absondern $ welche meist eine stark Geruch haben $	Außerdem sind oft an einer oder der andern Stelle der Haut größere Drüsen entwickelt , die eine ölige Schmiere absondern , welche meist einen starken Geruch hat .	18	18	Schmiere
auch d Oelgefäße zum Schmiere d Lager sein an diese anbringen $	Auch die Oelgefäße zum Schmieren der Lager sind an diesen angebracht .	4	4	Schmiere
3. $ Schmiere $ Talg $ Öl $ Hanf etc. 1 $ 8 $ 6	3. ) Schmiere , Talg , Oehl , Hanf etc. 1 — 8 — 6	2	2	Schmiere
werden eine sehr schmal oder schneidig Fläche auf eine ander Fläche fortschieben $ so nützen d Schmiere weit wenige $ als wenn d reibend Fläche breit sein $	Wird eine sehr schmale oder schneidige Fläche auf einer andern Fläche fortgeschoben , so nützt die Schmiere weit weniger , als wenn die reibenden Flächen breit sind .	16	16	Schmiere
ich wollen so tun $ als gehen ich nach d Stadt in d Apotheke für sie $ um wieder Species zu holen für es chemisch Schmiere $ und wenn ich an er im Haus vorbeigehen $ so wollen ich munkeln $	Ich will so thun , als ginge ich nach der Stadt in die Apotheke für Sie , um wieder Species zu holen für ’s chemische Schmieren , und wenn ich an ihm im Hause vorbeigehe , so will ich munkeln :	25	25	Schmiere
3tens Schmiere $ Öl etc. für d Seilleitungsrolle 3 $ 0 $ 0	3tens Schmiere , Oehl etc. für die Seilleitungsrollen 3 — 0 — 0	1	1	Schmiere
da ferner d eisern Kronrad C beständig mit Schmiere begießen werden $ so sein unter denselben eine Blechkasten zum Sammeln d herabträufeln Schmiere aufstellen und außerdem setzen man in diese Kasten zu jede Seite eine Blech bis zur Höhe d ober Getriebe auf $ damit d Schmiere nicht hinausspritzen $	Da ferner die eisernen Kronräder C beständig mit Schmiere begossen werden , so ist unter denselben ein Blechkasten zum Sammeln der herabträufelnden Schmiere aufgestellt und ausserdem setzt man in diesen Kasten zu jeder Seite ein Blech bis zur Höhe des obern Getriebes auf , damit die Schmiere nicht hinausspritzt .	8	8	Schmiere
werden hierzu zur groß Sicherheit d für d engl. Eisenbahn berechnet Betrag für d Abnützung d Wagen mit 0,081 Kr. und für d Schmiere mit 0,016 Kr. anschlagen $ so ergeben sich d Gesamtbetrag d Frachtkosten auf eine horizontal Bahn für eine N. Oe $	Wird hiezu zur grössern Sicherheit der für die engl. Eisenbahnen berechnete Betrag für die Abnützung des Wagens mit 0,081 kr. und für die Schmiere mit 0,016 kr. angeschlagen , so ergibt sich der Gesammtbetrag der Frachtkosten auf einer horizontalen Bahn für einen N. Oe .	23	23	Schmiere
diese fassen beiläufig 15 Kubikzoll Öl $ die zur Schmiere eine Achse für mehrere Tag hinreichen $	Dieses fasst beiläufig 15 Kubikzoll Oehl , die zur Schmiere einer Achse für mehrere Tage hinreichen .	9	9	Schmiere
werden poliert Holzfläche unter eine beträchtlich senkrecht Druck auf einander bewegen $ so brauchen man zur Verminderung d Reibungswiderstand d sogenannt hart Schmiere $ als $ Unschlitt $ Seife $ $ weil d Holz vom Öl aufquellen $ und daher d Erhöhung und Vertiefung statt sie zu bedecken $ vielmehr groß machen $	Werden polirte Holzflächen unter einem beträchtlichen senkrechten Drucke auf einander bewegt , so braucht man zur Verminderung des Reibungswiderstandes die sogenannten harten Schmieren , als : Unschlitt , Seife ..... , weil das Holz vom Oehle aufquillt , und daher die Erhöhungen und Vertiefungen statt sie zu bedecken , vielmehr grösser macht .	22	22	Schmiere
oft pressen sie eine klebrig $ ölig Schmiere aus d Furche $ welche ihr Tränengrube vertreten $	Oft pressen sie eine kleberige , ölige Schmiere aus den Furchen , welche ihre Thränengruben vertreten .	7	7	Schmiere
Meile lang Bahn führen und d Beischaffung d Schmiere für alle zu diese Transport verwendet Wagen kosten 51 Liv. St. 8 Sh $	Meilen lange Bahn geführt und die Beischaffung der Schmiere für alle zu diesem Transporte verwendete Wägen kostete 51 Liv. st. 8 sh .	8	8	Schmiere
d Ausdruck [formel] werden deshalb bedeutend groß $ weil M. Q d Reibungswiderstand an d Straße vorstellen $ wo also d Mittel zur Verminderung d Reibung $ nämlich Abglättung $ Schmiere etc. nicht anwendbar sein $ und deshalb d Reibungskoeffizient d Wert m = ½ oder = ¾ $ zuweilen auch = 1 erhalten $	Der Ausdruck [Formel] wird desshalb bedeutend gross , weil M. Q den Reibungswiderstand an der Strasse vorstellt , wo also die Mittel zur Verminderung der Reibung , nämlich Abglättung , Schmieren etc. nicht anwendbar sind , und desshalb der Reibungscoeffizient den Werth M = ½ oder = ¾ , zuweilen auch = 1 erhält .	30	30	Schmiere
da ferner d eisern Kronrad C beständig mit Schmiere begießen werden $ so sein unter denselben eine Blechkasten zum Sammeln d herabträufeln Schmiere aufstellen und außerdem setzen man in diese Kasten zu jede Seite eine Blech bis zur Höhe d ober Getriebe auf $ damit d Schmiere nicht hinausspritzen $	Da ferner die eisernen Kronräder C beständig mit Schmiere begossen werden , so ist unter denselben ein Blechkasten zum Sammeln der herabträufelnden Schmiere aufgestellt und ausserdem setzt man in diesen Kasten zu jeder Seite ein Blech bis zur Höhe des obern Getriebes auf , damit die Schmiere nicht hinausspritzt .	8	8	Schmiere
da solch Rad bei d Bewegung d Wagen auf d Achse immer hin und her schwanken $ so können man wegen d notwendig Spielraum keine flüssig Schmiere anwenden $ und auch d gewöhnlich Schmiere gehen sehr schnell verlieren $	Da solche Räder bei der Bewegung des Wagens auf den Achsen immer hin und her schwanken , so kann man wegen des nothwendigen Spielraumes keine flüssige Schmiere anwenden , und auch die gewöhnliche Schmiere geht sehr schnell verloren .	26	26	Schmiere
werden hierzu d S. 616 nachgeweisen Kosten für d Abnützung d Wagen mit 0,081 Kr. und für d Schmiere mit 0,016 Kr. rechnen $ so ergeben sich d Frachtkosten eine N. Oe $	Werden hiezu die S. 616 nachgewiesenen Kosten für die Abnützung der Wägen mit 0,081 kr. und für die Schmiere mit 0,016 kr. gerechnet , so ergeben sich die Frachtkosten eines N. Oe .	18	18	Schmiere
werden zweckmässig Schmiere zwischen poliert Fläche legen $ oder vielmehr diese Schmiere in d Körper einreiben $ so werden d Widerstand d Reibung bedeutend vermindern $ indem d Schmiere d Höhlung d polieren Fläche ausfüllen $ und diese Fläche gleichsam in einige Entfernung von einander halten $ wodurch dann d wechselseitig Eingreifen d hervorragend Teilchen beide Fläche in einander vermindern werden $	Werden zweckmässige Schmieren zwischen polirte Flächen gelegt , oder vielmehr diese Schmieren in die Körper eingerieben , so wird der Widerstand der Reibung bedeutend vermindert , indem die Schmiere die Höhlungen der polirten Flächen ausfüllt , und diese Flächen gleichsam in einiger Entfernung von einander hält , wodurch dann das wechselseitige Eingreifen der hervorragenden Theilchen beider Flächen in einander vermindert wird .	2	28	Schmiere
d Schmiere d Wagen werden auf verschieden Art in England bereiten $ und gegenwärtig liefern d meiste Kontrahent $ welche für d Transport auf d Bahn nach d Tonne und Meile zahlen werden $ d Schmiere selbst $	Die Schmiere der Wägen wird auf verschiedene Art in England bereitet , und gegenwärtig liefern die meisten Kontrahenten , welche für den Transport auf der Bahn nach der Tonne und Meile gezahlt werden , die Schmiere selbst .	1	1	Schmiere
sehr oft müssen sich aber d Schmiere verstecken aufstellen $ namentlich wenn in d Nähe eine Militärposten stehen $ oder Nachtwächter und Patrouille häufig passieren $ diese versteckt Schmiere werden mit d Kunstausdruck betucht Schmiere bezeichnen $	Sehr oft müssen sich aber die Schmiren versteckt aufstellen , namentlich wenn in der Nähe ein Militärposten steht , oder Nachtwächter und Patrouillen häufig passiren ; diese versteckten Schmiren werden mit dem Kunstausdruck betuchte Schmiren bezeichnet .	6	6	Schmiere
Butter $ aus d Verwechselung mit Schmiere für Schmer $ d Wache $ Schildwache $ d Posten $ Aufpasser $ Butter stehen $ synonym mit Schmiere stehen $ s. d. sowie Käse $	Butter , aus der Verwechselung mit Schmiere für Schmir , die Wache , Schildwache , der Posten , Aufpasser ; Butter stehen , synonym mit Schmire stehen , s. d. sowie Käs .	6	6	Schmiere
eine oft befolgt Vorsicht d Schränker sein $ d Schlafstubentüre leise zu versetzen durch vorgestellt Tisch $ Koffer $ Kiste $ oder auch dadurch $ daß sie eigen Schmiere davor stellen $ obgleich sie sehr wohl wissen $ daß sie im Haus bei weit wenige Gefahr laufen als bei d Einbruch von außen her $ weshalb dann auch d Schmiere mit groß Vorsicht wählen werden und zu Werk gehen $	Eine oft befolgte Vorsicht der Schränker ist , die Schlafstubenthüren leise zu versetzen durch vorgestellte Tische , Koffer , Kisten , oder auch dadurch , daß sie eigene Schmiren davor stellen , obgleich sie sehr wohl wissen , daß sie im Hause bei weitem weniger Gefahr laufen als bei dem Einbruche von außen her , weshalb dann auch die Schmiren mit großer Vorsicht gewählt werden und zu Werke gehen .	28	28	Schmiere
sehr oft müssen sich aber d Schmiere verstecken aufstellen $ namentlich wenn in d Nähe eine Militärposten stehen $ oder Nachtwächter und Patrouille häufig passieren $ diese versteckt Schmiere werden mit d Kunstausdruck betucht Schmiere bezeichnen $	Sehr oft müssen sich aber die Schmiren versteckt aufstellen , namentlich wenn in der Nähe ein Militärposten steht , oder Nachtwächter und Patrouillen häufig passiren ; diese versteckten Schmiren werden mit dem Kunstausdruck betuchte Schmiren bezeichnet .	6	6	Schmiere
vorzüglich fällen d Schmiere d Meister zu $ weshalb denn auch d geübt Gauner zu Schmiere ausstellen zu werden pflegen $	Vorzüglich fällt den Schmiren das Meistern zu , weshalb denn auch die geübtesten Gauner zu Schmiren ausgestellt zu werden pflegen .	3	3	Schmiere
sowie d Einbruch herstellen $ durch d Schmiere decken und d Eingang in d Gebäude gewinnen sein $ begeben sich d Schränker auf Strumpf $ in Filzschuh $ oder auch wohl barfuß in d erbrechen Gebäude $	Sowie der Einbruch hergestellt , durch die Schmiren gedeckt und der Eingang in das Gebäude gewonnen ist , begeben sich die Schränker auf Strümpfen , in Filzschuhen , oder auch wol barfuß in das erbrochene Gebäude .	7	7	Schmiere
sehr oft müssen sich aber d Schmiere verstecken aufstellen $ namentlich wenn in d Nähe eine Militärposten stehen $ oder Nachtwächter und Patrouille häufig passieren $ diese versteckt Schmiere werden mit d Kunstausdruck betucht Schmiere bezeichnen $	Sehr oft müssen sich aber die Schmiren versteckt aufstellen , namentlich wenn in der Nähe ein Militärposten steht , oder Nachtwächter und Patrouillen häufig passiren ; diese versteckten Schmiren werden mit dem Kunstausdruck betuchte Schmiren bezeichnet .	6	6	Schmiere
Käse $ Käse $ synonym mit Butter und Schmiere $ $ d Wache $ d Wachtposten $ Aufpasser $ wenig in Aufnahme kommen $ $	Käs , Käse ( synonym mit Butter und Schmire ) , die Wache , der Wachtposten , Aufpasser ( wenig in Aufnahme gekommen ) .	8	8	Schmiere
