sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
while the imagination of some thinker and reformer be stir by the contemplation of new life develop in the new land $ other be move towards the scientific study of the past $	12	1	contemplation	While the imagination of some thinkers and reformers was stirred by the contemplation of new life developing in the new lands , others were moved towards the scientific study of the past .	nf_1971_773609.txt-22-12
unum $ 1991 $ draw on a primordial vocabulary of cosmic geometry-circles $ spiral $ diamond and square -- to evoke a mood of mystical awe and contemplation $	27	1	contemplation	Unum , 1991 , draws on a primordial vocabulary of cosmic geometry-circles , spirals , diamonds and squares -- to evoke a mood of mystical awe and contemplation .	mag_1994_393647.txt-42-27
just below the tea garden terrace $ on the roof of a poor house a woman in a gray scarf water her plant with her head down $ as though contemplation of the splendid view be the prerogative of socio-economic stratum high than hers $	30	1	contemplation	Just below the tea garden terrace , on the roof of a poor house a woman in a gray scarf watered her plants with her head down , as though contemplation of the splendid view were the prerogative of socio-economic strata higher than hers .	fic_1999_45409.txt-198-30
this atmosphere be silence $ not the silence of contemplation or of meditation $ of reverie or reflection $ but merely an almost complete absence of human utterance $	9	1	contemplation	This atmosphere was silence , not the silence of contemplation or of meditation , of reverie or reflection , but merely an almost complete absence of human utterance .	fic_1960_10395.txt-1431-9
besides $ the smoke teach contemplation and patience $ and it be a child 's job to be impatient $ $	5	1	contemplation	Besides , the smoke teaches contemplation and patience , and it is a child 's job to be impatient . "	fic_2002_46744.txt-75-5
he be still grip her hand $ look into her face with a faraway $ dreamy contemplation that make her feel nervous $	16	1	contemplation	He was still gripping her hand , looking into her face with a faraway , dreamy contemplation that made her feel nervous .	fic_1979_10648.txt-7243-16
when advent arrive that year $ i decide to observe the season by take a daily walk along that hide road as a form of contemplation $	25	1	contemplation	When Advent arrived that year , I decided to observe the season by taking a daily walk along that hidden road as a form of contemplation .	mag_2003_386521.txt-12-25
it seem to be the right time for some restful contemplation of what the hell be come loose and a relaxing iv of white rum $ $	10	1	contemplation	It seemed to be the right time for some restful contemplation of what the hell was coming loose and a relaxing IV of white rum . "	fic_1999_44506.txt-913-10
the contemplation take het mind off avril 's rant until the woman snag her shoulder $ $	1	1	contemplation	The contemplation took het mind off Avril 's ranting until the woman snagged her shoulder . "	fic_1988_10768.txt-3507-1
and there be nothing like enforce $ uninterrupted contemplation to learn to distinguish one from another .....	8	1	contemplation	And there is nothing like enforced , uninterrupted contemplation to learn to distinguish one from another ....	fic_1961_5844.txt-1-8
then here come a pain spasm $ and randolph give himself over to its contemplation $	14	1	contemplation	Then here came a pain spasm , and Randolph gave himself over to its contemplation .	fic_1999_45409.txt-12-14
every academic discipline must include a contemplation of human sex $ do n't you agree $ $	6	1	contemplation	Every academic discipline must include a contemplation of human sex , do n't you agree ? "	fic_1999_30605.txt-43-6
a thousand different dialect and tongue could not lift its air of brooding and weighty contemplation $ nor its wealth $	15	1	contemplation	A thousand different dialects and tongues could not lift its air of brooding and weighty contemplation , nor its wealth .	fic_1970_782000.txt-2777-15
in contemplation we stand upon the height of faith $ free from the doubt or fear that assail us in the present season of our live $	1	1	contemplation	In contemplation we stand upon the heights of faith , free from the doubts or fears that assail us in the present season of our lives .	mag_2003_386521.txt-58-1
life in miesian solitude $ however $ would not have be entirely without company $ the female statue walk in garden or dance in pool be as much companion piece as they be object of contemplation $	35	1	contemplation	Life in Miesian solitude , however , would not have been entirely without company ; the female statues walking in gardens or dancing in pools were as much companion pieces as they were objects of contemplation .	fic_1992_40407.txt-197-35
his teapot be homage to the idea of ritual $ contemplation $ protocol and cross-cultural exchange embody by the form $	10	1	contemplation	His teapots are homages to the ideas of ritual , contemplation , protocol and cross-cultural exchange embodied by the form .	mag_1994_393643.txt-73-10
erica turn from contemplation of the entrance to the coffee shop $ where brian 's mistress might at any moment appear $ $	3	1	contemplation	Erica turns from contemplation of the entrance to the coffee shop , where Brian 's mistress might at any moment appear . "	fic_1974_10584.txt-562-3
// the 10 runners-up $ in no special order of preference $ be $ // $ that $ s life $ $ blake edwards ' s gaudy but introspective comedy about mortality in hollywood $ star julie andrews and jack lemmon $ each at the peak of their accumulate talent $ $ decline of the american empire $ $ deny arcand ' s french-canadian talkfest about a group of self-absorbed academician who see the fall of the west in their own love life $ bertrand tavernier ' s $ ' round midnight $ $ a paean to bebop with an amazing $ laid-back $ bebop performance by the musician dexter gordon $ alain cavalier ' s $ therese $ $ a sweet $ unphony $ radiantly beautiful contemplation of the life of <nul> therese of lisieux $ david cronenberg ' s strike remake of $ the fly $ $ with jeff goldblum as the soon-to-be-speck on the <nul>	127	1	contemplation	// The 10 runners-up , in no special order of preference , are : // " That ' s Life , " Blake Edwards ' s gaudy but introspective comedy about mortality in Hollywood , starring Julie Andrews and Jack Lemmon , each at the peak of their accumulated talents ; " Decline of the American Empire , " Denys Arcand ' s French-Canadian talkfest about a group of self-absorbed academicians who see the Fall of the West in their own love lives ; Bertrand Tavernier ' s " ' Round Midnight , " a paean to bebop with an amazing , laid-back , bebop performance by the musician Dexter Gordon ; Alain Cavalier ' s " Therese , " a sweet , unphony , radiantly beautiful contemplation of the life of St. Therese of Lisieux ; David Cronenberg ' s striking remake of " The Fly , " with Jeff Goldblum as the soon-to-be-speck on the floor.	news_1986_670487.txt-103-127
when the noon bell ring $ they would all go to their dormitory for ten minute of prayer and contemplation $ then they would proceed to the dining hall for dinner $	19	1	contemplation	When the noon bell rang , they would all go to their dormitories for ten minutes of prayer and contemplation ; then they would proceed to the dining hall for dinner .	fic_1979_10655.txt-3515-19
it arise from a contemplation that touch the whole cycle of human emotion $	4	1	contemplation	It arises from a contemplation that touches the whole cycle of human emotions .	nf_1973_774239.txt-1183-4
polderhaas naturally assume that the clone be rapt in visual contemplation of an organ which he have just describe graphicallyas peeg as a toog 's funnel ' when colin gulp and utter the word norbert ' $ add $ a moment later $ must go and find him $	10	1	contemplation	Polderhaas naturally assumed that the clone was rapt in visual contemplation of an organ which he had just described graphicallyas peeg as a toog 's funnel ' when Colin gulped and uttered the word Norbert ' , adding , a moment later , must go and find him .	fic_1972_10554.txt-3758-10
then he move on to live in ashram and conventsin india and in africa $ where he steep himself in contemplation $	20	1	contemplation	Then he moved on to live in ashrams and conventsin India and in Africa , where he steeped himself in contemplation .	fic_1976_10610.txt-7405-20
i myself have never be able to get beyond volume i.- i imagine that this woman and dr.-i <nul> spend their session in gentle contemplation of literature $ not to mention language itself $	24	1	contemplation	I myself had never been able to get beyond Volume I. I imagined that this woman and Dr. V. spent their sessions in gentle contemplation of literature , not to mention language itself .	fic_1998_43244.txt-94-24
but the interpretive strategy we associate with the humanist-universalist perception of the experience of literature - a passive subjective reflex or an inner contemplation of the	23	1	contemplation	But the interpretive strategy we associate with the humanist-universalist perception of the experience of literature - a passive subjective reflex or an inner contemplation of the	fic_1994_41428.txt-118-23
capture $ mount $ and display as compliant object of passive contemplation $ the statue represent the ideal woman as a conversation piece who can not speak $ a patient female who never interrupt $	11	1	contemplation	Captured , mounted , and displayed as compliant objects of passive contemplation , the statues represent the ideal woman as a conversation piece who can not speak , a patient female who never interrupts .	fic_1992_40407.txt-80-11
there be time for happiness and heartache $ discovery and contemplation $	10	1	contemplation	There was time for happiness and heartache , discovery and contemplation .	fic_1974_780115.txt-3242-10
like religion the contemplation of history devalue the present $ and $ weaken our place $ reconcile us to have one $	3	1	contemplation	Like religion the contemplation of history devalues the present , and , weakening our place , reconciles us to having one .	nf_1980_773593.txt-282-3
i will have a starling shall be teach to speak/nothing but $ mortimer $ $ and give it him/to keep his anger still in motion $ in frank 's contemplation of such passion $ perfectly preserve $ forever safe $ his stomach forget itself $	29	1	contemplation	I 'll have a starling shall be taught to speak/Nothing but " Mortimer , " and give it him/To keep his anger still in motion : in Frank 's contemplation of such passion , perfectly preserved , forever safe , his stomach forgot itself .	fic_1968_10505.txt-4734-29
i want to assume that both in the contemplation of the art $ think about $ and in the do of them $ think in $ $ intellectual engagement be of the essence $	8	1	contemplation	I want to assume that both in the contemplation of the arts ( thinking about ) and in the doing of them ( thinking in ) , intellectual engagement is of the essence .	nf_2000_746763.txt-3-8
they do go together $ because if you have compassion from practice contemplation $ that energy always want to manifest itself $	12	1	contemplation	They do go together , because if you have compassion from practicing contemplation , that energy always wants to manifest itself .	mag_2003_386516.txt-132-12
klinger hang up the telephone and prepare to resume cleaning painting by donna schuster -- the portrait of a summer-frocked woman $ who $ stand in a sunlit rose arbor with her head tilt in dreamy contemplation $ seem to klinger $ a lifelong bachelor $ to embody the essence of femininity -- when it occur to him that there must be work of similar luminosity languish in cellar $ shed $ and attic across the land $	36	1	contemplation	Klinger hung up the telephone and prepared to resume cleaning painting by Donna Schuster -- the portrait of a summer-frocked woman , who , standing in a sunlit rose arbor with her head tilted in dreamy contemplation , seemed to Klinger ( a lifelong bachelor ) to embody the essence of femininity -- when it occurred to him that there must be works of similar luminosity languishing in cellars , sheds , and attics across the land .	fic_1994_41228.txt-14-36
a public nerve vibrate with the contemplation of this taciturn young man who must have suffer a greatp263deal $	6	1	contemplation	A public nerve vibrated with the contemplation of this taciturn young man who must have suffered a greatp263deal .	fic_1968_10508.txt-8033-6
yet president kennedy $ this year urge not merely a holiday from labor but $ a day of contemplation $ $ point out that $ awesome peril remain to be face $ $	18	1	contemplation	Yet President Kennedy , this year urging not merely a holiday from labors but " a day of contemplation , " pointed out that " awesome perils remain to be faced . "	news_1961_722153.txt-33-18
even as the mourner $ the neighborhood regular $ the religious $ and the old gather in the church $ spread themselves on the hard wooden bench like bird on branch $ owl give herself up without shame to her most extravagant feeling $ the pure contemplation of life and death $	46	1	contemplation	Even as the mourners , the neighborhood regulars , the religious , and the old gathered in the church , spreading themselves on the hard wooden benches like birds on branches , Owl gave herself up without shame to her most extravagant feelings , the pure contemplation of life and death .	fic_1981_780031.txt-3084-46
i picture them prowlingthe campus like male dog who have pick up the scent of a female inheat $ an image the contemplation of which leave me feelingemasculated $ exclude $ and faintly arouse $	22	1	contemplation	I pictured them prowlingthe campus like male dogs who have picked up the scent of a female inheat , an image the contemplation of which left me feelingemasculated , excluded , and faintly aroused .	fic_2000_29169.txt-380-22
i be ready for my period of forlorn contemplation and occasional outburst of exhilaration prompt by a particularly brilliant passage $	8	1	contemplation	I 'm ready for my period of forlorn contemplation and occasional outbursts of exhilaration prompted by a particularly brilliant passage .	fic_2006_28991.txt-168-8
contemplation that do not attend and discriminate be either not aesthetic contemplation at all $ or it be the aesthetic contemplation of something else $	11	1	contemplation	Contemplation that does not attend and discriminate is either not aesthetic contemplation at all , or it is the aesthetic contemplation of something else ?	nf_1973_774239.txt-899-11
i suggest you spend tomorrow afternoon in quiet contemplation $	8	1	contemplation	I suggest you spend tomorrow afternoon in quiet contemplation .	fic_2001_45569.txt-179-8
everythingabout her denote plainly that her contemplation be not whether to take a mate $ but how $ what mode of feminineguile nature have endow her with to employ to make her conquest overwhelming and satisfying $	6	1	contemplation	Everythingabout her denoted plainly that her contemplation is not whether to take a mate , but how -- what mode of feminineguile nature has endowed her with to employ to make her conquest overwhelming and satisfying !	fic_1964_10449.txt-2138-6
be the tenant of these $ they might wonder $ engage in some ritual act of contemplation $ surprise by	16	1	contemplation	Were the tenants of these , they might wonder , engaged in some ritual act of contemplation , surprised by	nf_1963_774144.txt-1729-16
the mad titus $ obsessed with his suffering and his revenge $ $ say s.-a clarke hulse $ $ look at every object around him for the reflection of his personal state $ $ 113 $ $ in order that even as titus ' s house become $ the spatial extension of himself $ $ so his study $ the room $ become $ the object of his contemplation -- his grief and revenge $ $ 116 $ $	68	1	contemplation	The mad Titus , obsessed with his suffering and his revenge , " says S. Clarke Hulse , " looks at every object around him for the reflection of his personal state " ( 113 ) , in order that even as Titus ' s house becomes " the spatial extension of himself , " so his study ( the room ) becomes " the object of his contemplation -- his grief and revenge " ( 116 ) .	nf_2000_746774.txt-275-68
contemplation of new form of security adapt to a nuclear age $	0	1	contemplation	contemplation of new forms of security adapted to a nuclear age .	mag_1979_487922.txt-97-0
the englishman nod several time $ as if in rueful contemplation of a past life full of error $	10	1	contemplation	The Englishman nodded several times , as if in rueful contemplation of a past life full of errors .	fic_1972_10562.txt-1809-10
similarly a poem $ like a picture $ properlyappreciated $ stand away from us as an object on its own $ but the poetry that have grip $ the poetry of which it be compose $ when read as an unfolding process $ combine with correspondingprocesses by which we find ourselves to some extent carry away $ and that our identification with them will have be essential to the subsequent contemplation of the work of art as an image not only of an independent and completed object but of the ego 's integration $	70	1	contemplation	Similarly a poem , like a picture , properlyappreciated , stands away from us as an object on its own , but the poetry that has gripped , the poetry of which it is composed , when read as an unfolding process , combines with correspondingprocesses by which we find ourselves to some extent carried away , and that our identification with them will have been essential to the subsequent contemplation of the work of art as an image not only of an independent and completed object but of the ego 's integration .	nf_1972_774227.txt-89-70
the two most common path for nun have be public service or secluded contemplation $	13	1	contemplation	The two most common paths for nuns have been public service or secluded contemplation .	mag_2000_368805.txt-11-13
with coleridge $ certainly $ the mind be not merely $ a lazy looker-on on an external world $ $ 22 but a force actively concerned with the unity of mind and the object of its contemplation $	36	1	contemplation	With Coleridge , certainly , the mind was not merely " a lazy looker-on on an external world , " 22 but a force actively concerned with the unity of mind and the object of its contemplation .	nf_1973_774239.txt-1950-36
as if his lifelong contemplation of the way disorder violently intrude upon the blithe assumption of ordinary man that the world be a logical place be not a serious theme $ see kafka $ $	4	1	contemplation	As if his lifelong contemplation of the way disorder violently intrudes upon the blithe assumptions of ordinary men that the world is a logical place were not a serious theme ( see Kafka ) .	mag_1980_293437.txt-18-4
nearly all their wake hour they pass in prayer $ contemplation $ mortification $ reading of scripture $ attendance on the preachingof their master $	10	1	contemplation	Nearly all their waking hours they passed in prayer , contemplation , mortification , reading of Scripture , attendance on the preachingof their master .	fic_1986_10748.txt-3506-10
instance $ put a premium on speed and this be reflect in the superinduced admiration for the quickness rather than the quality of wit and have somehow equate the process of contemplation $	31	1	contemplation	instance , put a premium on speed and this is reflected in the superinduced admiration for the quickness rather than the quality of wit and has somehow equated the process of contemplation ?	nf_1968_773502.txt-192-31
when breakfast be past $ the world seem supernally bright $ and hooper be in no mood anymore for the petty agony of contemplation $	23	1	contemplation	When breakfast was past , the world seemed supernally bright , and Hooper was in no mood anymore for the petty agonies of contemplation .	fic_1999_45414.txt-501-23
here in the heart of tokyo $ the remaining hundred-foot-wide expanse of water populate with duck and line with people be stunning $ invite $ an inducement to contemplation $	28	1	contemplation	Here in the heart of Tokyo , the remaining hundred-foot-wide expanses of water populated with ducks and lined with people were stunning , inviting , an inducement to contemplation .	fic_1999_27976.txt-14-28
he enter into his contemplation $ his own prayer $	4	1	contemplation	He entered into his contemplations , his own prayers .	fic_1970_782000.txt-3176-4
one of the problem be that ethics imply deliberation $ $ say dennis moberg $ director of the markkula center for apply ethics at santa clara university $ it imply period of contemplation and deliberation $ and work through a moral calculus $ $	32	1	contemplation	One of the problems is that ethics implies deliberation , " says Dennis Moberg , director of the Markkula Center for Applied Ethics at Santa Clara University " It implies periods of contemplation and deliberation , and working through a moral calculus . "	mag_2000_410297.txt-139-32
but joan keep her reservation to herself and the housewife hug her aproned belly selfprotectivelyand smile with glee in contemplation of her cousin 's wealth $	19	1	contemplation	But Joan kept her reservations to herself and the housewife hugged her aproned belly selfprotectivelyand smiled with glee in contemplation of her cousin 's wealth .	fic_1986_10743.txt-1516-19
for with the human subject of experience come recollection $ the transform of the immediacy of experience into the seed of contemplation $	21	1	contemplation	For with the human subject of experience comes recollection , the transforming of the immediacy of experience into the seeds of contemplation .	nf_1971_774240.txt-573-21
in a sense $ it be itself transform in the process into an object of interested but somewhat detached contemplation $	19	1	contemplation	In a sense , it is itself transformed in the process into an object of interested but somewhat detached contemplation .	nf_2000_746774.txt-367-19
she open her eye against the sun $ and she laugh $ a small $ rather surprisingly cynical laugh $ then after a moment 's contemplation $ she raise the hand nearest to me from where it dangle to tin ground and place it between the leg of my trouser $ directly on my penis $	25	1	contemplation	She opened her eyes against the sun , and she laughed , a small , rather surprisingly cynical laugh ; then after a moment 's contemplation , she raised the hand nearest to me from where it dangled to tin ground and placed it between the legs of my trousers , directly on my penis .	fic_1974_10586.txt-1155-25
out of that isolation in motion come every inspiration $ from contemplation $ langston hughes ' $ the negro speak of river $ $ to adventure $ hemingway 's story $ to despair $	11	1	contemplation	Out of that isolation in motion comes every inspiration , from contemplation ( Langston Hughes ' " The Negro Speaks of Rivers " ) to adventure ( Hemingway 's stories ) to despair .	mag_2000_367703.txt-12-11
she could find that place if she need to $ but for now she just lighten her grip on the steering wheel $ then stare in contemplation at the recessed chrysler	26	1	contemplation	She could find that place if she needed to , but for now she just lightened her grip on the steering wheel , then stared in contemplation at the recessed Chrysler	fic_2006_28690.txt-4-26
nishioka $ many adult leader of young people be so desperate for contemplation that they immediately assume the young people must love it as well $	12	1	contemplation	NISHIOKA : Many adult leaders of young people are so desperate for contemplation that they immediately assume the young people must love it as well .	mag_2003_385243.txt-167-12
the prelude be a retrospective account of the stage by which wordsworth 's mind mature $ pass from the revolutionary ardour of // youth $ through disillusionment $ to withdrawal into a life of contemplation $	34	1	contemplation	The Prelude is a retrospective account of the stages by which Wordsworth 's mind matured , passing from the revolutionary ardour of // youth , through disillusionment , to withdrawal into a life of contemplation .	nf_1971_773609.txt-795-34
present stage of change $ exercise $ contemplation $ stage 2 $ $ diet $ maintenance $ stage 5 $ challenge $ $ since i be little i have have uncontrollable craving for cake and pastry $	7	1	contemplation	Present Stage of Change : exercise , Contemplation ( Stage 2 ) ; diet , Maintenance ( Stage 5 ) Challenge : " Since I was little I 've had uncontrollable cravings for cakes and pastries .	mag_2000_408988.txt-58-7
additional gallows humor might be draw from contemplation of the average american $ with a $10,000 medical bill $ a not unusual circumstance these day $ $ be ask to pay with the glib	7	1	contemplation	Additional gallows humor might be drawn from contemplation of the average American , with a $10,000 medical bill ( a not unusual circumstance these days ) , being asked to pay with the glib	news_1979_734128.txt-6-7
question to him focus on topic range from the proper education suit for a gentleman to the appropriate education for young woman $ although the latter group be not $ a subject of systematic contemplation $ for jefferson $ lipscomb and bergh 1903 $ 5 $ 185-88 $ 15 $ 165-67 $ $	34	1	contemplation	Questions to him focused on topics ranging from the proper education suited for a gentleman to the appropriate education for young women , although the latter group was not " a subject of systematic contemplation " for Jefferson ( Lipscomb and Bergh 1903 , 5 : 185-88 , 15 : 165-67 ) .	nf_2004_746260.txt-19-34
for his refusal to soften her suffer $ for his silent contemplation of the reality of her father 's condition $ the girl be grateful $ she be both weaken and strengthen $	11	1	contemplation	For his refusal to soften her suffering , for his silent contemplation of the reality of her father 's condition , the girl is grateful ; she is both weakened and strengthened .	fic_1963_10432.txt-5193-11
it be inconceivable that he should have share hamilton 's satisfaction at the contemplation of woman and child $	13	1	contemplation	It is inconceivable that he should have shared Hamilton 's satisfaction at the contemplation of women and children ?	nf_1967_774169.txt-308-13
they be frown $ but it seem to him that the frown be expression of contemplation $ not hostility $	15	1	contemplation	They were frowning , but it seemed to him that the frowns were expressions of contemplation , not hostility .	fic_1972_780011.txt-2826-15
the breast look ridiculous $ and after a moment of contemplation she decide to try to sculpt them into a more realistic shape $	10	1	contemplation	The breasts looked ridiculous , and after a moment of contemplation she decided to try to sculpt them into a more realistic shape .	fic_1994_41243.txt-178-10
slowly $ in her contemplation of fabian and of his pleasure in be with her $ manuela succumb to a realization that if he be not threaten by the form and shape of her pleasure $ it need not pose a barrier to her $	4	1	contemplation	Slowly , in her contemplation of Fabian and of his pleasure in being with her , Manuela succumbed to a realization that if he was not threatened by the form and shape of her pleasure , it need not pose a barrier to her .	fic_1979_10650.txt-1714-4
in the hour of contemplation $ we rest in that assurance and can commit our care to god 's steadfast	4	1	contemplation	In the hour of contemplation , we rest in that assurance and can commit our cares to God 's steadfast	mag_2003_386521.txt-53-4
that vein begin in the 1920s as a confrontation between the asian art of contemplation and the western art that celebrate man $	14	1	contemplation	That vein began in the 1920s as a confrontation between the Asian arts of contemplation and the Western arts that celebrate man .	mag_1976_493205.txt-36-14
the bright side of the humiliating gaffe be the hour of pure $ unadulterated self -- contemplation it afford one $	16	1	contemplation	The bright side of the humiliating gaffe is the hours of pure , unadulterated self -- contemplation it affords one .	mag_2002_387426.txt-51-16
he have devote his adult life to the contemplation of god $	8	1	contemplation	He had devoted his adult life to the contemplation of God .	fic_2002_27242.txt-38-8
naturally he hope that his lord be satisfy with his work over the year $ but he have never dream of be give his own castle to command $ especially one so important as lydford $ and every now and again a quick smile crack the serious expression on his face as his glee momentarily flare $ quench his nervous contemplation $	60	1	contemplation	Naturally he hoped that his lords were satisfied with his work over the years , but he had never dreamed of being given his own castle to command , especially one so important as Lydford , and every now and again a quick smile cracked the serious expression on his face as his glee momentarily flared , quenching his nervous contemplation .	fic_2004_26855.txt-3-60
ch'eng-yin mean $ seal of purity $ and may mean $ seal of ch'eng-kuan or pure contemplation	16	1	contemplation	Ch'eng-yin means " seal of purity " and may mean " seal of Ch'eng-kuan or Pure Contemplation	nf_1970_774162.txt-380-16
minnesota $ but my $ how different those two minnesotas be $ $ it provide an easy tool for contextualize the small story $ red american love a certain stage show in vegas $ but blue american do n't $ or for spin the big story $ john walker lindh $ the american who fight for the taliban $ be from california and therefore a reflection of blue-state value $ $ and it justify countless usa today $ style contemplation of who we american really be $ mean mainly investigation of the burning usual-what we american like to listen to $ watch on tv $ or buy at the supermarket $	79	1	contemplation	Minnesota , but my , how different those two Minnesotas are ) ; it provided an easy tool for contextualizing the small stories ( red Americans love a certain stage show in Vegas , but blue Americans do n't ) or for spinning the big stories ( John Walker Lindh , the American who fought for the Taliban , was from California and therefore a reflection of blue-state values ) ; and it justified countless USA Today - style contemplations of who we Americans really are , meaning mainly investigations of the burning usual-what we Americans like to listen to , watch on TV , or buy at the supermarket .	nf_2004_776663.txt-43-79
gold be good at daydream and give himself up to the contemplation of what it would be like to work with ralph for the president $ marry andrea $ share her apartment in washington $ fuck her rich and even more attractive friend $ serve on a presidential commission on education $ and be an overpay professor of urban study $	11	1	contemplation	Gold was good at daydreaming and gave himself up to the contemplation of what it would be like to work with Ralph for the President , marry Andrea , share her apartment in Washington , fuck her richer and even more attractive friends , serve on a Presidential Commission on education , and be an overpaid professor of Urban Studies .	fic_1979_10647.txt-3419-11
but when bob leffingwell $ after another dip in the pool and a few more minute of somber contemplation of the great white city sprawl along the potomac $ go finally to answer the insistent telephone $ it be not the jason he expect who be on the line $ $	18	1	contemplation	But when Bob Leffingwell , after another dip in the pool and a few more minutes of somber contemplation of the great white city sprawled along the Potomac , went finally to answer the insistent telephone , it was not the Jason he expected who was on the line . "	fic_1968_781997.txt-1442-18
in the first half of the ' ' 80s $ whether you be count on the valiity of expressive representation or a disabuse contemplation of the simulacrum $ early ' ' 80s histrionics or mid- ' ' 80s cool $ the advancement of modernist self-reflection or an opening to topical content such as the incipient aids crisis $ you could find something in bleckner 's work to support your position $	23	1	contemplation	In the first half of the ' ' 80s , whether you were counting on the valiity of expressive representation or a disabused contemplation of the simulacrum , early ' ' 80s histrionics or mid- ' ' 80s cool , the advancement of modernist self-reflection or an opening to topical content such as the incipient AIDS crisis , you could find something in Bleckner 's work to support your position .	mag_1995_421024.txt-89-23
one night he awake $ and go into a state of deep contemplation $	12	1	contemplation	One night he awoke , and went into a state of deep contemplation .	nf_1993_773867.txt-1169-12
unfortunately $ the schedule do n't leave much time for contemplation $ $	10	1	contemplation	Unfortunately , the schedule did n't leave much time for contemplation . "	news_1996_625834.txt-113-10
a man with a woman ought to be single in purpose $ intent on the one act $ not weaken and hurry by contemplation beyond the limit of <nul>	23	1	contemplation	A man with a woman ought to be single in purpose , intent on the one act , not weakened and hurried by contemplations beyond the limits of bcd.	fic_1975_780111.txt-3075-23
