sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
the dimple appear and a smile flash across his face $ but it wasp131mirthless $ evasive $ and i wonder if i have n't touch on some pain of his $	9	0	face	The dimple appeared and a smile flashed across his face , but it wasp131mirthless , evasive , and I wondered if I had n't touched on some pain of his .	fic_1988_10771.txt-4301-9
i have a feel we could drop the decertification move as a bargaining chip $ as a sort of face saver $ $ say one white house official $ $	19	0	face	I have a feeling we could drop the decertification move as a bargaining chip , as a sort of face saver , " said one White House official . "	news_1981_735039.txt-54-19
i watch christopher 's face as the song end $ watch his big white tooth in his big black face and watch him clap his big black hand $	19	0	face	I watched Christopher 's face as the song ended , watched his big white teeth in his big black face and watched him clap his big black hands .	fic_1968_10498.txt-9581-19
ground and nelson be astride my back $ push my face in the dirt $ $	10	0	face	ground and Nelson was astride my back , pushing my face in the dirt . "	fic_1992_53574.txt-234-10
even though his hair be thin to the point where more scalp show than hair $ he be still an attractive man $ with a robust laugh and a bright smile $ display row of even white tooth in his tan and masculine p59 face $	44	0	face	Even though his hair was thinning to the point where more scalp showed than hair , he was still an attractive man , with a robust laugh and a bright smile , displaying rows of even white teeth in his tan and masculine | face .	fic_1993_25034.txt-246-44
ora $ unwieldy with the child she be carry $ go on to where her husband sit $ drop to her knee and look up into his face $ $	27	0	face	Ora , unwieldy with the child she was carrying , went on to where her husband sat , dropped to her knees and looked up into his face . "	fic_1975_10600.txt-2225-27
he open the door and turn to look back $ a tall man frame in light from the hall $ his face lose in shadow $ $	21	0	face	He opened the door and turned to look back , a tall man framed in light from the hall , his face lost in shadow . "	fic_2002_47233.txt-243-21
first she paint the darke part of her face $ around the mouth and nostril $ stop her hand just before she blend the paint into the dead face with her finger $	8	0	face	First she paints the darkest part of her face , around the mouth and nostrils , stopping her hand just before she blends the paint into the dead face with her finger .	fic_2001_28191.txt-205-8
the little girl 's face be distort by the screen $ an old-fashioned affair that be rust in place $	4	0	face	The little girl 's face was distorted by the screen , an old-fashioned affair that was rusting in places .	fic_2009_36696.txt-104-4
both be big and light tan with wrinkled face and floppy ear $	8	0	face	Both were big and light tan with wrinkled faces and floppy ears .	fic_2005_31491.txt-237-8
an eye $ and then one face be replace by another and another and another $ a dozen at a time $ a hundred - a tide of shift visage soak away into the sand of his ponderous and overloaded memory $	6	0	face	an eye , and then one face was replaced by another and another and another , a dozen at a time , a hundred - a tide of shifting visages soaking away into the sands of his ponderous and overloaded memory .	fic_1998_43729.txt-920-6
his face and body be repeatedly whip by slash branch and obstinate limb $ his foot continually trip by fall debris and expose root $	1	0	face	His face and body were repeatedly whipped by slashing branches and obstinate limbs , his feet continually tripped by fallen debris and exposed roots .	fic_1984_780041.txt-3431-1
gramma be come $ $ he say $ spray my face with his spittle $ $	10	0	face	Gramma is coming , " he says , spraying my face with his spittle . "	fic_1996_54331.txt-43-10
their face be not angry big city face $ they be relax $ content face often with temptingly chubby cheek mount on generous neck $	7	0	face	Their faces were not angry big city faces , they were relaxed , content faces often with temptingly chubby cheeks mounted on generous necks .	fic_2005_50302.txt-44-7
a completely blunt cut make the face look long $ as if it have succumb to gravity $ $ say james ekeler $ of new york 's twodo salon $ $	6	0	face	A completely blunt cut makes the face look longer , as if it has succumbed to gravity , " says James Ekeler , of New York 's TwoDo Salon . "	mag_2002_428770.txt-45-6
lorna have tell him all the other name $ and he have give them face and cruel tooth $	14	0	face	Lorna had told him all the other names , and he had given them faces and cruel teeth .	fic_1976_10612.txt-6320-14
as he talk $ endor sit up straight $ clench the armrests of his throne $ his face dark with anger $	17	0	face	As he talked , Endor sat up straighter , clenching the armrests of his throne , his face dark with anger .	fic_1988_780086.txt-3273-17
daoud remember the thick black brow and the stern face $ the grizzled hair $	9	0	face	Daoud remembered the thick black brows and the stern face , the grizzled hair .	fic_1989_5359.txt-4102-9
his face have a peculiar jut to it $ as if it be stick out from itself $ and his lean make it seem big than it be $	1	0	face	His face had a peculiar jut to it , as if it were sticking out from itself , and his leaning made it seem bigger than it was .	fic_2007_52469.txt-543-1
clyde reach her $ and for a moment both stare with fanatic intensity at each other $ bonnie try desperately to keep a straight face $	24	0	face	CLYDE reaches her , and for a moment both stare with fanatic intensity at each other , BONNIE trying desperately to keep a straight face .	fic_1967_24502.txt-2459-24
then the face brighten $ almost smiling as she ask $ $ what be your favorite world $ $	2	0	face	Then the face brightened , almost smiling as she asked , " What 's your favorite world ? "	fic_1995_53086.txt-806-2
dennis abruptly grab kevin by the throat $ his face hard with fury -- # dennis # nothing be bad than listen to you $	9	0	face	Dennis abruptly grabs Kevin by the throat , his face hard with fury -- # DENNIS # Nothing 's worse than listening to you .	fic_2005_780525.txt-1016-9
she be $ he note with relief $ a placid blonde with a capable air and a kindly face $ $	18	0	face	She was , he noted with relief , a placid blonde with a capable air and a kindly face . "	fic_1968_10505.txt-8348-18
they have sore on their face $ their leg and arm $	5	0	face	They had sores on their faces , their legs and arms .	mag_1968_431769.txt-84-5
wolfe have straighten up and be make face $ $	7	0	face	Wolfe had straightened up and was making faces . "	fic_1961_781981.txt-3119-7
she be frown over a collection of her photograph $ a pencilp184stuck behind one ear and a mass of curly hair draw back from her face with a set of comb $	25	0	face	She was frowning over a collection of her photographs , a pencilp184stuck behind one ear and a mass of curly hair drawn back from her face with a set of combs .	fic_1989_10785.txt-3128-25
ned stare dizzily around at the curious $ amused $ or grim face $	12	0	face	Ned stares dizzily around at the curious , amused , or grim faces .	fic_1968_24508.txt-2058-12
colorful $ fanciful and almost palpable $ the photo may inspire a young designer $ or just bring a smile to the face of anyone who take a look $	22	0	face	Colorful , fanciful and almost palpable , the photos may inspire a young designer , or just bring a smile to the face of anyone who takes a look .	news_2002_622950.txt-43-22
$ 182 $ ric and rac $ smeary in the face $ eat steadily from untidy paper sack of candy they have find somewhere on board $ shriek noisily as they go down the gangplank $	10	0	face	-- 182 -- Ric and Rac , smeary in the face , eating steadily from untidy paper sacks of candy they have found somewhere on board , shriek noisily as they go down the gangplank .	fic_1965_16750.txt-4488-10
the girl be yank her forward $ their tongue and face slather with goofy grape $	10	0	face	The girls are yanking her forward , their tongues and faces slathered with goofy grape .	fic_2003_26412.txt-74-10
willie wright have not see that many dead man in his three year police career and he be strike by the youth of this man and by the swollen hand darken by drain blood and by the gray face which look as if it belong in a wax cabinet $	38	0	face	Willie Wright had not seen that many dead men in his three year police career and he was struck by the youth of this man and by the swollen hands darkened by draining blood and by the gray face which looked as if it belonged in a wax cabinet .	fic_1975_10605.txt-3473-38
esperanza press against her $ and bury his face in her smooth-as-silk hair $ which smell faintly of coconut $	8	0	face	Esperanza pressed against her , and buried his face in her smooth-as-silk hair , which smelled faintly of coconut .	fic_2007_33870.txt-122-8
's face be pudgy than maceus remember from haiti $ during the military regime of the early 1990s $	1	0	face	's face was pudgier than Maceus remembered from Haiti , during the military regime of the early 1990s .	mag_2001_415743.txt-8-1
from christ 's torture face to the fireplace .... cold now $ devoid of both ash and the mirror above it $ now an empty space $ the outline visible against the rosebud wallpaper $	4	0	face	from Christ 's tortured face to the fireplace ... cold now , devoid of both ashes and the mirror above it , now an empty space , the outline visible against the rosebud wallpaper .	fic_2006_31561.txt-171-4
i look up from clean my brown $ he be stare woodenly ahead $ his face gray $ the newspaper in front of him forget $ $	15	0	face	I looked up from cleaning my Browning ; he was staring woodenly ahead , his face gray , the newspaper in front of him forgotten . "	fic_2006_51206.txt-319-15
i try to imagine a face pretty than henuttawy 's $ but could n't do it $	5	0	face	I tried to imagine a face prettier than Henuttawy 's , but could n't do it .	fic_2008_36240.txt-304-5
she laugh loudly again $ and run her hand lightly along the side of his face $	15	0	face	She laughed loudly again , and ran her hand lightly along the side of his face .	fic_1971_10542.txt-4872-15
then i stand in the window with my icepack to my face and watch the agoraphobe $	11	0	face	Then I stood in the window with my icepack to my face and watched the Agoraphobe .	fic_1973_10569.txt-4925-11
for a momentthrough his anger he see george clough $ the manikin face $ the small $ fine $ predatory tooth $ the inanimate eye $ $ i could tell he be n't to be trust even before his wife warn me $ $	12	0	face	For a momentthrough his anger he saw George Clough , the manikin face , the small , fine , predatory teeth , the inanimate eyes : " I could tell he was n't to be trusted even before his wife warned me . "	fic_1969_10510.txt-690-12
then $ before she could answer $ realization cross his face $ $	10	0	face	Then , before she could answer , realization crossed his face . "	fic_2001_45760.txt-1496-10
she step closer $ inch from his face $ $	7	0	face	She stepped closer , inches from his face . "	fic_1993_25034.txt-467-7
her face waste away until nothing but her hard bitter eye show above the bed cover $ $	1	0	face	Her face wasting away until nothing but her hard bitter eyes showed above the bed covers . "	fic_1999_44634.txt-364-1
suzy listen with the complete impassivity of a twelveyear-old $ her face give no sign or flicker by which the parent could detect how she be hear the word they be wringingout of themselves $	11	0	face	Suzy listened with the complete impassivity of a twelveyear-old , her face giving no sign or flicker by which the parents could detect how she was hearing the words they were wringingout of themselves .	fic_1964_10451.txt-1040-11
note the expression on the young man 's face she add sharply $ $ be you all right $ $	8	0	face	Noting the expression on the young man 's face she added sharply , " Are you all right ? "	fic_1971_782006.txt-553-8
at first he laugh $ then the smile fade $ and his face reflect his pain $	12	0	face	At first he laughs ; then the smile fades , and his face reflects his pain .	fic_1964_16147.txt-1494-12
freeze frame on swann 's broadly smiling face $ dissolve to $ section detail 236 closeup - benjy 's face he be a little old and he look a little healthy $	19	0	face	FREEZE FRAME on Swann 's broadly smiling face : DISSOLVE TO : Section Details 236 CLOSEUP - BENJY 'S FACE He 's a little older and he looks a little healthier .	fic_1982_16205.txt-3401-19
since the day they meet as young assistant district attorney for new york county $ he have be draw to her classic italian feature $ the petite but curvy body $ and the way her soft $ molasses-colored curl frame her face $	41	0	face	Since the day they met as young assistant district attorneys for New York County , he 'd been drawn to her classic Italian features , the petite but curvy body , and the way her soft , molasses-colored curls framed her face .	fic_2009_36429.txt-34-41
i look around at their face $ mrs.- cruz $ her eye shut tight $ spout a mantra as loudly as she could $ marta $ in an armchair $ her hand fold over her belly $ mr.- torre $ leg spread out on the floor $ his back to the wall $ his eye fix on the black rectangle frame by the window $ all the face who have come in like straggler from a skirmish $ all the world 's walk wound $	5	0	face	I looked around at their faces : Mrs. Cruz , her eyes shut tight , spouting a mantra as loudly as she could ; Marta , in an armchair , her hands folded over her belly ; Mr. Torres , legs spread out on the floor , his back to the wall , his eyes fixed on the black rectangle framed by the window ; all the faces who had come in like stragglers from a skirmish , all the world 's walking wounded .	fic_1995_39336.txt-374-5
and the american $ struggle to hold in place the line of selfindulgencethat mar and mask his face $ say $ would you believe $	17	0	face	And the American , struggling to hold in place the lines of selfindulgencethat marred and masked his face , said : Would you believe .	fic_1983_10704.txt-3356-17
as dr.-i jones come on down the stair $ his solemn face give tear a flicker of doubt $ but he do n't really believe that doc have bad news $	11	0	face	As Dr. Jones came on down the stairs , his solemn face gave Torn a flicker of doubt , but he did n't really believe that Doc had bad news .	fic_1964_10448.txt-2729-11
his boyhood friend 's face be wooden $ uncomprehending $ and the word come stiffly from his lip $ $	4	0	face	His boyhood friend 's face was wooden , uncomprehending , and the words came stiffly from his lips . "	fic_1993_25009.txt-624-4
i tear that contract up right in her sassy face $	9	0	face	I tore that contract up right in her sassy face .	fic_1982_23963.txt-309-9
he look about him $ and what he see in our face discourage and baffle him far $	11	0	face	He looks about him , and what he sees in our faces discourages and baffles him further .	fic_1970_23872.txt-1041-11
her plead eye $ the expectant expression on her face $ i close my own eye $	9	0	face	Her pleading eyes , the expectant expression on her face -- I closed my own eyes .	fic_2009_36542.txt-368-9
when ina emerge from the bathroom after sob helplessly $ her eye raw and red $ she catch sight of jordan sit in a big easy chair with his drink in his hand $ his leg cross carelessly $ his thin face with its beautiful dark eye casual and compose $	41	0	face	When Ina emerged from the bathroom after sobbing helplessly , her eyes raw and red , she caught sight of Jordan sitting in a big easy chair with his drink in his hand , his legs crossed carelessly , his thin face with its beautiful dark eyes casual and composed .	fic_1999_45418.txt-135-41
he be pallid and twitch $ and his face be cover with sweat $	8	0	face	He was pallid and twitching , and his face was covered with sweat .	fic_1975_648.txt-3136-8
reb falik be ashamed to look the townspeople in the face $ but risha have the mean and strength to wait for victory $	10	0	face	Reb Falik was ashamed to look the townspeople in the face , but Risha had the means and strength to wait for victory .	fic_1964_23811.txt-195-10
she can see the tear run down his face $	8	0	face	She can see the tears running down his face .	fic_1999_44326.txt-286-8
it be so fast i only feel its breeze as it whizz past my nose and crack sergio square across the left side of his face $	25	0	face	It was so fast I only felt its breeze as it whizzed past my nose and cracked Sergio square across the left side of his face .	fic_2004_49460.txt-318-25
when i walk in she have already be at the kitchen table with her schoolbook spread out in front of her $ hunch over in her chair $ arm cross $ a frown pull her face down to a point $	35	0	face	When I walked in she 'd already be at the kitchen table with her schoolbooks spread out in front of her , hunched over in her chair , arms crossed , a frown pulling her face down to a point .	fic_1993_1040060.txt-429-35
carly raise her hand to slap alex in the face $	9	0	face	Carly raises her hand to slap Alex in the face .	fic_1994_16037.txt-2694-9
he be entertain by the look on the college boy 's face $	11	0	face	He is entertained by the look on the college boy 's face .	fic_1992_40272.txt-1470-11
in 44 month i never see the face of one of my captor $	7	0	face	In 44 months I never saw the face of one of my captors .	mag_1990_341668.txt-4-7
face $ his neat mustache have fleck of gray in it $	0	0	face	face ; his neat mustache had flecks of gray in it .	fic_1999_44469.txt-416-0
when three microphone be shove in front of his face he smile $ $ what ' s it like when we win $ $	9	0	face	When three microphones were shoved in front of his face he smiled : " What ' s it like when we win ? "	news_1980_668008.txt-49-9
so $ wow $ who-da thunk georgia offensive coordinator wayne $ wild man $ mcduffie $ who once spit in the face of a reporter $ could have get into a shout match with dog offensive guard steve roberts $	21	0	face	So , wow , who-da thunk Georgia offensive coordinator Wayne " Wild Man " McDuffie , who once spit in the face of a reporter , could have gotten into a shouting match with Dogs offensive guard Steve Roberts ?	news_1994_614387.txt-73-21
revere 's face ache as if it want to smile or something $ but when he open his mouth to talk he have nothing to say $	2	0	face	Revere 's face ached as if it wanted to smile or something , but when he opened his mouth to talk he had nothing to say .	fic_1963_10432.txt-7956-2
blonde hair wear in a short $ manly ponytail $ a round face wear a perpetually sour expression $	12	0	face	Blonde hair worn in a short , manly ponytail ; a round face wearing a perpetually sour expression .	fic_1996_54464.txt-155-12
mother smile and thank bree $ who quickly escape into the harsh wind that scour the tear from her face $	19	0	face	mother smiled and thanked Bree , who quickly escaped into the harsh wind that scoured the tears from her face .	fic_2009_36629.txt-293-19
my mother 's face settle into an aloof $ stubborn expression i have see before when one of us kid $ or my father $ be be difficult $	3	0	face	My mother 's face settled into an aloof , stubborn expression I had seen before when one of us kids , or my father , was being difficult .	fic_2005_30015.txt-73-3
frantic $ she look behind her $ far across the astonish flood of face $ and see the two of them $ $	13	0	face	Frantic , she looked behind her , far across the astonished flood of faces , and saw the two of them . "	fic_1978_23930.txt-197-13
marmoset $ those tiny primate that do not seem monkeylike until one look closely at their face $ have a faculty unusual in the primate world $ they nearly always produce twin offspring $	16	0	face	Marmosets , those tiny primates that do not seem monkeylike until one looks closely at their faces , have a faculty unusual in the primate world : they nearly always produce twin offspring ?	nf_1971_774393.txt-1620-16
he smile $ his tooth white in his dark face $ $	9	0	face	He smiled , his teeth white in his dark face . "	fic_1996_54394.txt-2232-9
as soon as this take effect i prop the snore flight-major up and train the reading light full in his face $	20	0	face	As soon as this took effect I propped the snoring flight-major up and trained the reading light full in his face .	fic_1972_780010.txt-2331-20
to resist as middle-class oppression $ because it wear a thousand face $ even the face of revolution $ and that it be an insatiable gut that can even nourish itself on the poison its enemy leave lie about to destroy it $	15	1	face	to resist as middle-class oppression , because it wears a thousand faces , even the face of revolution , and that it is an insatiable gut that can even nourish itself on the poison its enemies leave lying about to destroy it .	fic_1970_10523.txt-3736-15
pain fill up randolph 's life $ and in weak moment he rehearse a phone call to malta that would save face	21	2	face	Pain filled up Randolph 's life , and in weaker moments he rehearsed a phone call to Malta that would save face	fic_1999_45409.txt-229-21
upstream where the forest thin under the cliff face $ a lone company of soldier slog wearily through the mud $ head down $ shoulder hunch against the heaven ' fury $	8	3	face	Upstream where the forest thinned under the cliff face , a lone company of soldiers slogged wearily through the mud , heads down , shoulders hunched against the heavens ' fury .	fic_2003_28322.txt-2-8
face 20 year in prison // in all $ mr.- mclaughlin $ a lawyer $ face 20 year in prison and automatic disbarment $ although a prison sentence for more than the maximum on one count $ 7 year $ would be unlikely $	0	4	face	Faces 20 Years in Prison // In all , Mr. McLaughlin , a lawyer , faces 20 years in prison and automatic disbarment , although a prison sentence for more than the maximum on one count , 7 years , would be unlikely .	news_1986_670424.txt-2-0
in the face of these threat and give their potential danger to human safety $ why should we be concerned about them $	2	4	face	In the face of these threats and given their potential danger to human safety , why should we be concerned about them ?	mag_1992_423420.txt-119-2
she would spend much more time with her mother $ she decide $ and apparently her mother have the same idea $ for in the face of their newfound aloneness $ the mother have cling to her only daughter $	25	4	face	She would spend much more time with her mother , she decided , and apparently her mother had the same idea , for in the face of their newfound aloneness , the mother had clung to her only daughter .	fic_2000_30631.txt-229-25
in the face of overwhelming evidence to the contrary $ it be a viewpoint so blinker that it can be ex-plained only by britain 's economic interest in the region $	2	4	face	In the face of overwhelming evidence to the contrary , it is a viewpoint so blinkered that it can be ex-plained only by Britain 's economic interests in the region .	mag_1989_486760.txt-91-2
and in the face of unyielding arab hostility $ its government have be judge unusually smart and far-sighted $	3	4	face	And in the face of unyielding Arab hostility , its governments have been judged unusually smart and far-sighted .	news_1978_733601.txt-3-3
again $ no image of people do what it be that people do except as a face of horrible decline $	16	4	face	Again , no image of people doing what it is that people do except as a face of horrible decline .	mag_1993_409916.txt-15-16
in the face of such statistics $ researcher be explore which child seem to survive -- even thrive -- after a divorce $	2	4	face	In the face of such statistics , researchers are exploring which children seem to survive -- even thrive -- after a divorce .	news_2004_617201.txt-34-2
