sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
oft brauchen nur wenig Wachs für hoch Temperatur beimischen zu werden $	8	0	beimischen	Oft braucht nur wenig Wachs für höhere Temperaturen beigemischt zu werden .	2532889X_1974-12-24_01_214.tcf.xml-47-8
in eine Zeit aber $ in die d Beziehung zwischen d Weltmacht so schlecht sein wie seit Jahrzehnt nicht mehr $ sein diese Lockruf nach eine neu Politik d Stärke abenteuerlich $ zumal sich da ehrgeiz^ Arge und Rechthaberei eine unberechenbar Politiker noch beimischen $	43	0	beimischen	In einer Zeit aber , in der die Beziehungen zwischen den Weltmächten so schlecht sind wie seit Jahrzehnten nicht mehr , ist dieser Lockruf nach einer neuen Politik der Stärke abenteuerlich , zumal sich da Ehrgeiz^ Arger und Rechthaberei eines unberechenbaren Politikers noch beimischen .	2532889X_1983-04-29_01_084.tcf.xml-15-43
aber glauben S E nicht $ daß ich darum d erregend Phantastik und Abenteuerlichkeit d Stunde und d Tragik $ die sie beimischen sein $ wenige zugänglich sein $	22	0	beimischen	Aber glauben S e nicht , daß ich darum der erregenden Phantastik und Abenteuerlichkeit der Stunde und der Tragik , die ihr beigemischt ist , weniger zugänglich bin !	26120215_1949_07_27_01_031.tcf.xml-8-22
in ausgewogen Maß lassen sich Stengel und Blatt auch d Viehfutter beimischen $	11	0	beimischen	In ausgewogenem Maße lassen sich Stengel und Blätter auch dem Viehfutter beimischen .	2532889X_1987-07-11_01_206.tcf.xml-12-11
es empfehlen sich braun oder grün Plakatfarbe beimischen $ da $	7	0	beimischen	Es empfiehlt sich braune oder grüne Plakatfarbe beizumischen , da -	26120215_1972_12_10_01_424.tcf.xml-16-7
sein es einfach $ d Beton statt Kies Kunststoff beimischen $ als d Bevölkerung an d Stadtplanung zu beteiligen $	9	0	beimischen	Ist es einfacher , dem Beton statt Kies Kunststoff beizumischen , als die Bevölkerung an der Stadtplanung zu beteiligen ?	2532889X_1969-08-11_01_054.tcf.xml-5-9
Säuren d Futter beimischen werden $ steigen d Ausnutzung d pflanzlich Protein erheblich $ es können im Idealfall sogar vollständig in tierisch Protein umsetzen werden $	3	0	beimischen	säuren dem Futter beigemischt werden , steigt die Ausnutzung des pflanzlichen Proteins erheblich , es kann im Idealfall sogar vollständig in tierisches Protein umgesetzt werden .	2532889X_1987-01-31_01_228.tcf.xml-4-3
auf diese Nährboden wachsen Mikroorganismus schnell und bilden z. B. eine Eiweißmasse $ die getrocknet eine wertvoll $ vitaminreich Konzentrat abgeben $ die u. a. d Viehfutter beimischen werden können $	27	0	beimischen	Auf diesen Nährböden wachsen Mikroorganismen schnell und bilden z. B. eine Eiweißmasse , die getrocknet ein wertvolles , vitaminreiches Konzentrat abgibt , das u. a. dem Viehfutter beigemischt werden kann .	2532889X_1981-12-24_01_235.tcf.xml-2-27
die bedeuten nicht nur eine hoch Gewinn für d Kokerei $ sondern auch für d Stahlwerk d Möglichkeit $ mehr beimischen Braunkohlenkoks einsetzen und importiert Steinkohlenkoks einsparen $	20	0	beimischen	Das bedeutet nicht nur einen hohen Gewinn für die Kokerei , sondern auch für die Stahlwerke die Möglichkeit , mehr beimischen Braunkohlenkoks einzusetzen und importierten Steinkohlenkoks einzusparen .	2532889X_1964-05-13_01_023.tcf.xml-9-20
im Verhältnis 1 $ 1000 d Kraftfutter für Kalb $ Schwein $ Geflügel usw beimischen $ rechnen man eine Kilogramm Wirkstoff $ eine Tonne Fleisch $	14	0	beimischen	Im Verhältnis 1 : 1000 dem Kraftfutter für Kälber , Schweine , Geflügel usw. beigemischt , rechnet man ein Kilogramm Wirkstoff = eine Tonne Fleisch -	2532889X_1962-07-15_01_038.tcf.xml-9-14
in d Explosionskcfm $ Mer diese Generator werden 15 G Sprengstoff $ Hexogen einbringen $ die eine klein Menge Kalium beimischen werden $	20	0	beimischen	In der Explosionskcfm : mer dieses Generators werden 15 g Sprengstoff — Hexogen eingebracht , dem eine kleine Menge Kalium beigemischt wird .	2532889X_1970-01-24_01_262.tcf.xml-2-20
eine Vertreter d Ernahrungsmimstenums Nordthein-Westfalen teilen Nr.lt $ daß zurzeit 20 bis 25 Vt Mais d Brot beimischen werden $	17	0	beimischen	Ein Vertreter des Ernahrungsmimstenums NordThein-Westfalen teilte nr.lt . daß zurzeit 20 bis 25 Vt Mais dem Brot beigemischt würden .	2532889X_1948-04-20_01_123.tcf.xml-13-17
bei rund 20 Prozent alle übrig Probe sein d Kakao feingemahlen Kakaoschale beimischen $ was nach d gesetzlich Bestimmung verbieten sein $	12	0	beimischen	Bei rund 20 Prozent aller übrigen Proben waren dem Kakao feingemahlene Kakaoschalen beigemischt , was nach den gesetzlichen Bestimmungen verboten ist .	26120215_1950_01_06_01_205.tcf.xml-4-12
sie nehmen Handgeld $ opfern d Jahwe eine Lamm $ trinken eine Becher Wein $ die d Blut d Lamm beimischen sein $ und sein nun Krieger Jahwe und Jeftas $	20	0	beimischen	Sie nahmen Handgeld , opferten dem Jahwe ein Lamm , tranken einen Becher Weines , dem das Blut des Lammes beigemischt war , und waren nun Krieger Jahwes und Jeftas .	26120215_1957_11_02_01_034.tcf.xml-8-20
bei d Herstellung diese Zement werden d üblich Rohstoff Chloridverbindung beimischen $ wobei Kristall mit eine ungewöhnlich Aufbau entstehen $	10	0	beimischen	Bei der Herstellung dieses Zements werden den üblichen Rohstoffen Chloridverbindungen beigemischt , wobei Kristalle mit einem ungewöhnlichen Aufbau entstehen .	2532889X_1980-04-26_01_254.tcf.xml-4-10
in eine Zeit aber $ in die d Beziehung zwischen d Weltmacht so schlecht sein wie seit Jahrzehnt nicht mehr $ sein diese Lockruf nach eine neu Politik d Stärke abenteuerlich $ zumal sich da Ehrgeiz $ Arge und Rechthaberei eine unberechenbar Politiker noch beimischen $	44	0	beimischen	In einer Zeit aber , in der die Beziehungen zwischen den Weltmächten so schlecht sind wie seit Jahrzehnten nicht mehr , ist dieser Lockruf nach einer neuen Politik der Stärke abenteuerlich , zumal sich da Ehrgeiz , Arger und Rechthaberei eines unberechenbaren Politikers noch beimischen .	26120215_1983_04_29_01_058.tcf.xml-15-44
d Waschmaschinenhersteller d DDR entsprechen diese Wert $ indem d heiß Abwasser Kaltwasser beimischen werden $	13	0	beimischen	Die Waschmaschinenhersteller der DDR entsprechen diesem Wert , indem dem heißen Abwasser Kaltwasser beigemischt wird .	2532889X_1990-08-29_01_121.tcf.xml-4-13
d Giebel werden mit Wärmeschutz aus Sekundärrohstoff versehen $ zum Beispiel werden d Putz Rest $ Verschnitt $ aus d Verarbeitung von Plastschaum beimischen $	23	0	beimischen	Die Giebel werden mit Wärmeschutz aus Sekundärrohstoff versehen ; zum Beispiel werden dem Putz Reste ( Verschnitt ) aus der Verarbeitung von Plastschäumen beigemischt .	26120215_1987_04_06_01_172.tcf.xml-46-23
d Verwalter d saatzuchtgut Herzberg $ Mecklenburg $ Hatta sich nicht scheuen $ d mühsam erarbeitet hochwertig Zuckerrübensamen Runkelrübensamen beimischen $ um nur eine Beispiel d Sabotage zu nennen $	19	0	beimischen	Der Verwalter des Saatzuchtgutes Herzberg ( Mecklenburg ) hatta sich nicht gescheut , dem mühsam erarbeiteten hochwertigen Zuckerrübensamen Runkelrübensamen beizumischen , um nur ein Beispiel der Sabotage zu nennen .	26120215_1950_01_28_01_013.tcf.xml-8-19
d Toluol besitzen eine außerordentlich hoch Oktanzahl und werden früh häufig d Benzin zur Verbesserung d Klopffestigkeit beimischen $	17	0	beimischen	Das Toluol besitzt eine außerordentlich hohe Oktanzahl und wurde früher häufig dem Benzin zur Verbesserung der Klopffestigkeit beigemischt .	2532889X_1980-05-21_01_201.tcf.xml-16-17
1960 werden bereits d Landwirtschaft 10 000 T Melasse für d Direktverfütterung zuführen eine besondere Bedeutung haben d Produktion von Ergosterinrelcher Trockenhefe $ die nach Uv-Bestrahlung d Beifuttermitteln für d Tierernährung und Aufzucht $ wie z. B. Kälpan $ beimischen werden $	39	0	beimischen	1960 werden bereits der Landwirtschaft 10 000 t Melasse für die Direktverfütterung zugeführt Eine besondere Bedeutung hat die Produktion von ergosterinrelcher Trockenhefe , die nach UV-Bestrahlung den Beifuttermitteln für die Tierernährung und Aufzucht , wie z. B. Kälpan , beigemischt werden .	2532889X_1960-04-01_01_113.tcf.xml-1833-39
Suennoos $ was Sauerkraut heißen $ gehören auch zu d westfälisch Leibgericht $ und hier werden es mit vorgekocht $ snutkens und öhrkens $ $ die d Kraut schließlich kleingeschneiden beimischen werden $ sauer Gurke und Kartoffel anrichten $	30	0	beimischen	Suennoos , was Sauerkraut heißt , gehört auch zu den westfälischen Leibgerichten , und hier wird es mit vorgekochten „ Snutkens und Öhrkens " , die dem Kraut schließlich kleingeschnitten beigemischt werden , sauren Gurken und Kartoffeln angerichtet .	26120215_1961_11_12_01_204.tcf.xml-8-30
nach Jahr zu gleich Frage sprechen $ offenbaren er d Hörer seine eigen Entwicklung $ bieten neudurchdenkt und versuchen nie $ d selb humorvoll Zutat früh Jahr noch einmal beimischen $	29	0	beimischen	Nach Jahren zu gleichen Fragen sprechend , offenbart er dem Hörer seine eigene Entwicklung , bietet Neudurchdachtes und versucht nie , die selben humorvollen Zutaten früherer Jahre noch einmal beizumischen .	26120215_1984_09_17_01_198.tcf.xml-6-29
d Privatbetrieb S. C. Geißler in Görlitz haben d Herstellung eine Möbelbezugstoff beginnen $ die 30 Prozent Perlon beimischen sein $	18	0	beimischen	Der Privatbetrieb S. C. Geißler in Görlitz hat die Herstellung eines Möbelbezugstoffes begonnen , dem 30 Prozent Perlon beigemischt sind .	2532889X_1955-10-19_01_117.tcf.xml-2-18
d Kochin haben eine Eßlöffel voll d Essen beimischen $	8	0	beimischen	Die Köchin hatte einen Eßlöffel voll dem Essen beigemischt .	2532889X_1949-11-25_01_048.tcf.xml-5-8
d Kaltluftstrom strömen außen um Niederdruckverdichter $ Brennkammer und Turbine herum $ nehmen d Kühlwärme d Gehäuse auf und werden dann in d Schubdüse d Heißluftstrom beimischen $	26	0	beimischen	Der Kaltluftstrom strömt außen um Niederdruckverdichter , Brennkammer und Turbine herum , nimmt die Kühlwärme der Gehäuse auf und wird dann in der Schubdüse dem Heißluftstrom beigemischt .	2532889X_1956-10-28_01_115.tcf.xml-70-26
Norbert Christian vermögen es $ daß d spöttisch Gelächter über seine verbürokratisiert Parteisekretär stets eine Spur Mitleid beimischen sein $ weil er d unbeholfen gut Willen diese Mensch immer durchblicken und d selbstkritisch Einsicht Jelkins am Schluß als Ergebnis eine notwendig Entwicklung begreifen lassen $	17	0	beimischen	Norbert Christian vermag es , daß dem spöttischen Gelächter über seinen verbürokratisierten Parteisekretär stets eine Spur Mitleid beigemischt ist . weil er den unbeholfenen guten Willen dieses Menschen immer durchblicken und die selbstkritische Einsicht Jelkins am Schluß als Ergebnis einer notwendigen Entwicklung begreifen läßt .	26120215_1963_01_09_01_261.tcf.xml-25-17
inzwischen steigen d Zahl d Arbeiter auf 1150 $ doch müssen bei d Instandsetzung Bruehmaterial verwenden und d Mörtel viel Wasser und Sajad beimischen werden $	23	0	beimischen	Inzwischen stieg die Zahl der Arbeiter auf 1150 , doch mußte bei den Instandsetzungen Bruehmaterial verwandt und dem Mörtel viel Wasser und Sajad beigemischt werden .	2532889X_1946-10-02_01_045.tcf.xml-12-23
d in d Tabelle empfehlen ölen d sozialistisch Land können bedenkenlos auch im Mischungsverhältnis 50:1 für jen Fahrzeugtype beimischen werden $ für die diese Verhältnis bei wir freigeben sein $ also d Wartburg 353 oder d neu Trabant-Type $	18	0	beimischen	Die in der Tabelle empfohlenen öle der sozialistischen Länder können bedenkenlos auch im Mischungsverhältnis 50:1 für jene Fahrzeugtypen beigemischt werden , für die dieses Verhältnis bei uns freigegeben ist . also die Wartburg 353 oder die neuen Trabant-Typen .	2532889X_1974-06-08_01_216.tcf.xml-23-18
d Produktion von Wasserstoff aus Wasser mit Hilfe d Elektrolyse können wesentlich wirtschaftlich gestalten werden $ wenn d Wasser Kohlenstaubschlamm beimischen werden $ berichten d $ naturwissenschaftlich Rundschau $ Nr. 11/78 $ $	20	0	beimischen	Die Produktion von Wasserstoff aus Wasser mit Hilfe der Elektrolyse kann wesentlich wirtschaftlicher gestaltet werden , wenn dem Wasser Kohlenstaubschlamm beigemischt wird , berichtet die „ Naturwissenschaftliche Rundschau ( Nr. 11/78 ) .	2532889X_1979-12-08_01_200.tcf.xml-1-20
für d Auskleidung von Hochofen $ Wärmeofen und Kamin werden d keramisch Masse Häcksel aus Thermostahl beimischen d unter d Bezeichnung Thermax-Häcksel von Thyssen entwickeln werden sein .der	16	0	beimischen	Für die Auskleidung von Hochöfen , Wärmeöfen und Kaminen wird der keramischen Masse Häcksel aus Thermostahl beigemischt der unter der Bezeichnung Thermax-Häcksel von Thyssen entwickelt worden ist .Der	2532889X_1983-05-28_01_175.tcf.xml-5-16
bei Fahrzeug mit offen Kühlsystem $ daran erkenntlich $ daß sie keine Ausgleichsbehälter haben $ werden am gut d gesamt Ake Flüßigkeit ablassen $ wenn man nicht genau wissen $ ob noch Gefrierschutzmittel beimischen sein $	33	0	beimischen	Bei Fahrzeugen mit offenem Kühlsystem — daran erkenntlich , daß sie keinen Ausgleichsbehälter haben — wird am besten die gesamte ake Flüssigkeit abgelassen , wenn man nicht genau weiß , ob noch Gefrierschutzmittel beigemischt sind .	2532889X_1976-11-06_01_441.tcf.xml-5-33
es werden jetzt zum Kalk Aktivkohle beimischen und so eine stark Bindung von Schwermetall $ insbesondere Quecksilber $ erreichen $	6	0	beimischen	Es wird jetzt zum Kalk Aktivkohle beigemischt und so eine stärkere Bindung von Schwermetallen , insbesondere Quecksilber , erreicht .	2532889X_1990-08-25_01_345.tcf.xml-26-6
d Wand d Tunnel werden mit Zement auskleiden $ die zum schnell Trocknen Glas beimischen werden $	14	0	beimischen	Die Wände des Tunnels werden mit Zement ausgekleidet , dem zum schnellen Trocknen Glas beigemischt wurde .	2532889X_1972-01-08_01_305.tcf.xml-5-14
zwei Jahr spät $ 1898 $ erbringen Pierre und Marie Curie d Nachweis $ daß d Becquerel-Strahl von eine noch unbekannt Stoff ausgehen $ die in winzig Spur d Uran beimischen sein und fortwähren Strahl aussenden $ so daß er d Namen Radium $ $ d Strahlende $ $ erhalten $	30	0	beimischen	Zwei Jahre später ( 1898 ) erbrachten Pierre und Marie Curie den Nachweis , daß die Becquerel-Strahlen von einem noch unbekannten Stoff ausgingen , der in winzigen Spuren dem Uran beigemischt war und fortwährend Strahlen aussandte , so daß er den Namen Radium ( „ das Strahlende " ) erhielt .	26120215_1946_08_30_01_032.tcf.xml-10-30
d Rohling werden Denatoriertes Salz $ Viehsalz $ beimischen $ wodurch d Ziegel gegen Kälte widerstandsfähig machen werden $	8	0	beimischen	Den Rohlingen wird denatoriertes Salz ( Viehsalz ) beigemischt , wodurch die Ziegel gegen Kälte widerstandsfähig gemacht werden .	26120215_1953_02_15_01_311.tcf.xml-5-8
diese Betrieb haben sich bereit erklären $ mit d Sekundärplast aus Berlin Versuch zu fahren $ inwieweit diese Material bei d Fertigung von Flaschenkasten beimischen werden können $	24	0	beimischen	Dieser Betrieb hat sich bereit erklärt , mit dem Sekundärplast aus Berlin Versuche zu fahren , inwieweit dieses Material bei der Fertigung von Flaschenkästen beigemischt werden kann .	26120215_1981_07_06_01_039.tcf.xml-25-24
um Extremfall zu vermeiden $ werden d Futter Rohzukker beimischen $ die Weltmarktpreis deutlich unter d von Mais liegen $	9	0	beimischen	Um Extremfälle zu vermeiden , werde dem Futter Rohzukker beigemischt , dessen Weltmarktpreis deutlich unter dem von Mais liege .	26120215_1990_02_09_01_168.tcf.xml-8-9
er sprechen in Schreiben an d weiblich Mitglied d Bonner Bundestag und d zuständig Ausschuß d Befürchtung aus $ daß wie in Stuttgart $ auch in ander Gebiet Westdeutschland d Lebensmittel giftig Chemikalie beimischen werden $	33	0	beimischen	Er sprach in Schreiben an die weiblichen Mitglieder des Bonner Bundestages und die zuständigen Ausschüsse die Befürchtung aus , daß wie in Stuttgart , auch in anderen Gebieten Westdeutschlands den Lebensmitteln giftige Chemikalien beigemischt werden .	2532889X_1958-01-26_01_021.tcf.xml-4-33
aber d westdeutsch Urteil sein auch ander Ton beimischen $	8	0	beimischen	Aber dem westdeutschen Urteil sind auch andere Töne beigemischt .	26120215_1969_10_22_01_282.tcf.xml-42-8
nach Mitteilung d westberliner Senat werden seit Jahresbeginn Polizeieinheit mit mehr als 1200 $ chemisch Keule $ ausrüsten auch d Tank d Wasserwerfer werden Giftgas beimischen $	25	0	beimischen	Nach Mitteilungen des Westberliner Senats wurden seit Jahresbeginn Polizeieinheiten mit mehr als 1200 .. chemischen Keulen " ausgerüstet Auch den Tanks der Wasserwerfer werde Giftgas beigemischt .	26120215_1983_02_23_01_149.tcf.xml-4-25
d geliert Fleischstück vom Vortag mit Ei und Brösel die etwas gereiben Käse beimischen werden $ panieren und in heiß Fett goldbraun backen $	13	0	beimischen	Die gelierten Fleischstücke vom Vortag mit Ei und Brösel denen etwas geriebener Käse beigemischt wird — panieren und in heißem Fett goldbraun backen .	26120215_1966_01_30_01_221.tcf.xml-22-13
aber beginnen werden mit diese Abrechnung müssen jetzt d Erfolg hängen u. a. auch davon ab $ daß verschieden sozialdemokratisch oppositionell Gruppierung d irrig Meinung überwinden $ daß aus taktisch Grund eine wenn auch nur klein Dosis Antikommunismus d Linksorientierung beimischen werden sollen $ um d Druck d Gegner zu entgehen und leicht an antikommunistisch Beeinflußta^massen herankommen $	40	0	beimischen	Aber begonnen werden mit dieser Abrechnung muß jetzt Der Erfolg hängt u. a. auch davon ab , daß verschiedene sozialdemokratische oppositionelle Gruppierungen die irrige Meinung überwinden , daß aus taktischen Gründen eine wenn auch nur kleine Dosis Antikommunismus der Linksorientierung beigemischt werden solle , um dem Druck des Gegners zu entgehen und leichter an antikommunistisch beeinflußta^Massen heranzukommen .	2532889X_1961-12-03_01_050.tcf.xml-107-40
es sein durchsickern $ daß Tshombes Scherge seine Essen Gift beimischen haben $ um er zu beseitigen $	10	0	beimischen	Es ist durchgesickert , daß Tshombes Schergen seinem Essen Gift beigemischt haben , um ihn zu beseitigen .	2532889X_1964-12-25_01_079.tcf.xml-3-10
