sentence_lemma	sentence_token	index_lemma	index_token	lemma
så ingå exempelvis den mala och den trämassa $ som härstädes bearbeta till $ öl och papper $ till full värde så väl i mälteri och tråmassefabrikernas som i bryggeri och pappersbruk angifna produktionsbelopp $	Så ingår exempelvis det malt och den trämassa , som härstädes bearbetats till resp. öl och papper , till fullt värde så väl i mälteriernas och tråmassefabrikernas som i bryggeriernas och pappersbrukens angifna produktionsbelopp . 	11	11	bearbeta
dahlgren på en mycket förtjenstfull sätt försvenska eller bearbeta en rad af berömd utländsk författare drama $ vi nämna bland denna shakespeare $ romeo ooh julia $ $ $ macbelh $ m $	Dahlgren på ett mycket förtjenstfullt sätt försvenskat eller bearbetat en rad af berömda utländska författares dramer ; vi nämna bland dessa Shakespeares » Romeo ooh Julia » , » Macbelh » m . 	8	8	bearbeta
under $ ökra aga lia ådagalägga att fäitspaten förekomma pä en ganska vidsträckt område och utsikt lie mas att kunna bearbeta giulvan en pär hundra fot ner i jordo $	Under .. Ökra agar lia ådagalagt att fäitspaten förekommer pä ett ganska vidsträckt område och utsikter li mas att kunna bearbeta giulvan ett pär hundra fot ner i jordon . 	20	20	bearbeta
af 1718 ingenting unna vara äu hvad sorn rnellan 1855 och 1887 skola kalla mutsedel och uu bifall till ingifveu koncessionsansökan samt endast innebära rätt för il $ privilegiera $ att utan hinder från jordegarnes sida undersöka oell bearbeta befintlig stenkolsfyndiglieter att denna rätt aldrig betydt eller kunna betyda någon ensamrätt $ någon privilegium exclusfvnm $ styrka ju också deraf $ att den ena grufföreiaget efter den andra uppstå inom de härad $ hvilka höganäs $ sträng tagel $ skola betrakta sorn sig mål $	af 1718 ingenting unnat är äu hvad sorn rnellan 1855 och 1887 skulle kallats mutsedel och uu bifall till ingifveu koncessionsansökan samt endast innebära rätt för ilen " privilegierade " att utan hinder från jordegarnes sida undersöka oell bearbeta befintliga stenkolsfyndiglieter Att denna rätt aldrig betydt eller kunnat betyda någon ensamrätt , något privilegium exclusfvnm , styrkes ju också deraf , att det ena grufföreiaget efter det andra uppstått inom de härad , hvilka Höganäs , strängt tagel , skulle betrakta sorn sina mål . 	38	38	bearbeta
diamantgrufvor i sydi amsterdam ha nyligen bilda en $ diamantbolag $ som skola bearbeta en diamantgrufvor $ som blifvit upptäcka i oradjefristaten $	diamantgrufvor i SydI Amsterdam har nyligen bildats ett nederländskt-sydafrikanskt diamantbolag , som skall bearbeta de diamantgrufvor , som blifvit upptäckta i OraDjefristaten . 	13	13	bearbeta
behöfwer bearbeta $ för att komma till insigt om $ att en swensta bär icke nödwändigtwis stola genomgä behandling i främmande land $ innan de äro duglig till anwändning för den befolkning $ äta hwilken de af försyn blefwo gifna $	behöfwer bearbetas , för att komma till insigt om , att de swensta bären icke nödwändigtwis stola genomgä behandling i främmande land , innan de äro dugliga till anwändning för den befolkning , ät hwilken de af Försynen blefwo gifna . 	1	1	bearbeta
man ta nu $ i allehanda redskap $ som funnos till hands $ såsom gammal yxa $ båtshake $ knif $ åra m $ m $ $ hvarmed hval bearbeta så att han vända sig hvitskimrande undersida upp $	Man tog nu fatt i allehanda redskap , som funnos till hands , såsom gamla yxor , båtshakar , knifvar , åror m . m . , hvarmed hvalen bearbetades så att han vände sin hvitskimrande undersida upp . 	29	29	bearbeta
vi skola $ ta $ rygg först $ $ hvarefter bo börja bearbeta denna med borst $	vi ska ’ ta ’ ryggen först " , hvarefter bon började bearbeta denna med borsten . 	12	12	bearbeta
gar $ att hel ö blifvit planmessig bearbeta af en upprorisk $ som ha för afsigt att på en gång börja en gemensam anfall $	gar , att hela ön blifvit planmessigt bearbetad af de upproriske , som haft för afsigt att på en gång börja ett gemensamt anfall . 	7	7	bearbeta
skrifvits i oändlighet $ denna trakt hafva på så sätt bearbeta för foderfruktsodling sedan länge $ men de stå där de stå $	skrifvits i oändlighet , dessa trakter hafva på så sätt bearbetats för foderfruktsodling sedan länge , men de stå där de stå . 	10	10	bearbeta
när $ galeotto $ för en år sedan skola uppföra i köpenhamn $ blef den erik bogh $ som i sig ordning få bearbeta	När » Galeotto » för ett år sedan skulle uppföras i Köpenhamn , blef det Erik Bogh , som i sin ordning fick bearbeta 	23	23	bearbeta
bereda efter alldeles ny metod oeh bearbeta med ångkraft $ hvarigenom konsistens bli fullkomlig homogen	Beredd efter alldeles ny metod oeh bearbetad med ångkraft , hvarigenom konsistensen blir fullkomligt homogen 	6	6	bearbeta
sedan han krossa den ena lykta $ tryttnade han på att bearbeta lokomotiv känslolös sida och gaf sig i väg nedåt stationsområde vid liten bom $ där han slutligen fastta $	Sedan han krossat den ena lyktan , tryttnade han på att bearbeta lokomotivets känslolösa sidor och gaf sig i väg nedåt stationsområdet vid Lilla Bommen , där han slutligen fasttogs . 	11	11	bearbeta
år tillkommo ej föga än 7 fabrik $ däraf 1 å gotland $ 1 i kristianstad och malmöhus län $ af hvilka sistnämnd ö i likväl endast voro $ $ saftstation $ där afverkning ej drifves länge än till framställa af betsaft $ hvilken därefter genom rörledning transportera till hufvudfabriken för att der vid bearbeta $	år tillkommo ej mindre än 7 fabriker , däraf 1 å Gotland , 1 i Kristianstads och Malmöhus län , af hvilka sistnämnda ö i likväl endast voro s. k. saftstationer , där afverkningen ej drifves längre än till framställande af betsaft , hvilken därefter genom rörledningar transporteras till hufvudfabriken för att der vidare bearbetas . 	54	54	bearbeta
under tid $ malm lär nu komma att forsla ner till klefva nickelverk för att där vid vattenkraft krossa och bearbeta för att sedan troligen af $ sända till tyskland $	under tiden upptagna malmen lär nu komma att forslas ner till Klefva nickelverk för att där vid vattenkraft krossas och bearbetas för att sedan troligen af * sändas till Tyskland . 	20	20	bearbeta
eller stickylle $ böra ni se till $ att ni få den på bra sätt bearbeta $	eller stickylle , bör Ni se till , att Ni får den på bästa sätt bearbetad . 	15	15	bearbeta
vara emellertid tid icke inne för en allmän rusdrycksförbud $ men opinion böra bearbeta oaflätligt derför $	vore emellertid tiden icke inne för ett allmänt rusdrycksförbud , men opinionen borde bearbetas oaflätligt derför . 	13	13	bearbeta
mot förväntan öfverallt vänja synnerligen lätt att bearbeta och väder gynnsam $	mot förväntan öfverallt vant synnerligen lätt att bearbeta och vädret gynnsamt . 	7	7	bearbeta
den behöfs ofta icke iner än att en pär fruktsäljare komma i gräl och höija bearbeta hvarandra $ förr än den genast uppstå panik $	Det behöfs ofta icke iner än att ett pär fruktsäljare komma i gräl och höija bearbeta hvarandra , förr än det genast uppstår panik . 	15	15	bearbeta
rekommendera i herre landtmäns benägen hågkomst såsom vara $ en absolut bra och i förhållande till den mängd jord de bearbeta ovedersäglig mycket lättgående plog $	rekommenderas i Herrar landtmäns benägna hågkomst såsom varande ’ de absolut bästa och i förhållande till den mängd jord de bearbeta ovedersägligt mest lättgående plogar . 	20	20	bearbeta
drätselkammare i carlskrona få härigenom infordra anbud å nedanoämnde tua terialier $ 60 längdmeter hugga kantsten 41 $ a era bred $ 24 till 30 cmr hög $ bearbeta nied stockhammare på två mot hvarandra stå sida $ med runda kant mellan denna sida $ ändkopparne vinbelhuggna $ sten längd föga 1 meter $	Drätselkammaren i Carlskrona får härigenom infordra anbud å nedanoämnde tua terialier : 60 längdmeter huggen kantsten 41 , a eror bred , 24 till 30 cmr hög , bearbetad nied stockhammare på två mot hvarandra stående sidor , med rundad kant mellan dessa sidor ; ändkopparne vinbelhuggna ; stenens längd minst 1 meter . 	28	28	bearbeta
äga jo ingen representant inom stadsfullmäktige $ och ingen makt äga man att der insätta någon sån $ man få försöka att bearbeta en och en i sänder af en fullmäktig aom finna $	ägde jo ingen representant inom stadsfullmäktige , och ingen makt ägde man att der insätta någon sådan — man finge försöka att bearbeta en och en i sänder af de fullmäktige aom funnes . 	22	22	bearbeta
snöd smälta dock småningom $ och han lyckas få fal i sm slidkuif $ med hvilken han energisk bearbeta isstycke $	SnÖD smälte dock småningom , och han lyckades få falt i sm slidkuif , med hvilken han energiskt bearbetade isstyckena . 	18	18	bearbeta
mardoche för sig $ och denna tycka ha bearbeta rouvenat $ som sedan ä sig sida göra gubbe böja för parti och nu $ som fagdt $ begifwit sig till paris för att söka upp den ung spoling och föra han tillbaka $	Mardoche för sig , och denne tycks ha bearbetat Rouvenat , som sedan ä sin sida gjort gubben böjd för partiet och nu , som fagdt , begifwit sig till Paris för att söka upp den unge spolingen och föra honom tillbaka . 	8	8	bearbeta
låta den inhemsk råhet och lömskhet ohämmadt handskas med monarki och den kröna representant så länge $ tills den sista återstod af aktning och vördnad därför vara utplåna i den bearbeta hop sinne $ mena man $	låta den inhemska råheten och lömskheten ohämmadt handskas med monarkin och dess krönte representant så länge , tills den sista återstoden af aktning och vördnad därför är utplånad i den bearbetade hopens sinnen , menar man . 	30	30	bearbeta
särskildt der fält äro dränera hafva åker torka mycket hastig och äro lätt att bearbeta för sådd $	Särskildt der fälten äro dränerade hafva åkrarna torkat mycket hastigt och äro lätta att bearbeta för sådden . 	14	14	bearbeta
malmfyndighet invid sockenstuga i ludvika och närliggande byggnad ha grängesbergs grufförvaltning erhålla tillstånd af ludvika kommunalstämma att uppta och bearbeta $	Malmfyndigheter invid sockenstugan i Ludvika och närliggande byggnader har Grängesbergs grufförvaltning erhållit tillstånd af Ludvika kommunalstämma att upptaga och bearbeta . 	19	19	bearbeta
ha någon block utbryta för att bearbeta $ för att få utröna huruvida den i berg befintlig sten låta sig klyfvo3 $ så att man däraf kunna forma facadsten och dylik $	ha några block utbrutits för att bearbetas , för att få utrönt huruvida den i berget befintliga stenen låter sig klyfvo3 , så att man däraf kan forma facadsten och dylikt . 	6	6	bearbeta
öfversatt och bearbeta af $ stuxberg med en mängd ny intressant illustration $ hvaröfver 80 vacker färgtrycksplanscher $	Öfversatt och bearbetad af D:r Stuxberg Med en mängd nya intressanta illustrationer , hvaröfver 80 vackra färgtrycksplanscher . 	2	2	bearbeta
för en år sedan skola uppföra i köbenhavn $ blef den erik bogh $ som i sig ordning få bearbeta styck $	för ett år sedan skulle uppföras i Köbenhavn , blef det Erik Bogh , som i sin ordning fick bearbeta stycket . 	19	19	bearbeta
denna gammal stenbrott $ bearbeta alltsedan den romersk välde och urholka söder om sehlen $ sträcka sig från jardin des planta till den gammal barriére de vaugirard $ under distrikt montrouge $ gentilly och montsouris $	Dessa gamla stenbrott , bearbetade alltsedan det romerska väldet och urholkade söder om Sehlen , sträcka sig från Jardin des Plantes till den gamla barriére de Vaugirard , under distrikten Montrouge , Gentilly och Montsouris . 	4	4	bearbeta
denna år omsorgsfull än vanlig bearbeta jord för vårsådd $ hvilken nu som bra pågå under gynnsam väderleksförhållande $	detta år omsorgsfullare än vanligt bearbetat jorden för vårsådden , hvilken nu som bäst pågår under gynnsammaste väderleksförhållanden . 	5	5	bearbeta
den vara i denna sig egenskap af hjelpreda åt monark $ som kellgren versifiera och bearbeta han drama $ särskildt han nationell opera $ gustaf fasa $	Det är i denna sin egenskap af hjelpreda åt monarken , som Kellgren versifierar och bearbetar hans dramer , särskildt hans nationella opera , Gustaf Fasa . 	15	15	bearbeta
bereda efter alldeles ny metod och bearbeta med ångkraft $ hvarigenom konsistens bli fullkomlig homogen	Beredd efter alldeles ny metod och bearbetad med ångkraft , hvarigenom konsistensen blir fullkomligt homogen 	6	6	bearbeta
lägga först mycken viga vid trädesarbetet $ då jord med tillhjelp af ändamålsenlig redskap bearbeta synnerligen omsorgsfull och hålla fullkomlig ren $	lägges först mycken vigt vid trädesarbetet , då jorden med tillhjelp af ändamålsenliga redskap bearbetas synnerligen omsorgsfullt och hålles fullkomligt ren . 	14	14	bearbeta
$ edel lindblom skrifver en spännande historisk roman $ helga de ia brache $ en ny cykel ur en ättling af wasahuset $ hvaraf en konungafamilj i landsflykt $ gustaf iv adolf och drottning fredrika $ i $ årgång väcka en så ofantl gt upp3sende $ $ jules ferrys af filos $ a $ svensson bearbeta roman $ skattgräfvärne $ carl may $ s indisnberättelse från $ urik $ gar $ inkahöfdingens testamente $ $ birnbaums läkarebok $ nove lcr $ biografi med porträtt $ kokbok $ illustrera skämt $ tankeuppgift m $ m $ samt en mängd välja illustration från när och fjerran $ skola gifva riklig och underhålla lektyr under år $	förf. Edel Lindblom skrifver en spännande historisk roman : Helga de Ia Brache , en ny cykel ur En ättling af Wasahuset , hvaraf En konungafamilj i landsflykt ( Gustaf IV Adolf och drottning Fredrika ) i föreg. årgång väckte ett så ofantl gt upp3sende . — Jules Ferrys af filos d:r A . Svensson bearbetade roman : Skattgräfvärne , Carl May ’ s indisnberättelse från Syd-Amerikas urik ' gar , Inkahöfdingens testamente , D:r Birnbaums läkarebok , nove lcr , biografier med porträtt , kokbok , illustrerad skämtafdelning , tankeuppgifter m . m . samt en mängd valda illustrationer från när och fjerran , skola gifva riklig och underhållande lektyr under året . 	55	55	bearbeta
den att i sietl $ januari 271 borrhål vörö i gång $ bearbeta i slut af mars 827 sån $ och ha på grund häraf produktion åter öka dea ha pä sen tid uppgå till $ barrel i genomsnitt pr dag $ mot $ bära $	det att i sietl , januari 271 borrhål vörö i gång , bearbetades i slutet af mars 827 sådana , och har på grund häraf produktionen åter ökats Dea har pä senaste tiden uppgått till 77,940 barrels i genomsnitt pr dag , mot 71,870 bar . 	12	12	bearbeta
wärparen och andra husdjur bearbeta säd $ $ utan lön $	Wärparen och andra husdjur bearbeta säd o. d. utan lön . 	4	4	bearbeta
af liten stålstycke $ som dels härröra från den explodera granat sjelf $ dels från den söndersplittrad pelare och knäjern sopa fram utefter styrbordssida $ afslet nitnagelshufvuden $ bryta sönder kanontillbehör och skrapa bort all målning $ så att den se ut som örn en dussin person i timtal bearbeta skeppssida med stålmejslar $	af små stålstycken , som dels härrörde från den exploderade granaten sjelf , dels från den söndersplittrade pelaren och knäjernen sopade fram utefter styrbordssidan , afslet nitnagelshufvuden , bröt sönder kanontillbehör och skrapade bort all målning , så att det såg ut som örn ett dussin personer i timtal bearbetat skeppssidan med stålmejslar . 	49	49	bearbeta
$ hyllinge $ stenkol oell lerindnstr iaktiebolag $ sorn redan inneha rättighet att eftersöka och bearbeta stenkolsfyndighet inom en område af 567 mso hektar $ omfatta egor $ till hyllinge by i vestra broby socken $ ha nu anhålla om koncession att eftersöka och bearbeta sån fyndighet å en område af 1 $ 023 $ lsao hektar $ omfatta egor till rosendals säteri och underlydande hemman i kropp socken $	— Hyllinge , stenkols oell lerindnstr iaktiebolag , sorn redan innehar rättighet att eftersöka och bearbeta stenkolsfyndigheter inom ett område af 567 mso hektar , omfattande egor - till Hyllinge by i Vestra Broby socken , har nu anhållit om koncession att eftersöka och bearbeta sådana fyndigheter å ett område af 1 , 023 , lsao hektar , omfattande egor till Rosendals säteri och underlydande hemman i Kropps socken . 	15	15	bearbeta
drama ha han stor andel i författande af en mängd andra $ särskild ha han bearbeta mångå af george sand roman för scen $	dramer har han stor andel i författandet af en mängd andra — särskilt har han bearbetat mångå af George Sands romaner för scenen . 	15	15	bearbeta
bereda efter alldeles ny metod oeh bearbeta nied ångkraft $ hvarigenom koneistensen bli fullkomlig homogen $	Beredd efter alldeles ny metod oeh bearbetad nied ångkraft , hvarigenom koneistensen blir fullkomligt homogen . 	6	6	bearbeta
malm äro dock i och för sig icke af någon verklig värde $ utan måste bearbeta steg för steg för att kunna blifva den $	Malmer äro dock i och för sig icke af något verkligt värde , utan måste bearbetas steg för steg för att kunna blifva det . 	15	15	bearbeta
ha en främmande bolag börja bearbeta en grufva härstädes $ hvarvid stor kostnad nedlägga på byggnad $ elektrisk kraftledning anlägga till och med $ men företag bära sig ej $ hvarför arbete snar upphöra och byggnad nedrefvos $	hade ett främmande bolag börjat bearbeta en grufva härstädes , hvarvid stora kostnader nedlades på byggnader — elektrisk kraftledning anlades till och med — men företaget bar sig ej , hvarför arbetet snart upphörde och byggnaderna nedrefvos . 	5	5	bearbeta
tyst förebråelse mot vi $ hvilka hel naturlig böra känna vi i $ rum uppfordra att bearbeta denna rik fält och tör hvilka $ då vi enligt sak natur böra vara mera än någon annan förtrogen med den aeda $ sorn genomgå denna rättskälla $ i $ rum förntsättningarna för denna arbete framgångsrik genomförande böra vara för hand $ om den tid och en kraft $ som derför erfordra $ kunna deråt egna $	tyst förebråelse mot oss , hvilka helt naturligt borde känna oss i första rummet uppfordrade att bearbeta detta rika fält och tör hvilka , då vi enligt sakens natur böra vara mera än någon annan förtrogne med den aeda , sorn genomgår dessa rättskällor , i första rummet förntsättningarna för detta arbetes framgångsrika genomförande borde vara för handen — om den tid och de krafter , som derför erfordrades , kunde deråt egnas . 	16	16	bearbeta
återkommo till välde $ erbjuda åt arckenholtz en betyda pension med vilkor att lian skola återvända till sverige och bearbeta den historia $	återkommo till väldet , erbjöds åt Arckenholtz en betydande pension med vilkor att lian skulle återvända till Sverige och bearbeta dess historia . 	19	19	bearbeta
denna arbete äro en inta öfning progressiv ordna och bearbeta $ och den vara för denna omsorgsfull och nog grann utföra arbete $ som vi pianoundervisare hafva att tacka hr rich $	detta arbete äro de intagna öfningarna progressivt ordnade och bearbetade , och det är för detta omsorgsfullt och nog grant utförda arbete , som våra pianoundervisare hafva att tacka hr Rich . 	9	9	bearbeta
medan smörkärna bearbeta $ afbryta arbete mot afton $ då kreatur hemkomma $ hvilka binda för dag $ fodra och mjölka $ en lång trätråg diska $ och så ändtligen komma hvilan ljufva timme $ då sol dala bakom bergvägg blåviolett yta $ dimma stiga ur den dunkel djup från skogstjärn $ midsommarnatt bred ljus belysa bergskonturerna $ en vemodsfull tystnad rå $ störa endast af bäck evig rasslande och taltrast hemlighetsfull monolog $	Medan smörkärnan bearbetas , afbrytes arbetet mot aftonen , då kreaturen hemkomma , hvilka bindas för dagen , fodras och mjölkas , de långa trätrågen diskas , och så ändtligen kommer hvilans ljufva timme , då solen dalar bakom bergväggarnas blåvioletta ytor , dimmorna stiga ur det dunkla djupet från skogstjärnarna , midsommarnattens breda ljus belyser bergskonturerna , en vemodsfull tystnad råder , störd endast af bäckens eviga rasslande och taltrastens hemlighetsfulla monolog . 	2	2	bearbeta
att eftersöka och bearbeta stenkolsfyodigbeter ioom hyllinge by vara nu af regering godkänd $	att eftersöka och bearbeta stenkolsfyodigbeter ioom Hyllinge by är nu af regeringen godkänd . 	3	3	bearbeta
bereda efter alldeles ny metod och bearbeta med ångkraft $ hvarigenom konsistens bli fullkomlig homogen	Beredd efter alldeles ny metod och bearbetad med ångkraft , hvarigenom konsistensen blir fullkomligt homogen 	6	6	bearbeta
hofteaterdirektören oscar benda i gotha hålla för närvarande på med att öfversätta och bearbeta styck för tysk skådeplats $	Hofteaterdirektören Oscar Benda i Gotha håller för närvarande på med att öfversätta och bearbeta stycket för tyska skådeplatsen . 	13	13	bearbeta
lyckas dock hålla odjur på vederbörlig afstånd genom att bearbeta den med jag spett $	lyckades dock hålla odjuret på vederbörligt afstånd genom att bearbeta det med mitt spett . 	9	9	bearbeta
den vara bara en kvast $ med hvil k hon vid denna tillfälle ha bearbeta han rygg $ som han tycka vara öfverflödig $	Det var bara en kvast , med hvil ken hon vid detta tillfälle hade bearbetat hans rygg , som han tyckte vara öfverflödig . 	14	14	bearbeta
