sentence_lemma	sentence_token	target_index	original_word
treflig lägenhet på 4 ä 5 rum med kök $ central läge $ önska hyra till den 1 okt $	treflig lägenhet på 4 ä 5 rum med kök , centralt läge , önskas hyra till den 1 Okt . 	10	central
ha uppstå efter utslocknande af den central vulkan och äro känneteckna däraf $ att längs de sträckning sur ånga utströmma $ hvika täcka närgränsande bergparti med hvit molnkam $	ha uppstått efter utslocknandet af den centrala vulkanen och äro kännetecknade däraf , att längs deras sträckning sura ångor utströmma , hvika täcka närgränsande bergpartier med hvita molnkammar . 	6	central
med central läge $ särdeles passa till kontorslokal $ att hyra 1 oktober $	med centralt läge , särdeles passande till kontorslokal , att hyra 1 Oktober . 	1	central
en väl möbleradt $ central belägen rum med ag ingång utbyre $ under sommarmånad till billig pria $	Ett väl möbleradt , centralt beläget Rum med agen ingång utbyre » under sommarmånaderna till billigt pria . 	4	central
ha äfven anteckna sig för erhålla af telefon med central 1 borgärdet $ man arbete med denna ledning tagar ej sig börjau förr än 1 vår $	ha äfven antecknat sig för erhållande af telefon med central 1 Borgärdet , man arbetet med dessa ledningar tagar ej sin börjau förr än 1 vår . 	9	central
3 rum och kök $ nyreparerade $ med central läge $ äro till uthyrning ledig från 1 oktober $	3 rum och kök , nyreparerade , med centralt läge , äro till uthyrning lediga från 1 oktober . 	8	central
$ och tillhöra kontor $ med central och bra läge i närhet af stor torg $ uthyra mi genast eller från 1 april $	| och tillhörande kontor , med centralt och bra läge i närheten af stora Torget , uthyres mi genast eller från 1 April . 	6	central
central belägen $ om 9 rum $ vara ledig att hyra från 1 oktober $	centralt belägen , om 9 rum , är ledig att hyra från 1 Oktober . 	0	central
med tambur och bcqvämlkheter $ med eller utan städning $ från 1 oktober $ central läge $ $	med tambur och bcqvämlKheter , med eller utan städning , från 1 Oktober ( centralt läge ) . 	14	central
af tegel $ ha en central läge i rinkaby by $ nära kyrka och järnvägsstation $	af tegel , har ett centralt läge i Rinkaby by , nära kyrka och järnvägsstation . 	5	central
stad gata befinna sig nämligen fortfarande i en synnerligen dålig skick $ om än efter år 1888 respektive gårdsegare ådem nedlägga åtskillig $ denna gata dålig tillstånd $ som jämväl alltid lägga hinder i väg för en ordentlig renhållning af densamma $ medföra icke blott olägenhet i sanitär hänseende utan ock svårighet att fä stab mera central del så bebygda $ som för stad utveckling vara öaskligt $	stads gator befinna sig nämligen fortfarande i ett synnerligen dåligt skick , om än efter år 1888 respektive gårdsegare ådem nedlagt åtskilligt arbete.- Detta gatornas dåliga tillstånd , som jämväl alltid lägger hinder i vägen för en ordentlig renhållning af desamma , medför icke blott olägenheter i sanitärt hänseende utan ock svårighet att fä stabens mera centrala delar så bebygda , som för stadens utveckling är öaskligt . 	56	central
central $ önska hyra nu genast eller 1 april svar torde lemnäs å tryckeri $	centralt , önskas hyra nu genast eller 1 April Svar torde lemnäs å tryckeriet . 	0	central
v $ $ af i $ från meteorologisk central anstalt i stockholm till $ handefeförening vara af fö lie and lydelse saxmmnfettuing $ oväderscentrum i england $	V / lderlek&telfjrammet af i går från meteorologiska central anstalten i Stockholm till b&rrarande Handefeförening var af fö li and lydelse- Saxmmnfettuing : Oväderscentrum i England . 	8	central
skolhus $ en liten kapell eller en kyrka $ $ $ på en central plats inom koloni böra inrätta postkontor $ handelsbod och mejeri $ och å lämplig plats kvarn och se $ hvartill byggnad skola vara $ $ innan kolonist inbjuda att $ sig på plats $	skolhus , ett litet kapell eller en kyrka o. s. v. På en central plats inom kolonien borde inrättas postkontor , handelsbod och mejeri , och å lämplig plats kvarn och såg , hvartill byggnader skulle vara uppförda , innan kolonister inbjödes att bosätta sig på platsen . 	13	central
hr lundell framhålla $ att örn veterinär station skola ligga central $ böra den vara förlagd i örsjö $	Hr Lundell framhöll , att örn veterinärens station skulle ligga centralt , borde den vara förlagd i Örsjö . 	10	central
central läge $ med 2 å 3 rum och kök önska hyra från 1 april af reel hyresgäst $	centralt läge , med 2 å 3 rum och kök önskas hyra från 1 April af reel hyresgäst . 	0	central
någorlunda central belägen ä norr $ bestå af 2 stor ram $ lämplig för 2 ungherre $ önska byra från den 1 oktober $	någorlunda centralt belägen ä Norr , bestående af 2 stora Ram , lämplig för 2 ungherrar , önskas byra från den 1 Oktober . 	1	central
den ny stad ha också obestridligen en både vacker och mycket central läge $ just där en fyra väderstreck öster $ vester $ norr och söder stöta tillhopa med hvarandra $	Den nya staden hade också obestridligen ett både vackert och mycket centralt läge , just där de fyra väderstrecken öster , vester , norr och söder stötte tillhopa med hvarandra . 	11	central
en i god stånd vara $ medelstor $ central belägen gård $ i vesterås $	En i godt stånd varande , medelstor , centralt belägen gård ' i Vesterås . 	8	central
praktisera med fördel att leverera mjölk till liten skumningsstationer $ där densamma separera $ hvarpå grädde efter undergång lämplig behandling föra till en central afkärningsmäjeri $	praktiseras med fördel att leverera mjölk till mindre skumningsstationer , där densamma separeras , hvarpå grädden efter undergången lämplig behandling föres till ett centralt afkärningsmäjeri . 	23	central
så stå kyrka öppen och fri $ mer central $ och kunna lätt och säker försvara $	så står kyrkan öppen och fri , mer central , och kan lättare och säkrare försvaras . 	8	central
nied central läge i örebro $ inreda till flere butik samt för öfrig med nutid bekvämlighet $ lämna hög procent å äska köpeskilling $ sälja nu att tillträda 1 januari 1896 uppgörelse med p $ karlsson $	nied centralaste läge i Örebro , inredda till flere butiker samt för öfrigt med nutidens bekvämligheter , lämna hög procent å äskad köpeskilling , säljas nu att tillträda 1 januari 1896 Uppgörelse med P . Karlsson . 	1	central
nämna $ en favör sån af obestridlig art $ i nära närhet af kanalmynning vid holtenau $ midt ibland en tysk örlogsjettarne $ central $ sä alt intet af de vänta skådespel skola kunna $ uudgå vi $	nämnt , en favör sådan af obestridlig art , i närmaste närhet af kanalmynningen vid Holtenau , midt ibland de tyska örlogsjettarne , centralt , sä alt intet af de väntade skådespelet skall kunna , uudgå oss . 	23	central
jemte nödig magasin $ central belägen i boden $ uthyra nu genast eller 1 oktober $	jemte nödiga magasin , centralt belägen i Boden , uthyres nu genast eller 1 Oktober . 	4	central
enligt en uppgift i $ vi land $ lärer en central utbildningskurs komma att sammandra innevarande sommar $ och den säga $ att den $ som skola blifva kurs ledare $ vara man af chef för första arméfördelning infanteriregemente $ $ $ officer vid generalstab $	Enligt en uppgift i ” Vårt Land ” lärer en central utbildningskurs komma att sammandragas innevarande sommar , och det säges , att den , som skall blifva kursens ledare ; är en af cheferna för första arméfördelningens infanteriregementen , f. d. officer vid generalstaben . 	10	central
jm 21 knngstensgatan $ önska hyra af reel hyresgäst från don 1 oktober en våning om 4 å 5 ram och kök $ med central lilga och flera ingång i fin lina $ 1 t 2 $ upp $	JM 21 Knngstensgatan , Önskas hyra af reel hyresgäst från don 1 Oktober en Våning om 4 å 5 ram och kök , med centralt lilga och flera ingångar i finare lina , 1 t 2 tr. upp . 	24	central
ifrågavarande fastighet $ som ha en synnerligen fördelaktig läge i en af stad central och mycket trafikera del $ innefatta tvänne hel tomt $ hvaraf den ena vara hörntomt $ och vara bebygga med $ stor boningshus samt nödig uthus $	Ifrågavarande fastighet , som har ett synnerligen fördelaktigt läge i en af stadens centralaste och mest trafikerade delar , innefattar tvänne hela tomter , hvaraf den ena är hörntomt , och är bebyggd med 2:ne större boningshus samt nödiga uthus . 	13	central
gul nationalflagga $ och sen på dag $ då skymning inbrntit $ föranstalta illumination vid skald minnesstod och för öfrig i en central delarne af stad $	gula nationalflaggorna , och senare på dagen , då skymningen inbrntit , föranstaltades illumination vid skaldens minnesstod och för öfrigt i de centrala delarne af staden . 	22	central
någorlunda central belägen $ önska hyra af ensam person från den 1 oktober $	någorlunda centralt belägna , önskas hyra af ensam person från den 1 Oktober . 	1	central
båda denna lägenhet i undra våning i en och samma hus med central läge i gammal stadsdel $	Båda dessa lägenheter i undra våningen i ett och samma hus med centralt läge i gamla stadsdelen . 	12	central
jemte butik för bröd oeh mjölkförsäljning $ central läge $ finna att hyra den 1 instunda januari i falun $	jemte butik för bröd oeh mjölkförsäljning ( Centralt läge ) finnes att hyra den 1 instundande Januari i Falun . 	7	central
anse den vara konstateradt $ att den död lida af sjelf mordsmani jemte en epileptisk form af central hjernlidande $	ansåg det vara konstateradt , att den döda lidit af sjelf mordsmani jemte en epileptisk form af centralt hjernlidande . 	17	central
den vara att märka $ att den undersökning $ som vid gotland infanteriregemente äga rum på försommar $ vara föranstalta af arméförvaltning och utföra af den tjänsteman samt afsåg att konstatera försnillningsbeloppen $ men blotta $ åtminstone icke officiel $ transaktion mellan den central ämbetsverk i hufvudstad och den militär lokalförvaltning i visby $	Det är att märka , att den undersökning , som vid Gotlands infanteriregemente ägde rum på försommaren , var föranstaltad af arméförvaltningen och utfördes af dess tjänstemän samt afsåg att konstatera försnillningsbeloppen , men blottade , åtminstone icke officielt , transaktionerna mellan det centrala ämbetsverket i hufvudstaden och den militära lokalförvaltningen i Visby . 	43	central
med central läge i örebro $ inreda till flere butik samt för öfrig med nutid bekvämlighet $ lämna bög procent å äska köpeskilling $ sälja nn att tillträda 1 januari 1896 $	med centralaste läge i Örebro , inredda till flere butiker samt för öfrigt med nutidens bekvämligheter , lämna bög procent å äskad köpeskilling , säljas nn att tillträdas 1 januari 1896 . 	1	central
med central läge passa för bra ung herre eller fruntimmer finna att hyra nu genast $	med centralt läge passande för bättre ung herre eller fruntimmer finnes att hyra nu genast . 	1	central
byggnad $ vara central belägen invid allmän landsväg $ i omedelbar närhet af kvarn $ se och tegelverk äfvensom skolhus $ $ $ 4 mil väg från by kyrka samt $ $ 6 mil från morshytte järnvägsstation $	byggnader , är centralt belägen invid allmän landsväg , i omedelbar närhet af kvarn , såg och tegelverk äfvensom skolhus , * / 4 mils väg från By kyrka samt * / 6 mil från Morshytte järnvägsstation . 	3	central
en stor $ central belägen horngård i falun $ innehålla i undervåning handelsbutik $ 6 rum och brygghus $ i öfvervåning 7 rum $	En större , centralt belägen horngård i Falun , innehållande i undervåningen handelsbutik , 6 rum och brygghus ; i öfvervåningen 7 rum . 	3	central
kes poesi koncentrera sig i paris $ den tysk litteratur ha ingen dylik central punkt $	kes poesi koncentrerar sig i Paris ; den tyska litteraturen har ingen dylik central punkt . 	13	central
i mellersta skåne naturskön trakt belägen väl renomerande öandelslägenhet $ med central läge $ vid kyrka och skola $ där flera väg sammanstöta $ och omkring $ kr $	I mellersta Skånes naturskönaste trakt belägen väl renomerande Öandelslägenhet , med centralt läge , vid kyrka och skola , där flera vägar sammanstöta , och omkring 25,000 kr . 	11	central
med egen ingång $ central belägen $ med eller utan inackordering $ önska hyra genast $	med egen ingång , centralt belägen , med eller utan inackordering , önskas hyra genast . 	4	central
denna kommitterad föreslogo nu att man i ställ för en på plan $ båda torg $ hvilka ligga föga central $ böra försöka att få en enda torg $ belägen emellan denna båda $	Dessa kommitterade föreslogo nu att man i stället för de på planen uppdragna båda torgen , hvilka ligga mindre centralt , borde försöka att få ett enda torg , beläget emellan dessa båda . 	19	central
$ tober hyra en central belägen våning örn 3 rum med kök $	_ tober hyra en centralt belägen Våning örn 3 rum med kök . 	4	central
95 ordinarie bantåg $ 48 afgå och 47 ankomma $ expediera dagligen vid stockholm central och norra jernvägsstation $ enligt den ny sommartidtabell $ som i onsdag börja att tillämpa $	95 ordinarie bantåg — 48 afgående och 47 ankommande — expedieras dagligen vid Stockholms central- och norra jernvägsstationer , enligt den nya sommartidtabellen , som i onsdags började att tillämpas . 	14	central
etjljl central belägen $ välmöbleradt $ $ $ $ stor rum $ gärna inom egen tambur $ önska hyra till nästa termin $	ETJLJL centralt beläget , välmöbleradt ■■ * • ™ större rum , helst inom egen tambur , önskas hyra till nästa termin . 	1	central
$ liverpool $ central $ $ $ $ $ edinburgh $ $ $ gt $ både i göteborg och hull emotta vara på genom frak t till ort inom och utom sverige och england $	» Liverpool , Central , » 11,35 » » Edinburgh » 7,35 & gt ; Både i Göteborg och Hull emottagas varor på genom frak t till orter inom och utom Sverige och England . 	3	central
den vara att göra qvinna lefnadslycka bero af en ängslig afväga renhetsjemlikhet mellan hon och man $ lika orättvis och lika falsk vara den att sorn den central i hel hon lif sätta drift $ drifven till en nästan patologisk raffinement $	det var att göra qvinnans lefnadslycka beroende af en ängsligt afvägd renhetsjemlikhet mellan henne och mannen , lika orättvist och lika falskt är det att sorn det centrala i hela hennes lif sätta driften , drifven till ett nästan patologiskt raffinement . 	27	central
passagerare anlända till hull i tid för dossa ångfartyg om de medfölja en tåg som afgå från london $ king cross $ lördag $ $ m $ n liverpool $ central $ $ $ $ $ edinburgh $ $ $ $ både i göteborg och i hall emotta $ väfer på genomfrakt tili ort inom ooh utom sverige och england $	Passagerare anlända till Hull i tid för dossa ångfartyg om de medfölja de tåg som afgå från London , Kings Cross , Lördag 11,41 f. m . n Liverpool , Central , „ 11,35 „ ” Edinburgh _ „ 7,35 „ Både i Göteborg och i Hall emottaga » väfer på genomfrakt tili orter inom ooh utom Sverige och England . 	30	central
$ liverpool $ central $ $ $ $ $ edinburgh $ $ både i göteborg och i hull emottasas v $ $ rcr på genomfrakt till ort inom och utom sverige och england $	„ Liverpool , Central , „ 11,85 ?„ „ Edinburgh „ 7,35 Både i Göteborg och i Hull emottasas v # * rcr på genomfrakt till orter inom och utom Sverige och England . 	3	central
$ liverpool $ central $ $ $ $ $ edinburgh $ gt $ $ $ gt $ både i göteborg och hull emotta vara på genomfrakt till ort inom ooh utom sverige ooh england $ fartyg stå 1 förbindelse med lågenhet från frankrike $ därifrån vara med särdeles fördel tagai öfver hull $	» Liverpool , Central , » 11,35 » » Edinburgh & gt ; 7,35 & gt ; Både i Göteborg och Hull emottagas varor på genomfrakt till orter inom ooh utom Sverige ooh England , Fartygen stå 1 förbindelse med lågenheter från Frankrike , därifrån varor med särdeles fördel tagai öfver Hull . 	3	central
$ gt $ liverpool $ central $ $ $ $ $ edinburgh $ gt $ $ $ både i göteborg och hull emotta vara på genomtrakt till ort inom och utom sverige och england $	& gt ; Liverpool , Central , • 11,35 » » Edinburgh & gt ; 7,35 » Både i Göteborg och Hull emottagas varor på genomtrakt till orter inom och utom Sverige och England . 	5	central
hr gyberg finna den vara i hög grad oriktig att slopa kungelfs sjukhus $ hvilket ligga mycket central $	Hr Gyberg fann det vara i hög grad oriktigt att slopa Kungelfs sjukhus , hvilket ligger mycket centralt . 	17	central
en elegant $ modern $ ytterst beqväm och central belägen våning örn 8 rum $ serveringsrum $ kök $ badrum $ piskbalkong m $ m $ $ att hyra den 1 oktober $	En elegant , modern , ytterst beqväm och centralt belägen Våning örn 8 rum , serveringsrum , kök , badrum , piskbalkong m . m . , att hyra den 1 Oktober . 	8	central
gång begärdee $ i fall inbjudning anta $ dansk regering medverkan samt anvisa af en myndighet $ med hvilken utställning central i stockholm kunna trä i direkt underhandling i afseende å blifvande anordning för do dansk utställarne $	gång begärdee , i fall inbjudningen antogs , danska regeringens medverkan samt anvisande af en myndighet , med hvilken utställningens centralkomité i Stockholm kunde träda i direkt underhandling i afseende å blifvande anordningar för do danska utställarne . 	20	central
ha stad båda grannsocken $ rebbelberga i norr och höja i söder $ i dylik syfte $ sig i $ engelholm mejeriförening $ och såsom lämplig $ och central bygnadsplats ha styrelse tänka sig någon punkt utmed å nedom engelholm kyrka $ där väg gå till station $	ha stadens båda grannsocknar , Rebbelberga i norr och Höja i söder , i dylikt syfte sammanslutit sig i » Engelholms mejeriförening " och såsom lämplig - och central bygnadsplats hade styrelsen tänkt sig någon punkt utmed ån nedom Engelholms kyrka , där vägen går till stationen . 	28	central
en stor $ central belägen fastighet $ å $ eller östermalm $ köpa $ $ örn i liqvid tagea stor $ ograverad landtegendom $ naturskön belägen $ jag $ skog $ fullständig inventarier m $ m $ yidarif nnderråttelser i jti 87 regeringsgatan $ 2 $ upp $ $	En större , centralt belägen Fastighet , å No^ eller Östermalm , köpe » , örn i liqvid tagea större , ograverad landtegendom , naturskönt belägen , mej •tor skog , fullständiga inventarier m . m . Yidarif nnderråttelser i Jti 87 Regeringsgatan , 2 tr. upp , , 	3	central
rum med central läge önska hyra från 1 november $	rum med centralt läge önskas hyra från 1 November . 	2	central
lyda $ central nödbjälpskomitén ha anse sig böra bringa till allmänhet kännedom $ att $ enligt i $ gångna tillförlitlig $	lyder : Centrala Nödbjälpskomitén har ansett sig böra bringa till allmänhetens kännedom ‘ att , enligt i : gångna tillförlitliga underrät¬ 	2	central
o a allmän teletonföreningens central orsaka skada å ledning och inventarier till belopp af $ $ $ och å i hus boende person bohag till värde af omkring $ $ $ hvarjämte en del skada ännu icke hinna värdera $	O A Allmänna Teletonföreningens Central orsakades skada å ledningar och inventarier till belopp af 13,323 kr. , och å i huset boende personers bohag till värde af omkring 10,800 kr. , hvarjämte en del skador ännu icke hunnit värderas . 	4	central
alhnäu publicistförening $ böra råd gustrin framhålla i en lång anförande denna förening $ på hvilket sätt el äu må 1 denna fråga stor intresse ftir all målsman och komma till stånd $ vara organisera i vilja $ att rektor skola ena om att låta kretsföreniugar under gemensam central $ $ $ $ $ $ ffal $ få underbetyg stvrelse $	alhnäu publicistförening , börande rådet Gustrin framhöll i ett längre anförande denna förening , på hvilket sätt elen äu må 1 denna frågas stora intresse ftir alla målsmän och komma till stånd , vara organiserad i ville , att rektorerne skulle enas om att låta kretsföreniugar under gemensam central- H^a , 1.a .a l:irjut ] ffaL H0™ fått underbetyg stvrelse . 	48	central
slutligen rusa vi genom en väldig tunnel $ jag tro på $ $ $ mil $ och $ 12 stanna vi på central i liwerpool $	Slutligen rusade vi genom en väldig tunnel , jag tror på * / , mil , och kl. 12 stannade vi på centralen i Liwerpool . 	22	central
central på $ eller östermalm $ köpa till pris af $ kr $	centralt på Norr- eller Östermalm , köpes till pris af 200,000 kr . 	0	central
vara hel kort och innehålla en tillstyrkande $ ehuru fördelningsch ef en förklara sig icke kunna full uppskatta fördel af den första revision förläggande till fördelningsmtendenturerna $ då domsrätt i all besvär och anmärkningsmål skola förblifva centralisera hos den central styrelse $	är helt kort och innehåller ett tillstyrkande , ehuru fördelningsch ef en förklarar sig icke kunna fullt uppskatta fördelen af den första revisionens förläggande till fördelningsmtendenturerna , då domsrätten i alla besvärs- och anmärkningsmål skulle förblifva centraliserad hos den centrala styrelsen . 	39	central
jemte förrådskällare central belägen i hörn af kung och vasagata i umeå uthyra från 1 okt $	jemte förrådskällare centralt belägen i hörnet af Kungs- och Vasagatorna i Umeå uthyres från 1 Okt . 	2	central
