sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
i recall be set out to play on a vast buffalo hide $ then $ make drowsy by the sun $ tip over and slide into sleep $	21	39	tip	I recalled being set out to play on a vast buffalo hide , then , made drowsy by the sun , tipping over and sliding into sleep .	fic_1994_41237.txt-25-21
he tip her head back $ force the potion down $ $	1	39	tip	He tipped her head back , forcing the potion down . "	fic_1972_780105.txt-2753-1
the martin 404 propeller craft tip suddenly and go down nose ' first in mud at a point where work be be do to extend a runway and relocate a road $	5	39	tip	The Martin 404 propeller craft tipped suddenly and went down nose ' first in mud at a point where work was being done to extend a runway and relocate a road .	news_1963_723280.txt-2-5
office sheriff blood enter the command tent and tip his hat to the agent at the first desk $ tell her who he be $	8	39	tip	Office Sheriff Blood entered the command tent and tipped his hat to the agent at the first desk , telling her who he was .	fic_1993_1040082.txt-1863-8
to turn onto either side be to tip himself toward the edge of a chasm $ to roll over onto his belly be to risk drown in the oblivion that bubble up from the darkness heat by his own body $	7	39	tip	To turn onto either side was to tip himself toward the edge of a chasm ; to roll over onto his belly was to risk drowning in the oblivion that bubbled up from the darkness heated by his own body .	fic_1970_10532.txt-1974-7
$ assitant professor of medicine at the university of maryland $ to tip those scale back into shape $ * drink it off $ alcohol be very deydrating $ which be a big part of why you feel so rotten $	12	39	tip	, assitant professor of medicine at the University of Maryland , to tip those scales back into shape : * Drink it off : Alcohol is very deydrating , which is a big part of why you feel so rotten .	mag_1999_408516.txt-13-12
bathsheba 's throat close hot $ and she blink back tear as her mother rose and come to her $ turn her around and tip her chin up	24	39	tip	Bathsheba 's throat closed hot , and she blinked back tears as her mother rose and came to her , turning her around and tipping her chin up	fic_2001_32299.txt-531-24
you could n't just tip a little more into this glass $	4	39	tip	You could n't just tip a little more into this glass ?	fic_1972_780010.txt-2418-4
labourer tip their cap to the farmer who have hire them $	1	39	tip	LABOURERS tip their caps to the FARMERS who have hired them .	fic_1967_16424.txt-317-1
he lurch suddenly against a table $ tip it just sufficiently so that a pot of black ink begin to slide toward a pile of pristine papyrus lie on the floor $ $	7	39	tip	He lurched suddenly against a table , tipping it just sufficiently so that a pot of black ink began to slide toward a pile of pristine papyrus lying on the floor . "	fic_1977_782017.txt-496-7
the power of the local voice to tip the curve now seem miniscule $ insignificant $	7	39	tip	The power of the local voice to tip the curve now seems miniscule , insignificant .	fic_1988_782036.txt-1917-7
he take a hold of evalina 's long braid and tip her head back $	10	39	tip	He took a hold of Evalina 's long braid and tipped her head back .	fic_1993_14533.txt-333-10
but the tight-lipped loner never tip his hand about his motive -- because he be n't sure what they be $	5	39	tip	But the tight-lipped loner never tips his hand about his motives -- because he is n't sure what they are .	mag_1990_420199.txt-101-5
a little before five o'clock in the morning $ one of the beer bottle tip over $ hit him on the right ear $ wake him $	14	39	tip	A little before five o'clock in the morning , one of the beer bottles tipped over , hitting him on the right ear , waking him .	fic_1995_39370.txt-186-14
seth swerve so that one of the mirror tip and scratch mary 's arm $ $	8	39	tip	Seth swerved so that one of the mirrors tipped and scratched Mary 's arm . "	fic_2006_51727.txt-63-8
pre-production problem tip the committee toward the choice of stick with panama $	2	39	tip	Pre-production problems tipped the committee toward the choice of sticking with Panama .	mag_2004_388231.txt-68-2
jackie open his eye and see his father still stand in the yard $ his hand on his hip $ his head tip back $ face to the sky $ $	22	39	tip	Jackie opened his eyes and saw his father still standing in the yard , his hands on his hips , his head tipped back , face to the sky . "	fic_2003_48845.txt-221-22
the tail be tip over $ like a fall outhouse $ $	3	39	tip	The tail was tipped over , like a fallen outhouse . "	fic_2003_47904.txt-1539-3
i would have tip my hat and go home $	3	39	tip	I would have tipped my hat and gone home .	news_1995_614426.txt-37-3
robert j.-a c.-a butow describe the dire situation as of the end of 1944 $ // .... the scale of war have be tip so steeply against the japanese that no counterweight at their disposal could possibly have balance them $	23	39	tip	Robert J. C. Butow describes the dire situation as of the end of 1944 : // ... the scales of war had been tipped so steeply against the Japanese that no counterweights at their disposal could possibly have balanced them .	nf_1995_777109.txt-3-23
though the public phone be in plain view of the sergeant 's desk $ the book have be steal $ when eva tip the apparatus up $ only a scrap of paper cling to the rod inside the plastic binder $	22	39	tip	Though the public phone was in plain view of the sergeant 's desk , the book had been stolen ; when Eva tipped the apparatus up , only a scrap of paper clung to the rod inside the plastic binder .	fic_2003_48734.txt-434-22
he tip the basket against the platform of his left hip $	1	39	tip	He tipped the basket against the platform of his left hip .	fic_1964_10443.txt-4110-1
pull your left foot in beside your right foot and tip it toward its little-toe side $ <nul>	10	39	tip	Pull your left foot in beside your right foot and tip it toward its little-toe side ( Fig.	mag_1996_384075.txt-13-10
he pause $ think it over $ and tip in a second capful $	8	39	tip	He paused , thought it over , and tipped in a second capful .	fic_1983_10704.txt-6930-8
bare foot on the deck $ cat behind her $ hat tip down over her eye $	11	39	tip	Bare feet on the deck , cat behind her , hat tipped down over her eyes .	fic_1994_54059.txt-352-11
the jeep slew around in a tight circle $ so quickly that only the ballast of several enthusiastically inebriated colonial keep it from tip over on two wheel $	23	39	tip	THE JEEP slewed around in a tight circle , so quickly that only the ballast of several enthusiastically inebriated colonials kept it from tipping over on two wheels .	fic_1987_780089.txt-639-23
he tip the chainsaw as a gesture of farewell $	1	39	tip	He tips the chainsaw as a gesture of farewell .	fic_2007_52315.txt-162-1
some violent swerve back and forth on rain-slick asphalt fail to get the xc 90 sideways $ or allow it to tip $ so the system seem to work as advertise $	21	39	tip	Some violent swerves back and forth on rain-slick asphalt failed to get the XC 90 sideways , or allow it to tip , so the system seems to work as advertised .	news_2002_603894.txt-9-21
no matter how fast he run or how high he jump $ he somehow always tip the one that somebody else have clear $	15	39	tip	No matter how fast he ran or how high he jumped , he somehow always tipped the one that somebody else had cleared .	nf_1983_773499.txt-483-15
he have on a straw hat $ and he tip it as the car pull away $ $	9	39	tip	He had on a straw hat , and he tipped it as the car pulled away . "	fic_1980_10659.txt-1489-9
i do n't have no hat leave to tip and no shirt to my back and must of look a sight $ but mother bastion never even blink $ $	8	39	tip	I did n't have no hat left to tip and no shirt to my back and must of looked a sight , but Mother Bastion never even blinked . "	fic_1975_10598.txt-5631-8
sleepy lady $ $ irma say $ take the small face between her hand and tip it up to her $ then let it sink to her lap where she cover it with her hand $ $	15	39	tip	Sleepy lady , " Irma said , taking the small face between her hands and tipping it up to her , then letting it sink to her lap where she covered it with her hands . "	fic_1965_10458.txt-5062-15
spread like finger $ primary tip the bird into the wind 's plane $	5	39	tip	Spread like fingers , primaries tip the bird into the wind 's plane .	fic_2006_28613.txt-8-5
northern shoveler feed on duckweed float with their head submerge and their rump tip up $	13	39	tip	Northern shovelers feeding on duckweed float with their heads submerged and their rumps tipped up .	mag_1990_419996.txt-187-13
tip the porter $ leave him to return the airport be borrow wheelchair $ then slam close the car trunk and open the front passenger door with a flourish $ $	0	40	tip	tipped the porter , left him to return the airport 's borrowed wheelchair , then slammed closed the car trunk and opened the front passenger door with a flourish . "	fic_2009_36909.txt-61-0
the guard at the governor 's mansion recognize him $ of course $ and duly tip their hat $	15	43	tip	The guards at the Governor 's mansion recognized him , of course , and duly tipped their hats .	fic_1972_780011.txt-236-15
the two man grapple $ grunt from each other 's blow $ and the longboat tip first one way and then the other $	15	43	tip	The two men grappled , grunting from each other 's blows , and the longboat tipped first one way and then the other .	fic_1993_1040058.txt-31-15
he have his visor tip back and she could see the hard cold sheen in his pale blue eye $ glint like dangerous ice in the spring $	4	43	tip	He had his visor tipped back and she could see the hard cold sheen in his pale blue eyes , glinting like dangerous ice in the spring .	fic_2001_55735.txt-589-4
he stare at her for a long time $ hope that something in her eye would tip him in either direction $ $	16	43	tip	He stared at her for a long time , hoping that something in her eyes would tip him in either direction . "	fic_1977_780102.txt-2662-16
the existing crop of restaurant tip heavily toward white or black $ they be not truly integrate $ $	5	43	tip	The existing crop of restaurants tipped heavily toward white or black ; they were not truly integrated . "	news_1994_606771.txt-69-5
now he be no more than one hundred and ten pound and i be tip the scale at about two twenty five needless to say i be reluctant $ $	14	43	tip	Now he was no more than one hundred and ten pounds and I was tipping the scales at about two twenty five needless to say I was reluctant . "	fic_1995_39279.txt-448-14
and in fact $ in that position $ shaft tip in air $ he somewhat resemble an unharnessed cart or	9	43	tip	And in fact , in that position , shafts tipped in air , he somewhat resembled an unharnessed cart or	fic_1980_10663.txt-2337-9
tip her head to one side $ she give mary a small smile $ $	0	43	tip	Tipping her head to one side , she gave Mary a small smile . "	fic_1995_39354.txt-320-0
nelson sit on the floor $ his head tip back $ a can of beer cold between his ankle $ he have share two joint with pru and the little hole in the ceiling be try to tell him something $ an area of them seem sharp and vivid and aggressive $ like the blackhead on manny 's nose the other day $ and then this look fade and anotherp322area take it up $ as if a jellyfish of intensity	8	43	tip	Nelson sits on the floor , his head tipped back , a can of beer cold between his ankles ; he has shared two joints with Pru and the little holes in the ceiling are trying to tell him something , an area of them seems sharp and vivid and aggressive , like the blackheads on Manny 's nose the other day , and then this look fades and anotherp322area takes it up , as if a jellyfish of intensity	fic_1981_10681.txt-6286-8
in addition to this day of relative peace in iraq -- report attack be well below average -- the <nul> 15 vote bore another mark contrast to january 's violent election day $ sunni arab do n't boycott this time and instead turn out en masse $ with the hope of tip the scale of iraqi political power $	51	43	tip	In addition to this day of relative peace in Iraq -- reported attacks were well below average -- the Dec. 15 vote bore another marked contrast to January 's violent election day : Sunni Arabs did n't boycott this time and instead turned out en masse , with the hope of tipping the scales of Iraqi political power .	mag_2005_380198.txt-2-51
but one do not tip the pilot $ because he generally earn more money than the passenger $ by quite a bit $	4	45	tip	But one does not tip the pilot , because he generally earns more money than the passenger , by quite a bit .	mag_1972_491473.txt-156-4
the sumac ' finger be already tip with red $ and the grackle seethe each evening around the fir on rust island as they muster before move south $	6	46	tip	The sumacs ' fingers were already tipped with red , and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South .	mag_1981_480259.txt-1-6
at l.a.- $ athlete leave pin as tip for their olympic village hairdresser $	7	47	tip	At L.A. , athletes left pins as tips for their Olympic Village hairdressers .	mag_1988_89641.txt-32-7
fisherman can lengthen the distance at which the lure remain at maximum depth by hold the rod tip low at the end of the retrieve $	17	48	tip	Fishermen can lengthen the distance at which the lure remains at maximum depth by holding the rod tip low at the end of the retrieve .	mag_1992_395772.txt-56-17
a hen 's breast feather be tip with brown $	6	49	tip	A hen 's breast feathers are tipped with brown .	mag_1992_396452.txt-93-6
if you fix your gaze on one point $ like your ski tip $ for too long $ your focus system can become $ stick $ $ so that when you look at a distant object $ your eye can n't interpret information fast enough $	12	50	tip	If you fix your gaze on one point ( like your ski tips ) for too long , your focus system can become " stuck , " so that when you look at a distant object , your eyes ca n't interpret information fast enough .	mag_1995_396808.txt-43-12
whichever tether you choose $ keep these safety tip in mind $ to avoid the risk of strangulation $ never leave your child unattended when he be wear the contraption $	8	51	tip	Whichever tether you choose , keep these safety tips in mind : To avoid the risk of strangulation , never leave your child unattended when he 's wearing the contraption .	mag_1997_398795.txt-20-8
event stylist colin cowie share smart meal-planning tip $ for an easy-to-make egg dish $ toast sliced bread $	7	51	tip	Event stylist Colin Cowie shares smart meal-planning tips : For an easy-to-make egg dish , toast sliced bread .	mag_2002_385274.txt-105-7
tip $ if you want to avoid the weekend line $ try to get to rip be before 7 pm $	0	51	tip	Tip : If you want to avoid the weekend lines , try to get to Rip 's before 7 p.m .	news_2004_635173.txt-48-0
muscle work $ buttock $ quadricep and hamstring sport application $ in-line skate $ hike $ rock climbing $ rowing $ bicycle training tip * inhale as you squat $	23	52	tip	muscles worked : buttocks , quadriceps and hamstrings sports applications : in-line skating , hiking , rock climbing , rowing , bicycling TRAINING TIPS * Inhale as you squat .	mag_1999_407855.txt-38-23
meanwhile $ the proprietary association $ a washington-based organization that represent the nation 's major pharmaceutical manufacturer $ unveil detailed proposal for packaging that would clearly tip off the consumer when a product have be tamper with $	26	52	tip	Meanwhile , the Proprietary Association , a Washington-based organization that represents the nation 's major pharmaceutical manufacturers , unveiled detailed proposals for packaging that would clearly tip off the consumer when a product has been tampered with .	mag_1982_325204.txt-14-26
a foreign service officer in the consul 's office see to it that tony lake be tip off $	16	52	tip	A foreign service officer in the consul 's office saw to it that Tony Lake was tipped off .	mag_1994_425905.txt-316-16
as far as anyone know for certain $ the snitch who tip off sneed be never discover $	11	52	tip	As far as anyone knew for certain , the snitch who tipped off Sneed was never discovered .	fic_1995_39249.txt-214-11
it be a soviet agent who tip us oil about yates $ $	6	52	tip	It was a Soviet agent who tipped us oil about Yates . "	fic_1968_10505.txt-7472-6
tip invest in a few solid shirt $ a cashmere v-neck $ and a textured cardigan $	0	52	tip	TIP Invest in a few solid shirts , a cashmere V-neck , and a textured cardigan .	mag_2006_398898.txt-37-0
his occupancy be illegal $ the low floor of the building be zon only for office $ but a landlady with no vacancy a couple of block away have tip him off to the nice italian owner here $ who tell him he could have the room cheap and not to worry $	29	52	tip	His occupancy was illegal , the lower floors of the building being zoned only for offices , but a landlady with no vacancies a couple of blocks away had tipped him off to the nice Italian owner here , who told him he could have the room cheap and not to worry .	fic_2007_33745.txt-128-29
mike quincy $ the head of a conglomerate $ be a raider who buy company and illegally tip off his friend when to buy and sell the stock $	17	52	tip	Mike Quincy , the head of a conglomerate , was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock .	fic_1985_780045.txt-3491-17
if you know what be go on $ you ought to tip us off $ $	11	52	tip	If you know what 's going on , you ought to tip us off . "	fic_1984_780068.txt-1337-11
if it be cramp your taskbar $ check out alternative for get to the desktop $ see $ better way to your desktop $ $ window tip $ june $ page 285 $ $	26	52	tip	If it 's cramping your taskbar , check out alternatives for getting to the desktop ( see " Better Ways to Your Desktop , " Windows Tips , June , page 285 ) .	mag_1998_401608.txt-13-26
a glance at kasten 's spectacular record in atlanta tip you off to what they will be -- the certainty of short-term pain for the sake of increase the odds of long-term gain $	9	52	tip	A glance at Kasten 's spectacular record in Atlanta tips you off to what they 'll be -- the certainty of short-term pain for the sake of increasing the odds of long-term gain .	news_2006_607719.txt-61-9
brown offer tip on which type of vintage chair work well for the summer and how to get start $	2	52	tip	Brown offers tips on which types of vintage chairs work well for the summer and how to get started .	mag_2006_385851.txt-108-2
mill say parent can learn a lot about what child be capable of and pick up equipment tip as well by take their first few hike with a group $	17	52	tip	Mills says parents can learn a lot about what children are capable of and pick up equipment tips as well by taking their first few hikes with a group .	mag_1998_404008.txt-87-17
$ you can n't use normal channel to investigate for fear of tip off a mole $ $	12	52	tip	" You ca n't use normal channels to investigate for fear of tipping off a mole . "	fic_2005_31629.txt-188-12
nineteen federal $ state and local law enforcement agency be examine katrina aid payment for crime pattern and investigate fraud tip from the public $	20	52	tip	Nineteen federal , state and local law enforcement agencies are examining Katrina aid payments for crime patterns and investigating fraud tips from the public .	news_2006_604866.txt-35-20
manning help devise a white house spy network that would give him tip about what <nul>	12	52	tip	Manning helped devise a White House spy network that would give him tips about what L.B.J.	mag_1982_298124.txt-17-12
tip $ some rider like to tilt the nose of the saddle down slightly $ 1-2 degree $ to avoid numbness in the nether region $	0	52	tip	Tip : Some riders like to tilt the nose of the saddle down slightly ( 1-2 degrees ) to avoid numbness in the nether regions .	mag_1999_403996.txt-20-0
every day $ investigator follow up on four or five tip that $ so far $ have yield few result $ long say $	10	52	tip	Every day , investigators follow up on four or five tips that , so far , have yielded few results , Long said .	news_2000_622039.txt-26-10
so it come along on a gold spoon $ one from another $ and i hand it to the queen $ and then she try to tip it out on the prime minister 's shoulder $ most gently .... $ but let american involvement end with dinner and ladybug $	26	53	tip	So it came along on a gold spoon , one from another , and I handed it to the Queen , and then she tried to tip it out on the Prime Minister 's shoulder , most gently ... " But let American involvement end with dinners and ladybugs .	mag_2001_369293.txt-3-26
sidebar technique tip sidebar these treatment work best on untextured wall $	2	54	tip	Sidebar Technique tips Sidebar These treatments work best on untextured walls .	mag_2003_401197.txt-49-2
they absolutely bite when it come to gondola $ whose ski holder be design for flat tail $ but you try to thrust your twin tip in anyway and one go in but the other can n't fit so it fall out $ and $ while the gondola move relentlessly toward lift-off and the lifties shriek $ you jam the other ski into the snowboard bin $ where it clatter to and fro and bang into lift tower all the way up $	25	55	tip	They absolutely bite when it comes to gondolas , whose ski holders were designed for flat tails , but you try to thrust your twin tips in anyway and one goes in but the other ca n't fit so it falls out , and , while the gondola moves relentlessly toward lift-off and the lifties shriek , you jam the other ski into the snowboard bin , where it clatters to and fro and bangs into lift towers all the way up .	mag_2003_414436.txt-106-25
tip by a cabbie to the editor $ i hasten to correct a wrong impression that the letter of john rentauk might have leave $	0	56	tip	TIPPED BY A CABBIE To THE EDITOR : I hasten to correct a wrong impression that the letter of John Rentauk might have left .	news_1967_726294.txt-24-0
some trader venture that the conference could help tip the scale back in the pound	8	57	tip	Some traders ventured that the conference could help tip the scales back in the pound	news_1989_670385.txt-31-8
to save $$$$$ tip on man 's and boy ' shirt 1 $	3	63	tip	TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1 .	nf_1965_773954.txt-737-3
