sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
in Klettwitz sein es gar zehn Kubikmeter Wasser pro Tonne Kohle $	6	0	Kubikmeter	In Klettwitz sind es gar zehn Kubikmeter Wasser pro Tonne Kohle .	2532889X_1978-11-04_01_363.tcf.xml-44-6
seit Freitagmorgen geben d Eder-Talsperre 150 Kubikmeter Wasser pro Sekunde ab $	6	0	Kubikmeter	Seit Freitagmorgen gibt die Eder-Talsperre 150 Kubikmeter Wasser pro Sekunde ab .	2532889X_1956-07-21_01_026.tcf.xml-28-6
0 nach d 1974 erfolgt Beendigung d erst Umstellaktion in d Metallurgie werden durch d einsat z von Erdgas nicht mehr in Anspruch nehmen $ 490000 Tonne Braunk Ohlenbriketts $ etwa 395000 Tonne Heizöl. 55 000 T Rohbrcunkohle und etwa 245 Million Kubikmeter Stadtaas $	42	0	Kubikmeter	0 Nach der 1974 erfolgten Beendigung der ersten Umstellaktion in der Metallurgie werden durch den Einsat z von Erdgas nicht mehr in Anspruch genommen : 490000 Tonnen Braunk ohlenbriketts . etwa 395000 Tonnen Heizöl. 55 000 t Rohbrcunkohle und etwa 245 Millionen Kubikmeter Stadtaas .	26120215_1973_04_29_01_047.tcf.xml-8-42
eine integriert Programm von wald- und Grasanpflanzung $ Bewässerungsmaßnahme und ander Arbeit sollen verhindern $ daß alljährlich Milliarde Kubikmeter fruchtbar Lößboden in d Fluß und ins Meer spülen werden $ wodurch d Landwirtschaft erheblich Schaden entstehen so- wie See und Flußlauf verschlammen $	18	0	Kubikmeter	Ein integriertes Programm von Wald- und Grasanpflanzungen , Bewässerungsmaßnahmen und anderen Arbeiten soll verhindern , daß alljährlich Milliarden Kubikmeter fruchtbaren Lößbodens in die Flüsse und ins Meer gespült werden , wodurch der Landwirtschaft erhebliche Schäden entstehen so- wie Seen und Flußläufe verschlammen .	26120215_1985_02_13_01_186.tcf.xml-4-18
bei Anwendung diese Ladegerät in zwei Schiente betragen d Produktivität 60 Kubikmeter in d Stunde $	11	0	Kubikmeter	Bei Anwendung dieses Ladegerätes in zwei Schienten beträgt die Produktivität 60 Kubikmeter in der Stunde .	2532889X_1953-11-12_01_042.tcf.xml-27-11
zugleich müssen d Tageskapazität d Wasserwerk betrachtlich erhöhen werden $ um etwa 300000 Kubikmeter seit 1972 $	13	0	Kubikmeter	Zugleich mußte die Tageskapazität der Wasserwerke betrachtlich erhöht werden , um etwa 300000 Kubikmeter seit 1972 .	2532889X_1981-06-25_01_058.tcf.xml-15-13
im einzeln werden u. a. folgend Produktionszahl für d Quartal nennen $ 229 Milliarde Kilowattstunde Elektroenergie $ 95,6 Million Tonne Erdöl $ 57,3 Milliarde Kubikmeter Erdgas $ 166 Million Tonne Kohle $ 22,8 Million Tonne Roheisen $	24	0	Kubikmeter	Im einzelnen wurden u. a. folgende Produktionszahlen für das Quartal genannt : 229 Milliarden Kilowattstunden Elektroenergie ; 95,6 Millionen Tonnen Erdöl ; 57,3 Milliarden Kubikmeter Erdgas ; 166 Millionen Tonnen Kohle ; 22,8 Millionen Tonnen Roheisen :	2532889X_1972-04-23_01_186.tcf.xml-10-24
d Schwellenwert entsprechend d Smogverordnung liegen bei 0,6 Milligramm pro Kubikmeter $	10	0	Kubikmeter	Der Schwellenwert entsprechend der Smogverordnung liegt bei 0,6 Milligramm pro Kubikmeter .	2532889X_1990-05-05_01_183.tcf.xml-3-10
$ es gelten $ 25 Million Kubikmeter Schutt zu beseitigen $	6	0	Kubikmeter	„ Es galt , 25 Millionen Kubikmeter Schutt zu beseitigen .	2532889X_1985-01-17_01_117.tcf.xml-32-6
Spanien können dann jährlich drei bis fünf Milliarde Kubikmeter und Portugal eine Milliarde Kubikmeter algerisch Erdgas abnehmen $	13	0	Kubikmeter	Spanien kann dann jährlich drei bis fünf Milliarden Kubikmeter und Portugal eine Milliarde Kubikmeter algerischen Erdgases abnehmen .	26120215_1990_11_06_01_047.tcf.xml-21-13
d Stausee werden 2,1 Milliarde Kubikmeter Wasser fassen und sowohl d Schutz d Ackerland am Unterlauf d Fluß als auch d Bewässerung von 200000 Hektar Boden dienen $	5	0	Kubikmeter	Der Stausee wird 2,1 Milliarden Kubikmeter Wasser fassen und sowohl dem Schutz des Ackerlandes am Unterlauf des Flusses als auch der Bewässerung von 200000 Hektar Boden dienen .	2532889X_1959-12-09_01_117.tcf.xml-3-5
d Holzvorrat d 251000 Quadratkilometer diese Gebiet werden mit 2 Milliarde Kubikmeter angeben $	11	0	Kubikmeter	Die Holzvorräte der 251000 Quadratkilometer dieses Gebietes werden mit 2 Milliarden Kubikmeter angegeben .	26120215_1976_05_08_01_095.tcf.xml-13-11
dazu brauchen man in d Großkraftwerk bis zu 70000 Kubikmeter Wasser in d Stunde $ die bei diese Vorgang auf rund 30 Grad erwärmen werden $ um in d Kühlturm $ d Wahrzeichen d Kraftwerk $ wieder abkühlen zu werden $	9	0	Kubikmeter	Dazu braucht man in den Großkraftwerken bis zu 70000 Kubikmeter Wasser in der Stunde , die bei diesem Vorgang auf rund 30 Grad erwärmt werden , um in den Kühltürmen , dem Wahrzeichen der Kraftwerke , wieder abgekühlt zu werden .	26120215_1957_03_21_01_302.tcf.xml-21-9
eine Leistungssteigerung um 8 000 Kubikmeter täglich sollen mit nur fünfzig Prozent d Investition erreichen werden $ die für eine neu Wasserwerk diese Größenordnung erforderlich sein $	5	0	Kubikmeter	Eine Leistungssteigerung um 8 000 Kubikmeter täglich soll mit nur fünfzig Prozent der Investitionen erreicht werden , die für ein neues Wasserwerk dieser Größenordnung erforderlich wären .	26120215_1980_12_31_01_017.tcf.xml-12-5
Jahr für Jahr liefern d Werk 32 Million Quadratmeter Holzfaserplatte $ 250000 Kubikmeter Furnierholz $ 200000 Tonne Cordzellulose $ 280000 Tonne Karton und 450000 Tonne Papier $	12	0	Kubikmeter	Jahr für Jahr liefere das Werk 32 Millionen Quadratmeter Holzfaserplatten , 250000 Kubikmeter Furnierholz , 200000 Tonnen Cordzellulose , 280000 Tonnen Karton und 450000 Tonnen Papier .	2532889X_1971-08-29_01_184.tcf.xml-67-12
bei eine Berechnung von 65 DM pro Kubikmeter umbauen Raum ergeben sich eine Einsparung von rund $ 360000 DM $	7	0	Kubikmeter	Bei einer Berechnung von 65 DM pro Kubikmeter umbauten Raum ergibt sich eine Einsparung von rund ' 360000 DM .	2532889X_1952-10-31_01_051.tcf.xml-30-7
d aus flüssig Hochofenschlacke in eine Dusenschäumverfahren gewinnen Sekundärrohstoff Hüttenbims werden im EKO zu hochwertig Material für d Zementindustrie $ d Bauwesen und d Bevölkerunfisbedarf aufbereiten 700000 Kubikmeter Hüttenbims in Pulverform $	27	0	Kubikmeter	Der aus flüssiger Hochofenschlacke in einem Dusenschäumverfahren gewonnene Sekundärrohstoff Hüttenbims wird im EKO zu hochwertigem Material für die Zementindustrie , das Bauwesen und den Bevölkerunfisbedarf aufbereitet 700000 Kubikmeter Hüttenbims in Pulverform .	2532889X_1978-07-28_01_170.tcf.xml-3-27
Apollo haben mit d Kopplungssystem eine Gesamtlänge von 13 Meter $ d Wohnzelle d drei Besatzungsmitglied sein 9,8 Kubikmeter groß $ 20 Pf $ Aufl. 6 Mill. $ $	18	0	Kubikmeter	Apollo hatte mit dem Kopplungssystem eine Gesamtlänge von 13 Metern , die Wohnzelle der drei Besatzungsmitglieder war 9,8 Kubikmeter groß ( 20 Pf , Aufl. 6 Mill. ) .	26120215_1975_08_23_01_292.tcf.xml-13-18
hinter d Vorstau haben sich d See d Talsperre Gottleuba bereits füllen $ die künftig 13,2 Million Kubikmeter Trinkwasser speichern werden Foto $ nd/eckstein	17	0	Kubikmeter	Hinter dem Vorstau hat sich der See der Talsperre Gottleuba bereits gefüllt , die künftig 13,2 Millionen Kubikmeter Trinkwasser speichern wird Foto : ND/Eckstein	2532889X_1975-12-06_01_404.tcf.xml-75-17
eine lsorozenttge Strompreiserhöhung $ eine Erhöhung d Wassertarif um fünf und d Gasbezugspreis um zwei Pfennig je Kubikmeter haben d Regensburger Stadtrat beschließen $	17	0	Kubikmeter	Eine lSorozenttge Strompreiserhöhung , eine Erhöhung der Wassertarife um fünf und der Gasbezugspreise um zwei Pfennig je Kubikmeter hat der Regensburger Stadtrat beschlossen .	26120215_1952_08_20_01_216.tcf.xml-0-17
sie werden auch anwenden bei d weit Arbeit $ für die normalerweise Einlohn von 1,71 DM pro Kubikmeter vorsehen sein $	17	0	Kubikmeter	Sie wurde auch angewandt bei den weiteren Arbeiten , für die normalerweise einLohn von 1,71 DM pro Kubikmeter vorgesehen ist .	26120215_1951_06_17_01_054.tcf.xml-33-17
dahinter stauen sich 20 Million Kubikmeter Wasser $ Trinkwasser für d thüringer Bekken bis nach Jena und Mühlhausen hinab $	5	0	Kubikmeter	Dahinter stauen sich 20 Millionen Kubikmeter Wasser , Trinkwasser für das Thüringer Bekken bis nach Jena und Mühlhausen hinab .	26120215_1961_03_12_01_239.tcf.xml-14-5
42000 Kubikmeter Erde werden von sie zur Befestigung d Deich transportieren $	1	0	Kubikmeter	42000 Kubikmeter Erde wurden von Ihnen zur Befestigung der Deiche transportiert .	2532889X_1982-05-11_01_167.tcf.xml-8-1
d Produktion bei Erdöl sollen 370 Million Tonne $ bei Erdgas über 210 Milliarde Kubikmeter und bei Elektroenergie etwa 800 Milliarde Kilowattstunde betragen $	14	0	Kubikmeter	Die Produktion bei Erdöl soll 370 Millionen Tonnen , bei Erdgas über 210 Milliarden Kubikmeter und bei Elektroenergie etwa 800 Milliarden Kilowattstunden betragen .	2532889X_1971-11-07_01_187.tcf.xml-12-14
da fragen man sich $ wie nun schon seit Jahr Tausend Kubikmeter wertvo er Furnierhäcksel ungenutzt vergammeln können wie im VEB Holzveredelung Karlshorst $ die aus eigen Kraft nicht in d Lage sein $ diese Zustand zu ändern $	11	0	Kubikmeter	Da fragt man sich , wie nun schon seit Jahren Tausende Kubikmeter wertvo er Furnierhäcksel ungenutzt vergammeln können wie im VEB Holzveredelung Karlshorst , der aus eigener Kraft nicht in der Lage ist , diesen Zustand zu ändern .	26120215_1983_06_10_01_147.tcf.xml-5-11
d Überleitungssperre bei Königshütte haben eine Länge von 130 Meter und werden aus 16000 Kubikmeter Beton errichten $	14	0	Kubikmeter	Die Überleitungssperre bei Königshütte hat eine Länge von 130 Metern und wurde aus 16000 Kubikmeter Beton errichtet .	2532889X_1958-04-02_01_056.tcf.xml-10-14
sie stellen 438000 Tonne Brikett und 201 Million Kubikmeter Stadtgas über d Plan bereit	8	0	Kubikmeter	Sie stellten 438000 Tonnen Briketts und 201 Millionen Kubikmeter Stadtgas über den Plan bereit	26120215_1985_07_18_01_021.tcf.xml-5-8
eine weit Mehrbelastung d Bewohner von Okriftel treten durch Erhöhung d Wasserpreis um fünf Pfennig je Kubikmeter ein $	16	0	Kubikmeter	Eine weitere Mehrbelastung der Bewohner von Okriftel tritt durch Erhöhung des Wasserpreises um fünf Pfennig je Kubikmeter ein .	2532889X_1957-05-10_01_023.tcf.xml-8-16
Immanuelkirchstrabe $ rund 25 Kubikmeter Schutt liegen auf d Gehweg $ absperren durch leer Teerfaß $ eine alt zerbeult Koffer und eine Sesselruine $	4	0	Kubikmeter	ImmanuelkirchstraBe : Rund 25 Kubikmeter Schutt liegen auf dem Gehweg , abgesperrt durch leere Teerfässer , einen alten zerbeulten Koffer und eine Sesselruine .	26120215_1986_07_22_01_173.tcf.xml-23-4
auf diese Weise sparen er pro Schiff 5,6 Kubikmeter wertvoll Holz und bringen d Werft eine Jahresnutzen von 16515 DM $	8	0	Kubikmeter	Auf diese Weise spart er pro Schiff 5,6 Kubikmeter wertvolles Holz und bringt der Werft einen Jahresnutzen von 16515 DM .	2532889X_1958-02-07_01_058.tcf.xml-33-8
ihr wichtig Einrichtung $ sein drei Machtige $ jeweils 1200 Kubikmeter faßend Rezirkulatoren $ in d Grundwasser gelangen $	10	0	Kubikmeter	Ihre wichtigsten Einrichtungen . sind drei machtige , jeweils 1200 Kubikmeter fassende Rezirkulatoren , in die Grundwasser gelangt .	2532889X_1966-04-16_01_362.tcf.xml-9-10
d Stausee d Nurek-Wasserkraftwerkes $ die zur Schneeschmelze im Pamir pro Sekunde 5000 Kubikmeter Wasser zuströmen $ speisen erstmals mit 600 Million Kubikmeter d Baumwollplantaeen Tadshikistans $ Usbekistan und Turkmenien $	22	0	Kubikmeter	Der Stausee des Nurek-Wasserkraftwerkes , dem zur Schneeschmelze im Pamir pro Sekunde 5000 Kubikmeter Wasser zuströmt , speiste erstmals mit 600 Millionen Kubikmetern die Baumwollplantaeen Tadshikistans , Usbekistans und Turkmeniens .	26120215_1973_04_01_01_436.tcf.xml-8-22
während vorher nur 1800 Kubikmeter Gas täglich an d Verbraucher abgeben werden können $ sein es jetzt 3000 Kubikmeter $	4	0	Kubikmeter	Während vorher nur 1800 Kubikmeter Gas täglich an die Verbraucher abgegeben werden konnten , sind es jetzt 3000 Kubikmeter .	2532889X_1966-01-08_01_038.tcf.xml-5-4
bis zum Beginn d Badesaison am 15. Mai werden auch d 110 Meter lange und 30 Meter breit se * mit 6000 Kubikmeter Wasser frisch auffüllen	22	0	Kubikmeter	Bis zum Beginn der Badesaison am 15. Mai wird auch der 110 Meter lange und 30 Meter breite Se * mit 6000 Kubikmeter Wasser frisch aufgefüllt	26120215_1972_04_21_01_294.tcf.xml-8-22
d Schwellenwert sein entsprechend d Smoeverordnung 0,6 Milligramm pro Kubikmeter $	9	0	Kubikmeter	Der Schwellenwert ist entsprechend der Smoeverordnung 0,6 Milligramm pro Kubikmeter .	2532889X_1989-12-02_01_138.tcf.xml-3-9
in d Berg d Nachitschewan Iin d Aserbaidshanischen SSR List d 150 Million Kubikmeter faßend Arpatschajsker Stausee entstehen $	13	0	Kubikmeter	In den Bergen des Nachitschewan iin der Aserbaidshanischen SSR list der 150 Millionen Kubikmeter fassende Arpatschajsker Stausee entstanden .	2532889X_1978-04-12_01_200.tcf.xml-2-13
so werden unter ander bei Uhyst $ Kreis Hoyerswerda $ eine unterspült Flußwehr und eine gefährdet Straßenbrücke über d Spree durch d Aufschüttung von rund 1000 Kubikmeter Schotter sichern und d Verkehr aufrechterhalten $	26	0	Kubikmeter	So wurden unter anderem bei Uhyst , Kreis Hoyerswerda , ein unterspültes Flußwehr und eine gefährdete Straßenbrücke über die Spree durch die Aufschüttung von rund 1000 Kubikmeter Schotter gesichert und der Verkehr aufrechterhalten .	26120215_1981_07_25_01_024.tcf.xml-15-26
d in d Leningrader Produktionsvereinigung $ Newski Sawod $ in Serie hergestellt Anlage können innerhalb von 24 Stunde bis zu 46 Million Kubikmeter Erdgas pumpen $	22	0	Kubikmeter	Die in der Leningrader Produktionsvereinigung „ Newski Sawod " in Serie hergestellten Anlagen können innerhalb von 24 Stunden bis zu 46 Millionen Kubikmeter Erdgas pumpen .	26120215_1982_12_14_01_009.tcf.xml-5-22
d Stausee im Sauerland haben in d letzte Tag eine Höchststand erreichen d 12 Million Kubikmeter Wasser faßend Ennepe-Talsperre und d eine halb Million Kubikmeter faßend heilenbecker Talsperre laufen bereits über $	24	0	Kubikmeter	Die Stauseen im Sauerland haben in den letzten Tagen einen Höchststand erreicht Die 12 Millionen Kubikmeter Wasser fassende Ennepe-Talsperre und die eine halbe Million Kubikmeter fassende Heilenbecker Talsperre laufen bereits über .	2532889X_1957-02-17_01_133.tcf.xml-5-24
für d Kleingärtner liefern d VEG 170000 Jungpflanze $ 18000 Pappelholz mit Pilzbrut und über 2600 Kubikmeter Spezialerde $	16	0	Kubikmeter	Für die Kleingärtner lieferte das VEG 170000 Jungpflanzen , 18000 Pappelhölzer mit Pilzbrut und über 2600 Kubikmeter Spezialerde .	2532889X_1985-05-15_01_048.tcf.xml-8-16
als in d Mittagsstunde d 19. Juli d Absperrung eine in 1224 Meter Höhe gelegen Stausee gebrechen sein $ stürzen innerhalb von 20 Sekunde 250000 Kubikmeter Wasser ins Tal und reissen zahlreich Wohnhaus und Hotel mit sich $	25	0	Kubikmeter	Als in der Mittagsstunde des 19. Juli die Absperrung eines in 1224 Meter Höhe gelegenen Stausees gebrochen war , stürzten innerhalb von 20 Sekunden 250000 Kubikmeter Wasser ins Tal und rissen zahlreiche Wohnhäuser und Hotels mit sich .	2532889X_1985-07-30_01_018.tcf.xml-7-25
hier strömen täglich 28 Million Kubikmeter Wasser ins Meer $	5	0	Kubikmeter	Hier strömen täglich 28 Millionen Kubikmeter Wasser ins Meer .	2532889X_1975-02-05_01_080.tcf.xml-14-5
d Hauptpumpstation heben in d Sekunde 530 Kubikmeter Wasser auf eine Höhe von 24 Meter $	7	0	Kubikmeter	Die Hauptpumpstation hebt in der Sekunde 530 Kubikmeter Wasser auf eine Höhe von 24 Metern .	2532889X_1980-04-19_01_111.tcf.xml-11-7
$ durch sie steigen d Produkt Tivität je .produktionsarbeiter von 29,40 $ Kubikmeter pro Stunde im ii. Quartal auf 35,09 Kubikmeter im iii. Quartal $	20	0	Kubikmeter	. Durch sie stieg die Produkt tivität je .Produktionsarbeiter von 29,40 •• Kubikmeter pro Stunde im II. Quartal auf 35,09 Kubikmeter im III. Quartal .	2532889X_1963-10-25_01_006.tcf.xml-18-20
24-Stunden-Mittelwert d luft- Belastung mit Schwefeldioxid $ in Milligramm pro Kubikmeter $ $ herausgeben am 7. 12. 80 $ 15 Uhr $ Mitte 0,11 $	10	0	Kubikmeter	24-Stunden-Mittelwert der Luft- Belastung mit Schwefeldioxid ( in Milligramm pro Kubikmeter ) , herausgegeben am 7. 12. 80 , 15 Uhr : Mitte 0,11 :	26120215_1989_12_08_01_089.tcf.xml-1-10
beim Bau d Tunnel müssen insgesamt 18000 Kubikmeter Gestein sprengen werden $	7	0	Kubikmeter	Beim Bau des Tunnels müssen insgesamt 18000 Kubikmeter Gestein gesprengt werden .	2532889X_1972-03-21_01_139.tcf.xml-4-7
24-Stunden-Mittelwert d Luftbelastung mit Schwefeldioxid $ in Milligramm pro Kubikmeter $ $ herausgeben am 15. Oktober $ 15 Uhr $ Mitte 0,12 $ Prenzlauer Berg 0,10 $ Friedrichshain 0,11 $ Marzahn 0,05 $ Köpenick 0,04 $ $ Schwellenwert 0,6 $ $	9	0	Kubikmeter	24-Stunden-Mittelwert der Luftbelastung mit Schwefeldioxid ( in Milligramm pro Kubikmeter ) , herausgegeben am 15. Oktober , 15 Uhr : Mitte 0,12 ; Prenzlauer Berg 0,10 ; Friedrichshain 0,11 ; Marzahn 0,05 ; Köpenick 0,04 . ( Schwellenwert 0,6 ) .	26120215_1990_10_16_01_261.tcf.xml-1-9
etwa 22000 Kubikmeter Beton werden für d Bau Benotigt $	2	0	Kubikmeter	Etwa 22000 Kubikmeter Beton werden für den Bau benotigt .	2532889X_1986-08-15_01_157.tcf.xml-7-2
vor d Krieg haben d groß polnisch Hochofen eine Volumen von 400 Kubikmeter $ heute arbeiten im $ Lenin $ -kombinat eine Hochofen mit 2000 Kubikmeter $ und d Hochofenabteilung d Kombinat sein eine d modern in Europa $	25	0	Kubikmeter	Vor dem Kriege hatte der größte polnische Hochofen ein Volumen von 400 Kubikmetern , heute arbeitet im „ Lenin " -Kombinat ein Hochofen mit 2000 Kubikmetern ; und die Hochofenabteilung des Kombinats ist eine der modernsten in Europa .	2532889X_1969-07-06_01_104.tcf.xml-14-25
er beschließen $ täglich zwei Kubikmeter Kohle mehr auf d Grundlage technisch begründet Arbeitsnorm zu fördern $ seine Aufruf folgen bisher 29 Häuer aus seine Abteilung $	5	0	Kubikmeter	Er beschloß , täglich zwei Kubikmeter Kohle mehr auf der Grundlage technisch begründeter Arbeitsnormen zu fördern . Seinem Aufruf folgten bisher 29 Häuer aus seiner Abteilung .	2532889X_1955-12-14_01_011.tcf.xml-14-5
24-Stunden-Mittelwert d Luftbelastung mit Schwefeldioxid $ in Milligramm pro Kubikmeter $ $ herausgeben am 12. 6. 90 $ 15 Uhr $ Mitte 0,02 $ Prenzlauer Berg 0,02 $ Friedrichshain 0,02 $ Marzahn 0,02 $ Köpenick 0,02 $ $ Schwellenwert 0,6 $ $	9	0	Kubikmeter	24-Stunden-Mittelwert der Luftbelastung mit Schwefeldioxid ( in Milligramm pro Kubikmeter ) , herausgegeben am 12. 6. 90 , 15 Uhr : Mitte 0,02 ; Prenzlauer Berg 0,02 ; Friedrichshain 0,02 ; Marzahn 0,02 ; Köpenick 0,02 . ( Schwellenwert 0,6 ) .	26120215_1990_06_13_01_315.tcf.xml-1-9
etwa 40 Milliarde Tonne 60prozentigen Eisenerz sein d Ausgangspunkt d Kursker Komplex $ 1,8 Billion Kubikmeter Erdgas bestimmen d Profil $ d Orenburger $	15	0	Kubikmeter	Etwa 40 Milliarden Tonnen 60prozentigen Eisenerzes sind der Ausgangspunkt des Kursker Komplexes , 1,8 Billionen Kubikmeter Erdgas bestimmen das Profil , des Orenburger .	2532889X_1980-10-03_01_123.tcf.xml-12-15
d etwa 900 kommunal Klärwerk $ die zur Zeit täglich 4,1 Million Kubikmeter Abwasser reinigen $ sollen in diese Jahr ihr Tageskapazität um 42 500. Kubikmeter erhöhen $	25	0	Kubikmeter	Die etwa 900 kommunalen Klärwerke , die zur Zeit täglich 4,1 Millionen Kubikmeter Abwasser reinigen , sollen in diesem Jahr ihre Tageskapazität um 42 500. Kubikmeter erhöhen .	2532889X_1981-04-21_01_019.tcf.xml-10-25
von dort aus werden voraussichtlich ab Dienstag d Wasser durch $ zwei je 360 Meter lang Rohrleitung in d 1,8 Million Kubikmeter faßend Oberbecken pumpen $ damit d Energieaggregat d Pumpspeicherwerk erproben werden können $	21	0	Kubikmeter	Von dort aus wird voraussichtlich ab Dienstag das Wasser durch . zwei je 360 Meter lange Rohrleitungen in das 1,8 Millionen Kubikmeter fassende Oberbecken gepumpt , damit die Energieaggregate des Pumpspeicherwerks erprobt werden können .	2532889X_1967-02-26_01_042.tcf.xml-4-21
$ unsere Haus haben 750 Kubikmeter Wasserverbrauch $ während d Nebenhaus $ die ebenso viel Wohnung und Mieter haben $ nur 500 Kubikmeter verbrauchen haben $	22	0	Kubikmeter	„ Unser Haus hat 750 Kubikmeter Wasserverbrauch , während das Nebenhaus , das ebenso viel Wohnungen und Mieter hat , nur 500 Kubikmeter verbraucht hat .	26120215_1950_10_06_01_199.tcf.xml-5-22
in d nächst Jahr werden es bis zu acht Kubikmeter sein $	9	0	Kubikmeter	In den nächsten Jahren werden es bis zu acht Kubikmeter sein .	26120215_1973_06_29_01_037.tcf.xml-13-9
abtransportieren werden $ 51250 ganz Stein $ und 1978 Kubikmeter Schutt $	9	0	Kubikmeter	Abtransportiert wurden ' 51250 ganze Steine - und 1978 Kubikmeter Schutt .	2532889X_1952-03-18_01_078.tcf.xml-18-9
insgesamt sollen 1947 zwei Million Kubikmeter Seeschlick beseitigen werden $	5	0	Kubikmeter	Insgesamt sollen 1947 zwei Millionen Kubikmeter Seeschlick beseitigt werden .	26120215_1947_05_25_01_284.tcf.xml-9-5
156000 Kubikmeter Holz haben d Beschäftigte d tegrinsker Holzwirtschaftsbetrieb im Gebiet Archangelsk seit Jahresbeginn schlagen und zum Sögewerk transportieren $	1	0	Kubikmeter	156000 Kubikmeter Holz haben die Beschäftigten des Tegrinsker Holzwirtschaftsbetriebes im Gebiet Archangelsk seit Jahresbeginn geschlagen und zum Sögewerk transportiert .	26120215_1981_07_16_01_059.tcf.xml-1-1
