sentence_lemma	sentence_token	target_index	original_word
d afrikanisch Elefant gehören zwar noch nicht zu jen Tier $ die unmittelbar vom Aussterben bedrohen sein $ doch verringern sich d Dickhäuterbestand rapide $	Der afrikanische Elefant gehört zwar noch nicht zu jenen Tieren , die unmittelbar vom Aussterben bedroht sind , doch verringert sich der Dickhäuterbestand rapide .	9	Tier
zu Besuch im 17.50 Medizin nach Note 18.40 Blickpunkt $ Arbeitszwei Sport-Sonntag 18.00 Tier vor Dter Kamera gleichnamig Roman wie allgemein sein Märchenland 18.00 von d Wartburg schutz Radsport $ weltmei- Maulwurf von Wera Ketlinskaia 16.00 d Wunschbriefsterschaft im bis zur Saal 19.00 Sturmwarnung aus 18.25 in Sache Ordnung 18.45 d allgemein- Programmvorschau kasten Straßenmann chafts- musikalisch Reise Skandinavien und Sicherheit Bildung $ 19.00 17.00 nach richten fahren in St. Galle Streif Züge durch 17.00 Sport aktuell durch Thüringen Beitrag d Redaktion 18.30 Dabe d Natur $ 2 17.10 $ Schweiz $	Zu Besuch im 17.50 Medizin nach Noten 18.40 Blickpunkt : Arbeitszwei Sport-Sonntagen 18.00 Tiere vor dter Kamera gleichnamigen Romans Wie allgemein ist Märchenland 18.00 Von der Wartburg schutz Radsport : Weltmei- Maulwürfe von Wera Ketlinskaia 16.00 Der Wunschbriefsterschaft im bis zur Saale 19.00 Sturmwarnung aus 18.25 In Sachen Ordnung 18.45 die Allgemein- Programmvorschau kasten Straßenmanns chafts- Musikalische Reise Skandinavien und Sicherheit bildung ? 19.00 17.00 Nach richten fahren in St. Gallen Streif züge durch 17.00 Sport aktuell durch Thüringen Beitrag der Redaktion 18.30 Dabe die Natur ( 2 17.10 ( Schweiz )	13	Tier
d Offenstall für Jungvieh sein so anlegen $ daß d Tier gleich auf	Der Offenstall für Jungvieh ist so angelegt , daß die Tiere gleich auf	10	Tier
und als ich gerade um d Affenhaus biegen $ sehen ich noch von fern d Gitter $ wo in glühend Sonnenhitze zweitausend Mensch geduldig vor eine groß Tümpel auf d Tier warten $ die jetzt schon 57 Minute unter Wasser tauchen $	Und als ich gerade um das Affenhaus bog , sah ich noch von ferne das Gitter , wo in glühender Sonnenhitze zweitausend Menschen geduldig vor einem großen Tümpel auf das Tier warteten , das jetzt schon 57 Minuten unter Wasser tauchte .	30	Tier
d Jagd auf d vom Aussterben bedroht Tier sollen mit Haftstrafe bis zu fünf Jahr ahnden werden $	Die Jagd auf die vom Aussterben bedrohten Tiere soll mit Haftstrafen bis zu fünf Jahren geahndet werden .	7	Tier
8.00 Walther von d Vogelweide 9.00 Pflanze d Wald $ 10.05 DDR $ fest Bestandteil d sozialistisch Staatengemeinschaft $ 10.30 Pflanze d Wald $ 11.05 Gesetz d Geschichte $ 12.15 von d Februarrevolution $ lll Oktoberrevolution $ 12.40 Kabale und Liebe $ 16.45 Beschreibung mechanisch Bewegung 17.15 Tier d Wald $ 17.40 was $ wann $ wo $ 17.45 Nachricht $ 17.50 unsere Sandmännchen $ 18.05 Waffenbruderschaft 18.35 Stiller Mann unter d Geba $ 19.00 d Wochenend-Mosa K $ 19.25 d Wetter $ 19.30 Aktuelle- Kamer 20.00 alt Weise vom Oybin $ 2u.45 Krach im Hochhaus $ Lustspiel $ 22.10	8.00 Walther von der Vogelweide 9.00 Pflanzen des Waldes ; 10.05 DDR - fester Bestandteil der sozialistischen Staatengemeinschaft ; 10.30 Pflanzen des Waldes ; 11.05 Gesetz der Geschichte ; 12.15 Von der Februarrevolution ^ lll Oktoberrevolution : 12.40 Kabale und Liebe ; 16.45 Beschreibung mechanischer Bewegungen 17.15 Tiere des Waldes : 17.40 Was — wann — wo ? 17.45 Nachrichten : 17.50 Unser Sandmännchen ; 18.05 Waffenbrüderschaft 18.35 Stiller Mann unter der Geba : 19.00 Das Wochenend-Mosa k : 19.25 Das Wetter : 19.30 Aktuelle- Kamers 20.00 Alte Weisen vom Oybin ; 2U.45 Krach im Hochhaus , Lustspiel ; 22.10	47	Tier
je weiblich Tier werden rund 1000 bis 1500 Ei gewinnen $	Je weibliches Tier werden rund 1000 bis 1500 Eier gewonnen .	2	Tier
wir wollen nicht wie bisher wie d Feuerwehr von eine Dorf in d ander rasen $ um erkrankt Tier zu behandeln $ sondern durch vorbeugend Maßnahme d Gesundheit d Tier erhalten $	Wir wollen nicht wie bisher wie die Feuerwehr von einem Dorf in das andere rasen , um erkrankte Tiere zu behandeln , sondern durch vorbeugende Maßnahmen die Gesundheit der Tiere erhalten .	18	Tier
zwei Tag lang sein ihr Gruppe in leicht Kleidung bei Temperatur bis minus 20 Grad $ von eine Hubschrauber d Junta wie d Tier durch d verschneit Berg geiagt werden $ $	Zwei Tage lang war ihre Gruppe in leichter Kleidung bei Temperaturen bis minus 20 Grad „ von einem Hubschrauber der Junta wie die Tiere durch die verschneiten Berge geiagt worden " .	23	Tier
bei d sowjetisch Akademie d Wissenschaft geben es d $ Sewerzow-Institut für Morphologie d Tier $ $	Bei der sowjetischen Akademie der Wissenschaften gibt es das „ Sewerzow-Institut für Morphologie der Tiere " .	14	Tier
d Ergebnis in d Ausbildungsgemeinschaft machen deutlich $ daß es wesentlich vom Engagement und d Vorbild d Betreuer $ in Sönite sein es drei hauptamtlich und 16 nebenamtlich $ abhängen $ ob bei d Schüler d Liebe zum Boden $ zu d Tier und Pflanze wecken werden und ob sich d Verbindenheit mit ihr Genossenschaft oder mit ihr Dorf festigen $	Die Ergebnisse in der Ausbildungsgemeinschaft machen deutlich , daß es wesentlich vom Engagement und dem Vorbild der Betreuer — in Sönite sind es drei hauptamtliche und 16 nebenamtliche - abhängt , ob bei den Schülern die Liebe zum Boden , zu den Tieren und Pflanzen geweckt wird und ob sich die Verbundenheit mit ihrer Genossenschaft oder mit ihrem Dorf festigt .	53	Tier
Probe in Der' Manege $ Dressurarbeit mit Tier und vieles andere sein zu sehen $	Proben in der' Manege , Dressurarbeit mit Tieren und vieles andere sind zu sehen .	7	Tier
Boi völlig Austausch von Herz und Lunge übernehmen diese Organ sogar Dio Aufrechterhaltung d gesamt Blutkreislauf und d Atmuns und halten also $ bei Ausschaltung d angeboren Herz und d eigen Lunge d Tier $ d Leben in Gang $	Boi völligem Austausch von Herz und Lunge übernahmen diese Organe sogar dio Aufrechterhaltung des gesamten Blutkreislaufes und der Atmuns und hielten also , bei Ausschaltung des angeborenen Herzens und der eigenen Lunge des Tieres , das Leben in Gang .	33	Tier
diese neuerdings international in alle Zoo d Welt eingeführt Zeichen informieren d Besucher $ daß es sich bei d hier gezeigt Tier um eine Gattung handeln $ die in frei Wildbahn vom Aussterben bedrohen sein	Dieses neuerdings international in allen Zoos der Welt eingeführte Zeichen informiert den Besucher , daß es sich bei dem hier gezeigten Tier um eine Gattung handelt , die in freier Wildbahn vom Aussterben bedroht ist	19	Tier
ich können zuhören $ sein ruhig Typ $ aber auch zu begeistern $ z. B. für Tier $ Natur $ Musik $ Kochkunst viell auch für sie Bild Zuschr bitte an 9206 DLB $ 1080 Bln. $ Leipz Str 65/66 sein 27/1. 60. Z Z Ferrovie_Dello_Stato_Spa fern $ viels int lit $ Musik $	Ich kann zuhören , bin ruhiger Typ , aber auch zu begeistern , z. B. für Tiere , Natur , Musik , Kochkunst viell auch für Sie Bild zuschr bitte an 9206 DLB , 1080 Bln. , Leipz Str 65/66 Bin 27/1. 60. z Z FS Fernst . viels Int Lit , Musik .	16	Tier
d sich ja in d Vergangenheit davon überzeugen können und in d Zukunft davon überzeugen werden $ daß es gelingen sein $ sowohl d naturwissenschaftlich Volksbildung $ d Wissenschaft vom lebend Tier $ d natur- und Tierschutz als auch d Erholung d Mensch als Anliegen d gesamt Tierparkkollektiv $ vom Direktor $ d wissenschaftlich und technisch Mitarbeiter $ d Tierpfleger $ bis zum Wachmann $ zu verknüpfen $	Die sich ja in der Vergangenheit davon überzeugen konnten und in der Zukunft davon überzeugen werden , daß es gelungen ist , sowohl die naturwissenschaftliche Volksbildung , die Wissenschaft vom lebenden Tier , den Natur- und Tierschutz als auch die Erholung der Menschen als Anliegen des gesamten Tierparkkollektivs , vom Direktor , den wissenschaftlichen und technischen Mitarbeiter , den Tierpflegern , bis zum Wachmann , zu verknüpfen .	31	Tier
entlang d Seeufer $ im Wald und am Rand eine Moor finden sich allerhand Pflanze und Tier $ über die es interessant zu Erzä Hen geben $	Entlang des Seeufers , im Wald und am Rand eines Moores finden sich allerhand Pflanzen und Tiere , über die es Interessantes zu erzä hen gibt .	16	Tier
Ächa $ hinein $ 22.40 euch zur Freude 10.00 .berliner acht 5.05 mit Musik in d neu Tag 7.12 Klingende Palette 12.00 Testsendung 8.30 Hausmusik 8 10 Opernkonzert 13 M R »s kalt Herz Dienstag 10.40 $ Alexanderplatz 1200 Mittagskonzert 9.05 Stimmung und froh Laune 9.00 G0 Minute für d Frau 15.00 Testsendung 1400 Solistenmusik 1100 Funkmagazin 1010 Pädagog. Funk 1610 Kinderfernsehen 18 Februar 1430 Oberhof haben froh Gast 1220 Mittagskonzert 1210 Mittagskonzert 1700 für d Frau 15.00 aus d. Stimmungskiste 14.00 Kinderfunk 1410 neu Buch 19.00 $ Vorhang $ uf 15.30 $ d Karneval d Tier $ 1430 b Saenger und Solist 14.20 Musikal. Zeitvertrieb 20.00 aktuell Kamera $ 16.00 musikal fasrhingsbilder 16.05 Heitere Ooernwelt 15.00 Kinderfunk Wrttprd Enst 1640 Kultur $ Ournal 17.10 für d Jugend 1530 von d Kunst $ zu lieben 20.15 $ Fastnacht \n d Unterwelt 17.00 aus d. Liedschatz 17.30 Karnevalsschlager 1605 Jugendmagazin F.rlnnprunppn an Grook 17.35 Bruno Saenser u. Solist 1800 Zeitfunk 18.20 Kulturfrage 21.15 Tagebau Bohle $ Reportage $ 18.30 Musikal. Hörerwunsch 1825 Bericht aus Oberhoi 18.30 Musik zum Feierabend 1930 $ Fasching $ nichts UKW 1905 Pulsschlag d Zeit 18. 3b Tanzmusik 19.50 geklaut mit beschränk- 19.50 Rhythmus im Fasching Neum $ $ $ $ bunt Sendung $ 19 .50 d Wundertäter $ $ 3. L. $ Ter Haftung 22.25 Latsch und Bommel 22.15 froh tanzen $	Ächa — Hinein !** 22.40 Euch zur Freude 10.00 .Berliner Acht 5.05 Mit Musik in den neuen Tag 7.12 Klingende Palette 12.00 Testsendung 8.30 Hausmusik 8 10 Opernkonzert 13 m r »s kalte Herz Dienstag 10.40 . Alexanderplatz 1200 Mittagskonzert 9.05 Stimmung und frohe Laune 9.00 G0 Minuten für die Frau 15.00 Testsendung 1400 Solistenmusik 1100 Funkmagazin 1010 Pädagog. Funk 1610 Kinderfernsehen 18 Februar 1430 Oberhof hat frohe Gäste 1220 Mittagskonzert 1210 Mittagskonzert 1700 Für die Frau 15.00 Aus d. Stimmungskiste 14.00 Kinderfunk 1410 Neue Bücher 19.00 „ Vorhang « uf 15.30 „ Der Karneval der Tiere ' 1430 B Saenger und Solisten 14.20 Musikal. Zeitvertrieb 20.00 Aktuelle Kamera ! 16.00 Musikal Fasrhingsbilder 16.05 Heitere Ooernwelt 15.00 Kinderfunk wrttprd enst 1640 Kultur ] ournal 17.10 Für die Jugend 1530 Von der Kunst , zu lieben 20.15 „ Fastnacht \n der Unterwelt 17.00 Aus d. Liedschatz 17.30 Karnevalsschlager 1605 Jugendmagazin F.rlnnprunppn an Grook 17.35 Bruno Saenser u. Solisten 1800 Zeitfunk 18.20 Kulturfragen 21.15 Tagebau Bohlen ( Reportage ) 18.30 Musikal. Hörerwünsche 1825 Berichte aus Oberhoi 18.30 Musik zum Feierabend 1930 „ Fasching — nichts UKW 1905 Pulsschlag der Zeit 18. 3B Tanzmusik 19.50 Geklautes mit beschränk- 19.50 Rhythmus Im Fasching NeuM . . " ( Bunte Sendung ) 19 .50 Der Wundertäter " ( 3. L. ) ter Haftung 22.25 Latsch und Bommel 22.15 Froh getanzt .	96	Tier
es besitzen u. a. d wissenschaftlich wertvoll Rüsselkäfersammelung und eine d groß Laufkäfersammelung d Welt $ eine bedeutend Vogelsammelung sowie viel jetzt ausgesterben Tier $	Es besitzt u. a. die wissenschaftlich wertvollste Rüsselkäfersammlung und eine der größten Laufkäfersammlungen der Welt , eine bedeutende Vogelsammlung sowie viele jetzt ausgestorbene Tiere .	23	Tier
Experte aus alle Welt haben sich bisher an d Erforschung d Geschichte d Pflanze und Tier im Quartär $ Erdezeitalter $ die vor eine Million Jahr beginnen $ im Werratal beteiligen $	Experten aus aller Welt haben sich bisher an der Erforschung der Geschichte der Pflanzen und Tiere im Quartär ( Erdzeitalter , das vor einer Million Jahren begann ) im Werratal beteiligt .	15	Tier
kein Platz für wild Tier $ 4 $ $ d weit Weg $ 3 $ $ Jahn $ Lichtenberg $	Kein Platz für wilde Tiere ( 4 ) , Der weite Weg ( 3 ) ; Jahn , Lichtenberg .	4	Tier
Jette $ die Braunbärin im Zwinger am Köllnischen Park $ haben auch in diese Jahr wieder Nachwuchs zur Welt bringen d Anzahl d .iungen Tier diese 15. Wurf von Jette und Nante sein zur Zeit noch nicht feststellen d Bäreneltern haben letzt d beachtenswert Alter von 24 Jahr erreichen $	Jette , die Braunbärin im Zwinger am Köllnischen Park , hat auch in diesem Jahr wieder Nachwuchs zur Welt gebracht Die Anzahl der .iungen Tiere dieses 15. Wurfes von Jette und Nante ist zur Zeit noch nicht festzustellen Die Bäreneltern haben letzt das beachtenswerte Alter von 24 Jahren erreicht .	24	Tier
5000 Tier 750 verschieden Art beherbergen d zoologisch Garten $ die jährlich mehr als vier Million Besucher zählen $	5000 Tiere 750 verschiedener Arten beherbergt der Zoologische Garten , der jährlich mehr als vier Millionen Besucher zählt .	14	Tier
viel d Tier $ die Annegret mit groß Pflichtbewußtsein aufziehen haben $ stehen jetzt im Leistungsstall d LPG und bringen eine durchschnittlich Milchleistung von 4000 Kg $	Viele der Tiere , die Annegret mit großem Pflichtbewußtsein aufgezogen hat . stehen jetzt im Leistungsstall der LPG und bringen eine durchschnittliche Milchleistung von 4000 kg .	2	Tier
Ard $ 11.03 Königswalzer $ d/35 $ $ national Tennis-Meisterschaft 15.03 Flip Flop $ 15.30 viel Kampf Ard $ 11.03 Geld oder Liebe $ Kampf für wenig Leben $ 16.03 14.00 unsere Torwart spielen Kla- Ard $ 11.03 d groß deutsch 12.25 Schaufenster Himmel $ 13.05 von Deutschland $ groß Preis für Wemg Leben $ 16.03 d Recht 14.02 Katze $ lieben Katze $ 14.30 d Recht zu lieben $ 16.30 Kind vier $ 15.25 viel Kampf für wenig Schlagerfestival $ 14.00 Sesam- Europamagazin $ 13.30 internatiovon Italien $ 17.00 Heim $ Garten $ zu lieben $ 16.03 Kind in d ki- Spuk in d Schule $ 15.03 Hey in d Kiste $ 1645 links und Leben $ 16.10 Arche Noah $ 16.40 straße $ 1430 d Geheimnis nale Tennis-Meisterschaft von 17.30 Tote träumen nicht $ 18.10 ste $ 16.45 d Schloß d Ferne $ Dadl $ 1530 viel Kampf für wenig rechts vom Äquator Special $ 17.35 Harmonie in Grenze $ 17.40 von Pan $ 15.35 d Untergang Deutschland $ 17.25 Duck Tal $ Sportschau $ 18.40 Lindenstraße $ 17.35 d Fahnder $ 18.50 sport- Leben $ 16.03 d Recht zu lieben $ d glücklich Familie $ 18.50 Lie- Sportschau $ 18.15 vision of earth $ von Pompeji $ usa/35 $ $ 17.35 wer 18.15 Formel Eins $ 19.00 abend- 19.10 d Erde in unsere Hand $ Report $ 20.15 d Clan $ 4 $ $ 21.05 16.30 Kind in d Kiste $ 16.45 besgeschichten $ 20.10 Fußball-Ep 1915 Tier vor d Kamera $ 20.15 Haß säen 18.50 drei Dame vom $ schau $ 20.15 Flitterabend $ Spiel 20.15 d Marsch $ bbc; 21.55 Pleite $ Pech und Panne $ 21.30 Bucherjournal für Kind $ 17.35 d Landesmeister $ Endspiel $	ARD - 11.03 Königswalzer ( D/35 ) ; nationale Tennis-Meisterschaften 15.03 Flip Flop ; 15.30 Viel Kampf ARD - 11.03 Geld oder Liebe ; Kampf für wenig Leben ; 16.03 14.00 Unser Torwart spielt Kla- ARD - 11.03 Das große deutsche 12.25 Schaufenster Himmel ; 13.05 von Deutschland , Großer Preis für wemg Leben ; 16.03 Das Recht 14.02 Katze , liebe Katze : 14.30 Das Recht zu lieben ; 16.30 Kinder vier ; 15.25 Viel Kampf für wenig Schlagerfestival , 14.00 Sesam- Europamagazin ; 13.30 Internatiovon Italien ; 17.00 Heim & Garten ; zu lieben ; 16.03 Kinder in der Ki- Spuk in der Schule ; 15.03 Hey in der Kiste , 1645 Links und Leben ; 16.10 Arche Noah ; 16.40 straße ; 1430 Die Geheimnisse nale Tennis-Meisterschaften von 17.30 Tote träumen nicht : 18.10 ste ; 16.45 Das Schloß der Ferne ; Dadl , 1530 Viel Kampf für wenig rechts vom Äquator Special ; 17.35 Harmonie in Grenzen ; 17.40 von Pans , 15.35 Der Untergang Deutschland ; 17.25 Duck Tales ; Sportschau ; 18.40 Lindenstraße , 17.35 Der Fahnder , 18.50 Sport- Leben ; 16.03 Das Recht zu lieben ; Die glückliche Familie ; 18.50 Lie- Sportschau ; 18.15 Vision of earth , von Pompeji ( USA/35 ) ; 17.35 Wer 18.15 Formel Eins ; 19.00 Abend- 19.10 Die Erde in unserer Hand ; Report ; 20.15 Der Clan ( 4 ) ; 21.05 16.30 Kinder in der Kiste ; 16.45 besgeschichten , 20.10 Fußball-EP 1915 Tiere vor der Kamera ; 20.15 Haß sät 18.50 Drei Damen vom , schau ; 20.15 Flitterabend , Spiele 20.15 Der Marsch ( BBC; 21.55 Pleiten , Pech und Pannen ; 21.30 Bucherjournal für Kinder ; 17.35 der Landesmeister ( Endspiel )	72	Tier
es sein Chon etwas wahr daran $ aber wer d Tier nur unter diese Gesichtspunkt betrachten $ werden wenig Freude mit Ihhen haben $	Es ist chon etwas Wahres dran , aber wer die Tiere nur unter diesem Gesichtspunkt betrachtet , wird wenig Freude mit ihhen haben .	10	Tier
als Ergebnis können eine Gewichtszunahme d Tier um zehn bis zwölf Prozent verzeichnen werden $	Als Ergebnis konnte eine Gewichtszunahme der Tiere um zehn bis zwölf Prozent verzeichnet werden .	6	Tier
sie umfassen Alinähernd 100 Holzschnitt und einige Plastik $ die Motiv mit ganz wenige Ausnahme d Leben d Tier und d Pflanzenwelt entnehmen sein $ $ ADN $	Sie umfaßt alinähernd 100 Holzschnitte und einige Plastiken , deren Motive mit ganz wenigen Ausnahmen dem Leben der Tiere und der Pflanzenwelt entnommen sind , ( ADN )	18	Tier
selbst' als d Lada platzlich aus d Spur ausbrechen $ weil augenscheinlich Katzechen Kosereien Fahrer Sicht trüben haben $ bleiben d Tier auf seine Platz $	Selbst' als der Lada plätzlich aus der Spur ausbrach , weil augenscheinlich Kätzchens Kosereien Fahrers Sicht getrübt hatten , blieb das Tier auf seinem Platz .	21	Tier
wir lassen wir bei diese Überlegung von d gemeinsam Verantwortung d Genossenschaftsbauer und Arbeiter für d Lösung d Versorgungsaufgabe leiten und werden solch Form d Produktionsorganisation durchsetzen $ die für unsere Volkswirtschaft d effektiv sein und d Bauer stark am Boden $ am Tier und am Dorf interessieren $	Wir lassen uns bei diesen Überlegungen von der gemeinsamen Verantwortung der Genossenschaftsbauern und Arbeiter für die Lösung der Versorgungsaufgaben leiten und werden solche Formen der Produktionsorganisation durchsetzen , die für unsere Volkswirtschaft die effektivsten sind und den Bauern stärker am Boden , am Tier und am Dorf interessieren .	43	Tier
