sentence_lemma	sentence_token	index_lemma	index_token	lemma
aber die sein am 5. Spieltag keine $ Eintagsfliege d Erzgebirgler $ denn seither haben d Wismut-Spieler überall mit ihr Offensivfußball Sympathie finden $	Aber das war am 5. Spieltag keine „ Eintagsfliege der Erzgebirgler , denn seither haben die Wismut-Spieler überall mit ihrem Offensivfußball Sympathie gefunden .	8	8	Eintagsfliege
$ es gehen wir nicht um Eintagsfliege $ sondern darum $ Weiche für d künftig Leistungszuwachs zu stellen $	„ Es geht uns nicht um Eintagsfliegen , sondern darum , Weichen für den künftigen Leistungszuwachs zu stellen .	6	6	Eintagsfliege
dort zeugen schon viel ändert- Eintragung davon $ daß diese bei d Ober keine Eintagsfliege Wai	Dort zeugten schon viele ändert- Eintragungen davon . daß dies bei dem Ober keine Eintagsfliege wai	14	14	Eintagsfliege
diese gering Ausbeute dürfen allerdings eine Eintagsfliege bleiben $ denn gerade d Punktkämdfe d hoch lokal Leistungsklasse zeichnen sich durch eine offensivfreudig Einstellung aus $	Diese geringe Ausbeute dürfte allerdings eine Eintagsfliege bleiben , denn gerade die PunktkämDfe der höchsten lokalen Leistungsklasse zeichnen sich durch eine offensivfreudige Einstellung aus .	6	6	Eintagsfliege
es garantieren $ daß solch Zirkel keine Eintagsfliege bleiben $	Es garantiert , daß solche Zirkel keine Eintagsfliegen bleiben .	7	7	Eintagsfliege
d Rede sein von Gebilde aus Wort $ die sich verwandeln können $ von die manche eine Eintagsfliege nicht überleben $ andere aber Jahrhundert überdauern $	Die Rede ist von Gebilden aus Worten , die sich verwandeln können , von denen manche eine Eintagsfliege nicht überleben , andere aber Jahrhunderte überdauern .	17	17	Eintagsfliege
daß man es damit nicht so genau nehmen $ zeigen eine Fall $ in d verschieden Umstand darauf hindeuten $ daß sich zwei diese $ Eintagsfliege $ für d Nacht einrichten haben $	Daß man es damit nicht so genau nimmt , zeigt ein Fall , in dem verschiedene Umstände darauf hindeuteten , daß sich zwei dieser „ Eintagsfliegen " für die Nacht eingerichtet hatten .	25	25	Eintagsfliege
doch sie erweisen sich als Eintagsfliege und finden inzwischen ebenfalls in d Hallsteinschen Familiengruft ihr letzte Ruhestätte $	Doch sie erwiesen sich als Eintagsfliegen und fanden inzwischen ebenfalls in der Hallsteinschen Familiengruft ihre letzte Ruhestätte .	5	5	Eintagsfliege
als es dann nach mühevoll Ringen geschehen $ sein keine $ Eintagsfliege $ gebären $ sondern eine neu Leistungsstandard erreichen $	Als es dann nach mühevollem Ringen geschah , war keine „ Eintagsfliege " geboren , sondern ein neuer Leistungsstandard erreicht .	11	11	Eintagsfliege
sein die eine $ Eintagsfliege sein sie in d Halle $ in die sie zumeist einkaufen $ dergleichen noch nicht auffallen $	Ist das eine „ Eintagsfliege Ist Ihnen in der Halle , in der Sie zumeist einkaufen , dergleichen noch nicht aufgefallen ?	4	4	Eintagsfliege
sein nun wirklich sichern $ daß solch nützlich Beratung mit d jung Genosse $ diese eng Zusammenarbeit zwischen alt erfahren Parteimitglied $ und jung Facharbeiter keine Eintagsfliege bleiben $	Ist nun wirklich gesichert , daß solche nützlichen Beratungen mit den jungen Genossen , diese enge Zusammenarbeit zwischen alten erfahrenen Parteimitgliedern , und jungen Facharbeitern keine Eintagsfliegen bleiben ?	26	26	Eintagsfliege
d Kandidat d Volkskammer $ die $ Abgeordnete $ sie werden mitten unter d Festteilnehmer sein $ werden mit sie Orion tanzen $ aber auch Hinweis geben $ daß solch Treffen keine Eintagsfliege bleiben dürfen $ daß man künftig in d Wohngebiet unsere Stadt d Boden für solch Begegnung aufbereiten müssen $	Die Kandidaten der Volkskammer , die . Abgeordneten , sie werden mitten unter den Festteilnehmern sein , werden mit ihnen Orion tanzen , aber auch Hinweise geben , daß solche Treffen keine Eintagsfliegen bleiben dürfen , daß man künftig in den Wohngebieten unserer Städte den Boden für solche Begegnungen aufbereiten muß ,	32	32	Eintagsfliege
aber es stärken d Selbstvertrauen ungemein $ nun zu wissen $ daß d 4:1 gegen Schweden keine Eintagsfliege sein $	Aber es stärkt das Selbstvertrauen ungemein , nun zu wissen , daß das 4:1 gegen Schweden keine Eintagsfliege war .	17	17	Eintagsfliege
d Leben diese Bonner Lüge sein nur d eine Eintagsfliege $ Kl	Das Leben dieser Bonner Lüge war nur das einer Eintagsfliege . Kl	9	9	Eintagsfliege
d Schule $ an die im Sinn d Forderung unsere Partei d ständig gemeinsam und gegenseitig Unterrichtsbesuch $ die wissenschaftlich fundiert Bericht und Referat erfolgreich Lehrer vor d pädagogisch Rat $ d verschieden Form d Gemeinschaftsarbeit $ von d Fachberatung bis zur Klassenkonferenz $ keine Eintagsfliege sein $ haben auch Erfolge' erzielen es müssen sich überall durchsetzen $ daß d pädagogisch Rat selbst zum Zentrum d Weiterbildung und d Meinungsstreit werden $ um in d pädagogisch Arbeit Erfolg zu erzielen $	Die Schulen , an denen im Sinne der Forderungen unserer Partei die ständigen gemeinsamen und gegenseitigen Unterrichtsbesuche , die wissenschaftlich fundierten Berichte und Referate erfolgreicher Lehrer vor dem Pädagogischen Rat , die verschiedenen Formen der Gemeinschaftsarbeit ( von der Fachberatung bis zur Klassenkonferenz ) keine Eintagsfliegen waren , haben auch Erfolge' erzielt Es muß sich überall durchsetzen , daß der Pädagogische Rat selbst zum Zentrum der Weiterbildung und des Meinungsstreits wird , um in der pädagogischen Arbeit Erfolge zu erzielen .	45	45	Eintagsfliege
d Brief an Erich Honecker $ fügen er hinzu $ sein keine $ Eintagsfliege $ bleiben $	Der Brief an Erich Honecker , fügte er hinzu , sei keine „ Eintagsfliege " geblieben .	13	13	Eintagsfliege
$ d Treffpunkt Olympia werden keine Eintagsfliege bleiben $ $ versichern wir nach d gelingen Anlauf d stellvertretend Vorsitzende d Dtsr-Bezirksrorstandes Großßerlin $	„ Der Treffpunkt Olympia wird keine Eintagsfliege bleiben " , versicherte uns nach dem gelungenen Anlauf der stellvertretende Vorsitzende des DTSR-Bezirksrorstandes Großßerlin .	6	6	Eintagsfliege
im spineuenfelder ernst-grube- Stadion treffen sich Hundert Mitarbeiter d Verlag und Druckerei unsere Hauptstadt zu ihr alljährlich traditionell Betriebssportfest d Direktor d berliner Verlag $ Rudolf Barbarino $ sprechen d Hoffnung aus $ daß d sportlich Betätigung keine Eintagsfliege sein werden $	im SpineUenfelder Ernst-Grube- Stadion trafen sich Hunderte Mitarbeiter der Verlage und Druckereien unserer Hauptstadt zu Ihrem alljährlichen traditionellen Betriebssportfest Der Direktor des Berliner Verlages , Rudolf Barbarino , sprach die Hoffnung aus , daß die sportliche Betätigung keine Eintagsfliege sein werde .	38	38	Eintagsfliege
von nun an sollen so eine Auftritt keine Eintagsfliege bleiben $	Von nun an sollte so ein Auftritt keine Eintagsfliege bleiben .	8	8	Eintagsfliege
alle Elsenbahner werden eichen noch die ..entsinnen $ wie d groß Teil unsere führend Kader Vof Jahfe Eine $ d $ Fahren $ Von'^ Schwertaktzugen sowohl wegen d Länge Dor Zug als auch wegen d Überlast als $ Eintagsfliege $ abtuen wollen $	Alle Elsenbahner werden eich noch dessen ..entsinnen , Wie der größte Teil unserer führenden Kader vof Jahfe 'n ' das '' Fahren " von'^ Schwertaktzugen sowohl wegen der Länge dor Züge als auch wegen der Überlast als „ Eintagsfliege " abtun wollte .	38	38	Eintagsfliege
daran heißen es anknüpfen und d Beweis zu erbringen $ daß es keine Eintagsfliege sein $	Daran heißt es anzuknüpfen und den Beweis zu erbringen , daß es keine Eintagsfliege war .	13	13	Eintagsfliege
nur eine Narr können heute d sozialistisch Deutschland noch für eine historisch Eintagsfliege halten $	Nur ein Narr kann heute das sozialistische Deutschland noch für eine historische Eintagsfliege halten .	12	12	Eintagsfliege
diese Quartett bezwingen $ dann- $ auch :^all $ $ $ $ aber $ $ vorerst sein diese Erfolg eben nur als $ Eintagsfliege $ zu werten $	Dieses Quartett bezwang • dann- - auch :^all « , . - aber » . vorerst ist dieser Erfolg eben nur als „ Eintagsfliege " zu werten .	23	23	Eintagsfliege
d 44,6-S-Weltrekordzeit d schnell Ruth sein keine $ Eintagsfliege $ $	Die 44,6-s-Weltrekordzeit der schnellen Ruth ist keine „ Eintagsfliege " .	8	8	Eintagsfliege
er wollen lediglich verdeutlichen $ daß eine 'klug gesteuert Ineinandergreifen alle Rad d kompliziert Getriebe von $ Marktforschung $ Entwicklung $ Konstruktion $ Produktion $ Gütekontrolle und Absatz vonnöten sein $ wenn $ Q $ keine Eintagsfliege bleiben sollen $	Er will lediglich verdeutlichen , daß ein 'klug gesteuertes Ineinandergreifen aller Räder des komplizierten Getriebes von ' Marktforschung , Entwicklung , Konstruktion , Produktion , Gütekontrolle und Absatz vonnöten ist , wenn „ Q " keine Eintagsfliege bleiben soll .	36	36	Eintagsfliege
diese Kommissionsbeschluß werden keine Eintagsfliege sein $ sondern er drücken aus $ wie nach d Gesetzeswerk auch d organisatorisch Arbeit auffassen sein $	Dieser Kommissionsbeschluß wird keine Eintagsfliege sein , sondern er drückt aus , wie nach dem Gesetzeswerk auch die organisatorische Arbeit aufzufassen ist .	4	4	Eintagsfliege
Begegnung wie d am 6. Oktober d Vorjahr zwischen Jena und Magdeburg $ 5:3 $ bzw. d am 16. April zwischen Dresden und Lok $ 3:1 $ $ wo d beteiligt Mannschaft d Bevorzugung d technisch Spielelement $ attraktiv Kombinationsspiel und schön Tor bescheinigen werden können $ bleiben $ Eintagsfliege $ $	Begegnungen wie die am 6. Oktober des Vorjahres zwischen Jena und Magdeburg ( 5:3 ) bzw. die am 16. April zwischen Dresden und Lok ( 3:1 ) , wo den beteiligten Mannschaften die Bevorzugung der technischen Spielelemente , attraktives Kombinationsspiel und schöne Tore bescheinigt werden konnten , blieben „ Eintagsfliegen " .	49	49	Eintagsfliege
wenn es aber nicht gelingen $ die gut d Werk $ d Jahr für Jahr neu entstehen $ durch ständig Nachspiel in d Praxis Lebendlfi zu erhalten $ dann werden sich nie eine echt Repertoire unsere neu Musik bilden $ dann gehen unsere Hörer wertvoll verlieren $ werden sich bei sie d Eindruck festigen $ neu Werk sein a priori $ Eintagsfliege $ $	Wenn es aber nicht gelingt , die besten der Werke , die Jahr für Jahr neu entstehen , durch ständiges Nachspielen in der Praxis lebendlfi zu erhalten , dann wird sich nie ein echtes Repertoire unserer neuen Musik bilden , dann geht unseren Hörern Wertvolles verloren , wird sich bei ihnen der Eindruck festigen , neue Werke seien a priori „ Eintagsfliegen " .	61	61	Eintagsfliege
andererseits brennen d Spieler naturlich darauf zu beweisen daß d hoch Schlappe beim FC Hansa eine Eintagsfliege War. V.'onn d $ Nervenkostüm $ d BFC in Ordnung sein $ dann werden er d Überi Aschungs $ Tabellenführer Zwick-Rj Eewiß auch voll fordern viel werden vom Abschneiden d berliner abhangen $ ob sie d kr< Mse d Kontrahent bereits frühzeitig stören können $	Andererseits brennen die Spieler naturlich darauf zu beweisen daß die hohe Schlappe beim FC Hansa eine Eintagsfliege war. V.'onn das „ Nervenkostüm " des BFC in Ordnung ist , dann wird er den Überi aschungs - Tabellenführer Zwick-rj Eewiß auch voll fordern Viel wird vom Abschneiden der Berliner abhangen , ob sie die Kr< Mse des Kontrahenten bereits frühzeitig stören können .	16	16	Eintagsfliege
dort geben es W-Eder $ Problem $ $ wirklich $ brennend $ an die man vorbeigehen $ praktisch $ die man lösen wie eine Eintagsfliege $ und andere oberflächlich $ bei die man über Gebühr verweilen $	Dort gab es w-eder „ Probleme " , wirkliche , brennende , an denen man vorbeiging , praktische , die man löste wie eine Eintagsfliege , und andere oberflächliche , bei denen man über Gebühr verweilte .	24	24	Eintagsfliege
mit $ Eintagsfliege $ oder $ Aktion $ können man keine interessant Jugendleben in alle Gruppe entwickeln $	Mit „ Eintagsfliegen " oder „ Aktionen " kann man kein interessantes Jugendleben in allen Gruppen entwickeln .	2	2	Eintagsfliege
d Zeitung meinen sodann $ d Vorschlag d DDR für eine deutsch Konföderation sein keine Eintagsfliege $	Die Zeitung meint sodann , der Vorschlag der DDR für eine deutsche Konföderation sei keine Eintagsfliege .	15	15	Eintagsfliege
im Weitsprung d Frau beweisen d Rumänin Anussoara Cusmir $ daß ihr 6,91 M $ mit die sie d derzeitig Jahresweltbestenliste anführen $ keine $ Eintagsfliege $ sein $	Im Weitsprung der Frauen bewies die Rumänin Anisoara Cusmir , daß ihre 6,91 m , mit denen sie die derzeitige Jahresweltbestenliste anführt , keine „ Eintagsfliege " sind .	25	25	Eintagsfliege
setzen wir Prämie für d Übererfüllung d Tagesnorm aus die wirken Wunder aber d ganz Aktion Wai eine Eintagsfliege	setzten wir Prämien für die Übererfüllung der Tagesnorm aus Das wirkte Wunder Aber die ganze Aktion wai eine Eintagsfliege	18	18	Eintagsfliege
noch gut gefallen ich $ daß er keine Eintagsfliege sein $	Noch besser gefällt mir , daß er keine Eintagsfliege ist .	8	8	Eintagsfliege
eine $ Eintagsfliege $ dürfen es nicht bleiben $ denn d gesamt Serie $ Berlin $ werden 1969 auf d 75 -tage -technologie umstellen $	Eine „ Eintagsfliege ' durfte es nicht bleiben , denn die gesamte Serie „ Berlin " wird 1969 auf die 75 -Tage -Technologie umgestellt .	2	2	Eintagsfliege
d Beteiligung sein zwar noch etwas zaghaft $ doch immerhin sein d Anfang machen $ und wie d Vorsitzende d Sportkommission d BGL d Betrieb $ Hubert Selbmann $ sagen $ sollen es durchaus keine $ Eintagsfliege bleiben Volleyball $ Schwimmen $ Rudem $ Kugelstoßen $ Weitsprung $ Schießen und ander Sport Disziplinen lassen fast jede zweit Gerätewerker aktiv mitmachen $	Die Beteiligung war zwar noch etwas zaghaft , doch immerhin ist der Anfang gemacht , und wie der Vorsitzende der Sportkommission der BGL des Betriebes , Hubert Selbmann , sagte , soll es durchaus keine „ Eintagsfliege bleiben Volleyball , Schwimmen , Rudem , Kugelstoßen , Weitsprung , Schießen und andere Sport disziplinen ließen fast jeden zweiten Gerätewerker aktiv mitmachen .	36	36	Eintagsfliege
Wahlchef beim 3:0-Erfolg d Thüringer über d FC Hansa Rostock selbst davon überzeugen $ daß d herausragend Leistung von Linksaußen Vogel im Übungsspiel gegen Gwardia Warschau keine Eintagsfliege sein $	wahlchef beim 3:0-Erfolg der Thüringer über den FC Hansa Rostock selbst davon überzeugen , daß die herausragende Leistung von Linksaußen Vogel im Übungsspiel gegen Gwardia Warschau keine Eintagsfliege war .	27	27	Eintagsfliege
Klaus Siebert $ mit 19 Jahr d jung unter d 66 Starter d Seniorenfeld $ beweisen mit seine dritt Platz $ daß sein Sieg vom vergangen Donnerstag beim vorolympisch Testwettbewerb in Seefeld keine Eintagsfliege sein $	Klaus Siebert , mit 19 Jahren der jüngste unter den 66 Startern des Seniorenfeldes , bewies mit seinem dritten Platz , daß sein Sieg vom vergangenen Donnerstag beim vorolympischen Testwettbewerb in Seefeld keine Eintagsfliege war .	33	33	Eintagsfliege
nicht wenige Werk unsere zeitgenössisch Dramatik sein Eintagsfliege bleiben $ da sie eine Minimum an künstlerisch Aussagekraft fehlen $	Nicht wenige Werke unserer zeitgenössischen Dramatik sind Eintagsfliegen geblieben , da ihnen ein Minimum an künstlerischer Aussagekraft fehlte .	7	7	Eintagsfliege
denn schließlich sollen d april- Ergebnis keine Eintagsfliege bleiben $	Denn schließlich sollen die April- Ergebnisse keine Eintagsfliege bleiben .	7	7	Eintagsfliege
d Initiative zur Substitution von Heizöl sein keine Eintagsfliege in Meißen $	Die Initiative zur Substitution von Heizöl ist keine Eintagsfliege in Meißen .	8	8	Eintagsfliege
die 2:2 gleich beim Punktspielauftakt in Leipzig gegen d 1. FC Lok erweisen sich im weit Verlauf als Eintagsfliege $	Das 2:2 gleich beim Punktspielauftakt in Leipzig gegen den 1. FC Lok erwies sich im weiteren Verlauf als Eintagsfliege .	18	18	Eintagsfliege
d 1. FC Union werden für Lok nun d richtig Prüfstein sein $ ob d Erfolg gegen d Meister nur eine Eintagsfliege sein oder sich wirklich eine Leistungsaufschwung anbahnen $	Der 1. FC Union wird für Lok nun der richtige Prüfstein sein , ob der Erfolg gegen den Meister nur eine Eintagsfliege war oder sich wirklich ein Leistungsaufschwung anbahnt .	21	21	Eintagsfliege
sie sollen $ darin sein man sich einig $ keine Eintagsfliege bleiben $	Sie soll , darin war man sich einig , keine Eintagsfliege bleiben .	10	10	Eintagsfliege
doch bestätigen er damit nur $ daß seine ausgezeichnet Plazierung bei Wettkampf in d UdSSR keine Eintagsfliege sein $	Doch bestätigte er damit nur , daß seine ausgezeichneten Plazierungen bei Wettkämpfen in der UdSSR keine Eintagsfliege waren .	16	16	Eintagsfliege
d $ spree-athener $ rutt man sie $ d Kollege d mähdrescherikamplexes E 512 vom VEG Albertshof ihr Quartett Hai diese Namen für hervorragend Ernteleistung im Vorjahr verleihen bekommen in d Senduna ..7 bis 10 $ Sonntagmorgen in Spree-Atihen $ $ Brigadier Petei Pohl Kst keine Mann $ d Eintagsfliege lieben $ sich auf Lorbeere etwa ausruhen $	Die „ Spree-Athener '' rutt man sie . die Kollegen des Mähdrescherikamplexes E 512 vom VEG Albertshof Ihr Quartett hai diesen Namen für hervorragend Ernteleistungen im Vorjahr verliehen bekommen in der Senduna ..7 bis 10 : Sonntagmorgen in Spree-Atihen ' \ Brigadier Petei Pohls kst kein Mann , der Eintagsfliegen liebt , sich auf Lorbeeren etwa ausruht .	49	49	Eintagsfliege
diese gut Beispiel sollen keine Eintagsfliege bleiben $ sondern zum Allgemeingut werden $	Diese guten Beispiele sollten keine Eintagsfliegen bleiben , sondern zum Allgemeingut werden .	5	5	Eintagsfliege
aen es sollen keine $ Eintagsfliege bleiben $ wie Parteisekretär Günther Burqhardt versichern $	aen Es soll keine „ Eintagsfliege bleiben , wie Parteisekretär Günther Burqhardt versicherte .	5	5	Eintagsfliege
in d Geschichte d straßen- Weltmeisterschaft haben es viel $ Eintagsfliege $ geben $	In der Geschichte der Straßen- Weltmeisterschaften hat es viele .. Eintagsfliegen "' gegeben .	10	10	Eintagsfliege
