sentence_lemma	sentence_token	target_index	original_word
d Künstlerverband und d Verlag für agitations- und Anschauungsmittel haben eine Ausstellung vorweisen $ die eine gut Beitrag zum xi. Parteitag d Sed darstellen $	Der Künstlerverband und der Verlag für Agitations- und Anschauungsmittel haben eine Ausstellung vorzuweisen , die einen guten Beitrag zum XI. Parteitag der SED darstellt .	12	vorweisen
gut Ergebnis können auf diese Gebiet d Bahnhof Schöneweide vorweisen $	Gute Ergebnisse kann auf diesem Gebiet der Bahnhof Schöneweide vorweisen .	9	vorweisen
$ Grubenelektriker Dieter Bruska aus d Mansfeld-Kombinat $ 22 Jahr $ Kandidat für d Volkskammer $ sein eine $ die d Mandat stolz vorweisen können $	' Grubenelektriker Dieter Bruska aus dem Mansfeld-Kombinat , 22 Jahre , Kandidat für die Volkskammer , ist einer , der das Mandat stolz vorweisen kann .	23	vorweisen
und welche Schaden durch d Mißbrauch d Alkohol d Gesundheit d einzeln zufugen werden $ darüber können d Mediziner erschütternd Material vorweisen $	Und welche Schäden durch den Mißbrauch des Alkohols der Gesundheit des einzelnen zugefugt werden , darüber können die Mediziner erschütterndes Material vorweisen .	21	vorweisen
zur Ablenkung von d peinlich Affäre lassen er sich mit eine groß Gruppe von Reporter nach Steinstück schicken $ um an d Grenze d DDR $ da er keine Passierschein vorweisen können $ eine für er gewiß sehr aufschlußreich Lektion darüber zu empfangen $ daß d von d souverän Regierung d DDR erlaßen Gesetz gleichermaßen für alle Gültigkeit haben $ also auch für Herr Doktor Suhr $	Zur Ablenkung von der peinlichen Affäre ließ er sich mit einer größeren Gruppe von Reportern nach Steinstücken schicken , um an der Grenze der DDR , da er keinen Passierschein vorweisen konnte , eine für ihn gewiß sehr aufschlußreiche Lektion darüber zu empfangen , daß die von der souveränen Regierung der DDR erlassenen Gesetze gleichermaßen für alle Gültigkeit haben , also auch für Herrn Dr. Suhr .	30	vorweisen
Ossietzky $ in Pankow leiten und in d d Schüler bereits klein kompositorisch Resultat vorweisen können $	Ossietzky " in Pankow leitet und in dem die Schüler bereits kleine kompositorische Resultate vorweisen können .	14	vorweisen
nein $ d Grund sein viel- nein $ mehr $ daß jede d angesprechen Betrieb bereits eine Patenschaftsvertrag vorweisen haben $	Nein , der Grund war viel- Nein , mehr , daß jeder der angesprochenen Betriebe bereits einen Patenschaftsvertrag vorzuweisen hatte .	18	vorweisen
was werden d Filmschaffende beide Welt d hier unter d verpflichtend Motto $ für edel Beziehung zwischen d Mensch $ für dauerhaft Freundschaft R.wisrhen d Volk $ zusammenkommen $ 1960 an echt $ bewegend Kunstwerk vorweisen $	Was wurden die Filmschaffenden beider Welten die hier unter dem verpflichtenden Motto .. Für edle Beziehungen zwischen den Menschen , für dauerhafte Freundschaft r.wisrhen den Völkern " zusammenkamen , 1960 an echten , bewegenden Kunstwerken vorweisen ?	35	vorweisen
er sein Autor von Veröffentlichung und haben Erfindung vorweisen $	Er ist Autor von Veröffentlichungen und hat Erfindungen vorzuweisen .	8	vorweisen
jetzt sein Gartenbesitzer gesellschaftlich integrieren und auch organisieren $ denn schließlich haben sie ja auch etwas vorweisen $ wie beispielsweise diese acht Kilogramm schwer Kohlrabiknolle im Goetheweg $ die jede $ die im letzte Herbst hier vorbeikommen $ Bestaukonnte $	Jetzt waren Gartenbesitzer gesellschaftlich integriert und auch organisiert , denn schließlich hatten sie ja auch etwas vorzuweisen , wie beispielsweise diese acht Kilogramm schwere Kohlrabiknolle im Goetheweg , die jeder , der im letzten Herbst hier vorbeikam , bestaukonnte .	16	vorweisen
d künftig Gärtner können in diese Jahr schon gut Produktionsergebnis vorweisen $ sie ernten im März 10000 Tulpe $ außerdem ziehen sie 600000 Salatpflanze heran $	Die künftigen Gärtner können in diesem Jahr schon gute Produktionsergebnisse vorweisen : Sie ernteten im März 10000 Tulpen , außerdem zogen sie 600000 Salatpflanzen heran .	10	vorweisen
was d Sender $ frei Europa $ betreffen $ so müssen natürlich auch er für d amerikanisch Geld $ die er erhalten $ etwas vorweisen $	Was den Sender „ Freies Europa " betreffe , so müsse natürlich auch er für die amerikanischen Gelder , die er erhalte , etwas vorweisen .	24	vorweisen
man haben eine gewiß Ergebnis bei d Inflationsbekämpfung vorweisen $ obwohl d Preissteigerungsrate noch immer um d 13 Prozent pendeln $	Man hat ein gewisses Ergebnis bei der Inflationsbekämpfung vorzuweisen , obwohl die Preissteigerungsrate noch immer um die 13 Prozent pendelt .	8	vorweisen
1. alle militärisch wie auch zivil Mitarbeiter d Militärverwaltung amerikanisch $ britisch und französisch Staatsangehörigkeit sowie die Familie $ die d sowjetisch Besatzungszone auf d Autobahn Berlin Helmstedt passieren $ müssen vom 1. April 1948 ab am Kontrollepunkt Marienborn und am Kontrollepunkt d an d Autobahn zwei Kilometer östlich von Nowawes errichten werden $ Dokument vorweisen $ aus die sich ihr Person und ihr Zugehörigkeit zu d Organ d Militärverwaltung in Deutschland ergeben $	1. Alle militärischen wie auch zivilen Mitarbeiter der Militärverwaltung amerikanischer , britischer und französischer Staatsangehörigkeit sowie deren Familien , die die sowjetische Besatzungszone auf der Autobahn Berlin— Helmstedt passieren , müssen vom 1. April 1948 ab am Kontrollpunkt Marienborn und am Kontrollpunkt der an der Autobahn zwei Kilometer östlich von Nowawes errichtet wird , Dokumente vorweisen , aus denen sich ihre Person und ihre Zugehörigkeit zu den Organen der Militärverwaltung in Deutschland ergeben .	55	vorweisen
er erhalten zwei Stempel $ eine Ordnungsstrafe von 10 Mark und d Auflage d Papiere in d nächst Tag bei d Verkehrsbereitschaft vorweisen $	Er erhält zwei Stempel , eine Ordnungsstrafe von 10 Mark und die Auflage die Papiere in den nächsten Tagen bei der Verkehrsbereitschaft vorzuweisen .	22	vorweisen
er können eine gut Abgangszeugnis d 9. Schuljahr vorweisen und bekommen Glech eine ganz Reihe Angebot $	Er konnte ein gutes Abgangszeugnis des 9. Schuljahres vorweisen und bekam glech eine ganze Reihe Angebote .	8	vorweisen
bei unsere bevorstehend Treffen in Berlin werden wir berichten $ wie unsere Stadt Magnitogorsk heute aussehen $ wir haben vieles vorweisen $	Bei unserem bevorstehenden Treffen in Berlin werden wir berichten , wie unsere Stadt Magnitogorsk heute aussieht , wir haben vieles vorzuweisen .	20	vorweisen
wir ziehen an eine Strang und bauen zielstrebig die auf $ was wir heute vorweisen haben $	Wir zogen an einem Strang und bauten zielstrebig das auf , was wir heute vorzuweisen haben .	14	vorweisen
mehr $ wir haben begründet Aussicht $ am Ende diese Jahr $ diese auch Hertn Müller-Jabusch zur Kenntnis $ eine Schweinebestand von 3,6 Million Stuck vorweisen zu können $	Mehr : wir haben begründete Aussicht , am Ende dieses Jahres — dies auch Hertn Müller-Jabusch zur Kenntnis — einen Schweinebestand von 3,6 Millionen Stuck vorweisen zu können .	25	vorweisen
natürlich können sie die nicht wagen $ denn dann müssen sie ja d veröffentlicht Liste vorweisen $	Natürlich können sie das nicht wagen , denn dann müßten sie ja die veröffentlichten Listen vorweisen .	15	vorweisen
$ Herr Brückner $ $ sagen sie $ $ ich haben inzwischen d Bühnenportier Böttcher anweisen $ daß nur Person d Haus verlassen dürfen $ die eine solch Billett vorweisen $ $	„ Herr Brückner " , sagte sie , „ ich habe inzwischen den Bühnenportier Böttcher angewiesen , daß nur Personen das Haus verlassen dürfen , die ein solches Billett vorweisen . "	29	vorweisen
d weltbekannt Fontane-Archiv in Potsdam haben bei d Pflege eine groß Erbe d Literatur Beachtlich vorweisen $	Das weltbekannte Fontane-Archiv in Potsdam hat bei der Pflege eines großen Erbes der Literatur Beachtliches vorzuweisen .	15	vorweisen
wir können mit viel Werken neu Leistung vorweisen $ und wir freuen wir über Anerkennung er Be $	Wir konnten mit vielen Werken neue Leistungen vorweisen , und wir freuen uns über Anerkennungen er Be -	7	vorweisen
d Meßgerätewerker im Erzgebirglschen Zwönltz z. B. können einiges vorweisen $ 81 von 96 Brigade haben in letzte Zeit an ökonomisch-kulturell Leistungsvergleich teilnehmen $	Die Meßgerätewerker im erzgebirglschen Zwönltz z. B. können einiges vorweisen : 81 von 96 Brigaden haben in letzter Zeit an ökonomisch-kulturellen Leistungsvergleichen teilgenommen .	9	vorweisen
d ..marktrecht $ $ soviel d Vollständigkeit halber erwerben nur $ wer d Festplakette vorweisen können $	Das ..Marktrecht . ' soviel der Vollständigkeit halber erwirbt nur , wer die Festplakette vorweisen kann .	14	vorweisen
$ dann können wir 800 Ehrendiplom und Medaille vorweisen $	„ Dann können wir 800 Ehrendiplome und Medaillen vorweisen .	8	vorweisen
heute morgen werden in einige Zeitung eine unrichtig Nachricht darüber verbreiten $ daß d Stimmeberechtigte bei d $ Wahleil am 20. Oktober in Berlin ihr Lebensmittelkarte vorweisen hätlen $	Heute morgen wurde in einigen Zeitungen eine unrichtige Nachricht darüber verbreitet , daß die Stimmberechtigten bei den " Wahleil am 20. Oktober in Berlin ihre Lebensmittelkarten vorzuweisen hätlen .	26	vorweisen
d amtierend Vorsitzende $ hörspiel- und Jugendbuchautor Herbert Friedrich $ erstatten eine Rechenschaftsbericht $ die eine ganz Reihe Erfolg vorweisen haben $	Der amtierende Vorsitzende , Hörspiel- und Jugendbuchautor Herbert Friedrich , erstattete einen Rechenschaftsbericht , der eine ganze Reihe Erfolge vorzuweisen hatte .	19	vorweisen
können er d Paß bei eine Kontrolle nicht vorweisen $ bedeuten d sofortig Festnahme und Gefängnis $	Kann er den Paß bei einer Kontrolle nicht vorweisen , bedeutet das sofortige Festnahme und Gefängnis .	8	vorweisen
auch d bitterfelder Kombinat haben gut Ergebnis vorweisen $ die d Arbeiter nicht allein durch Muskelkraft erreichen haben $	Auch das Bitterfelder Kombinat hat gute Ergebnisse vorzuweisen , die die Arbeiter nicht allein durch Muskelkraft erreicht haben .	7	vorweisen
und bei beide Ding haben unsere Jugendforscherkollektiv -entwicklung d Lichtwellenleiter-Technik $ einiges vorweisen $	Und bei beiden Dingen hat unser Jugendforscherkollektiv -Entwicklung der Lichtwellenleiter-Technik " einiges vorzuweisen .	12	vorweisen
wo geben es schon solch überragend Stimmepracht solch füllig Volumen und solch gesanglich Disziplin $ wie sie d Opernchor d Bolschoi vorweisen haben $	Wo gibt es schon solch überragende Stimmpracht solch fülliges Volumen und solche gesangliche Disziplin , wie sie der Opernchor des Bolschoi vorzuweisen hat ?	21	vorweisen
und sie können $ manchmal noch etwas verschämt ihr erst eigen lyrisch Versuch vorweisen $	Und sie können , manchmal noch etwas verschämt ihre ersten eigenen lyrischen Versuche vorweisen .	13	vorweisen
d Regierung d DRV und d RSV können jetzt in $ Bilanz d erst 60 Tag seit Inkrafttreten d pariser Vietnamabkommens vorweisen $ daß sie alle Bestimmung einhalten und gewissenhaft Erfü T haben $	Die Regierungen der DRV und der RSV konnten jetzt in ^ Bilanzen der ersten 60 Tage seit Inkrafttreten des Pariser Vietnamabkommens vorweisen , daß sie alle Bestimmungen eingehalten und gewissenhaft erfü t haben .	21	vorweisen
andere $ die schon verhandeln $ können noch keine Beschluß von Wert vorweisen und müssen erneut zusammenkommen $ um d von westdeutsch Seite wieder verschüttet Fundament freilegen $	Andere , die schon verhandelten , können noch keine Beschlüsse von Wert vorweisen und müssen erneut zusammenkommen , um die von westdeutscher Seite wieder verschütteten Fundamente freizulegen .	12	vorweisen
dank ihr Arbeit $ ihr oftmals über d normal Maß hinausgehend Einsatzbereitschaft $ d Politik unsere Partei in d Tat umsetzen $ haben unsere Republik eine Bilanz vorweisen $ die sich sehen lassen können $	Dank ihrer Arbeit , ihrer oftmals über das normale Maß hinausgehenden Einsatzbereitschaft , die Politik unserer Partei in die Tat umzusetzen , hat unsere Republik eine Bilanz vorzuweisen , die sich sehen lassen kann .	27	vorweisen
kaum gründen $ haben diese Kollektiv schon d erst stattlich Erfolg vorweisen $	Kaum gegründet , hat dieses Kollektiv schon die ersten stattlichen Erfolge vorzuweisen .	11	vorweisen
jetzt kommen es darauf an $ daraus Schlußfolgerung für d sozialistisch Wettbewerb zum 20. Jahrestag $ unsere Republik zu ziehen $ um bis zu diese Tag weit greifbar Resultat vorweisen zu können $	Jetzt kommt es darauf an , daraus Schlußfolgerungen für den sozialistischen Wettbewerb zum 20. Jahrestag ' unserer Republik zu ziehen , um bis zu diesem Tag weitere greifbare Resultate vorweisen zu können .	29	vorweisen
eine so klar umreißen Perspektive können auf d Welt nur d Sozialismus vorweisen $ $ betonen d $ Forscher	Eine so klar umrissene Perspektive kann auf der Welt nur der Sozialismus vorweisen " , betonte der . Forscher	12	vorweisen
Anwaltes nicht in d Lage $ eine ordnungsgemäß verkünden gesetzlich Bestimmung für d Rechtsmäßigkeit ihr Maßnahme vorweisen $	anwaltes nicht in der Lage , eine ordnungsgemäß verkündete gesetzliche Bestimmung für die Rechtsmäßigkeit ihrer Maßnahmen vorzuweisen .	16	vorweisen
Schachtoto mit d Frage nach d nächst Zug d Rigaer veranstalten $ d Zahl diejenige $ die eine richtig Tip vorweisen können $ sein gering $	Schachtoto mit der Frage nach dem nächsten Zug des Rigaers veranstalten , die Zahl derjenigen , die einen richtigen Tip vorweisen könnten , wäre gering .	20	vorweisen
er behaupten es $ und aus seine Papiere gehen es hervor $ daß er d Verpflichtungsschein seinerzeit vorweisen haben $	Er behauptet es , und aus seinen Papieren geht es hervor , daß er den Verpflichtungsschein seinerzeit vorgewiesen hat .	17	vorweisen
und noch etwas unverwechselbar haben d Haus vorweisen $ eine eigen Galerie $ d Trockenraum im 9. Stock verwandeln sich zu E Nen Ausstellungsraum $ besondere $ $ $ A^ Njäsjen $ barlin— in Grafik sein da $ erst kürzlich zu sehen und $ Mi erwerben $	Und noch etwas Unverwechselbares hat das Haus vorzuweisen : eine eigene Galerie , Der Trockenraum im 9. Stock verwandelt sich zu e nen Ausstellungsraum , besonderen . , . A^ njäsjen " Barlin— in Grafiken waren da . erst kürzlich zu sehen und " Mi erwerben !	7	vorweisen
d Schuster Marek aus Ratibor n Oberschlesien unterhalten sich in seine Dialekt mit seine Leidensgefährte Ho Rst $ eine jung Düsseldorfer $ die keine Zuzugsgenehmigung bekommen $ weil se ine Eltern bei eine Bombenangriff in Düsseldorf ums Leben kommen und er je tzt keine -wohnsitz $ vorweisen können $	Der Schuster Marek aus Ratibor n Oberschlesien unterhält sich in seinem Dialekt mit seinem Leidensgefährten Ho rst , einem jungen Düsseldorfer , der keine Zuzugsgenehmigung bekommt , weil se ine Eltern bei einem Bombenangriff in Düsseldorf ums Leben kamen und er je tzt keinen -Wohnsitz " vorweisen kann .	46	vorweisen
darunter befinden sich eine groß Anzahl von Ladung mit Maschine $ die keine ordnungsgemäß Durchgangspapiere vorweisen können und anhalten werden müssen $	Darunter befand sich eine große Anzahl von Ladungen mit Maschinen , die keine ordnungsgemäßen Durchgangspapiere vorweisen konnten und angehalten werden mußten .	15	vorweisen
in Baden-Württemberg führen Kriminalpolizei Haussuchung bei Jugendliche sowie Vernehmung durch $ wobei d Kriminalbeamte in keine Falle eine richterlich Befehl vorweisen können $	In Baden-Württemberg führte Kriminalpolizei Haussuchungen bei Jugendlichen sowie Vernehmungen durch , wobei die Kriminalbeamten in keinem Falle einen richterlichen Befehl vorweisen konnten .	20	vorweisen
d Resultat $ die sie bei d erst Wettbewerbsabrechnung auf d x. Bauernkongreß vorweisen $ werden gleichzeitig Resultat d groß Aussprache über unsere Verfassungsentwurf sein $	Die Resultate , die sie bei der ersten Wettbewerbsabrechnung auf dem X. Bauernkongreß vorweisen , werden gleichzeitig Resultate der großen Aussprache über unseren Verfassungsentwurf sein .	13	vorweisen
4. d Reiseverkehr von Mihtärpersonen $ die Familienmitglied und Zivilangestellte d Besatzunasmächte $ d Staatsangehörige d Land sein $ die diese Besatzungstruppe angehören $ erfolgen in Militärzug und Kraftwagen auf d Autobahn auf Grund von Personalausweis $ die diese Militärperson $ die Familienangehörige und d Zivilangestellte diese Betatzungstruppe vorweisen können $	4. Der Reiseverkehr von Mihtärpersonen , deren Familienmitgliedern und Zivilangestellten der Besatzunasmächte , die Staatsangehörige des Landes sind , dem diese Besatzungstruppen angehören , erfolgt in Militärzügen und Kraftwagen auf der Autobahn auf Grund von Personalausweisen , die diese Militärpersonen , deren Familienangehörige und die Zivilangestellten dieser Betatzungstruppen vorweisen können .	48	vorweisen
$ jede in unsere Schicht verstehen $ daß man hier etwas Besondere vorweisen müssen $	„ Jeder in unserer Schicht versteht , daß man hier etwas Besonderes vorweisen muß .	12	vorweisen
die sein eine stolz Bilanz $ die d ungarisch Jugendverband auf seine kommend 2. kisz- Kongreß im Dezember vorweisen können $	Das ist eine stolze Bilanz , die der ungarische Jugendverband auf seinem kommenden 2. KISZ- Kongreß im Dezember vorweisen kann .	18	vorweisen
d Teilnehmerkarte sein in Verbindung mit d Personalausweis beim Einlaß vorweisen $	Die Teilnehmerkarte ist in Verbindung mit dem Personalausweis beim Einlaß vorzuweisen .	10	vorweisen
andere d jung Mann zwischen 18 und 25 $ d alt d 10-Klassen-Abschlub sowie eine solide Berufsausbildung vorweisen haben $ wollen spät Verkehrspolizist $ Schutzpolizist $ Kriminalist oder Feuerwehrmann werden $	Andere der jungen Männer zwischen 18 und 25 , die alte den 10-Klassen-AbschluB sowie eine solide Berufsausbildung vorzuweisen haben , wollen später Verkehrspolizisten , Schutzpolizisten , Kriminalisten oder Feuerwehrmänner werden .	17	vorweisen
Jung $ zumal $ d Berliner physiologisch Institut auf d Gebiet d Gleichgewichtssinn und d Raumorientierung einmal wichtig Arbeitsergebnis vorweisen haben $	Jung : Zumal . das Berliner Physiologische Institut auf dem Gebiet des Gleichgewichtssinnes und der Raumorientierung einmal wichtige Arbeitsergebnisse vorzuweisen hatte .	19	vorweisen
d Rummelsburger Kollege haben nach vier Woche bereits greifbar Ergebnis vorweisen $ weil sie sich darin einig sein $	Die Rummelsburger Kollegen hatten nach vier Wochen bereits greifbare Ergebnisse vorzuweisen , weil sie sich darin einig waren :	10	vorweisen
deshalb richten d Fdj-Leitung besondere Augenmerk auf d Teilnahme an d Zirkel jung Sozialist es kommen nicht nur darauf an $ gut Note im Staatsbürgerkunde-Unterricht vorweisen zu können $ sondern auf eine fest Klassenstandpunkt $ die man sich erarbeiten und überall vertreten müssen $	Deshalb richtet die FDJ-Leitung besonderes Augenmerk auf die Teilnahme an den Zirkeln junger Sozialisten Es kommt nicht nur darauf an , gute Noten im Staatsbürgerkunde-Unterricht vorweisen zu können , sondern auf einen festen Klassenstandpunkt , den man sich erarbeiten und überall vertreten muß .	25	vorweisen
Getreidemäher un d Transportmittel erzielen $ ausgezeichnet Qualität alle Arbeitsgang erreichen un d gut ökonomisch Ergebnis vorweisen $ unsere Foto $ Getreidekombines bei d Rnte von Wintergerste im Kolchos $ Iskra im Kuban $	Getreidemäher un d Transportmittel erzielt , ausgezeichnete Qualität aller Arbeitsgänge erreicht un d beste ökonomische Ergebnisse vorweist . unser Foto : Getreidekombines bei der rnte von Wintergerste im Kolchos „ Iskra im Kuban .	16	vorweisen
was erwarten wir von d folgend Jahr $ $ müssen d Antwort unter ander auch lauten $ daß unsere Propaganda $ daß d $ füreinander Eintreten sich auf d Höhe die zu erheben haben $ was wir an Leistung vorweisen vermögen $	Was erwarten wir von dem folgenden Jahre ? " muß die Antwort unter anderem auch lauten , daß unsere Propaganda , daß das „ füreinander Eintreten sich auf die Höhe dessen zu erheben hat , was wir an Leistungen vorzuweisen vermögen .	39	vorweisen
besonders müssen man sich fragen $ warum unsere Kunstverlag zum 100. Geburtstag Wladimir Lljltsch Lenin keine selbstentwickelt Buchpublfkation vorweisen können $	Besonders muß man sich fragen , warum unsere Kunstverlage zum 100. Geburtstag Wladimir lljltsch Lenins keine selbstentwickelte Buchpublfkation vorweisen können ?	18	vorweisen
eine demokratisch Zustimmung d westdeutsch Bevölkerung können diese Papier bis heute nicht vorweisen $ ganz absehen davon $ daß d wenige demokratisch Rechte und Freiheit $ die es formal verkünden $ in d Folgezeit systematisch durchlöchern werden $	Eine demokratische Zustimmung der westdeutschen Bevölkerung kann dieses Papier bis heute nicht vorweisen , ganz abgesehen davon , daß die wenigen demokratischen Rechte und Freiheiten , die es formal verkündet , in der Folgezeit systematisch durchlöchert wurden .	12	vorweisen
drei Patent zur Verbesserung d Technologie d Kaliverarbeitune können ich vorweisen $	Drei Patente zur Verbesserung der Technologie der Kaliverarbeitune kann ich vorweisen .	10	vorweisen
und d Kombinat können am 7. Oktober eine Vorsprung von 30 Wohnungseinheit vorweisen $	Und das Kombinat kann am 7. Oktober einen Vorsprung von 30 Wohnungseinheiten vorweisen .	12	vorweisen
und was da zum Beispiel d berliner Pionier in karl- Marx-Stadt vorweisen können $ zeugen von groß Einsatzfreude $ vom Leistungswillen und Idee $	Und was da zum Beispiel die Berliner Pioniere in Karl- Marx-Stadt vorweisen können , zeugt von großer Einsatzfreude , vom Leistungswillen und Ideen -	11	vorweisen
auf d Gebiet d Volksbildung und d Hochschulwesen können d DDR beachtlich Leistung vorweisen $ die auch international als Vorbild dienen können $	Auf dem Gebiet der Volksbildung und des Hochschulwesens kann die DDR beachtliche Leistungen vorweisen , die auch international als Vorbild dienen können .	13	vorweisen
es sprechen $ Genosse Günter Sieber $ Mitglied d ZK d Sed $ Leiter d Abteilung international Verbindung Einlaß ab 15.45 Uhr d Teilnehmerkarte sein beim Einlaß vorweisen $	Es spricht : Genosse Günter Sieber , Mitglied des ZK der SED , Leiter der Abteilung Internationale Verbindungen Einlaß ab 15.45 Uhr Die Teilnehmerkarte ist beim Einlaß vorzuweisen .	27	vorweisen
d wo wenig Bewußtsein vorweisen haben $ schweigen sich aus $ d .lungen Kosak aber $ welche in d Rotarmee dienen $ haben sprechen und rufen $	Die wo wenig Bewußtsein vorzuweisen hatten , schwiegen sich aus ; die .lungen Kosaken aber , welche in der Rotarmee gedient , haben gesprochen und gerufen :	4	vorweisen
d PPP können beachtlich Erfolg d von ihr gestellt Regierung vorweisen $	Die PPP kann beachtliche Erfolge der von ihr gestellten Regierung vorweisen .	10	vorweisen
Bestehen bleiben d kischsch Forderung $ Künstlerschaft $ Kenntnis und Kämpfertum in d Reportage vorweisen $ ja $ sie werden um so dringlich $ je mehr d Menschendarstellung in d Reportage in d Vordergrund rücken $	Bestehen bleibt die Kischsche Forderung , Künstlerschaft , Kenntnis und Kämpfertum in der Reportage vorzuweisen , ja , sie wird um so dringlicher , je mehr die Menschendarstellung in der Reportage in den Vordergrund rückt .	14	vorweisen
d Teilnehmerkarte sein in Verbindung mit d Personalausweis beim Einlaß vorweisen $	Die Teilnehmerkarte ist in Verbindung mit dem Personalausweis beim Einlaß vorzuweisen .	10	vorweisen
als letzte Redner d erst Konferenztag betonen Professor Doktor Wieslaw Iskra Erster Prorektor d Akademie für Gesellschaftswissenschaft d ZK d PVAP $ daß d DDR dank d Vertrauen d Arbeiterklasse in ihr marxistisch-leninistisch Partei und ihr klug und konsequent Führung groß Erfolg vorweisen können $	Als letzter Redner des ersten Konferenztages betonte Prof. Dr. Wieslaw Iskra Erster Prorektor der Akademie für Gesellschaftswissenschaften des ZK der PVAP , daß die DDR dank dem Vertrauen der Arbeiterklasse in ihre marxistisch-leninistische Partei und ihrer klugen und konsequenten Führung große Erfolge vorweisen könne .	42	vorweisen
