sentence_lemma	sentence_token	target_index	original_word
d meiste weisen eine überaus klar Dramaturgie auf $ vermögen ihr $ Charakter $ deutlich zu artikulieren $	Die meisten weisen eine überaus klare Dramaturgie auf , vermögen ihren „ Charakter " deutlich zu artikulieren .	16	artikulieren
Löwenthal Stimme sein schwach und heiser $ so als fehlen er d Kraft $ sich hörbar zu artikulieren $	Löwenthals Stimme war schwach und heiser , so als fehle ihm die Kraft , sich hörbarer zu artikulieren .	17	artikulieren
naturlich hoffen ich $ daß d demokratisch Selbstvertrauen und auch d Eigenständigkeit $ da wo sie sinnvoll sein und sich im Herbst 89 auch artikulieren haben $ wieder wachsen $	Naturlich hoffe ich , daß das demokratische Selbstvertrauen und auch die Eigenständigkeit , da wo sie sinnvoll war und sich im Herbst 89 auch artikuliert hat , wieder wachsen .	24	artikulieren
aufbegehrend Geist artikulieren sich in seine Band $ manchmal in eigenartig Urteil $ teils in Vorurteil $ zumeist aber in reizvoll $ in d Tat für jen Zeit $ frei $ Schilderung $	Aufbegehrender Geist artikuliert sich in seinem Band , manchmal in eigenartigen Urteilen , teils in Vorurteilen , zumeist aber in reizvollen , in der Tat für jene Zeit „ freien " Schilderungen .	2	artikulieren
konkret sein die schwer zu sagen $ weil Besetzungszettel von Regisseur schreiben werden und d Möglichkeit eine Schauspieler $ sich zu artikulieren $ von seine Rolle abhängen $	Konkret ist das schwer zu sagen , weil Besetzungszettel von Regisseuren geschrieben werden und die Möglichkeiten eines Schauspielers , sich zu artikulieren , von seinen Rollen abhängen .	21	artikulieren
so manche Zeile d letzte Tag im ND $ in d $ Junge weit $ und d $ Sportecho lösen bei wir d Verlangen aus $ wir zum Sportliche auf d Eis zu artikulieren $ heißen es in eine Brief von Doktor Siegfried Paul $ Vorsitzende d Universitätssportgemeinschaft d TU karl-marx- Stadt $	So manche Zeile der letzten Tage im ND , in der „ Jungen weit " und dem „ Sportecho lösten bei uns das Verlangen aus , uns zum Sportlichen auf dem Eis zu artikulieren , heißt es in einem Brief von Dr. Siegfried Paul , Vorsitzender der Universitätssportgemeinschaft der TU Karl-Marx- Stadt .	33	artikulieren
als geistig Zentrum d Inszenierung erweisen sich schließlich nicht $ Hamlet $ als Stück und Figur $ sondern d $ Hamletmaschine $ und mit ihr d Autor $ die in diese Absage seine Weltekel und Ichhaß artikulieren $ nicht mehr $ mitspielen $ wollen und d Befreiung d aufbegehrend $ sich zur Wehr setzend Frau überlassen $	Als geistiges Zentrum der Inszenierung erwies sich schließlich nicht „ Hamlet " als Stück und Figur , sondern die „ Hamletmaschine " und mit ihr der Autor , der in dieser Absage seinen Weltekel und Ichhaß artikuliert , nicht mehr „ mitspielen " will und die Befreiung den aufbegehrenden , sich zur Wehr setzenden Frauen überläßt .	36	artikulieren
d dramaturgisch Losung so zu verbinden vermögen $ daß schließlich auch gedanklich transportieren werden $ ohne ausführlich verbal Erläuterung zu bedürfen was er komponieren $ preisen d Leben $ d Schöpferkraft und d Empfindungsfähigkeit d Mensch $ auch da $ wo d Musik Trauer artikulieren $	den dramaturgischen Losungen so zu verbinden vermag , daß schließlich auch Gedankliches transportiert wird , ohne ausführlicher verbaler Erläuterungen zu bedürfen Was er komponiert , preist das Leben , die Schöpferkraft und die Empfindungsfähigkeit des Menschen , auch da . wo die Musik Trauer artikuliert .	44	artikulieren
Marginalie $ Randverfügung $ Kabinettsorder und Brief Friedrichs Ii. fesseln mit ihr originell Sicht $ ihr Esprit $ aber auch in ihr Bosheit $ die sich zuweilen artikulieren $	Marginalien , Randverfügungen , Kabinettsordern und Briefe Friedrichs II. fesseln mit ihrer originellen Sicht , ihrem Esprit , aber auch in ihrer Bosheit , die sich zuweilen artikuliert .	27	artikulieren
Che und verschieden Sprechintonation $ aber auch durch geschärft Harmonik $ hart Sekundschichtungen und metrisch Akzent nach Spiritual-Art $ werden d Frage nach d Schicksal von d Reaktion verhaftet Genosse artikulieren $	che und verschiedener Sprechintonationen , aber auch durch geschärfte Harmonik , harte Sekundschichtungen und metrische Akzente nach Spiritual-Art - wird die Frage nach dem Schicksal von der Reaktion verhafteter Genossen artikuliert .	30	artikulieren
es können d Mensch unsere Epoche meine Meinung nach nicht mehr anrühren $ wenn eine Sanger mit d schön und gepflegt Stimme $ Del Mondo $ d Note singen und auch sorgfältig d Text artikulieren $	Es kann die Menschen unserer Epoche meiner Meinung nach nicht mehr anrühren , wenn ein Sanger mit der schönsten und gepflegtesten Stimme . del mondo ' die Noten singt und auch sorgfältig den Text artikuliert :	34	artikulieren
Hunderttausend artikulieren sich auf d berliner Demonstration am 4. 11 $	Hunderttausende artikulierten sich auf der Berliner Demonstration am 4. 11 .	1	artikulieren
diese Beschluß richten sich $ kaum verhüllt gegen eine Teil d link Opposition $ die vielleicht d sozial Protest $ die sich spätestens im Herbst $ gegen d jetzig Form d Vereinigung Deutschland erheben werden $ mit artikulieren werden $	Dieser Beschluß richte sich „ kaum verhüllt gegen einen Teil der linken Opposition , die vielleicht den sozialen Protest , der sich spätestens im Herbst , gegen die jetzige Form der Vereinigung Deutschlands erheben wird , mit artikulieren wird .	37	artikulieren
ob Huhn kochen $ gegrillt $ panieren $ weiß Bohne mit Speck $ Powideldatschkerln oder Moussaka $ $ $ man wundern sich $ was für verrückt Idee sich hier zu artikulieren wissen $	Ob Huhn gekocht , gegrillt , paniert , weiße Bohnen mit Speck , Powideldatschkerln oder Moussaka . . . man wundert sich , was für verrückte Ideen sich hier zu artikulieren wußten .	30	artikulieren
Bürgerinitiative und Forum $ in die Persönlichkeit aus alle Kreis d Bevölkerung und verschieden politisch Auffaßung ihr Protest gegen d Raketenbeschluß artikulieren $	Bürgerinitiativen und Foren , in denen Persönlichkeiten aus allen Kreisen der Bevölkerung und verschiedener politischer Auffassungen ihren Protest gegen den Raketenbeschluß artikulieren .	21	artikulieren
denn es artikulieren d Sehnsucht und mobilisieren d Willen von Mi Lionen Chilene $ die nun schon 14 Jahr während Nacht d Gewaltherr $ Schaft eine Ende zu bereiten und im Andenland erneut an d Errichtung demokratisch Verhältnis zu gehen $	Denn es artikuliert die Sehnsucht und Mobilisiert den Willen von Mi lionen Chilenen , der nun schon 14 Jahre währenden Nacht der Gewaltherr ' schaft ein Ende zu bereiten und im Andenland erneut an die Errichtung demokratischer Verhältnisse zu gehen .	2	artikulieren
ich wollen die $ was hier an d Akademie gedenken werden $ als Präsident artikulieren und vertreten $	Ich will das , was hier an der Akademie gedacht wird , als Präsident artikulieren und vertreten .	14	artikulieren
d Wille d Volk und d Frage .warum können wir nicht alle miteinander in Frieden leben $ $ artikulieren sich heute mit groß Nachdruck $ und d Politiker reagieren darauf mit groß Bereitschaft $	Der Wille des Volkes und die Frage .Warum können wir nicht alle miteinander in Frieden leben ? ' artikuliert sich heute mit größerem Nachdruck , und die Politiker reagieren darauf mit größerer Bereitschaft .	18	artikulieren
in jede Jahr faszinieren d Breite d musikalisch Spektrum $ in die d fortschrittlich Sänger ihr politisch Absicht künstlerisch artikulieren und sich beim Festival d politisch Lied in Berlin vorstellen $	In jedem Jahr fasziniert die Breite des musikalischen Spektrums , in dem die fortschrittlichen Sänger ihre politischen Absichten künstlerisch artikulieren und sich beim Festival des politischen Liedes in Berlin vorstellen .	19	artikulieren
in $ d Maler und sein Thema und _ d Zauberlehrling $ $ zwei vielschichtig Komposition $ die Betrachtung eine gesondert Beitrag vorbehalten bleiben artikulieren sich erneut Bernhard Heisdgs Fragestellung nach d Verantwortung und d Stellung d Mensch im Geschachtspmzeß $	In „ Der Maler und sein Thema und _ Der Zauberlehrling " — zwei vielschichtigen Kompositionen , deren Betrachtung einem gesonderten Beitrag vorbehalten bleibt artikuliert sich erneut Bernhard Heisdgs Fragestellung nach der Verantwortung und der Stellung des Menschen im Geschachtspmzeß .	24	artikulieren
Wosnessenski wissen sich in diese gesellschaftlich Bezug und artikulieren seine politisch Verantwortung als Dichter $	Wosnessenski weiß sich in diesem gesellschaftlichen Bezug und artikuliert seine politische Verantwortung als Dichter .	8	artikulieren
eine groß gesellschaftlich Aufgabe sozialistisch-realistisch Kunst bestehen darin $ daß sie auch übersehen Aspekt sichtbar machen ungelöst Frage aufwerfen $ Besorgnis artikulieren und Utopie entwerfen auf diese Weise werden sie Symptom und auch Formierungskraft für Alltagsbewußtsein in d sozialistisch Gesellschaft $	Eine große gesellschaftliche Aufgabe sozialistisch-realistischer Kunst besteht darin , daß sie auch übersehene Aspekte sichtbar macht ungelöste Fragen aufwirft , Besorgnisse artikuliert und Utopien entwirft Auf diese Weise wird sie Symptom und auch Formierungskraft für Alltagsbewußtsein in der sozialistischen Gesellschaft .	21	artikulieren
dabei sein jede einzeln Seite sofort ansehen $ ob hier eine Schreiber listig Schock und Effekt artikulieren ob dort eine Satz mit falsch Glanz und allerlei Rauschgold auf pompös Art anbieten $ ob eine d absurdistischen Mode folgen und kalt snob- Potenz an d Mann zu bringen versuchen $ oder ob eine d Sprache d Dichtung schreiben $	Dabei ist jeder einzelnen Seite sofort anzusehen , ob hier ein Schreiber listig Schocks und Effekte artikuliert ob dort einer Sätze mit falschem Glanz und allerlei Rauschgold auf pompöse Art anbietet ... ob einer der absurdistischen Mode folgt und kalte Snob- Potenzen an den Mann zu bringen versucht . oder ob einer die Sprache der Dichtung schreibt .	16	artikulieren
und unabhängig Sozialist $ d konsequent Vertretung d Interesse und Forderung d Arbeiter $ wie sie sich im Generalstreik vom 14. Dezember 1988 artikulieren haben $ und nicht zuletzt dank d Persönlichkeit d Spitzenkandidat Julio Anguita $ die seit knapp zwei Jahr Generalsekretär d KPS sein Anguita nennen d Wahlerfolg $ eine Anfang zu weit Fortschritt $ $	und unabhängigen Sozialisten , der konsequenten Vertretung der Interessen und Forderungen der Arbeiter , wie sie sich im Generalstreik vom 14. Dezember 1988 artikuliert hatten , und nicht zuletzt dank der Persönlichkeit des Spitzenkandidaten Julio Anguita , der seit knapp zwei Jahren Generalsekretär der KPS ist Anguita nannte den Wahlerfolg „ einen Anfang zu weiteren Fortschritten " .	23	artikulieren
zwischen profan Haushaltsding und Betrachtung zur eng Umwelt $ die Atmosphäre oft auf d hauptstädtisch Neubaugebiet verweisen oder auf d grün Randgebiet $ artikulieren sich eine stark Sehnsucht nach Leben $ danach $	Zwischen profanen Haushaltsdingen und Betrachtungen zur engeren Umwelt , deren Atmosphäre oft auf die hauptstädtischen Neubaugebiete verweist oder auf die grüneren Randgebiete , artikuliert sich eine starke Sehnsucht nach Leben , danach .	23	artikulieren
zu diese Entscheidung ringen sich d Mitgliedervollv hangen d Al am Sonnabend nach zweitagig heftig Auseinandersetzung durch $ wobei auch d Befürworter d weit Zusammenarbeit mit d Sozialdemokratische_Partei_Deutschlands und d Verbleiben d von d Al benennt Senatorin in d Regierung vehement Kritik an d -arroganten Haltung d Sozialdemokratische_Partei_Deutschlands artikulieren $	Zu dieser Entscheidung rang sich die Mitgliedervollv hing der AL am Sonnabend nach zweitägigen heftigen Auseinandersetzungen durch , wobei auch die Befürworter der weiteren Zusammenarbeit mit der SPD und des Verbleibens der von der AL benannten Senatorinnen in der Regierung vehemente Kritik an der -arroganten Haltung der SPD artikulierten .	48	artikulieren
und Becher Rabe bei Brecht Tod artikulieren $ was wir verlieren haben und was wir durch Arbeit neu zu gewinnen sein $	Und Becher Rabe bei Brechts Tod artikuliert , was wir verloren hatten und was uns durch Arbeit neu zu gewinnen war :	6	artikulieren
$ in d DDR haben d Friedensgebet in d Kirche viel zur Ermutigung d Mensch beitragen $ ihr Willen selbständig zu artikulieren $	„ In der DDR haben die Friedensgebete in den Kirchen viel zur Ermutigung der Menschen beigetragen , ihren Willen selbständig zu artikulieren .	21	artikulieren
hier artikulieren sich eine zeitgemäß $ sozialistisch deutsch Patriotismus $ Keim eine neu sozialistisch deutsch national Selbstbewußtsein beginnen sich zu rege $	Hier artikulierte sich ein zeitgemäßer , sozialistischer deutscher Patriotismus , Keime eines neuen sozialistischen deutschen nationalen Selbstbewußtseins begannen sich zu regen .	1	artikulieren
um d Informationsgehalt d Medien in diese Hinsicht umfaßend zu sichern $ sein d Publikation von Ergebnis d Meinungsforschung $ speziell zur Lage und Meinung solch Gruppe $ die sich selbst kaum in d Öffentlichkeit artikulieren $ äußerst wichtig $	Um den Informationsgehalt der Medien in dieser Hinsicht umfassend zu sichern , ist die Publikation von Ergebnissen der Meinungsforschung , speziell zur Lage und Meinung solcher Gruppen , die sich selbst kaum in der Öffentlichkeit artikulieren , äußerst wichtig .	35	artikulieren
d Spaltung innerhalb d Allianz schreiten trotz Appell zur Einigung fort und artikulieren sich ebenfalls in bewaffnet Auseinandersetzung $	Die Spaltung innerhalb der Allianz schreitet trotz Appellen zur Einigung fort und artikuliert sich ebenfalls in bewaffneten Auseinandersetzungen .	12	artikulieren
es liegen im Wesen d Schaubühne $ und die haben sie nun tatsächlich in alle gesellschaftlich System gemeinsam daß sie am scharf d geistig Verfassung ihr Gesellschaft artikulieren $ beabsichtigen oder ungewollt $	Es liegt im Wesen der Schaubühne — und das hat sie nun tatsächlich in allen gesellschaftlichen Systemen gemeinsam daß sie am schärfsten die geistige Verfassung ihrer Gesellschaft artikuliert , beabsichtigt oder ungewollt .	27	artikulieren
d Unbehagen gegenüber Notstandspraktik $ zunehmend Faschisierung und sozial Abbau beginnen sich zu artikulieren $	Das Unbehagen gegenüber Notstandspraktiken , zunehmender Faschisierung und sozialem Abbau beginnt sich zu artikulieren .	13	artikulieren
aber da stecken mehr in d verne- Geschichte d Herr Sohn werden es aufnehmen $ ohne es sofort artikulieren zu können $	Aber da steckt mehr in den Verne- Geschichten Der Herr Sohn wird es aufnehmen , ohne es sofort artikulieren zu können .	18	artikulieren
in d politisch Diskussion unsere Land werden auch d Meinung artikulieren $ bis zur Ausarbeitung d Verfassung eine	In der politischen Diskussion unseres Landes wurde auch die Meinung artikuliert , bis zur Ausarbeitung der Verfassung eines	10	artikulieren
wir müssen verständlich für d vi elen artikulieren $ wie neu $ wie original $ wie $ noch nie dagewesen** wir sein $	Wir müssen verständlich für die vi elen artikulieren . wie neu , wie original , wie . noch nie dagewesen** wir sind .	7	artikulieren
mögen Figur und Situation auch nur fragmentarisch anreissen sein $ kündigen sich im pointiert Zugriff auf Problem und Verhaltensweise im Spannungsfeld von Machtverantwortung und individuell Anspruch Volker Brauns dialektisch-poetisch Eigenart an $ gesellschaftlich Frage von Gewicht zu artikulieren $	Mögen Figuren und Situationen auch nur fragmentarisch angerissen sein , kündigt sich im pointierten Zugriff auf Probleme und Verhaltensweisen im Spannungsfeld von Machtverantwortung und individuellem Anspruch Volker Brauns dialektisch-poetische Eigenart an , gesellschaftliche Fragen von Gewicht zu artikulieren .	37	artikulieren
ästhetisch $ moralisch und wissenschaftlich Perspektivdenken bilden in ihr Gesamtheit jen Teil det Handlungsbewußtsein $ die d menschlich Bedürfnis und Absicht artikulieren $ kommunizierbar machen und die so als ideell Handlungstriebkraft wirken die klingen zwar sehr lehren $ tragen aber nicht zum Verständnis d real Prozeß d Bildung und Erziehung d Mensch unsere sozialistisch Gesellschaft und zum Verständnis d Künstler und Kulturschaffende für ihr Rolle in diese Prozeß bei $	Ästhetisches , moralisches und wissenschaftliches Perspektivdenken bilden In Ihrer Gesamtheit jenen Teil det Handlungsbewußtseins , der die menschlichen Bedürfnisse und Absichten artikuliert , kommunizierbar macht und der so als ideelle Handlungstriebkraft wirkt Das klingt zwar sehr gelehrt , trägt aber nicht zum Verständnis des realen Prozesses der Bildung und Erziehung des Menschen unserer sozialistischen Gesellschaft und zum Verständnis der Künstler und Kulturschaffenden für Ihre Rolle in diesem Prozeß bei .	21	artikulieren
fast d gleich jugendlich Darsteller $ die d $ Räuber $ benutzen haben $ ihr eigen Wut auf d $ Lautsprecherische $ statt $ tintenklecksend $ Saeculum abreagieren $ können in Nigel Williams $ Klassenfeind $ ihr erhalten gebleiben Frustration nun über Figur artikulieren $ die sie auf d Leib schreiben sein $	Fast die gleichen jugendlichen Darsteller , die die „ Räuber " benutzt hatten , Ihrer eigenen Wut auf das „ lautsprecherische " statt „ tintenklecksende " Saeculum abzureagieren , können in Nigel Williams „ Klassenfeind " ihre erhalten gebliebenen Frustrationen nun über Figuren artikulieren . denen sie auf den Leib geschrieben sind .	43	artikulieren
hier artikulieren sich d brutal Drang $ ohne Rücksicht auf $ menschlich $ Verlust Kapitalinteresse durchsetzen $	Hier artikuliert sich der brutale Drang , ohne Rücksicht auf ( menschliche ) Verluste Kapitalinteressen durchzusetzen .	1	artikulieren
bereits während d letzte Währungskrise im November 1968 haben d $ Bild $ -Zeitung d Bonner Hegemoniegelüste in- d Schlagzeile artikulieren $	Bereits während der letzten Währungskrise im November 1968 hatte die „ Bild " -Zeitung die Bonner Hegemoniegelüste in- der Schlagzeile artikuliert :	20	artikulieren
$ ich mögen zur weit Entwicklung und Festigung eine aktiv Lebenshaltung beitragen $ die unversöhnlich machen gegenüber alle $ was unsere Fortschritt was hemmen $ die sich nicht nur in Wort artikulieren $ sondern in Tat ausdrücken $ die wir voranbringen $	. Ich möchte zur weiteren Entwicklung und Festigung einer aktiven Lebenshaltung beitragen , die unversöhnlich macht gegenüber allem , was unseren Fortschritt was hemmt , die sich nicht nur in Worten artikuliert , sondern in Taten ausdrückt , die uns voranbringt .	31	artikulieren
diese Sehnsucht $ seit Jahrtausend in Mensch lebendig und mehr oder wenige artikulieren zum Ausdrude bringen $ diese Sehnsucht $ für die Erfüllung Million sterben und noch sterben müssen $ sein d	Diese Sehnsucht , seit Jahrtausenden In Menschen lebendig und mehr oder weniger artikuliert zum Ausdrude gebracht , diese Sehnsucht , für deren Erfüllung Millionen starben und noch sterben müssen , ist die	12	artikulieren
was all diese Diskussion ihr besondere Pikanterie verleihen sein d Tatsache $ daß sie fast ausschließlich Jm westlich Teil Deutschland führen werden und zwar zu eine Zeit $ zu die d neugewählt Volkskammer sich noch nicht einmal konstituieren $ geschweige denn eine demokratisch legitimieren Regierung Volkswillen auch in Detailfrage artikulieren können $	Was all diesen Diskussionen ihre besondere Pikanterie verleiht ist die Tatsache , daß sie fast ausschließlich Jm westlichen Teil Deutschlands geführt wurden und zwar zu einer Zeit , zu der die neugewählte Volkskammer sich noch nicht einmal konstituierte , geschweige denn eine demokratisch legitimierte Regierung Volkswillen auch in Detailfragen artikulieren konnte .	49	artikulieren
es geben nur wenig modern Chorsatz $ in die gesellschaftlich bedeutsam Aussage mit avanciert Gestaltungsmittel einprägsam artikulieren werden $	Es gibt nur wenig moderne Chorsätze , in denen gesellschaftlich bedeutsame Aussagen mit avancierten Gestaltungsmitteln einprägsam artikuliert werden .	16	artikulieren
Autor und Regisseur diese Werk artikulieren hier etwas von d bedrückend Last $ die sich Million Mensch im kapitalistisch Allitag aussetzen sehen $ d sozial Unsicherheit $ d Sorge um d Morgen $	Autoren und Regisseure dieser Werke artikulieren hier etwas von der bedrückenden Last , der sich Millionen Menschen im kapitalistischen Allitag ausgesetzt sehen , der sozialen Unsicherheit , der Sorge um das Morgen .	5	artikulieren
wir wissen $ jede neu Generation sein halten $ ihr Lebensproblem in d sie eigen Weise zu artikulieren $ aber wir wenden wir gegen jede Form d .zurücknahme* $	Wir wissen , jede neue Generation ist gehalten , ihre Lebensprobleme in der ihr eigenen Weise zu artikulieren , aber wir wenden uns gegen jede Form der .Zurücknahme* .	17	artikulieren
notwendig sein aber darüber hinaus $ d spezifisch Fraueninteresse $ und -Bedürfnisse öffentlich wirksam zu artikulieren $ sie in d politisch Entscheidungsprozeß einbringen und einfordern $	Notwendig ist aber darüber hinaus , die spezifischen Fraueninteressen ' und -bedürfnisse öffentlich wirksamer zu artikulieren , sie in den politischen Entscheidungsprozeß einzubringen und einzufordern .	15	artikulieren
Ehe aus d klein eine groß Streit werden $ fassen eine freundlich dunkelhaarig Kollege in seine Brieftasche und sagen $ im Gegensatz zu $ Red er deutsch $ Mann $ $ mühsam $ jedoch gut artikulieren $	Ehe aus dem kleinen ein großer Streit wurde , faßte ein freundlicher dunkelhaariger Kollege in seine Brieftasche und sagte — im Gegensatz zu „ Red er deutsch , Mann " — mühsam , jedoch gut artikuliert :	35	artikulieren
die im Minsker funktechnisch Institut entwickelt Gerät vermögen aus eine Bestand von 64 in seine $ Gedächtnis $ gespeichert Laute jede beliebig Satz zu artikulieren $	Das im Minsker Funktechnischen Institut entwickelte Gerät vermag aus einem Bestand von 64 In seinem „ Gedächtnis " gespeicherten Lauten jeden beliebigen Satz zu artikulieren .	24	artikulieren
schöpferisch Kraft seil d Bestehen d UdSSR wachsen $ wie sie sich in d Studio d verschieden Sowjetrepublik Aul vielgestaltig Weise artikulieren und erst gemeinsam die ausmachen $ was wir gemeinhin unter sowjetisch Filmkunst verstehen	schöpferischen Kräfte seil dem Bestehen der UdSSR wuchsen , wie sie sich in den Studios der verschiedenen Sowjetrepubliken aul vielgestaltige Weise artikulieren und erst gemeinsam das ausmachen , was wir gemeinhin unter sowjetischer Filmkunst verstehen	21	artikulieren
in ihr Zeichnung $ d Kind $ i und ii artikulieren sich eine wir gemäß $ aktiv Menschlichkeit $	In ihren Zeichnungen „ Das Kind " I und II artikuliert sich eine uns gemäße , aktive Menschlichkeit .	10	artikulieren
können ihr Lebensgefühl nur von gleichaltrig Schriftsteller artikulieren werden $	Kann ihr Lebensgefühl nur von gleichaltrigen Schriftstellern artikuliert werden ?	7	artikulieren
diese Sympathie artikulieren er nicht nur so nebenbei $ er schreiben darüber eine ganz Drama mit d Titel $ Bankett d Siegel	Diese Sympathie artikulierte er nicht nur so nebenbei , er schrieb darüber ein ganzes Drama mit dem Titel „ Bankett der Siegel	2	artikulieren
hoch Erwartung $ aber auch Besorgnis werden bei d Treffen zum Thema .deutschland in Europa * artikulieren $	Hohe Erwartungen , aber auch Besorgnisse wurden bei dem Treffen zum Thema .Deutschland in Europa * artikuliert .	16	artikulieren
daß es hier im Einstimmungsraum zur Ausstellung seine Platz erhalten $ haben seine Bedeutung $ denn beim Rundgang werden man auf etliche Bild mit ähnlich Grundklang treffen $ die heißen $ daß man von eine Tendenz sprechen können $ in die sich $ im Verhältnis zum Voraufgegehene $ wiederum eine historisch-konkret zu verstehend Auffaßung vom Arbeiter artikulieren $	Daß es hier im Einstimmungsraum zur Ausstellung seinen Platz erhielt , hat seine Bedeutung , denn beim Rundgang wird man auf etliche Bilder mit ähnlichem Grundklang treffen , das heißt , daß man von einer Tendenz sprechen kann , in der sich — im Verhältnis zum Voraufgegangenen — wiederum eine historisch-konkret zu verstehende Auffassung vom Arbeiter artikuliert .	56	artikulieren
Gisela May betonen eingangs im Namen ihr Kollege $ daß alle Mitwirkende d Bedürfnis haben haben $ sich als politisch bewußt Bürger zu artikulieren und einreihen in d millionenfach $ weltweit Friedensbewegung $ damit diese Planet bewohnbar bleiben $	Gisela May betonte eingangs im Namen ihrer Kollegen , daß alle Mitwirkenden das Bedürfnis gehabt hätten , sich als politisch bewußte Bürger zu artikulieren und einzureihen in die millionenfache , weltweite Friedensbewegung , damit dieser Planet bewohnbar bleibe .	23	artikulieren
Gedanke und Gefühl zu artikulieren $ die beispielsweise ich als Lebenshilfe nutzen haben $ zu sehr auf d Strecke $	Gedanken und Gefühle zu artikulieren , die beispielsweise ich als Lebenshilfe genutzt habe . zu sehr auf der Strecke .	4	artikulieren
es $ oll einmal wöchentlich $ mittwochs $ d Seite sein $ d basisdemokratisch Aktivität und Strömung direkt darstellen $ auf die d politisch Spektrum $ die außerhalb d Partei und über ihr Grenze hinweg aktiv sein $ sich selbst artikulieren in groß Runde werden thematisch Schwerpunkt festlegen $ die dann auf d jeweilig Seite aus verschieden Sicht behandeln werden $ je nach politisch Heimat $ konkret Wollen und persönlich Temperament d $ d Schreiber $	Es « oll einmal wöchentlich — mittwochs — die Seite sein , die basisdemokratische Aktivitäten und Strömungen direkt darstellt , auf der das politische Spektrum , das außerhalb der Parteien und über ihre Grenzen hinweg aktiv ist , sich selbst artikuliert In großer Runde werden thematische Schwerpunkte festgelegt , die dann auf den jeweiligen Seiten aus verschiedenen Sichten behandelt werden — je nach politischer Heimat , konkretem Wollen und persönlichem Temperament des / der Schreiber .	40	artikulieren
