sentence_lemma	sentence_token	target_index	original_word
$ d berliner Bevölkerung werden es nicht zulassen $ daß d Naturschönheit unsere Heimatstadt für Miltärische Zwecke missbrauchen werden $	„ Die Berliner Bevölkerung wird es nicht zulassen , daß die Naturschönheiten unserer Heimatstadt für miltärische Zwecke mißbraucht werden .	11	Naturschnheit
plastisch entfalten Markow in diese Abschnitt seine groß Gesellschaftsroman vor wir d Naturschönheit und Reichtum diese unerschließen Gebiet $	Plastisch entfaltet Markow in diesem Abschnitt seines großen Gesellschaftsromans vor uns die Naturschönheiten und Reichtümer dieses unerschlossenen Gebietes ,	12	Naturschnheit
weil Stolz und Würde d Nation es gebieten und weil d kostbar Naturschönheit d Park d kommend Generation ungeschmälert übergeben werden sollen $	Weil Stolz und Würde der Nation es gebieten und weil die kostbaren Naturschönheiten der Parks den kommenden Generationen ungeschmälert übergeben werden sollen .	12	Naturschnheit
Oberst Hiroshi $ eine leidenschaftlich Verehrer von Naturschönheit und zugleich eine sehr kriegerisch gesinnt Mann $ haben unterwegs prahlen $ daß d iapanischen Truppe in China dreimal so schnell vorrucken werden wie zu besinnen d Jahrhundert in Rußland $	Oberst Hiroshi . ein leidenschaftlicher Verehrer von Naturschönheiten und zugleich ein sehr kriegerisch gesinnter Mann , hatte unterwegs geprahlt , daß die iapanischen Truppen in China dreimal so schnell vorrucken wurden wie zu Besinn des Jahrhunderts in Rußland .	7	Naturschnheit
wenn d Fdgb-Urlauber nicht nur Naturschönheit kennenlernen $ sondern auch neu Wissen über d Vergangenheit diese Landstrich und d 700-jahrig Geschichte d Eibweinbaues mit $ nach Haus nehmen $ dann verdanken sie d	Wenn die FDGB-Urlauber nicht nur Naturschönheiten kennenlernen , sondern auch neues Wissen über die Vergangenheit dieses Landstriches und die 700jährige Geschichte des Eibweinbaues mit - nach Hause nehmen , dann verdanken sie das	5	Naturschnheit
d Gast $ zu die in diese Jahr auch mehr als 700 aus d DDR gehören $ erleben während ihr Aufenthalt viel Seite diese südenmongolisch Naturschönheit $	Die Gäste , zu denen in diesem Jahr auch mehr als 700 aus der DDR gehören , erleben während ihres Aufenthaltes viele Seiten dieser südmongolischen Naturschönheit .	25	Naturschnheit
all diese Naturschönheit und Gebilde werden wir durch optisch Instrument von erstaunlich Präzision und Leistungsfähigkeit vermitteln $	All diese Naturschönheiten und Gebilde werden uns durch optische Instrumente von erstaunlicher Präzision und Leistungsfähigkeit vermittelt .	2	Naturschnheit
so werden d Obedska Bara als einzigartig Naturschönheit erhalten werden und Reservat für zug- und Sumpfvogel bleiben $ zugleich aber als Ausflugsziel für d Belgrader immer anziehend werden $	So wird die Obedska Bara als einzigartige Naturschönheit erhalten werden und Reservat für Zug- und Sumpfvögel bleiben , zugleich aber als Ausflugsziel für die Belgrader immer anziehender werden .	7	Naturschnheit
ungesagt legen Sidi beide über d Freude an d Naturschönheit d dunkel Gedanke an d Leid $ unter die d Mensch stöhnen $	Ungesagt legte sidi beiden über die Freude an der Naturschönheit der dunkle Gedanke an das Leid , unter dem die Menschen stöhnten .	9	Naturschnheit
eine noch stark Eindruck als alle Naturschönheit Österreich hinterlassen bei ich d österreichisch Mensch und ihr Leistung $	Einen noch stärkeren Eindruck als alle Naturschönheiten Österreichs hinterließen bei mir die österreichischen Menschen und ihre Leistungen .	6	Naturschnheit
unsere Regierangsdelegation haben nur wenig Zeit $ diese Naturschönheit zu betrachten $	Unsere Regierangsdelegation hat nur wenig Zeit ; diese Naturschönheiten zu betrachten .	8	Naturschnheit
seine Arbeit beziehen ihr eigentümlich Reiz aus d Verbindung von bilddichterisch Phantasie und d mannigfach Anregung d Naturschönheit $ die seine kubanisch Heimat bieten	Seine Arbeiten beziehen ihren eigentümlichen Reiz aus der Verbindung von bilddichterischer Phantasie und den mannigfachen Anregungen der Naturschönheiten , die seine kubanische Heimat bietet	17	Naturschnheit
es gehen in d Kerngebiet d $ Blumenthal $ $ mit seine herrlich Naturschönheit $ Waldsee und Höhe $	Es geht in das Kerngebiet des „ Blumenthal ' " mit seinen herrlichen Naturschönheiten , Waldseen und Höhen .	13	Naturschnheit
gestern beziehen d jung japanisch Satellit Sakura $ traditionell nach eine typisch Naturschönheit benennen $ seine anvisiert geostationär Umlaufbahn rund 36000 Kilometer über d Äquator $	Gestern bezog der jüngste japanische Satellit Sakura — traditionell nach einer typischen Naturschönheit benannt — seine anvisierte geostationäre Umlaufbahn rund 36000 Kilometer über dem Äquator .	12	Naturschnheit
diese Stück spielen in Kirgisien $ am Berqsee Issyk-Kul $ aber nicht um d Naturschönheit d Issvk-Kul zu beschreiben $ werden d Stuck Qewahlt $ sondern weil d hier aufgewerfen Frage überall in unsere sozialistisch Wirklichkeit zur Debatte stehen $	Dieses Stück spielt in Kirgisien , am Berqsee Issyk-Kul , Aber nicht um die Naturschönheiten des Issvk-Kul zu beschreiben , wurde das Stuck qewahlt , sondern weil die hier aufgeworfenen Fragen überall in unserer sozialistischen Wirklichkeit zur Debatte stehen .	14	Naturschnheit
sie lernen d Naturschönheit d Löcknitz-Landschaft kennen $ und bewährt sich im touristisch Mehrkampf. gut erholen werden d Schülerlotse morgen zurückkehren $	Sie lernten die Naturschönheiten der Löcknitz-Landschaft kennen , und bewährten sich im touristischen Mehrkampf. Gut erholt werden die Schülerlotsen morgen zurückkehren .	3	Naturschnheit
diese mögen es erklären $ warum eine Punkt ziemlich unbesucht bleiben $ die Naturschönheit nicht verächtlich und die historisch Erinnerung erst Rang sein $	Dies mag es erklären , warum ein Punkt ziemlich unbesucht bleibt , dessen Naturschönheiten nicht verächtlich und dessen historische Erinnerungen ersten Ranges sind .	13	Naturschnheit
im Kreis Beeskow sein in d Jahr 1976 und 1977 etwas entstehen $ was sich unmittelbar aus d sozialistisch Entwicklung unsere Landwirtschaft ergeben $ eine bewußt und planmäßig Gestaltung d Landschaft $ die d Bedürfnis d industriemäßig Agrarproduktion und d Erhaltung d Naturschönheit berücksichtigen $	Im Kreis Beeskow ist in den Jahren 1976 und 1977 etwas entstanden , was sich unmittelbar aus der sozialistischen Entwicklung unserer Landwirtschaft ergibt : eine bewußte und planmäßige Gestaltung der Landschaft , die die Bedürfnisse der industriemäßigen Agrarproduktion und die Erhaltung der Naturschönheiten berücksichtigt .	42	Naturschnheit
Besucher finden hier d Ruhe und Naturschönheit eine klein botanisch Garten $ die rund eine Drittel d grün Scheune bewachsen $	Besucher finden hier die Ruhe und Naturschönheit eines kleinen botanischen Gartens , der rund ein Drittel der Grünen Scheune bewächst .	6	Naturschnheit
Tn d buntgedruckt fremden- $ Führern lesen man von d Naturschönheit $ d gut Klima $ d viel Zeuge uralt Kultur und natürlich auch von d modern Hotel $ die d Gast d Reise auf Ceylon so bequem und angenehm wie möglich machen $	Tn den buntgedruckten Fremden- ■ führern liest man von den Naturschönheiten , dem guten Klima , den vielen Zeugen uralter Kultur und natürlich auch von den modernen Hotels , die dem Gast das Reisen auf Ceylon so bequem und angenehm wie möglich machen .	10	Naturschnheit
d Stadt Potsdam mit ihr historisch Sehenswürdigkeit $ d Naturschönheit $ die sie umgeben $ entwickeln sich neben Berlin und Dresden zum dritt Touristenzentrum d DDR $	Die Stadt Potsdam mit ihren historischen Sehenswürdigkeiten , den Naturschönheiten , die sie umgeben , entwickelt sich neben Berlin und Dresden zum dritten Touristenzentrum der DDR .	9	Naturschnheit
im Mai werden sechs Marke d Naturschönheit d Tschechoslowakei vorführen $	Im Mai werden sechs Marken die Naturschönheiten der Tschechoslowakei vorführen .	6	Naturschnheit
d Leitung diese Erholungsstätte geben viel Anregung $ so zur Freizeitgestaltung $ für Stadtrundfahrt $ Sportwetucampfe $ Hinweis auf Naturschönheit und andere mehr $	Die Leitungen dieser Erholungsstätten geben viele Anregungen , so zur Freizeitgestaltung , für Stadtrundfahrten , Sportwetucampfe , Hinweise auf Naturschönheiten und anderes mehr .	19	Naturschnheit
wenn auch d etwas mager Handlung nicht befriedigen können $ so werden wir entschädigen durch eine weit Blick auf d Naturschönheit Grusinien $	Wenn auch die etwas magere Handlung nicht befriedigen kann , so werden wir entschädigt durch einen weiten Blick auf die Naturschönheiten Grusiniens .	20	Naturschnheit
$ d eine suchen d ungestört Naturschönheit viel Gebirgestal z. B. in d groß Fatra und in d Kleine Ratra und selbstverständlich in d nieder Tatra $ unsere 80 Km lang hoch Gebirge $ die immerhin im Dumbier 2046 M und im Chopok 2029 M Höhe erreichen $	„ Die einen suchen die ungestörte Naturschönheit vieler Gebirgstäler z. B. in der Großen Fatra und in der Kleinen ratra und selbstverständlich in der Niederen Tatra , unserem 80 km langen höchsten Gebirge , das immerhin im Dumbier 2046 m und im Chopok 2029 m Höhe erreicht .	6	Naturschnheit
d Zug drehen ihr Runde $ vorbei an markant Bau so- wie Naturschönheit $	Die Züge drehen ihre Runden , vorbei an markanten Bauten so- wie Naturschönheiten .	12	Naturschnheit
während ihr Aufenthalt unternehmen sie Ausflug in d Schwarzatal und zu d Naturschönheit rund um Neuhaus am Rennweg $	Während ihres Aufenthaltes unternahmen sie Ausflüge in das Schwarzatal und zu den Naturschönheiten rund um Neuhaus am Rennweg .	12	Naturschnheit
insgesamt erhalten 45 Gedenkstätte $ Altertumer und Ort von außergewöhnlich Naturschönheit in alle Welt diese Prädikat $ darunter d Königsgrab d antik Theben $ die Mounit Everest und d grand canon in d Usa $	Insgesamt erhielten 45 Gedenkstätten , Altertumer und Orte von außergewöhnlicher Naturschönheit in aller Welt dieses Prädikat , darunter die Königsgräber des antiken Theben , der Mounit Everest und der Grand Canon in den USA .	10	Naturschnheit
vom Göschenhaus aus erschließen eine stimmungsvoll Spaziergang landschaftstypisch Naturschönheit und stellen nahe gelegen Ausflugsziel wie d grimmsch Markt $ d Wassermühle Hofgen und d alt Fährehaus vor $	Vom Göschenhaus aus erschließt ein stimmungsvoller Spaziergang landschaftstypische Naturschönheiten und stellt nahe gelegene Ausflugsziele wie den Grimmschen Markt , die Wassermühle Höfgen und das alte Fährhaus vor .	8	Naturschnheit
dabei stehen aber d Erhaltung d Naturschönheit d $ rauchend Donner $ mit an erst Stelle $ denn attraktiv werden d Sambesi vor alle nach d Victoria-Fall $ wenn er sich mit ihr Schwung als nunmehr reißend Strom rund 150 Kilometer durch schmal Schlucht zwängen und dabei an mehrere Stelle weiter in d Tiefe fällen $	Dabei steht aber die Erhaltung der Naturschönheit des „ rauchenden Donners " mit an erster Stelle , denn attraktiv wird der Sambesi vor allem nach den Victoria-Fällen , wenn er sich mit ihrem Schwung als nunmehr reißender Strom rund 150 Kilometer durch schmale Schluchten zwängt und dabei an mehreren Stellen weiter in die Tiefe fällt .	6	Naturschnheit
d Revolution vom 25. April 1974 bedeuten auch für d perola do atläntico $ Perle d Atlantik $ $ wie Madeira wegen seine Naturschönheit nennen werden $ eine Zäsur $	Die Revolution vom 25. April 1974 bedeutete auch für die Perola do Atläntico ( Perle des Atlantik ) , wie Madeira wegen seiner Naturschönheiten genannt wird , eine Zäsur .	23	Naturschnheit
im Südwest Rumänien $ wo d Birzava von d Höhe d Semenik zu Ta rauschen $ liegen d Banater Karst an Naturschönheit ebenso reich wie an Bodenschatz $	Im Südwesten Rumäniens , wo die Birzava von den Höhen des Semenik zu Ta rauscht , liegt der Banater Karst an Naturschönheiten ebenso reich wie an Bodenschätzen .	21	Naturschnheit
geographisch Schauplatz d Handlung diese Roman sein d sächsisch Erzgebirge $ die mit seine Naturschönheit $ Brauch und Mensch vor über zwanzig Jahr unversehens und hier und da sich noch lang Zeit verwundern d Auge reiben $ zu eine wichtig Posten in d groß Friedensstrategie d Sozialismus werden $	Geographischer Schauplatz der Handlung dieses Romans ist das sächsische Erzgebirge , das mit seinen Naturschönheiten , Bräuchen und Menschen vor über zwanzig Jahren unversehens und hier und da sich noch längere Zeit verwundernd die Augen reibend , zu einem wichtigen Posten in der großen Friedensstrategie des Sozialismus wurde .	14	Naturschnheit
wenn man nicht gerade $ Kilometer schrubben $ $ können man links und rechts d Route viel Naturschönheit bewundern $ Wanderung zu Fuß in d landschafts- und Naturschutzgebiet unternehmen oder auch d Rotemoorberg bei Wesenberg erklimmen $	Wenn man nicht gerade „ Kilometer schrubbt " , kann man links und rechts der Route viele Naturschönheiten bewundern , Wanderungen zu Fuß in die Landschafts- und Naturschutzgebiete unternehmen oder auch den Rotemoorberg bei Wesenberg erklimmen .	17	Naturschnheit
und doch $ d Meer von Transdanubien bleiben durch $ eine vielfältig Naturschönheit für alle Erholungsuchenden d schön Ausflugsort und Ferienaufenthalt $	Und doch , das Meer von Transdanubien bleibt durch « eine vielfältigen Naturschönheiten für alle Erholungsuchenden der schönste Ausflugsort und Ferienaufenthalt .	12	Naturschnheit
ungern trennen wir uns von d schön CSSR. d wir nicht nur mit ihr bedeutend und leistungsfähig Industrie beeindrucken $ sondern unsere Herz mit ihr Naturschönheit gewinnen $ mit d reizvoll $ sanft Tal und Höhe d Mittelgebirge $ d herb Schönheit d dunkel Karpatenwalder oder mit d eindrucksvoll Hochgebirge d hoch Tatra $	Ungern trennen wir uns von der schönen CSSR. die uns nicht nur mit ihrer bedeutenden und leistungsfähigen Industrie beeindruckt , sondern unsere Herzen mit ihren Naturschönheiten gewinnt , mit den reizvollen , sanften Tälern und Höhen des Mittelgebirges , der herben Schönheit der dunklen Karpatenwalder oder mit dem eindrucksvollen Hochgebirge der Hohen Tatra .	25	Naturschnheit
d Ausstellung geben Einblick in d Alltag und d Leben d bulgarisch Volk und d Naturschönheit d Land $	Die Ausstellung gibt Einblick in den Alltag und das Leben des bulgarischen Volkes und die Naturschönheiten des Landes .	15	Naturschnheit
da sein zum Beispiel ungewöhnlich Komposition von exotisch und einheimisch Naturschönheit $ elegant Paradiesvogelblume mit Graser und glutrot Strauchgeäst $ d Flamingoblume in dekorativ Nachbarschaft von Farn und Zweig $	Da sind zum Beispiel ungewöhnliche Kompositionen von exotischen und einheimischen Naturschönheiten : Elegante Paradiesvogelblumen mit Grasern und glutrotem Strauchgeäst , die Flamingoblume in dekorativer Nachbarschaft von Farnen und Zweigen .	10	Naturschnheit
d Haus stehen nicht nur d Arbeitsgemeinschaft offen $ es sein Treffpunkt für alle Schüler $ die in Spielrunde und wissenswettstrei ten $ bei Diavorführung und vorträge Nähere über Naturschönheit und -Besonderheiten unsere Republik erfahren mögen $	Das Haus steht nicht nur den Arbeitsgemeinschaften offen , es ist Treffpunkt für alle Schüler , die In Spielrunden und Wissenswettstrei ten , bei Diavorführungen und Vorträgen Näheres über Naturschönheiten und -besonderheiten unserer Republik erfahren möchten .	29	Naturschnheit
Treffen mit Held unsere Tag $ Besichtigung von Brennpunkt d sozialistisch Aufbau $ kampf- und Gedenkstätte $ Naturschönheit und Kunstschatz $ gemeinsam Veran $	Treffen mit Helden unserer Tage : Besichtigung von Brennpunkten des sozialistischen Aufbaus , Kampf- und Gedenkstätten , Naturschönheiten und Kunstschätzen ; gemeinsame Veran -	17	Naturschnheit
Karlheinz Mund und Günter Rückers schön Film über d Schöpfer d $ international $ $ $ de geyter $ Geschichte eine Lied $ $ Kurt Tetzlaff Film $ und sie bewegen $ sich doch $ über d Entstehung von Brecht $ Galilei $ $ Werner Kohlert $ Romantisch pittoresk Reise durch d Naturschönheit d sächsisch Schweiz $ $ die zugleich auch zum gedankenreich Ausflug in d Historie eine Landschaft werden $ d Filmpolemik von Sabine Katins $ d Bericht Heinz Schnabel und Fritz Haberland über d erst Fliegerkosmonaut d DDR oder auch $ d kurz Streichholz $ einige Erinnerung von Hans Rodenberg $ $ eine faszinierend $ filmisch ungewöhnlich Lebensbericht $ d Erika $ und Rolf Richter zu danken sein $	Karlheinz Munds und Günter Rückers schönen Film über den Schöpfer der „ Internationale " , „ De Geyter — Geschichte eines Liedes " , Kurt Tetzlaffs Film „ Und sie bewegt . sich doch " über die Entstehung von Brechts „ Galilei " , Werner Kohlerts „ Romantisch pittoreske Reise durch die Naturschönheiten der Sächsischen Schweiz " , die zugleich auch zum gedankenreichen Ausflug in die Historie einer Landschaft wurde , die Filmpolemiken von Sabine Katins , den Bericht Heinz Schnabels und Fritz Haberlands über den ersten Fliegerkosmonauten der DDR oder auch „ Das kürzere Streichholz — Einige Erinnerungen von Hans Rodenberg " , ein faszinierender , filmisch ungewöhnlicher Lebensbericht , der Erika ¦ und Rolf Richter zu danken ist .	52	Naturschnheit
