sentence_lemma	sentence_token	target_index	original_word
$ in memoriam wolodja bogatkin es sein d Künstler meisterhaft gelingen $ in d gesamt dahinfließend $ gut aufgelöst Haltung und auch im $ Gesichtsausdruck diese Frau d Leid und d Gram sichtbar zu machen $	.. In memoriam Wolodja Bogatkin Es Ist dem Künstler meisterhaft gelungen , in der gesamten dahinfließenden , besser aufgelösten Haltung und auch im . Gesichtsausdruck dieser Frau das Leid und den Gram sichtbar zu machen .	24	Gesichtsausdruck
nach kurz Zeit wechseln sein Gesichtsausdruck von gespannt Aufmerksamkeit zu freudig Genugtuung $	Nach kurzer Zeit wechselte sein Gesichtsausdruck von gespannter Aufmerksamkeit zu freudiger Genugtuung .	5	Gesichtsausdruck
Tante Hannchen bekommen eine besorgt Gesichtsausdruck $ als er schließlich eine Strippe aus d Trainingshose fischen und sie in Schleife um d umgestülpt Kaffeetasse legen $	Tante Hannchen bekam einen besorgten Gesichtsausdruck , als er schließlich eine Strippe aus der Trainingshose fischte und sie in Schleifen um die umgestülpte Kaffeetasse legte .	5	Gesichtsausdruck
sein Gesichtsausdruck lassen klar erkennen $ daß nichts mehr zu hoffen sein $	Sein Gesichtsausdruck läßt klar erkennen , daß nichts mehr zu hoffen ist .	1	Gesichtsausdruck
als ich die alle zu Naslra Islamowa äußern haben $ sein sie zwar keine paßend Antwort darauf einfallen $ doch sie haben ich d Übereinstimmung unsere Gedanke durch ihr Gesichtsausdruck verraten $	Als ich das alles zu Naslra Islamowa geäußert habe , ist ihr zwar keine passende Antwort darauf eingefallen , doch sie hat mir die Übereinstimmung unserer Gedanken durch ihren Gesichtsausdruck Verraten .	29	Gesichtsausdruck
$ als ich hier ankommen $ $ erzählen Ebert mit konzentriert Gesichtsausdruck $ $ sein es bereits dunkel $	„ Als ich hier ankam " , erzählte Ebert mit konzentriertem Gesichtsausdruck , „ war es bereits dunkel .	11	Gesichtsausdruck
unter sie $ sehen ihr Geste * ihr Gesichtsausdruck und hören $ wie sie sich über die $ was sie sehen $ unterhalten $	unter ihnen ,- sah Ihre Gesten * ihren Gesichtsausdruck und hörte , wie sie sich über das , was sie sahen , unterhielten .	8	Gesichtsausdruck
nichts sein gleichzeitig so traurig und so mutig wie d Gesichtsausdruck diese drei arm Tier $	Nichts war gleichzeitig so traurig und so mutig wie der Gesichtsausdruck dieser drei armen Tiere .	10	Gesichtsausdruck
als er diese Wort sprechen $ achten er aufmerksam auf Michaelis Gesichtsausdruck $	Als er diese Worte sprach , achtete er aufmerksam auf Michaelis Gesichtsausdruck .	11	Gesichtsausdruck
$ Meinen Gesichtsausdruck haben sie schon etwas selbstbewußt gestalten können $	„ Meinen Gesichtsausdruck hatten Sie schon etwas selbstbewußter gestalten können !	2	Gesichtsausdruck
4. Futterstoff $ 5. Singvogel $ 6. Gesichtsausdruck 9. Teilnehmerland an d	4. Futterstoff , 5. Singvogel , 6. Gesichtsausdruck 9. Teilnehmerland an der	7	Gesichtsausdruck
und beobachten wieder d Gesicht dann eine dritt und viert $ bis d Gesichtsausdruck d Postillon glänzend vor Freude werden $	Und beobachtete wieder das Gesicht Dann einen dritten und vierten , bis der Gesichtsausdruck des Postillons glänzend vor Freude wurde .	13	Gesichtsausdruck
eindrucksvoll farbig Zeichnung geben eine unmittelbar optisch Eindruck von d Statur d Frühzeitmensch und seine Physiognomie $ äußer Erscheinung $ besonders Gesichtsausdruck $ $ ebenso von seine Umwelt da werden auf d Rastplatz Werkzeug anfertigen und Haut erlegt Tier bearbeiten $ eine ander Gruppe jagen mit Speeren eine groß Bär $	Eindrucksvolle farbige Zeichnungen geben einen unmittelbaren optischen Eindruck von der Statur des Frühzeitmenschen und seiner Physiognomie ( äußere Erscheinung , besonders Gesichtsausdruck ) , ebenso von seiner Umwelt Da werden auf dem Rastplatz Werkzeuge angefertigt und Häute erlegter Tiere bearbeitet , eine andere Gruppe jagt mit Speeren einen großen Bären .	21	Gesichtsausdruck
sein Gesichtsausdruck sein so dümmlich werden $ daß Courdesse er fast anschreien $	Sein Gesichtsausdruck war so dümmlich geworden , daß Courdesse ihn fast anschrie :	1	Gesichtsausdruck
Senkrecht $ 1. Makak $ 2. vor d Hafen $ 7. Verwandte $ 8. Roman von Zola $ 9. Heldengedicht d Wort beginnen im Feld mit Leder $ 3. Sonett $ 4. Arrangement $ Homer $ 10. Gesichtsausdruck $ 11. d Pfeil und verlaufen in uhr- 5. Rabatt $ 6. Aden $ 7. Dame $ 8. Gönner $ Förderer d Kunst $ 12. Zeigerrichtung $ Maine $	Senkrecht : 1. Makak , 2. vor dem Hafen , 7. Verwandte , 8. Roman von Zola , 9. Heldengedicht Die Wörter beginnen im Feld mit Leder , 3. Sonett , 4. Arrangement , Homers , 10. Gesichtsausdruck , 11. dem Pfeil und verlaufen in Uhr- 5. Rabatt , 6. Aden , 7. Dame , 8. Gönner , Förderer der Künste , 12. zeigerrichtung : Maine .	37	Gesichtsausdruck
dann fragen er $ sie mit eine grob Gesichtsausdruck $	Dann fragte er " sie mit einem groben Gesichtsausdruck :	8	Gesichtsausdruck
welcher Gesichtsausdruck sollen z. B bei Mensch entstehen $ die in eine rhythmisch Anordnung von Farbe und Fläche ohne Berücksichtigung d Inhalt darstellen werden $	Welcher Gesichtsausdruck soll z. B bei Menschen entstehen , die in einer rhythmischen Anordnung von Farben und Flächen ohne Berücksichtigung des Inhalts dargestellt werden ?	1	Gesichtsausdruck
ich denken eine Moment $ als ich d Gesichtsausdruck von Gaes sehen $ daß ich zwingen sein werden $ er hinauswerfen $ aber er beherrschen sich $	Ich dachte einen Moment , als ich den Gesichtsausdruck von Gaes sah , daß ich gezwungen sein wurde , ihn hinauszuwerfen , Aber er beherrschte sich .	8	Gesichtsausdruck
auch sein d Nachzeichnen d Kopfbild zu schwierig $ da eine einzig falsch Linie d Gesichtsausdruck verändern $	Auch ist das Nachzeichnen der Kopfbilder zu schwierig , da eine einzige falsche Linie den Gesichtsausdruck verändert .	15	Gesichtsausdruck
$ weißhaarig $ stattlich $ $ mit eine human $ fröhlich Gesichtsausdruck $ erfreuen sich Pieck bei d Arbeiter sehr groß Beliebtheit $	„ Weißhaarig , stattlich , . mit einem humanen , fröhlichen Gesichtsausdruck , erfreut sich Pieck bei den Arbeitern sehr großer Beliebtheit .	11	Gesichtsausdruck
Hand in Hand $ mit eine Gesichtsausdruck wie in d Kirche $	Hand in Hand , mit einem Gesichtsausdruck wie in der Kirche .	6	Gesichtsausdruck
an ihr verstört Gesichtsausdruck sehen er $ daß er d Richtige treffen haben $	An ihrem verstörten Gesichtsausdruck sah er , daß er das Richtige getroffen hatte .	3	Gesichtsausdruck
einmal allerdings haben er d ganz Geschichte seine Vater erzählen d Mann auf d Foto tragen eine dunkel Anzug $ korrekt d Schlips $ d Haar tadellos kämmen $ eine gutaussehend Mann $ nur d Strenge in seine Gesichtsausdruck beherrschen alle $	Einmal allerdings hat er die ganze Geschichte seines Vaters erzählt Der Mann auf dem Foto tragt einen dunklen Anzug , korrekt der Schlips , die Haare tadellos gekämmt , ein gutaussehender Mann , nur die Strenge In seinem Gesichtsausdruck beherrscht alles .	38	Gesichtsausdruck
er sein lebhaft und haben eine so sprechend Gesichtsausdruck daß man auch $ ohne seine Sprache zu kennen $ wissen $ wovon er sprechen $ seit 1940 sein Ho Schuang-Djing in	Er ist lebhaft und hat einen so sprechenden Gesichtsausdruck daß man auch , ohne seine Sprache zu kennen , weiß , wovon er spricht ; Seit 1940 ist Ho Schuang-djing in	8	Gesichtsausdruck
Druck. 3. See in d UdSSR $ 4. kabelinner $ Gesichtsausdruck $	druck. 3. See in der UdSSR , 4. Kabelinneres , Gesichtsausdruck .	10	Gesichtsausdruck
erst jetzt erkennen Artjuchim Pawel $ seine Hand sinken herab $ sein Gesichtsausdruck verlieren d amtlich $ aber sein Blick bleiben fragen am Kasten haften $	Erst jetzt erkannte Artjuchim Pawel — seine Hand sank herab , sein Gesichtsausdruck verlor das Amtliche , aber sein Blick blieb fragend am Kasten haften .	12	Gesichtsausdruck
$ Kindersegen $ nennen R. Nolda $ 19. Jahrhundert $ sein Gemälde $ aber es sagen zweifellos einiges mehr aus $ zeigen es doch nicht nur d glücklich Mutter inmitten zahlreich Nachwuchs $ sondern rechts im Bild auch noch eine Dame $ in die Haltung und Gesichtsausdruck sich leicht Mitleid und nachhaltig wirkend Entsetzen wiederspiegeln $	„ Kindersegen " nannte R. Nolda ( 19. Jahrhundert ) sein Gemälde , aber es sagt zweifellos einiges mehr aus , zeigt es doch nicht nur die glückliche Mutter inmitten zahlreichen Nachwuchses , sondern rechts im Bilde auch noch eine Dame , in deren Haltung und Gesichtsausdruck sich leichtes Mitleid und nachhaltig wirkendes Entsetzen wiederspiegeln .	46	Gesichtsausdruck
Friedrich Ebert bezeichnen d Haltung Zilles $ seine Gesichtsausdruck als sehr gelingen $	Friedrich Ebert bezeichnete die Haltung Zilles . seinen Gesichtsausdruck als sehr gelungen .	8	Gesichtsausdruck
Geste $ Blick $ eine Gesichtsausdruck sagen ich viel mehr $ als d unbeholfen Wort können $	Gesten , Blicke , ein Gesichtsausdruck sagten mir viel mehr , als das unbeholfene Worte könnten .	5	Gesichtsausdruck
sein es eine groß $ schön Raum $ die betreten werden $ so werden sich die im Gesichtsausdruck und im gestisch Gebaren d Spieler kundtuen $	Ist es ein großer , schöner Raum , der betreten wird , so wird sich das im Gesichtsausdruck und im gestischen Gebaren des Spielers kundtun .	17	Gesichtsausdruck
auch jetzt weichen Spott und Zynismus eine schmerzlich Gesichtsausdruck $ obschon sich auch bei er d heiter Empfindung einstellen haben $ die wir immer dann ergreifen $ wenn Gleichgesinnte Eelbst nach lang Trennung sofort $ zum Thema $ kommen $	Auch jetzt wichen Spott und Zynismus einem schmerzlichen Gesichtsausdruck , obschon sich auch bei ihm die heitere Empfindung eingestellt hatte , die uns immer dann ergreift , wenn Gleichgesinnte eelbst nach langer Trennung sofort „ zum Thema " kommen .	8	Gesichtsausdruck
Senkrecht $ 1. Hanfart $ 2. altberliner Original $ 3. Geschäftsbereich $ 4. altgriechisch Philosoph $ 5. Wohlgeruch $ 6. Schriftstück $ 7. rumänisch Stadt $ 8. haupt- $ Leitgedanke $ 14. Ausstellung in Erfurt $ 16. dichterisch für Löwe $ 17. d Altertum und d alt Kult Ur Griechenland und Roms $ 18. im alterturn Stadt in Mesopotamien $ 19. Umfangre Iche Prosaerzählung $ 20. Gestalt aus $ my fair Lady $ $ 22. Gesichtsausdruck $ 23. französisch Orientalist d vor $	Senkrecht : 1. Hanfart , 2. Altberliner Original , 3. Geschäftsbereich , 4. altgriechischer Philosoph , 5. Wohlgeruch , 6. Schriftstück , 7. rumänische Stadt , 8. Haupt- , Leitgedanke , 14. Ausstellung in Erfurt , 16. dichterisch für Löwe , 17. das Altertum und die alte Kult ur Griechenlands und Roms , 18. im Alterturn Stadt in Mesopotamien , 19. umfangre iche Prosaerzählung , 20. Gestalt aus „ My Fair Lady " , 22. Gesichtsausdruck , 23. französischer Orientalist des vor .	75	Gesichtsausdruck
gehen übern Onkel $ und wohl seine Gesichtsausdruck wegen wirken er wie eine Riesenbaby $	ging übern Onkel , und wohl seines Gesichtsausdruckes wegen wirkte er wie ein Riesenbaby .	7	Gesichtsausdruck
Jakob betrachtet noch einmal d Kind $ Ehe-R'<r gehen $ und wieder verwundern und erschrecken er fast d versteinert $ unwißend Gesichtsausdruck d klein Wos $	Jakob betrachtete noch einmal das Kind , ehe-r'<r ging , und wieder verwunderte und erschreckte ihn fast der versteinerte , unwissende Gesichtsausdruck des kleinen Wosens .	21	Gesichtsausdruck
er müssen sehen $ wie eine wer sagen $ und nicht nur $ was er sagen $ sondern wie er es sagen $ mit welchen Betonung $ mit welcher Haltung $ mit welcher Geste $ mit welchem Gesichtsausdruck $	Er muß sehen , wie einer was sagt , und nicht nur , was er sagt , sondern wie er es sagt , mit welchen Betonungen , mit welcher Haltung , mit welcher Geste , mit welchem Gesichtsausdruck .	37	Gesichtsausdruck
diese Möglichkeit werden für d Fall schaffen $ daß sich d Gesichtsausdruck d Personalausweisinhaber so verändern haben $ daß man er nicht mehr zweifelsfrei identifizieren können $	Diese Möglichkeit wurde für den Fall geschaffen , daß sich der Gesichtsausdruck des Personalausweisinhabers so verändert hat , daß man ihn nicht mehr zweifelsfrei identifizieren kann .	11	Gesichtsausdruck
d Mann aber beachten er nicht $ er sehen nur Anke an $ und 6 eine Gesichtsausdruck bleiben unverändert mißmutig $	Der Mann aber beachtete ihn nicht , er sah nur Anke an , und 6 ein Gesichtsausdruck blieb unverändert mißmutig .	16	Gesichtsausdruck
diese Pose haben noch stets Eindruck machen $ und er halten es für wichtig $ so sehen zu werden $ da es ja in jede Theater Leute geben $ die fähig sein $ d Einschätzung eine Theaterstück nach d Gesichtsausdruck ihr Vorgesetzte vornehmen $	Diese Pose hatte noch stets Eindruck gemacht , und er hielt es für wichtig . so gesehen zu werden , da es ja in jedem Theater Leute gibt , die fähig sind , die Einschätzung eines Theaterstückes nach dem Gesichtsausdruck ihres Vorgesetzten vorzunehmen .	39	Gesichtsausdruck
er iährt anscheinend immer nur zur Regierung $ ins Dorf wohl nur $ wenn eine mißvergnügt Ex-Bürgermeister $ die man d reaktionär Stinktier schon am Gesichtsausdruck anmerken $ er Floh über eine anerkennen fortschrittlich Bürgermeisterin ins Ohr setzen $	Er iährt anscheinend immer nur zur Regierung , ins Dorf wohl nur , wenn ein mißvergnügter Ex-Bürgermeister , dem man das reaktionäre Stinktier schon am Gesichtsausdruck anmerkt , ihm Flöhe über eine anerkannt fortschrittliche Bürgermeisterin Ins Ohr setzt .	25	Gesichtsausdruck
er verleihen d Schäufensterfiguren anmutig Lebhaftigkeit und d frisch und lebendig Gesichtsausdruck $	Er verleiht den Schäufensterfiguren anmutige Lebhaftigkeit und den frischen und lebendigen Gesichtsausdruck .	11	Gesichtsausdruck
sein bisher verwundert Gesichtsausdruck weichen eine Lächeln $ und mit eine etwas linkisch Handbewegung laden er sie dann ein $ doch bitte nähertreten die sein d Anfang zu häufig Besuch $ und daraus wurds eine prächtig $ klein Verlobungsfeier $ zu die mich d beide vorgestern einladen $	Sein bisher verwunderter Gesichtsausdruck wich einem Lächeln , und mit einer etwas linkischen Handbewegung lud er sie dann ein , doch bitte näherzutreten Das war der Anfang zu häufigeren Besuchen , und daraus wurds eine prächtige , kleine Verlobungsfeier , zu der mich die beiden vorgestern einluden .	3	Gesichtsausdruck
d Gesichtsausdruck d Mädchen sein so $ daß man glauben $ es werden im nächst Augenblick anfangen zu lachen $	Der Gesichtsausdruck des Mädchens war so , daß man glaubte , es werde im nächsten Augenblick anfangen zu lachen .	1	Gesichtsausdruck
sein d Zittern d Hand nicht und nicht d seltsam-leer Gesichtsausdruck $ man können über d Eskapade d schön Baronin von Haller-Hallerstein zur Alltagsordnune übergehen $	Wäre das Zittern der Hände nicht und nicht der seltsam-leere Gesichtsausdruck , man könnte über die Eskapaden der schönen Baronin von Haller-Hallerstein zur Alltagsordnune übergehen .	10	Gesichtsausdruck
d auflachend Schupo $ eine ostpreußisch Bauernjunge mit idiotisch Gesichtsausdruck $ schütteln Fritz mit seine groß Faust wie eine naß Sack und drücken er erneut unter d spritzend Wasserhahn $	Der auflachende Schupo , ein ostpreußischer Bauernjunge mit idiotischem Gesichtsausdruck , schüttelte Fritz mit seinen großen Fäusten wie einen nassen Sack und drückte ihn erneut unter den spritzenden Wasserhahn .	9	Gesichtsausdruck
dennoch $ so scheinen es ich $ sein sein Gesichtsausdruck mehr von Nachdenklichkeit prägen als von Enttäuschung $	Dennoch , so schien es mir , war sein Gesichtsausdruck mehr von Nachdenklichkeit geprägt als Von Enttäuschung .	9	Gesichtsausdruck
sein Gesichtsausdruck $ nicht besonders intelligent $ sein offen $ seine auffallend blau Auge und d kurzgescheren Blondhaar geben er etwas jungenhaft $ trotz seine schwer Körperlichkeit sehen Ernst-Dieter Villinger jung aus als neunzehnjahrig $	Sein Gesichtsausdruck , nicht besonders intelligent , war offen ; seine auffallend blauen Augen und das kurzgeschorene Blondhaar gaben ihm etwas Jungenhaftes ; trotz seiner schweren Körperlichkeit sah Ernst-Dieter Villinger jünger aus als neunzehnjährig .	1	Gesichtsausdruck
es sein gelingen $ ohne auffallend Gestik und mit verhalten Pathos d Schrittmacher vorstellen und d Wesentliche über d Charakter gleichsam von außen nach innen zu übertragen $ nämlich in d Gesichtsausdruck $	Es Ist gelungen , ohne auffallende Gestik und mit verhaltenem Pathos die Schrittmacher vorzustellen und das Wesentliche über den Charakter gleichsam von außen nach Innen zu übertragen , nämlich in den Gesichtsausdruck .	31	Gesichtsausdruck
10. Gesichtsausdruck $ 11. Tanzpädagoge $ Gest. 1958 $ 12. Spinnentier $ 13. Turnerabteilung $ 15. Stahlplatte mit Versteifung $ 18. Singvogel $ 21. Schmelz $ Glasfluß $ 24. Name $ 26. Modezeitschrift in d DDR $ 27. $ Grasland. 29. Bewohner eine europäisch Hauptstadt $	10. Gesichtsausdruck , 11. Tanzpädagoge , gest. 1958 , 12. Spinnentier , 13. Turnerabteilung , 15. Stahlplatte mit Versteifungen , 18. Singvogel , 21. Schmelz , Glasfluß , 24. Name , 26. Modezeitschrift in der DDR , 27. - Grasland. 29. Bewohner einer europäischen Hauptstadt .	1	Gesichtsausdruck
d Spur d blutig Mannerhand an d Wand d gelb Zimmer stehen er vor Auge $ $ $ ich betrachtet diese Mann mit d stolz Gesichtsausdruck $ die sonst so gerade Blick $ die sehen aber in diese Augenblick sonderbar verwirren $	Die Spur der blutigen Mannerhand an den Wänden des Gelben Zimmers stand ihm vor Augen . . . Ich betrachtete diesen Mann mit dem stolzen Gesichtsausdruck , dem sonst so geraden Blick , der sieh aber in diesem Augenblick sonderbar verwirrte .	25	Gesichtsausdruck
$ Selbstbildnis mit Modell $ 1974 $ oder $ Melancholie $ $ 1976 $ $ beide mit d Kontrast zwischen d fast elegisch Gesichtsausdruck d sitzend Modell und d Porträt auf d Staffelei $ gehören zur permanent Selbstüberprüfung d Künstler $	„ Selbstbildnis mit Modell ( 1974 ) oder „ Melancholie " ( 1976 ) , beide mit dem Kontrast zwischen dem fast elegischen Gesichtsausdruck des sitzenden Modells und dem Porträt auf der Staffelei , gehören zur permanenten Selbstüberprüfung des Künstlers .	23	Gesichtsausdruck
$ ich versuchen $ d edel Gesinnung in meine Gesichtsausdruck zu legen $	— Ich versuchte , die alleredelste Gesinnung in meinen Gesichtsausdruck zu legen .	9	Gesichtsausdruck
70. sibirisch Steppenfuchs $ 72. deutsch Schriftstellerin d gegen Wait $ 73. Nebenfluß d Saale $ 74. Gesichtsausdruck $	70. sibirischer Steppenfuchs , 72. deutsche Schriftstellerin der Gegen wait , 73. Nebenfluß der Saale , 74. Gesichtsausdruck .	17	Gesichtsausdruck
qualvoll Gesichtsausdruck und d Gang nach hinten -weg $ einmal $ dreimal $ fünfmal $ bis d Szene wunschgemäß im Kasten sein $	Qualvoller Gesichtsausdruck und den Gang nach hinten -weg ; Einmal , dreimal , fünfmal — bis die Szene wunschgemäß im Kasten ist .	1	Gesichtsausdruck
es sein eine Rotschenkeldrossel $ die wir mit ihr irgendwie wild Gesichtsausdruck noch oft vors Glas kommen so Lte $	Es ist eine Rotschenkeldrossel , die uns mit ihrem irgendwie wilden Gesichtsausdruck noch oft vors Glas kommen so lte .	11	Gesichtsausdruck
diese Zmatlik taumeln erst eine Weile hin und her mit d Gesichtsausdruck eine gerade erwacht Mensch $ und dann sehen er d Kommissar aus hellblau $ vergißmeinnichtfarbig Auge an $	Dieser Zmatlik taumelte erst eine Weile hin und her mit dem Gesichtsausdruck eines gerade erwachten Menschen , und dann sah er den Kommissar aus hellblauen , vergißmeinnichtfarbigen Augen an .	11	Gesichtsausdruck
er können Soldat auf Urlauo sein und sie Studentin Befinden sicn beide auf eine Ausfluß $ sein aus d Stadt Rausaefahren $ um Zukunftsproblem zu besprechen $ vielleicht beabsichtigen sie $ zu heiraten an ihr Gesichtsausdruck können man erkennen $ daß sie etwas sehr Ernst zu besp-echen haben $	Er kann Soldat auf Urlauo sein und sie Studentin Befinden sicn beide auf einem Ausfluß , sind aus der Stadt rausaefahren . um Zukunftsprobleme zu besprechen , vielleicht beabsichtigen sie . zu heiraten An ihrem Gesichtsausdruck kann man erkennen , daß sie etwas sehr Ernstes zu besp-echen haben .	35	Gesichtsausdruck
Kreuzworträtsel Waagerecht $ 1. Körperertüchtigung $ 5. aromatisch Kraut $ 9. italienisch Bildhauer d Barock $ 10. Gesichtsausdruck $ 11. Metallstift $ 12. 12 Strauchfrucht $ 13. Eigenschaft jede Materie $ 15. 1311 Staat in Vorderasien $ 18. Backmasse $ 21. Spitze d Geweih $	KREUZWORTRÄTSEL Waagerecht : 1. Körperertüchtigung , 5. aromatisches Kraut , 9. italienischer Bildhauer des Barocks , 10. Gesichtsausdruck , 11. Metallstift , 12. 12 Strauchfrucht , 13. Eigenschaft jeder Materie , 15. 1311 Staat in Vorderasien , 18. Backmasse , 21. Spitzen des Geweihs .	17	Gesichtsausdruck
sein Gesichtsausdruck sein merkwürdig verklären und ruhig $ d Auge stehen groß und glänzend in d mager $ gelblichbraun Gesicht $	Sein Gesichtsausdruck ist merkwürdig verklärt und ruhig , die Augen stehen groß und glänzend in dem mageren , gelblichbraunen Gesicht .	1	Gesichtsausdruck
Maskenbildnerin Margit Gutfamann $ Foto links $ helfen d Gesicht d Sängerin auf und bringen nach und nach eine völlig fremd Gesichtsausdruck zustande $ Stunde	Maskenbildnerin Margit Gutfamann ( Foto links ) helft das Gesicht der Sängerin auf und bringt nach und nach einen völlig fremden Gesichtsausdruck zustande . Stunden	21	Gesichtsausdruck
gegen Schluß d Strecke schauen er sich genau d Gesichtsausdruck jede einzeln Fahrer an $ lesen darin wie in eine Buch $	Gegen Schluß der Strecke schaut er sich genau den Gesichtsausdruck jedes einzelnen Fahrers an , liest darin wie in einem Buch .	9	Gesichtsausdruck
$ sein er nicht da $ $ fragen ich sie mit eine maßlos intelligent Gesichtsausdruck $	„ Ist er nicht da ? " fragte ich sie mit einem maßlos intelligenten Gesichtsausdruck .	14	Gesichtsausdruck
in Riem Buche werden d zurückkehrend Kriegsteilnehmer empfehlen $ sich nicht darüber zu wundern $ daß man er in d Heimat von vornherein als Nervenkranke behandeln $ was sich darin äußerst $ daß man er mit gespannt Gesichtsausdruck zuhören und er in jede Falle recht geben $ beinahe schon ehe er überhaupt d Mund aufmachen $	In riem Buche wird dem zurückkehrenden Kriegsteilnehmer empfohlen , sich nicht darüber zu wundern , daß man ihn in der Heimat von vornherein als Nervenkranken behandelt , was sich darin äußerst . daß man ihn mit gespanntem Gesichtsausdruck zuhört und ihm in jedem Falle recht gibt , beinahe schon ehe er überhaupt den Mund aufmacht .	37	Gesichtsausdruck
nur selten rücken er an seine Brille $ manchmal streichen er sein Haar zurück $ die aber gar nicht in Unordnung geraten Ist. seine Gesichtsausdruck sein wenig zu entnehmen $	Nur selten rückt er an seiner Brille , manchmal streicht er sein Haar zurück , das aber gar nicht in Unordnung geraten ist. Seinem Gesichtsausdruck ist Wenig zu entnehmen .	24	Gesichtsausdruck
als unsere außerordentlich Parteitag in d Berliner Dynamo-Halle beraten $ stehen sympathisch jung Leute mit ernst Gesichtsausdruck am Portal $	Als unser außerordentlicher Parteitag in der Berliner Dynamo-Halle beriet , standen sympathische junge Leute mit ernstem Gesichtsausdruck am Portal .	16	Gesichtsausdruck
