sentence_lemma	sentence_token	target_index	original_word
Gußasphaltbruch $ wie er bei Reparaturarbeit an Straße und Gehweg anfallen $ werden von d Kollektiv d Bezirksdirektion für Straßenwesen wieder d neu Baumaterial beimischen und so vollständig verarbeiten $	Gußasphaltbruch , wie er bei Reparaturarbeiten an Straßen und Gehwegen anfällt , wird von den Kollektiven der Bezirksdirektion für Straßenwesen wieder dem neuen Baumaterial beigemischt und so vollständig verarbeitet .	24	beimischen
man können aber auch eine Halbleiter als Ventil verwenden $ wenn man eine etwa münzengroß Scheibechen eine hochrein Siliziumkristall $ mit höchstens eine Teil Verunreinigung in je eine Million Teil Silizium $ gering Menge Aluminium und Antimon beimischen $	Man kann aber auch einen Halbleiter als Ventil verwenden , wenn man einem etwa münzengroßen Scheibchen eines hochreinen Siliziumkristalls ( mit höchstens einem Teil Verunreinigungen in je einer Million Teilen Silizium ) geringste Mengen Aluminium und Antimon beimischt .	37	beimischen
d Unzufriedenheit sein wohl $ d Mutter alle Fortschritt $ Aber^ihr müssen Einesifeewisse inner Zufriedenheit und einige Optimismus beimischen sein $	Die Unzufriedenheit ist wohl , die Mutter allen Fortschritts , aber^ihr muß einesifeewisse Innere Zufriedenheit und einiger Optimismus beigemischt sein .	18	beimischen
beispielsweise werden Eintopf eine bestimmt Quantum frisch $ püriert Gemüse beimischen $	Beispielsweise wird Eintöpfen ein bestimmtes Quantum frisches , püriertes Gemüse beigemischt .	10	beimischen
bei einige Silo sollen d Mais Luzerne und Rübenblatt beimischen werden $	Bei einigen Silos soll dem Mais Luzerne und Rübenblatt beigemischt werden .	9	beimischen
da d Klopffestigkeit d rein Benzin trotz d hoch Stand d Veredelungstechnik d heutig Anforderung $ welche d Hochleistungsmotor stellen $ nicht mehr genügen $ werden d Benzin neben Benzol und Alkohol Stoff beimischen $ die zusätzlich als Klopfbremse wirken $	Da die Klopffestigkeit des reinen Benzins trotz des hohen Standes der Veredelungstechnik den heutigen Anforderungen , welche die Hochleistungsmotoren stellen , nicht mehr genügt , werden dem Benzin neben Benzol und Alkohol Stoffe beigemischt , die zusätzlich als Klopfbremsen wirken .	33	beimischen
diese Richtlinie d Bundeseinahrungsministehums stutzen sich auf Ewg-Bestimmung $ die zufolge d Weizen eine Farbstoff beimischen werden $ die d .nährstoffgehalt in keine Weise verändern $ er aber nicht mehr zur Mehlherstellung geeignet erscheinen Läßt' $	Diese Richtlinie des Bundeseinahrungsministehums stutzt sich auf EWG-Bestimmungen , denen zufolge dem Weizen ein Farbstoff beigemischt wird , der den .Nährstoffgehalt in keiner Weise verändert , ihn aber nicht mehr zur Mehlherstellung geeignet erscheinen läßt' .	15	beimischen
demnächst gehen eine Anlage in d Probebetneb $ mit d kanten- und Wegestein herstellen werden können $ die Kraftwerksasche beimischen sein $	Demnächst geht eine Anlage in den Probebetneb , mit der Kanten- und Wegesteine hergestellt werden können , denen Kraftwerksasche beigemischt ist .	19	beimischen
dazu werden sie mechanisch aufbereiten und d pvc- Paste beimischen $	Dazu werden sie mechanisch aufbereitet und der PVC- Paste beigemischt .	9	beimischen
einige geben zu $ daß sie selbst weit wenige rein Fruchtsaft beimischen $	Einige gaben zu , daß sie selbst weit weniger reinen Fruchtsaft beimischen .	11	beimischen
werden kochend Wasser $ die eine Ps- Ode P4-Lösunft zur Desinfizierung und Entseuchung beimischen sein $ alle eventuell anwesend Bazille oder Bakterie auf Dal Fell brennen	wird kochendes Wasser , dem eine PS- ode P4-Lösunft zur Desinfizierung und Entseuchung beigemischt ist , allen eventuell anwesenden Bazillen oder Bakterien auf dal Fell gebrannt	13	beimischen
da sich zur Zeit nicht übersehen lassen $ welcher Zahl von Margannesorten in westlich Land d gleich Emulgator beimischen sein $ werden d Bevölkerung dringend vor d Genuß jedwede Margarine westlich Herkunft warnen $	Da sich zur Zeit nicht übersehen läßt , welcher Zahl von Margannesorten in westlichen Ländern der gleiche Emulgator beigemischt ist , wird die Bevölkerung dringend vor dem Genuß jeglicher Margarine westlicher Herkunft gewarnt .	18	beimischen
bei gekocht oder gedünstet Sauerkrautgericht nach Möglichkeit eine Teil nach d Garwerden d Speise roh beimischen $	Bei gekochten oder gedünsteten Sauerkrautgerichten nach Möglichkeit einen Teil nach dem Garwerden den Speisen roh beimischen .	15	beimischen
werden d Kraftstoff zuviel Ölen beimischen $ qualmen d Motor sehr stark $	Wird dem Kraftstoff zuviel öl beigemischt , qualmt der Motor sehr stark .	5	beimischen
er kennen sehr genau d Zutat $ die eine solch Film beimischen werden müssen $ um Publikumswirksamkeit zu erreichen $	Er kennt sehr genau die Zutaten , die einem solchen Film beigemischt werden müssen , um Publikumswirksamkeit zu erreichen .	11	beimischen
oft brauchen nur wenig Wachs für hoch Temperatur beimischen zu werden $	Oft braucht nur wenig Wachs für höhere Temperaturen beigemischt zu werden .	8	beimischen
in eine Zeit aber $ in die d Beziehung zwischen d Weltmacht so schlecht sein wie seit Jahrzehnt nicht mehr $ sein diese Lockruf nach eine neu Politik d Stärke abenteuerlich $ zumal sich da ehrgeiz^ Arge und Rechthaberei eine unberechenbar Politiker noch beimischen $	In einer Zeit aber , in der die Beziehungen zwischen den Weltmächten so schlecht sind wie seit Jahrzehnten nicht mehr , ist dieser Lockruf nach einer neuen Politik der Stärke abenteuerlich , zumal sich da Ehrgeiz^ Arger und Rechthaberei eines unberechenbaren Politikers noch beimischen .	43	beimischen
aber glauben S E nicht $ daß ich darum d erregend Phantastik und Abenteuerlichkeit d Stunde und d Tragik $ die sie beimischen sein $ wenige zugänglich sein $	Aber glauben S e nicht , daß ich darum der erregenden Phantastik und Abenteuerlichkeit der Stunde und der Tragik , die ihr beigemischt ist , weniger zugänglich bin !	22	beimischen
in ausgewogen Maß lassen sich Stengel und Blatt auch d Viehfutter beimischen $	In ausgewogenem Maße lassen sich Stengel und Blätter auch dem Viehfutter beimischen .	11	beimischen
es empfehlen sich braun oder grün Plakatfarbe beimischen $ da $	Es empfiehlt sich braune oder grüne Plakatfarbe beizumischen , da -	7	beimischen
sein es einfach $ d Beton statt Kies Kunststoff beimischen $ als d Bevölkerung an d Stadtplanung zu beteiligen $	Ist es einfacher , dem Beton statt Kies Kunststoff beizumischen , als die Bevölkerung an der Stadtplanung zu beteiligen ?	9	beimischen
Säuren d Futter beimischen werden $ steigen d Ausnutzung d pflanzlich Protein erheblich $ es können im Idealfall sogar vollständig in tierisch Protein umsetzen werden $	säuren dem Futter beigemischt werden , steigt die Ausnutzung des pflanzlichen Proteins erheblich , es kann im Idealfall sogar vollständig in tierisches Protein umgesetzt werden .	3	beimischen
auf diese Nährboden wachsen Mikroorganismus schnell und bilden z. B. eine Eiweißmasse $ die getrocknet eine wertvoll $ vitaminreich Konzentrat abgeben $ die u. a. d Viehfutter beimischen werden können $	Auf diesen Nährböden wachsen Mikroorganismen schnell und bilden z. B. eine Eiweißmasse , die getrocknet ein wertvolles , vitaminreiches Konzentrat abgibt , das u. a. dem Viehfutter beigemischt werden kann .	27	beimischen
die bedeuten nicht nur eine hoch Gewinn für d Kokerei $ sondern auch für d Stahlwerk d Möglichkeit $ mehr beimischen Braunkohlenkoks einsetzen und importiert Steinkohlenkoks einsparen $	Das bedeutet nicht nur einen hohen Gewinn für die Kokerei , sondern auch für die Stahlwerke die Möglichkeit , mehr beimischen Braunkohlenkoks einzusetzen und importierten Steinkohlenkoks einzusparen .	20	beimischen
im Verhältnis 1 $ 1000 d Kraftfutter für Kalb $ Schwein $ Geflügel usw beimischen $ rechnen man eine Kilogramm Wirkstoff $ eine Tonne Fleisch $	Im Verhältnis 1 : 1000 dem Kraftfutter für Kälber , Schweine , Geflügel usw. beigemischt , rechnet man ein Kilogramm Wirkstoff = eine Tonne Fleisch -	14	beimischen
in d Explosionskcfm $ Mer diese Generator werden 15 G Sprengstoff $ Hexogen einbringen $ die eine klein Menge Kalium beimischen werden $	In der Explosionskcfm : mer dieses Generators werden 15 g Sprengstoff — Hexogen eingebracht , dem eine kleine Menge Kalium beigemischt wird .	20	beimischen
eine Vertreter d Ernahrungsmimstenums Nordthein-Westfalen teilen Nr.lt $ daß zurzeit 20 bis 25 Vt Mais d Brot beimischen werden $	Ein Vertreter des Ernahrungsmimstenums NordThein-Westfalen teilte nr.lt . daß zurzeit 20 bis 25 Vt Mais dem Brot beigemischt würden .	17	beimischen
bei rund 20 Prozent alle übrig Probe sein d Kakao feingemahlen Kakaoschale beimischen $ was nach d gesetzlich Bestimmung verbieten sein $	Bei rund 20 Prozent aller übrigen Proben waren dem Kakao feingemahlene Kakaoschalen beigemischt , was nach den gesetzlichen Bestimmungen verboten ist .	12	beimischen
sie nehmen Handgeld $ opfern d Jahwe eine Lamm $ trinken eine Becher Wein $ die d Blut d Lamm beimischen sein $ und sein nun Krieger Jahwe und Jeftas $	Sie nahmen Handgeld , opferten dem Jahwe ein Lamm , tranken einen Becher Weines , dem das Blut des Lammes beigemischt war , und waren nun Krieger Jahwes und Jeftas .	20	beimischen
bei d Herstellung diese Zement werden d üblich Rohstoff Chloridverbindung beimischen $ wobei Kristall mit eine ungewöhnlich Aufbau entstehen $	Bei der Herstellung dieses Zements werden den üblichen Rohstoffen Chloridverbindungen beigemischt , wobei Kristalle mit einem ungewöhnlichen Aufbau entstehen .	10	beimischen
in eine Zeit aber $ in die d Beziehung zwischen d Weltmacht so schlecht sein wie seit Jahrzehnt nicht mehr $ sein diese Lockruf nach eine neu Politik d Stärke abenteuerlich $ zumal sich da Ehrgeiz $ Arge und Rechthaberei eine unberechenbar Politiker noch beimischen $	In einer Zeit aber , in der die Beziehungen zwischen den Weltmächten so schlecht sind wie seit Jahrzehnten nicht mehr , ist dieser Lockruf nach einer neuen Politik der Stärke abenteuerlich , zumal sich da Ehrgeiz , Arger und Rechthaberei eines unberechenbaren Politikers noch beimischen .	44	beimischen
d Waschmaschinenhersteller d DDR entsprechen diese Wert $ indem d heiß Abwasser Kaltwasser beimischen werden $	Die Waschmaschinenhersteller der DDR entsprechen diesem Wert , indem dem heißen Abwasser Kaltwasser beigemischt wird .	13	beimischen
d Giebel werden mit Wärmeschutz aus Sekundärrohstoff versehen $ zum Beispiel werden d Putz Rest $ Verschnitt $ aus d Verarbeitung von Plastschaum beimischen $	Die Giebel werden mit Wärmeschutz aus Sekundärrohstoff versehen ; zum Beispiel werden dem Putz Reste ( Verschnitt ) aus der Verarbeitung von Plastschäumen beigemischt .	23	beimischen
d Verwalter d saatzuchtgut Herzberg $ Mecklenburg $ Hatta sich nicht scheuen $ d mühsam erarbeitet hochwertig Zuckerrübensamen Runkelrübensamen beimischen $ um nur eine Beispiel d Sabotage zu nennen $	Der Verwalter des Saatzuchtgutes Herzberg ( Mecklenburg ) hatta sich nicht gescheut , dem mühsam erarbeiteten hochwertigen Zuckerrübensamen Runkelrübensamen beizumischen , um nur ein Beispiel der Sabotage zu nennen .	19	beimischen
d Toluol besitzen eine außerordentlich hoch Oktanzahl und werden früh häufig d Benzin zur Verbesserung d Klopffestigkeit beimischen $	Das Toluol besitzt eine außerordentlich hohe Oktanzahl und wurde früher häufig dem Benzin zur Verbesserung der Klopffestigkeit beigemischt .	17	beimischen
1960 werden bereits d Landwirtschaft 10 000 T Melasse für d Direktverfütterung zuführen eine besondere Bedeutung haben d Produktion von Ergosterinrelcher Trockenhefe $ die nach Uv-Bestrahlung d Beifuttermitteln für d Tierernährung und Aufzucht $ wie z. B. Kälpan $ beimischen werden $	1960 werden bereits der Landwirtschaft 10 000 t Melasse für die Direktverfütterung zugeführt Eine besondere Bedeutung hat die Produktion von ergosterinrelcher Trockenhefe , die nach UV-Bestrahlung den Beifuttermitteln für die Tierernährung und Aufzucht , wie z. B. Kälpan , beigemischt werden .	39	beimischen
Suennoos $ was Sauerkraut heißen $ gehören auch zu d westfälisch Leibgericht $ und hier werden es mit vorgekocht $ snutkens und öhrkens $ $ die d Kraut schließlich kleingeschneiden beimischen werden $ sauer Gurke und Kartoffel anrichten $	Suennoos , was Sauerkraut heißt , gehört auch zu den westfälischen Leibgerichten , und hier wird es mit vorgekochten „ Snutkens und Öhrkens " , die dem Kraut schließlich kleingeschnitten beigemischt werden , sauren Gurken und Kartoffeln angerichtet .	30	beimischen
nach Jahr zu gleich Frage sprechen $ offenbaren er d Hörer seine eigen Entwicklung $ bieten neudurchdenkt und versuchen nie $ d selb humorvoll Zutat früh Jahr noch einmal beimischen $	Nach Jahren zu gleichen Fragen sprechend , offenbart er dem Hörer seine eigene Entwicklung , bietet Neudurchdachtes und versucht nie , die selben humorvollen Zutaten früherer Jahre noch einmal beizumischen .	29	beimischen
d Privatbetrieb S. C. Geißler in Görlitz haben d Herstellung eine Möbelbezugstoff beginnen $ die 30 Prozent Perlon beimischen sein $	Der Privatbetrieb S. C. Geißler in Görlitz hat die Herstellung eines Möbelbezugstoffes begonnen , dem 30 Prozent Perlon beigemischt sind .	18	beimischen
d Kochin haben eine Eßlöffel voll d Essen beimischen $	Die Köchin hatte einen Eßlöffel voll dem Essen beigemischt .	8	beimischen
d Kaltluftstrom strömen außen um Niederdruckverdichter $ Brennkammer und Turbine herum $ nehmen d Kühlwärme d Gehäuse auf und werden dann in d Schubdüse d Heißluftstrom beimischen $	Der Kaltluftstrom strömt außen um Niederdruckverdichter , Brennkammer und Turbine herum , nimmt die Kühlwärme der Gehäuse auf und wird dann in der Schubdüse dem Heißluftstrom beigemischt .	26	beimischen
Norbert Christian vermögen es $ daß d spöttisch Gelächter über seine verbürokratisiert Parteisekretär stets eine Spur Mitleid beimischen sein $ weil er d unbeholfen gut Willen diese Mensch immer durchblicken und d selbstkritisch Einsicht Jelkins am Schluß als Ergebnis eine notwendig Entwicklung begreifen lassen $	Norbert Christian vermag es , daß dem spöttischen Gelächter über seinen verbürokratisierten Parteisekretär stets eine Spur Mitleid beigemischt ist . weil er den unbeholfenen guten Willen dieses Menschen immer durchblicken und die selbstkritische Einsicht Jelkins am Schluß als Ergebnis einer notwendigen Entwicklung begreifen läßt .	17	beimischen
inzwischen steigen d Zahl d Arbeiter auf 1150 $ doch müssen bei d Instandsetzung Bruehmaterial verwenden und d Mörtel viel Wasser und Sajad beimischen werden $	Inzwischen stieg die Zahl der Arbeiter auf 1150 , doch mußte bei den Instandsetzungen Bruehmaterial verwandt und dem Mörtel viel Wasser und Sajad beigemischt werden .	23	beimischen
d in d Tabelle empfehlen ölen d sozialistisch Land können bedenkenlos auch im Mischungsverhältnis 50:1 für jen Fahrzeugtype beimischen werden $ für die diese Verhältnis bei wir freigeben sein $ also d Wartburg 353 oder d neu Trabant-Type $	Die in der Tabelle empfohlenen öle der sozialistischen Länder können bedenkenlos auch im Mischungsverhältnis 50:1 für jene Fahrzeugtypen beigemischt werden , für die dieses Verhältnis bei uns freigegeben ist . also die Wartburg 353 oder die neuen Trabant-Typen .	18	beimischen
d Produktion von Wasserstoff aus Wasser mit Hilfe d Elektrolyse können wesentlich wirtschaftlich gestalten werden $ wenn d Wasser Kohlenstaubschlamm beimischen werden $ berichten d $ naturwissenschaftlich Rundschau $ Nr. 11/78 $ $	Die Produktion von Wasserstoff aus Wasser mit Hilfe der Elektrolyse kann wesentlich wirtschaftlicher gestaltet werden , wenn dem Wasser Kohlenstaubschlamm beigemischt wird , berichtet die „ Naturwissenschaftliche Rundschau ( Nr. 11/78 ) .	20	beimischen
für d Auskleidung von Hochofen $ Wärmeofen und Kamin werden d keramisch Masse Häcksel aus Thermostahl beimischen d unter d Bezeichnung Thermax-Häcksel von Thyssen entwickeln werden sein .der	Für die Auskleidung von Hochöfen , Wärmeöfen und Kaminen wird der keramischen Masse Häcksel aus Thermostahl beigemischt der unter der Bezeichnung Thermax-Häcksel von Thyssen entwickelt worden ist .Der	11	beimischen
bei Fahrzeug mit offen Kühlsystem $ daran erkenntlich $ daß sie keine Ausgleichsbehälter haben $ werden am gut d gesamt Ake Flüßigkeit ablassen $ wenn man nicht genau wissen $ ob noch Gefrierschutzmittel beimischen sein $	Bei Fahrzeugen mit offenem Kühlsystem — daran erkenntlich , daß sie keinen Ausgleichsbehälter haben — wird am besten die gesamte ake Flüssigkeit abgelassen , wenn man nicht genau weiß , ob noch Gefrierschutzmittel beigemischt sind .	33	beimischen
es werden jetzt zum Kalk Aktivkohle beimischen und so eine stark Bindung von Schwermetall $ insbesondere Quecksilber $ erreichen $	Es wird jetzt zum Kalk Aktivkohle beigemischt und so eine stärkere Bindung von Schwermetallen , insbesondere Quecksilber , erreicht .	6	beimischen
d Wand d Tunnel werden mit Zement auskleiden $ die zum schnell Trocknen Glas beimischen werden $	Die Wände des Tunnels werden mit Zement ausgekleidet , dem zum schnellen Trocknen Glas beigemischt wurde .	14	beimischen
zwei Jahr spät $ 1898 $ erbringen Pierre und Marie Curie d Nachweis $ daß d Becquerel-Strahl von eine noch unbekannt Stoff ausgehen $ die in winzig Spur d Uran beimischen sein und fortwähren Strahl aussenden $ so daß er d Namen Radium $ $ d Strahlende $ $ erhalten $	Zwei Jahre später ( 1898 ) erbrachten Pierre und Marie Curie den Nachweis , daß die Becquerel-Strahlen von einem noch unbekannten Stoff ausgingen , der in winzigen Spuren dem Uran beigemischt war und fortwährend Strahlen aussandte , so daß er den Namen Radium ( „ das Strahlende " ) erhielt .	30	beimischen
d Rohling werden Denatoriertes Salz $ Viehsalz $ beimischen $ wodurch d Ziegel gegen Kälte widerstandsfähig machen werden $	Den Rohlingen wird denatoriertes Salz ( Viehsalz ) beigemischt , wodurch die Ziegel gegen Kälte widerstandsfähig gemacht werden .	8	beimischen
diese Betrieb haben sich bereit erklären $ mit d Sekundärplast aus Berlin Versuch zu fahren $ inwieweit diese Material bei d Fertigung von Flaschenkasten beimischen werden können $	Dieser Betrieb hat sich bereit erklärt , mit dem Sekundärplast aus Berlin Versuche zu fahren , inwieweit dieses Material bei der Fertigung von Flaschenkästen beigemischt werden kann .	24	beimischen
um Extremfall zu vermeiden $ werden d Futter Rohzukker beimischen $ die Weltmarktpreis deutlich unter d von Mais liegen $	Um Extremfälle zu vermeiden , werde dem Futter Rohzukker beigemischt , dessen Weltmarktpreis deutlich unter dem von Mais liege .	9	beimischen
er sprechen in Schreiben an d weiblich Mitglied d Bonner Bundestag und d zuständig Ausschuß d Befürchtung aus $ daß wie in Stuttgart $ auch in ander Gebiet Westdeutschland d Lebensmittel giftig Chemikalie beimischen werden $	Er sprach in Schreiben an die weiblichen Mitglieder des Bonner Bundestages und die zuständigen Ausschüsse die Befürchtung aus , daß wie in Stuttgart , auch in anderen Gebieten Westdeutschlands den Lebensmitteln giftige Chemikalien beigemischt werden .	33	beimischen
aber d westdeutsch Urteil sein auch ander Ton beimischen $	Aber dem westdeutschen Urteil sind auch andere Töne beigemischt .	8	beimischen
nach Mitteilung d westberliner Senat werden seit Jahresbeginn Polizeieinheit mit mehr als 1200 $ chemisch Keule $ ausrüsten auch d Tank d Wasserwerfer werden Giftgas beimischen $	Nach Mitteilungen des Westberliner Senats wurden seit Jahresbeginn Polizeieinheiten mit mehr als 1200 .. chemischen Keulen " ausgerüstet Auch den Tanks der Wasserwerfer werde Giftgas beigemischt .	14	beimischen
d geliert Fleischstück vom Vortag mit Ei und Brösel die etwas gereiben Käse beimischen werden $ panieren und in heiß Fett goldbraun backen $	Die gelierten Fleischstücke vom Vortag mit Ei und Brösel denen etwas geriebener Käse beigemischt wird — panieren und in heißem Fett goldbraun backen .	13	beimischen
aber beginnen werden mit diese Abrechnung müssen jetzt d Erfolg hängen u. a. auch davon ab $ daß verschieden sozialdemokratisch oppositionell Gruppierung d irrig Meinung überwinden $ daß aus taktisch Grund eine wenn auch nur klein Dosis Antikommunismus d Linksorientierung beimischen werden sollen $ um d Druck d Gegner zu entgehen und leicht an antikommunistisch Beeinflußta^massen herankommen $	Aber begonnen werden mit dieser Abrechnung muß jetzt Der Erfolg hängt u. a. auch davon ab , daß verschiedene sozialdemokratische oppositionelle Gruppierungen die irrige Meinung überwinden , daß aus taktischen Gründen eine wenn auch nur kleine Dosis Antikommunismus der Linksorientierung beigemischt werden solle , um dem Druck des Gegners zu entgehen und leichter an antikommunistisch beeinflußta^Massen heranzukommen .	40	beimischen
es sein durchsickern $ daß Tshombes Scherge seine Essen Gift beimischen haben $ um er zu beseitigen $	Es ist durchgesickert , daß Tshombes Schergen seinem Essen Gift beigemischt haben , um ihn zu beseitigen .	10	beimischen
während d Herstellung werden diese Farbe klein Menge von Mikroelement organisch Substanz beimischen $	Während der Herstellung werden diesen Farben kleine Mengen von Mikroelementen organischer Substanzen beigemischt .	12	beimischen
d Reinigungskraft werden noch erhöhen $ wenn man d vom VEB Globus-Werk Leipzig neu entwickelt Zusatzmittel beimischen $	Die Reinigungskraft wird noch erhöht , wenn man das vom VEB Globus-Werk Leipzig neu entwickelte Zusatzmittel beimischt .	16	beimischen
außerdem müssen je Kubikmeter Erde 30 bis 50 Kg kohlensauer Kalk $ Schlammkreide $ beimischen werden $	Außerdem müssen je Kubikmeter Erde 30 bis 50 kg kohlensaurer Kalk ( Schlämmkreide ) beigemischt werden .	14	beimischen
d Faser werden d Haarfilz bei d Hutfabrikation beimischen $	Die Faser wird den Haarfilzen bei der Hutfabrikation beigemischt .	8	beimischen
außerdem müssen ich d glühend Eisen eine Zusatz beimischen $ die genau d technologisch Vorschrift entsprechen müssen $	Außerdem muß ich dem glühenden Eisen einen Zusatz beimischen , der genau den technologischen Vorschriften entsprechen muß .	8	beimischen
in winzig Anteil $ bis zu 0,2 Prozent $ eine Puder beimischen $ haben diese Substanz eine antiseptisch $ sterilisierend Wirkung $	In winzigen Anteilen - bis zu 0,2 Prozent — einem Puder beigemischt , hat diese Substanz eine antiseptische , sterilisierende Wirkung .	11	beimischen
$ wohlwollend Kontrolle $ d westberliner Haupternährungsamt ermöglichen es Oberjat $ d Margarine in unzulässig Weise füll- und Farbstoff beimischen zu lassen und so erheblich Menge für d Schwarze	„ Wohlwollende Kontrollen " des Westberliner Haupternährungsamtes ermöglichten es Oberjat , der Margarine in unzulässiger Weise Füll- und Farbstoffe beimischen zu lassen und so erhebliche Mengen für den Schwarzen	19	beimischen
diese künstlich ausgelöst Destabilisation werden weitgehend beseitigen $ sobald wir d Ration eine darmflorastabilisierend Substanz beimischen $	Diese künstlich ausgelöste Destabilisation wurde weitgehend beseitigt , sobald wir der Ration eine darmflorastabilisierende Substanz beimischten .	15	beimischen
Südenvietnamese $ die $ zwingen werden $ d Befreiungskampfern Essen und Trinken zu geben $ sollen Gift beimischen $ um d $ Fnl-Kämpfer zu tot $	Südvietnamesen , die „ gezwungen werden , den Befreiungskampfern Essen und Trinken zu geben , sollten Gift beimischen , um die / FNL-Kämpfer zu toten .	17	beimischen
sie schlafen $ eine Schlaftrunk $ d Schnaps von Henriette beimischen $ haben seine Wirkung tun $	Sie schlief — ein Schlaftrunk , dem Schnaps von Henriette beigemischt , hatte seine Wirkung getan .	10	beimischen
d Grund $ d Margarine $ die eine leicht grünlich Schimmer haben $ werden $ um ihr d Aussehen frisch Butter zu geben $ $ neuartig chemisch Farbstoff $ beimischen $ die niemand anders prüfen haben als d Hersteller persönlich $ d $ Unilever-Konzern $ in Rotterdam $ d Oberprüfung d holländisch Behörde ergeben jetzt $ daß diese Chemikalie hoch qiftiq und lebensgefährlich sein $	Der Grund : Der Margarine , die einen leicht grünlichen Schimmer hat . wurden — um ihr das Aussehen frischer Butter zu geben — „ neuartige chemische Farbstoffe " beigemischt , die niemand anders geprüft hat als der Hersteller persönlich , der „ Unilever-Konzern " in Rotterdam , Die Oberprüfung der holländischen Behörden ergab jetzt , daß diese Chemikalien hoch qiftiq und lebensgefährlich sind .	29	beimischen
nach biologisch Aufbereitung werden Holzrückstand auch d Viehfutter beimischen $	Nach biologischer Aufbereitung werden Holzrückstände auch dem Viehfutter beigemischt .	8	beimischen
seine Musikantenseele sein es eine Bedürfnis $ schwelgerisch in Ton und Melodie zu baden $ und seine Seligkeit wachsen mit d Menge d Alkohol $ die diese Bad beimischen werden $	Seiner Musikantenseele war es ein Bedürfnis , schwelgerisch in Tönen und Melodien zu baden , und seine Seligkeit wuchs mit der Menge des Alkohols , der diesem Bade beigemischt wurde .	28	beimischen
in diese Versuch werden d Asche d Kohlenstaub beimischen und abermals verbrennen $	In diesen Versuchen wurde die Asche dem Kohlenstaub beigemischt und abermals verbrannt .	8	beimischen
