sentence_lemma	sentence_token	target_index	original_word
ratsam erscheinen $ er gut mit Basaltsplit oder dunkel Kies abdecken $	Ratsam erscheint , ihn gut mit Basaltsplit oder dunklem Kies abzudecken .	10	abdecken
d Wasserabzugsloch im Topf sein mit hohlliegend Scherbe abdecken $ damit d Wurzel d Loch nicht verstopfen können $	Das Wasserabzugsloch im Topf ist mit hohlliegenden Scherben abzudecken ; damit die Wurzeln das Loch nicht verstopfen können .	8	abdecken
d Saporoshez IT 37—01 $ d unmittelbar davor stehen und mit eine Plane abdecken sein $ verschandeln wie d Kombi seit mehr als eine Jahr diese Ecke $	Der Saporoshez IT 37—01 . der unmittelbar davor steht und mit einer Plane abgedeckt ist . verschandelt wie der Kombi seit mehr als einem Jahr diese Ecke .	13	abdecken
dazu gehören $ alle in LPG und VEG frei lagernd Kartoffel über Nacht frostsicher abdecken und d Vorratsrodung nur für d Tag d Ernte vornehmen $	Dazu gehört , alle in LPG und VEG frei lagernden Kartoffeln über Nacht frostsicher abzudecken und die Vorratsrodung nur für den Tag der Ernte vorzunehmen .	14	abdecken
d ungenutzt Wasserspeicher sein $ mit eine Betonplatte abdecken $	Der ungenutzte Wasserspeicher war - mit einer Betonplatte abgedeckt .	8	abdecken
durch d Kombination von 4 Winkel und 4 Punkt können man d Eindruck eine Quadrat hervorrufen $ die auf weiß Untergrund weiß als wissen $ auf schwarz schwarz als schwarz erscheinen und eine zweit $ um 45 Grad gedreht Quadrat so abdecken $ daß nur seine Ecke zu sehen sein $	Durch die Kombination von 4 Winkeln und 4 Punkten kann man den Eindruck eines Quadrats hervorrufen , das auf weißem Untergrund weißer als weiß , auf schwarzem schwärzer als schwarz erscheint und ein zweites , um 45 Grad gedrehtes Quadrat so abdeckt , daß nur seine Ecken zu sehen sind .	41	abdecken
d Futterküche stellen sich auch auf d kalt Außentemperatur ein $ feucht Futter werden abdecken transportieren $ damit an d Freßtrog und Napf keine $ Eis ä la pückler $ sein $	Die Futterküche stellt sich auch auf die kalten Außentemperaturen ein , feuchtes Futter wird abgedeckt transportiert , damit an den Freßtrögen und Näpfen kein „ Eis ä la Pückler " ist .	14	abdecken
nach d Aussaat werden d Saatgut mit Erde übersieben $ festdrücken $ überbraust und mit eine Fensterscheibe abdecken $	Nach der Aussaat wird das Saatgut mit Erde übersiebt , festgedrückt , überbraust und mit einer Fensterscheibe abgedeckt .	17	abdecken
Liches Werkzeug und außerdem eine gewiß Schraubensortiment $ etwas Bindedraht und Isolierband sowie Plastfolie und Klebeband $ um defekt Scheibe abdecken zu können $	liches Werkzeug und außerdem ein gewisses Schraubensortiment , etwas Bindedraht und Isolierband sowie Plastfolie und Klebeband , um defekte Scheiben abdecken zu können .	20	abdecken
auf d sommerblumen- und Staudenfläche sollen frostempfindlich Staude abdecken werden $	Auf den Sommerblumen- und Staudenflächen sollten frostempfindliche Stauden abgedeckt werden .	8	abdecken
wenn wir in d Bau einziehen $ sein d Arbeitsschutz beachten $ Kanal und Durchbruch sein abdecken $	Wenn wir in den Bau einziehen , ist der Arbeitsschutz beachtet , Kanäle und Durchbrüche sind abgedeckt .	16	abdecken
dann werden d Erdreich oberhalb und innerhalb d Speicherwandung ausbaggern und oben mit Stahlmembran und gefrieren Boden abdecken $	Dann wird das Erdreich oberhalb und innerhalb der Speicherwandung ausgebaggert und oben mit Stahlmembran und gefrorenem Boden abgedeckt .	17	abdecken
setzen man in d Kasten noch zwei zwergförmig Nadellegehölz $ können man interessant Vegetationsbild erzielen $ im Winter sollen eine solch Bepflanzung mit Nadelgehölzreisig abdecken werden $	Setzt man in den Kasten noch zwei zwergförmige Nadellgehölze , kann man interessante Vegetationsbilder erzielen , im Winter sollte eine solche Bepflanzung mit Nadelgehölzreisig abgedeckt werden .	24	abdecken
eine Parallelversuch $ bei die d Glashaus zusätzlich mit Folie abdecken werden $ erweisen sich als sehr vorteilhaft $ speziell für d Anbau empfindlich Gemüseart $ d besonders hoch Temperatur und eine stark Zufuhr an Frischluft benötigen $	Ein Parallelversuch , bei dem die Glashäuser zusätzlich mit Folie abgedeckt wurden , erwies sich als sehr vorteilhaft , speziell für den Anbau empfindlicher Gemüsearten . die besonders hohe Temperaturen und eine starke Zufuhr an Frischluft benötigen .	10	abdecken
da d Brustraum zu klein sein $ um d Herz aufnehmen $ entschließen sich d Arzt $ d Organ mit Haut von d Brust d Kind abdecken $	Da der Brustraum zu klein war , um das Herz aufzunehmen , entschlossen sich die Ärzte , das Organ mit Haut von der Brust des Kindes abzudecken .	26	abdecken
erst wenn d letzte Kontrolle ergeben haben $ daß jede Zentimeter d Schlangenleib mit über Vi M Durchmesser dicht sein $ versinken eine neu Leitungsabschnitt im Graben und werden abdecken 350 Km sein bereits unter d Erde $ und da täglich etwa 1000 M hinzukommen $ werden d noch zu verlegend 300 Km Anfang nächst Jahr bewältigen sein $	Erst wenn die letzte Kontrolle ergeben hat , daß jeder Zentimeter der Schlangenleiber mit über Vi m Durchmesser dicht ist , versinkt ein neuer Leitungsabschnitt im Graben und wird abgedeckt 350 km sind bereits unter der Erde , und da täglich etwa 1000 m hinzukommen , werden die noch zu verlegenden 300 km Anfang nächsten Jahres bewältigt sein .	29	abdecken
Eimer können zum Beispiel mit eine zweit Eimer abdecken $ Gemüsekiste mit eine zweit Hchtundurchlassigen Horde bedecken werden $	Eimer können zum Beispiel mit einem zweiten Eimer abgedeckt , Gemüsekisten mit einer zweiten hchtundurchlassigen Horde bedeckt werden .	8	abdecken
$ in erst Linie müssen wir in Neukölln d lang Sektorengrenze abdecken $	„ In erster Linie müssen wir in Neukölln die lange Sektorengrenze abdecken .	11	abdecken
bei häufig kurz Fahrtunterbrechung im Kurzstreckenverkehr kühlen d Motor weitaus langsam aus $ wenn er jeweils beim Halt mit eine doppelt zugelegt Decke abdecken werden $	Bei häufigen kurzen Fahrtunterbrechungen im Kurzstreckenverkehr kühlt der Motor weitaus langsamer aus , wenn er jeweils beim Halt mit einer doppelt zugelegten Decke abgedeckt wird .	22	abdecken
daher sein d Zecke mit Fleckenwasser $ Terpentinöl oder Benzin $ aus d Apotheke $ zu betupfen oder mit etwas Fettcreme abdecken $ bis sich d absterbend Tier leicht entfernen lassen $	Daher ist die Zecke mit Fleckenwasser , Terpentinöl oder Benzin ( aus der Apotheke ) zu betupfen oder mit etwas Fettcreme abzudecken , bis sich das absterbende Tier leichter entfernen läßt .	21	abdecken
dann erläutern er binnen eine einzig Stunde $ daß d Betriebskonsum es hin und wieder verabsäumen haben $ die am Seiteneingang d Laden stehend Heringsfaß sorgsam abdecken $	Dann erläuterte er binnen einer einzigen Stunde , daß der Betriebskonsum es hin und wieder verabsäumt habe , die am Seiteneingang des Ladens stehenden Heringsfässer sorgsam abzudecken .	26	abdecken
d bonner Regierung und vornehmlich d Knegsministerium sein gegenwärtig dabei $ d im Braunbuch d DDR belastet bonner Universitätsprofessor Doktor Siegfried Ruff vor neu Angriff abdecken $	Die Bonner Regierung und vornehmlich das Knegsministerium sind gegenwärtig dabei , den im Braunbuch der DDR belasteten Bonner Universitätsprofessor Dr. Siegfried Ruff vor neuen Angriffen abzudecken .	25	abdecken
d Obstbaum spritzen werden $ sein d Kasten abdecken damit keine Spritzbrühe in d Innere hineintropfen können $	die Obstbäume gespritzt werden , ist der Kasten abzudecken damit keine Spritzbrühe in das Innere hineintropfen kann .	8	abdecken
d neu winden sein 5,70 M mal 8,50 M breit $ werden ander Film zeigen $ werden $ d Leinwand durch Vorhang auf ihr alt Breite abdecken $	Die neue wand ist 5,70 m mal 8,50 m breit . werden andere Filme gezeigt , wird ' die Leinwand durch Vorhänge auf ihre alte Breite abgedeckt .	26	abdecken
d Kommissar gähnen herzhaft $ wobei er d Hörer abdecken $	Der Kommissar gähnte herzhaft , wobei er den Hörer abdeckte .	9	abdecken
um d Jungpflanze vor Frost zu schützen $ sein sie mit Frostschutzhaube abdecken $	Um die Jungpflanzen vor Frösten zu schützen , sind sie mit Frostschutzhauben abzudecken .	12	abdecken
da d Wasserkraftwerk am Euphratdamm nach seine planmäßig Fertigstellung allein eine installiert Leistung von 1100 MW aufweisen werden $ d d gesamt zu erwartend Strombedarf abdecken können $ und zudem eine neu Kraftwerk bei Hama entstehen $ betrachten d staatlich Elektrizitätsgesellschaft Syrien diese Problem als so gut wie lösen $	Da das Wasserkraftwerk am Euphratdamm nach seiner planmäßigen Fertigstellung allein eine installierte Leistung von 1100 MW aufweisen wird — die den gesamten zu erwartenden Strombedarf abdecken könnte — und zudem ein neues Kraftwerk bei Hama entsteht , betrachtet die staatliche Elektrizitätsgesellschaft Syriens dieses Problem als so gut wie gelöst ,	25	abdecken
da es nach Meinung ihr Experte für $ d Investor gegenwärtig besondere Risiko geben $ sollen diese durch entsprechend hoch Gewinnmarge $ Gewinnspanne d. R. $ abdecken werden $ $ heißen es in d Bericht $	Da es nach Meinung ihrer Experten für „ die Investoren gegenwärtig besondere Risiken gäbe , sollten diese durch entsprechend hohe Gewinnmargen ( Gewinnspannen d. R. ) abgedeckt werden " , heißt es in dem Bericht .	26	abdecken
d restlich 15 Prozent wollen wir durch d Übernahme von Kooperationsleistung für ander berliner Betrieb im Rahmen d territorial Rationalisierung abdecken $	Die restlichen 15 Prozent wollen wir durch die Übernahme von Kooperationsleistungen für andere Berliner Betriebe im Rahmen der territorialen Rationalisierung abdecken .	20	abdecken
d Strebe d Arbeiter $ Meister $ Ingenieur und Wissenschaftler unsere Kombinat sein darauf richten $ diese steigend Bedarf sowohl d Volkswirtschaft als auch d einzeln Burger unbedingt abdecken $	Das Streben der Arbeiter , Meister , Ingenieure und Wissenschaftler unseres Kombinates ist darauf gerichtet , diesen steigenden Bedarf sowohl der Volkswirtschaft als auch der einzelnen Burger unbedingt abzudecken .	28	abdecken
allein mit diese Geld können d Forderung d Arbeitnehmer über zwei Jahr lang abdecken werden $	Allein mit diesem Geld könnten die Forderungen der Arbeitnehmer über zwei Jahre lang abgedeckt werden .	13	abdecken
so erklären d 63- jährig teilgelähmt Zeugein Anna Bartels und ihr 67-jahrig Ehemann aus Leer $ Brd $ $ daß d Zeugein vom Bundesnachrichtendienst zur Führung eine PKW speziell auswählen und einsetzen werden $ um Spionagefahrt eine Bnd-Spion $ die keine Fahrerlaubnis haben $ zu gewährleisten und abdecken $	So erklärten die 63- jährige teilgelähmte Zeugin Anna Bartels und ihr 67jähriger Ehemann aus Leer ( BRD ) , daß die Zeugin vom BND zur Führung eines PKW speziell ausgewählt und eingesetzt wurde , um Spionagefahrten eines BND-Spions , der keine Fahrerlaubnis hatte , zu gewährleisten und abzudecken .	47	abdecken
soweit in eine Übergang Szeit in d Arbeitslosenversicherung d deutsch demokratisch Republik Beitrag und in d Rentenversiche Rung d deutsch demokratisch Epublik d Beitrag und d Staatszu müssen d Ausgabe für d Leistung nicht voll abdecken $ leisten d Bund Esrepublik Deutschland an d deutsch demokratisch Republik eine Vorü hergehend Anschubfinanzierung im Ra Hmen d nach Artikel 28 zugesagt Haushaltshilfe $	Soweit in einer Übergang szeit in der Arbeitslosenversicherung der Deutschen Demokratischen Republik Beitrage und in der Rentenversiche rung der Deutschen Demokratischen epublik die Beiträge und der Staatszu muß die Ausgaben für die Leistungen nicht voll abdecken , leistet die Bund esrepublik Deutschland an die Deutsche Demokratische Republik eine vorü hergehende Anschubfinanzierung im Ra hmen der nach Artikel 28 zugesagten Haushaltshilfe .	35	abdecken
d zusätzlich Baumaßnahme werden in zunehmend Maß durch örtlich Baustoffreserve abdecken $	Die zusätzlichen Baumaßnahmen wurden in zunehmendem Maße durch örtliche Baustoffreserven abgedeckt .	10	abdecken
können durch Eigenleistung d Betrieb und d Altglienickeer Bevölkerung abdecken werden $	können durch Eigenleistungen der Betriebe und der Altglienicker Bevölkerung abgedeckt werden .	9	abdecken
Düngemittel $ Kautschuk und vor alle von kraft- und Schmierstoff erforderlich sein in hoch Qualität abdecken $	Düngemitteln , Kautschuk und vor allem von Kraft- und Schmierstoffen erforderlich ist in hoher Qualität abzudecken .	15	abdecken
Gewerkschaft und Belegschaft haben eine Plan entwerfen $ $ zum erst Mal in d Bundesrepublik Verlust nicht nur mit Steuergeld abdecken $ sondern auch konsequent d Eigentumsverhältnis zu bereinigen $ $	Gewerkschaft und Belegschaft haben einen Plan entworfen , „ zum ersten Male in der Bundesrepublik Verluste nicht nur mit Steuergeldern abzudecken , sondern auch konsequent die Eigentumsverhältnisse zu bereinigen " .	20	abdecken
bis zum 30. September sein d vorgesehen Steigerung d Arbeitsproduktivität und d Senkung d Selbstkosten durch entsprechend technisch organisatorisch Maßnahme abdecken $	Bis zum 30. September sind die vorgesehene Steigerung der Arbeitsproduktivität und die Senkung der Selbstkosten durch entsprechende technisch organisatorische Maßnahmen abzudecken .	20	abdecken
auf d Winter 1971/72 vorbereiten sein d Kumpel d Baunkohlenwerkes $ Bkw $ $ Jugend $ in Kittlitz $ die rund eine Viertel d Rohkohlebedarf zur Erzeugung von Elektroenergie für d Industrie unsere Republik abdecken $	Auf den Winter 1971/72 vorbereitet sind die Kumpel des BAunkohlenwerkes ( BKW ) „ Jugend " in Kittlitz , die rund ein Viertel des Rohkohlebedarfs zur Erzeugung von Elektroenergie für die Industrie unserer Republik abdecken .	34	abdecken
Erich Markowitsch erläutern $ wie es d Betrieb im Bereich d Ministerium für berg- und Hüttenwesen gelingen $ durch komplex Rationalisierung und gut Technologie d in ihr Bereich entstehend Ausfallstunde abdecken $	Erich Markowitsch erläuterte , wie es den Betrieben im Bereich des Ministeriums für Berg- und Hüttenwesen gelang ; durch komplexe Rationalisierung und bessere Technologien die in ihrem Bereich entstehenden Ausfallstunden abzudecken .	30	abdecken
eine Teil diese Defizit müssen und müssen nämlich in Gold abdecken werden $	Ein Teil dieses Defizits mußte und muß nämlich in Gold abgedeckt werden .	10	abdecken
diese Nährgewebe d Kokosnuß sein jedoch stark Konjunkturschwankung auf d kapitalistisch Weltmarkt unterwerfen und können selbst in gut Zeit d Import notwendig Lebensmittel und Industriegut nicht abdecken $	Dieses Nährgewebe der Kokosnuß ist jedoch starken Konjunkturschwankungen auf dem kapitalistischen Weltmarkt unterworfen und kann selbst in bester Zeiten den Import notwendiger Lebensmittel und Industriegüter nicht abdecken .	26	abdecken
$ Arbeiter haben in d Regel keine finanziell Polster $ mit die sie Verdienstausfall durch ihr politisch Tätigkeit abdecken können $	„ Arbeiter haben in der Regel kein finanzielles Polster , mit dem sie Verdienstausfälle durch ihre politische Tätigkeit abdecken können .	18	abdecken
im Jahr 1954 sein von diese Schuld mindestens 40 Prozent $ im Jahr 1955 d Rest abdecken $	Im Jahre 1954 sind von diesen Schulden mindestens 40 Prozent , im Jahre 1955 der Rest abzudecken .	16	abdecken
diese Kredit werden w ta $ deshalb auch durch Lieferung von Steinkohle $ Koks und Elektroenergie von d polnisch Freund abdecken $	Dieser Kredit wird W ta > deshalb auch durch Lieferungen von Steinkohle , Koks und Elektroenergie von den polnischen Freunden abgedeckt .	20	abdecken
Einwand $ eine extrem Wirtschaftswachstum gefährden d Stabilität $ führen zu Überhitzung d Konjunktur und lösen damit inflationär Tendenz aus $ sein berechtigt $ wenn d riesig Investitionsbedarf d DDR durch Import fertig Erzeugnis zu schnell abdecken werden sollen $	Einwände , ein extremes Wirtschaftswachstum gefährde die Stabilität , führe zu Überhitzung der Konjunktur und löse damit inflationäre Tendenzen aus , wären berechtigt , wenn der riesige Investitionsbedarf der DDR durch Import fertiger Erzeugnisse zu schnell abgedeckt werden sollte .	36	abdecken
zu Recht konzentrieren sie euer Kraft darauf $ d Bedürfnis d berufs- $ schüler- und Reiseverkehr immer gut zu befriedigen und d Transportanforderung d Volkswirtschaft in zunehmend Maß zeit- und qualitätsgerecht abdecken $	Zu Recht konzentriert Ihr Eure Kräfte darauf , die Bedürfnisse des Berufs- , Schüler- und Reiseverkehrs immer besser zu befriedigen und die Transportanforderungen der Volkswirtschaft in zunehmendem Maße zeit- und qualitätsgerecht abzudecken .	31	abdecken
d auf Grund d Einführung d Mindesturlaub von 15 Tag und d Verkürzung d wöchentlich Arbeitszeit ausfallend Stunde sein unverzüglich durch zusätzlich Festlegung in d Tom-Plan $ technisch-organisatorisch Maßnahme $ termingemäß hundertprozentig abdecken $	Die auf Grund der Einführung des Mindesturlaubs von 15 Tagen und der Verkürzung der wöchentlichen Arbeitszeit ausfallenden Stunden sind unverzüglich durch zusätzliche Festlegungen in den TOM-Plänen ( Technisch-organisatorische Maßnahmen ) termingemäß hundertprozentig abzudecken .	32	abdecken
allein 50 Prozent d gesamt Butterproduktion d MVR werden durch Yak abdecken $	Allein 50 Prozent der gesamten Butterproduktion der MVR wird durch Yaks abgedeckt .	11	abdecken
zur Vorbereitung d im Sekretariat d Bezirksleitung beschließen $ Programm zur Entwicklung d Konsumguterproduktion in Berlin für d Zeitraum 1981 bis 1985 $ werden dazu eine Ausstellung von ca. 500 Exponat organisieren $ bei die d Nachfrage im Handel sehr hoch sein $ aber d Bedarf nicht abdecken werden können $	Zur Vorbereitung des im Sekretariat der Bezirksleitung beschlossenen „ Programms zur Entwicklung der Konsumgüterproduktion in Berlin für den Zeitraum 1981 bis 1985 " wurde dazu eine Ausstellung von ca. 500 Exponaten organisiert , bei denen die Nachfrage im Handel sehr hoch ist , aber der Bedarf nicht abgedeckt werden kann .	47	abdecken
Minister Mitzinser unterstreichen in Gespräch $ hoch Förderleistung sein notwendig $ weil alle Kraftwerk auf voll Tour laufen $ um d durch Frostgrad gesteigen Bedarf an Elektroenergie abdecken $	Minister Mitzinser unterstrich in Gesprächen , hohe Förderleistungen sind notwendig , weil alle Kraftwerke auf vollen Touren laufen , um den durch Frostgrade gestiegenen Bedarf an Elektroenergie abzudecken .	27	abdecken
Kossygin Unterstridi $ daß alle Festlegung d fünfjahrig Abkommen mit d sozialistisch Land $ so mit d DDR $ in d Ziffer d Plan aufnehmen und somit abdecken sein $	Kossygin unterstridi . daß alle Festlegungen der fünfjährigen Abkommen mit den sozialistischen Ländern , so mit der DDR , in die Ziffern des Plans aufgenommen und somit abgedeckt sind .	27	abdecken
d neu Vertrag schließen d Verpflichtung beide Land ein $ d Bedarf d ander Land an d abgestimmt Fahrzeug abdecken $	Der neue Vertrag schließt die Verpflichtung beider Länder ein , den Bedarf des anderen Landes an den abgestimmten Fahrzeugen abzudecken .	19	abdecken
im Oktober 19. V2 geben es in Kuhlhauscn Großbauer $ die noch immer nicht d rückständig sollen aus d Jahr 1951 abdecken haben $	Im Oktober 19. V2 gab es in Kuhlhauscn Großbauern , die noch immer nicht das rückständige Soll aus dem Jahre 1951 abgedeckt hatten .	21	abdecken
so sein es zum Beispiel während d zweit Weltkrieg $ als d faschistisch Besatzer auf d sowjetisch Territortum nicht einfach rauben und morden $ und zwar in nie dagewesen Dimension $ sondern diese Raub und Mord sorgfältig durch Verordnung und Gesetz abdecken $	So war es zum Beispiel während des zweiten Weltkrieges , als die faschistischen Besatzer auf dem sowjetischen Territortum nicht einfach raubten und mordeten , und zwar in nie dagewesenen Dimensionen , sondern diesen Raub und Mord sorgfältig durch Verordnungen und Gesetze abdeckten .	41	abdecken
sein persönlich Ehrgeiz sein es $ immer eine ausreichend Angebot bis Ladenschluß zu sichern $ d verstärkt Bedarf besonders an d Wochenende und zu fest- und Feiertag voll abdecken und vielfaltig Kundenwunsch zu erfüllen $	Sein persönlicher Ehrgeiz sei es , immer ein ausreichendes Angebot bis Ladenschluß zu sichern , den verstärkten Bedarf besonders an den Wochenenden und zu Fest- und Feiertagen voll abzudecken und vielfaltigste Kundenwünsche zu erfüllen .	28	abdecken
denn bevor d gerechtfertigt Lohnanspruch d Arbeiter und Angestellte vom Konkursgencht befriedigen werden $ müssen zuerst rückständig Steuerschuld $ Verbindlichkeit bei d Bank und Forderung d Lieferant abdecken werden $	Denn bevor die gerechtfertigten Lohnansprüche der Arbeiter und Angestellten vom Konkursgencht befriedigt werden , müssen zuerst rückständige Steuerschulden , Verbindlichkeiten bei den Banken und Forderungen der Lieferanten abgedeckt werden .	27	abdecken
von Bedeutung sein ebenfalls eine Landerabkommen zwischen Rheinland-Pfalz und Sachsen $ die Realisierung schon so weit vorangehen sein $ daß rund drei Fünfteln d Vertragssumme für Textilie abdecken sein $	Von Bedeutung ist ebenfalls ein Länderabkommen zwischen Rheinland-Pfalz und Sachsen , dessen Realisierung schon so weit vorangegangen ist , daß rund drei Fünftel der Vertragssumme für Textilien abgedeckt sind .	27	abdecken
ausgehend von d Bedingung d Landwirtschaft bestehen d Verantwortung d Organ d Bauwesen in erst Linie darin $ d Bedarf an Baumaterial $ besonders an Betonfertigteil $ im Rahmen d Plan voll abdecken $ während d Organ d Landwirtschaft in wachsend Umfang ihr Baumaßnahme mit eigen Kraft ausführen $	Ausgehend von den Bedingungen der Landwirtschaft besteht die Verantwortung der Organe des Bauwesens in erster Linie darin , den Bedarf an Baumaterial , besonders an Betonfertigteilen , im Rahmen des Planes voll abzudecken , während die Organe der Landwirtschaft in wachsendem Umfange ihre Baumaßnahmen mit eigenen Kräften ausführen .	32	abdecken
Brücke $ aufnehmen $ und erklären $ daß d Kosten d $ Luftbrücke $ mit diese inlegal Steuer teilweise abdecken werden sollen $	brücke " aufzunehmen , und erklärt , daß die Kosten der „ Luftbrücke " mit diesen illegalen Steuern teilweise abgedeckt werden sollen .	19	abdecken
d Magistrat werden gemeinsam mit d Fdgb-Bezirksvorstand sowie d Rat d Stadtbezirk in d kommend Monat weiter darauf Einfluß nehmen $ daß d eintretend Arbeitszeitminderung voll abdecken werden $ damit d Wirksamkeit der- sozialpolitisch Maßnahme bei kontinuierlich allseitig Planerfüllung gewährleisten sein $	Der Magistrat wird gemeinsam mit dem FDGB-Bezirksvorstand sowie den Räten der Stadtbezirke in den kommenden Monaten weiter darauf Einfluß nehmen , daß die eintretende Arbeitszeitminderung voll abgedeckt wird , damit die Wirksamkeit der- sozialpolitischen Maßnahmen bei kontinuierlicher allseitiger Planerfüllung gewährleistet ist .	26	abdecken
bei Fleisch werden d einheimisch Konsum bisher lediglich zu 60 Prozent und bei Milch zur Hälfte abdecken	Bei Fleisch wird der einheimische Konsum bisher lediglich zu 60 Prozent und bei Milch zur Hälfte abgedeckt	16	abdecken
in viel Land mit eine Pro-Kopf-Verbrauch von 300 bis 600 G $ Tag werden eine ansteigend Tendenz solange feststellen sein $ bis d kalorisch Bedarf abdecken sein $	In vielen Ländern mit einem Pro-Kopf-Verbrauch von 300 bis 600 g / Tag wird eine ansteigende Tendenz solange festzustellen sein , bis der kalorische Bedarf abgedeckt ist .	25	abdecken
unter d Gemeinkosten geben es einige Posten $ bei die heutzutage bei d Planung überhaupt nicht zu beweisen sein $ ob sie wirklich richtig ansetzen werden $ Werkzeugverbrauch $ Reparaturleistung $ Büromaterial $ Bau von Vorrichtung u. a. d Polster $ die hier bei d Planung anlegen werden $ gestatten es d betreffend Betrieb $ ander Kosten $ die nicht planen werden dürfen $ z. B. Vertragsstrafe $ außerplanmäßig Zins $ Sitzung während d Arbeitszeit und Überstundenzuschlag $ $ zu eine erheblich Teil abdecken $	Unter den Gemeinkosten gibt es einige Posten ; bei denen heutzutage bei der Planung Überhaupt nicht zu beweisen ist , ob sie wirklich richtig angesetzt wurden : Werkzeugverbrauch , Reparaturleistungen , Büromaterial , Bau von Vorrichtungen u. a. Die Polster , die hier bei der Planung angelegt werden , gestatten es den betreffenden Betrieben , andere Kosten , die nicht geplant werden dürfen — z. B. Vertragsstrafen , außerplanmäßige Zinsen , Sitzungen während der Arbeitszeit und Überstundenzuschläge — , zu einem erheblichen Teil abzudecken .	83	abdecken
darüberhinaus sein es haushaltsrechtlich unmöglich $ daß d Stadt $ wie im obenerwähnt Artikel darlegen $ d Kosten aus d Landeshaushalt abdecken $	Darüberhinaus ist es haushaltsrechtlich unmöglich , daß die Stadt , wie im obenerwähnten Artikel dargelegt , die Kosten aus dem Landeshaushalt abdeckt .	21	abdecken
d viii. Parteitag $ die Delegierte mit d Erfahrung d sowjetisch Bruderpartei ausrüsten sein $ haben d weit Entwicklungsweg unsere sozialistisch Gesellschaft für d nächst Zeit abdecken $	Der VIII. Parteitag , dessen Delegierte mit den Erfahrungen der sowjetischen Bruderpartei ausgerüstet waren , hat den weiteren Entwicklungsweg unserer sozialistischen Gesellschaft für die nächste Zeit abgedeckt .	26	abdecken
d fehlend Produktionsstunde $ die durch d 5-Tage-Arbeitswoche und d Erhöhung d Mindesturlaub entstehen $ werden durch zusätzlich Maßnahme d Plan neu Technik und durch d wohldurchdenkt Vorschlag d Neuerer abdecken $	Die fehlenden Produktionsstunden , die durch die 5-Tage-Arbeitswoche und die Erhöhung des Mindesturlaubs entstehen , wurden durch zusätzliche Maßnahmen des Planes Neue Technik und durch die wohldurchdachten Vorschläge der Neuerer abgedeckt .	30	abdecken
d Bonner Staat und d Land Hessen haben denn auch stets d $ gar nicht niedrig $ Unkosten eine solch propagandistisch Monsterveranstaltung abdecken $	Der Bonner Staat und das Land Hessen haben denn auch stets die — gar nicht niedrigen — Unkosten einer solchen propagandistischen Monsterveranstaltung abgedeckt .	22	abdecken
