sentence_lemma	sentence_token	target_index	original_word
d zur Einreichung von Waifalvorscmägen berechtigt Vereinigung haben d Recht $ gemeinsam Wahlvorschläige einbringen $	Die zur Einreichung von WaifalvorscMägen berechtigten Vereinigungen haben das Recht , gemeinsame Wahlvorschläige einzubringen .	2	Einreichung
Antragsteller $ die z. Z. in d Seeschifffahrt beschäftigen sein und ihr Befahlgungszeugnis bei Anmusterung usw benötigen $ stellen d Antrag ohne sofortig Einreichung d befähi- Eunsszeugnisses $	Antragsteller , die z. Z. in der Seeschifffahrt beschäftigt sind und ihr Befahlgungszeugnis bei Anmusterungen usw. benötigen , stellen den Antrag ohne sofortige Einreichung des Befähi- Eunsszeugnisses .	23	Einreichung
15. d Hauptverwaltung Finanzen d deutsch Wirtschaftskommission für d sowjetisch Besatzungszone $ d Finanzrfiinister d Land und d berliner Stadtkontor sein verantwortlich für d Einreichung laufend Meldung über d Umtausch d Geldschein und d Umwertung d Konto sowie für Einreichung endgültig Bericht über d :e Ergebnis d Durchführung d Wahrungsreform $	15. Die Hauptverwaltung Finanzen der Deutschen Wirtschaftskommission für die sowjetische Besatzungszone , die Finanzrfiinister der Länder und das Berliner Stadtkontor sind verantwortlich für die Einreichung laufender Meldungen über den Umtausch der Geldscheine und die Umwertung der Konten sowie für Einreichung endgültiger Berichte über d :e Ergebnisse der Durchführung der Wahrungsreform .	24	Einreichung
$ Bewerber $ die bereits im Auslandsgeschäft tätig sein $ werden bitten $ sich unter Einreichung eine leben Nslaufes u. Bekanntgabe d Gehal Rüche Xu wenden unter $ O 147 $ an Anxelgenmalchln $	— Bewerber , die bereits Im Auslandsgeschäft tätig waren , werden gebeten , sich unter Einreichung eines Lebe nslaufes u. Bekanntgabe der Gehal rüche xu wenden unter „ O 147 " an Anxelgenmalchln .	15	Einreichung
wie sein heute $ sieben Woche nach Einreichung d Vorschlag und rund vier Woche nach d Tagung d Stadtbezirksversammlung $ De $ Stand d Ding $	Wie ist heute , sieben Wochen nach Einreichung des Vorschlages und rund vier Wochen nach der Tagung der Stadtbezirksversammlung , de : Stand der Dinge ?	7	Einreichung
mit Rücksicht auf d besondere Inanspruchnahme d Steuerpflichtig durch d Einhaltung von Termin für d Währungsreform haben d Landesfinanzamt groß- Berlin d Finanzamt anweisen $ Zuschlag wegen verspätet Einreichung d jahres- Steuererklärunqen für 1947 nicht zu erheben $ wenn d Erklärung bis zum 15. Juli 1948 beim Finanzamt einreichen werden $	Mit Rücksicht auf die besondere Inanspruchnahme der Steuerpflichtigen durch die Einhaltung von Terminen für die Währungsreform hat das Landesfinanzamt Groß- Berlin die Finanzämter angewiesen , Zuschläge wegen verspäteter Einreichung der Jahres- Steuererklärunqen für 1947 nicht zu erheben , wenn die Erklärungen bis zum 15. Juli 1948 beim Finanzamt eingereicht werden .	28	Einreichung
auf Grund d $ 29 d Gesetz vom 24. September 1958 über d Wahl zur Volkskammer d deutsch demokratisch Republik am 16. November 1958 fordern ich hiermit zur Einreichung von Wahlvorschlag für d Wahl zur Volkskammer d deutsch demokratisch Republik am 16. November 1958 auf $	Auf Grund des § 29 des Gesetzes vom 24. September 1958 über die Wahlen zur Volkskammer der Deutschen Demokratischen Republik am 16. November 1958 fordere ich hiermit zur Einreichung von Wahlvorschlägen für die Wahlen zur Volkskammer der Deutschen Demokratischen Republik am 16. November 1958 auf .	28	Einreichung
wie $ wir d Hauptverwaltung Metallurgie im Ministerium für Schwerindustrie d deutsch demokratisch Republik mitteilen $ $ haben d Regierung d deutsch demokratisch Republik für d Einreichung d Ziel d Wettbewerb d Walzwerk $ umfangreich bargeld- und Sachwertpramien zur Verfügung stellen $	Wie - uns die Hauptverwaltung Metallurgie im Ministerium für Schwerindustrie der Deutschen Demokratischen Republik mitteilt . , hat die Regierung der Deutschen Demokratischen Republik für die Einreichung der Ziele des Wettbewerbes der Walzwerke - umfangreiche Bargeld- und Sachwertpramien zur Verfügung gestellt .	26	Einreichung
freunden in d Republik sein d 1. Dezember diese Jahr d Stichtag für d Einreichung d Antrag auf eine Zeltplatz an d Ostsee $	freunde in der Republik ist der 1. Dezember dieses Jahres der Stichtag für die Einreichung des Antrages auf einen Zeltplatz an der Ostsee .	14	Einreichung
d Wahlausschuß d Republik fordern spätestens am 5. Oktober 1958 durch öffentlich Bekanntmachung zur Einreichung d Wahlvorschlag auf $	Der Wahlausschuß der Republik fordert spätestens am 5. Oktober 1958 durch öffentliche Bekanntmachung zur Einreichung der Wahlvorschläge auf .	14	Einreichung
3. sie bestätigen $ daß d Einreichung oder erneut $ Einreichung von Gesuch in diese Fall zu keine Veränderung d Rechte und Pflicht d Gesuchsteller oder ihr Familienmitglied unter ander hinsichtlich Beschäftigung $ Wohnung $ Aufenthaltsstatus $ Familienunterstützung $ Zugang zu Leistung auf sozial oder wirtschaftlich Gebiet oder in d Bildung sowie jedwede andere sich aus d Ge $	3. Sie bestätigen , daß die Einreichung oder erneute ' Einreichung von Gesuchen in diesen Fällen zu keiner Veränderung der Rechte und Pflichten der Gesuchsteller oder ihrer Familienmitglieder unter anderem hinsichtlich Beschäftigung , Wohnung , Aufenthaltsstatus , Familienunterstützung , Zugang zu Leistungen auf sozialem oder wirtschaftlichem Gebiet oder in der Bildung sowie jedweder anderer sich aus den Ge -	6	Einreichung
10. Juli $ Einreichung d $ Erklärung über bezahlt Miete oder Pacht $ 21 $	10. Juli : Einreichung der „ Erklärung über bezahlte Miete oder Pacht ' 21 .	3	Einreichung
deshalb müssen man d Werktatigen an d Einreichung von Verbesserungsvorschlag interessieren $	Deshalb muß man die Werktatigen an der Einreichung von Verbesserungsvorschlägen interessieren .	7	Einreichung
alle Vorschlag zur Einreichung d Planentwurf 1990 werden als eine gegenwärtig möglich Übergangslösung beraten $	Alle Vorschläge zur Einreichung des Planentwurfs 1990 wurden als eine gegenwärtig mögliche Übergangslösung beraten .	3	Einreichung
14,7 Prozent alle Beschäftigte d in Duitrfo beteiligen stehen an d Einreichung von Verbesserunriyortchlkgen $	14,7 Prozent aller Beschäftigten der In duitrfo beteiligten steh an der Einreichung von VerbesserunriYortchlKgen .	11	Einreichung
er regen d Einreichung eine genau Plan an $ um Unterlage über $ d Art d $	Er regte die Einreichung eines genauen Planes an , um Unterlagen über > die Art der .	3	Einreichung
Asbury regen d Einreichung eine genau Plan an $ um $	Asbury regte die Einreichung eines genauen Planes an , um .	3	Einreichung
Aufforderung zur Einreichung d W $ Ahlvorschläge bis zum 7. September $ Anlegung d Wählerliste bis 21. September $ Eirireichi'hg d Wahlvorschlag bis 21. September $ Auslegung d Wählerliste vom 22. bis 29. September $ Festsetzung d Wahl vorschlagen 9. Oktober $ Bekanntgabe d Abstimmungsbezirk Birs 12. Oktober $ Einrichtung d Wahlräunle bis 19. Oktober $	Aufforderung zur Einreichung der W , ahlvorschläge bis zum 7. September , Anlegung der Wählerlisten bis 21. September , Eirireichi'hg der Wahlvorschläge bis 21. September , Auslegung der Wählerlisten vom 22. bis 29. September , Festsetzung der Wahl vorschlage 9. Oktober , Bekanntgabe der Abstimmungsbezirke birs 12. Oktober , Einrichtung der Wahlräunle bis 19. Oktober .	2	Einreichung
Plastiras treten d Rückzug Aa nachdem er bereits am 4. März d Einreichung von Gnadengesuch zugestehen müssen $ sehen er sich am 7. März zu d Erklärung nötigen $ d Urteilsvollstreckung sein bis zur Entscheidung über d Gnadengesuch aufschieben $	Plastiras trat den Rückzug aa Nachdem er bereits am 4. März die Einreichung von Gnadengesuchen zugestehen mußte , sah er sich am 7. März zu der Erklärung genötigt , die Urteilsvollstreckung sei bis zur Entscheidung über die Gnadengesuche aufgeschoben .	12	Einreichung
Durchführung d Verfahren über d Einreichung von Wahlvorschlag und d Vorprüfung und Feststellung d Wahlergebnis d Wahl für d Landtag $	Durchführung des Verfahrens über die Einreichung von Wahlvorschlägen und die Vorprüfung und Feststellung des Wahlergebnisses der Wahl für den Landtag .	5	Einreichung
d spd- Fraktion haben im bonner Bundestag d Einreichung eine Gesetzentwurf auf Volksbefragung gegen d Atomrüstung ankündigen $	Die SPD- Fraktion hat im Bonner Bundestag die Einreichung eines Gesetzentwurfes auf Volksbefragung gegen die Atomrüstung angekündigt .	8	Einreichung
$ d Ziel d Wirtschaftsreform bestehen dann $ mit d bisherig System eine zentralisiert Kommandowirtschaft mit vorwiegend Direktivplanung zu brechen und statt die zu eine Marktwirtschaft mit entwickelt Ware-Geld-Beziehung übergehen $ $ $ $ Neu Deutschland $ vom 10. 1. 1990 $ im Widerspruch dazu sein in d $ Festlegung für d Einreichung d Vorschlag zum Planentwurf 1990 $ vom 4. 1. 1990 etwa 150 Plankennziffer und über 400 Bilanzgröße für d Kombinat enthalten $	„ Das Ziel der Wirtschaftsreform besteht dann , mit dem bisherigen System einer zentralisierten Kommandowirtschaft mit vorwiegender Direktivplanung zu brechen und statt dessen zu einer Marktwirtschaft mit entwickelten Ware-Geld-Beziehungen überzugehen . " ( „ Neues Deutschland " vom 10. 1. 1990 ) Im Widerspruch dazu sind in den „ Festlegungen für die Einreichung der Vorschläge zum Planentwurf 1990 " vom 4. 1. 1990 etwa 150 Plankennziffern und über 400 Bilanzgrößen für das Kombinat enthalten .	52	Einreichung
Innenminister Maron $ veröffentlichen nachstehend Aufforderung zur Einreichung von Wahlvorschlag für d Wahl zur Volkskammer $	Innenminister Maron , veröffentlicht nachstehende Aufforderung zur Einreichung von Wahlvorschlägen für die Wahlen zur Volkskammer :	7	Einreichung
Massenorganisation d zuständig Ausschuß d national Front entsprechend Paragraph 15 d Wahlgesetz zur Einreichung d Wahlvorschlag für d Wahl zur Stadtbezirksversammlung Berlin-Hohenschönhausen und $ zur Stadtbezirksversammlung Berlin-Hellersdorf auffordern werden sein $	Massenorganisationen die zuständigen Ausschüsse der Nationalen Front entsprechend Paragraph 15 des Wahlgesetzes zur Einreichung der Wahlvorschläge für die Wahl zur Stadtbezirksversammlung Berlin-Hohenschönhausen und ' zur Stadtbezirksversammlung Berlin-Hellersdorf aufgefordert worden sind .	13	Einreichung
jung Schriftsetzer $ in Berlin $ $ die sich zum Maschinensetzer ausbilden wollen $ können sich Ministerium für Bauwesen deutsch Bauakademie bei Einreichung eine Lebenslauf Präsidium mit Angabe d Organlsationszugehörigkeiten unter Kennwort Sed Parteiorganisation $ Leitung Betriebtnewcrkschahsieitvng Betriebsparteiorganisation Betriebsgewerkschaftsleitung $ Schriftsetzer $ melden $	Jüngerer Schriftsetzer ( in Berlin ) , der sich zum Maschinensetzer ausbilden will . kann sich Ministerium für Bauwesen Deutsche Bauakademie bei Einreichung eines Lebenslaufes Präsidium mit Angabe der Organlsationszugehörigkeiten unter Kennwort SED Parteiorganisation - Leitung Betriebtnewcrkschahsieitvng Betriebsparteiorganisation Betriebsgewerkschaftsleitung » Schriftsetzer ^ melden .	22	Einreichung
daher werden bei Wissenschaftler und Techniker vor d Einreichung d Vorschlag eine Diskussion in d Allerbreitesten	Daher wird bei Wissenschaftlern und Technikern vor der Einreichung der Vorschläge eine Diskussion in der allerbreitesten	8	Einreichung
zum eine sollen d üblich Form d Einreichung erhalten bleiben $ gleichzeitig aber sollen auch Projekt anschieben werden $ die unsere Vorstel- $ Lung von integrativ künstlerisch Arbeit demonstrieren $	Zum einen soll die übliche Form der Einreichung erhalten bleiben , gleichzeitig aber sollen auch Projekte angeschoben werden , die unsere Vorstel- . lung von integrativer künstlerischer Arbeit demonstriert .	7	Einreichung
eine besondere Anreiz für d Einreichung von weit Erfindung werden dadurch gebieten $ daß jährlich Einkünfte aus je eine Vorschlag in Höhe bis zu 5000 DM steuer- und abzugsfrei bleiben $	Ein besonderer Anreiz für die Einreichung von weiteren Erfindungen wird dadurch geboten , daß jährliche Einkünfte aus je einem Vorschlag in Höhe bis zu 5000 DM Steuer- und abzugsfrei bleiben .	5	Einreichung
im Ergebnis diese Beratung stimmen d anwesend Reglerungsvertreter d Antrag zahlreich Privatunternehmer zu $ d ursprünglich Termin für d Einreichung d notwendig Betriebsunterlage an d Regierungskommission vom 5. November auf d 5. Dezember 1958 zu verlegen $	Im Ergebnis dieser Beratung stimmten die anwesenden Reglerungsvertreter dem Antrag zahlreicher Privatunternehmer zu , den ursprünglichen Termin für die Einreichung der notwendigen Betriebsunterlagen an die Regierungskommission vom 5. November auf den 5. Dezember 1958 zu verlegen .	19	Einreichung
Bewerber $ die über d notwendig Fachkenntnis vorliegen $ bitten wir um Einreichung ihr Unterlage mit Lebenslauf n. Zeugnisabschrift an Ctanfach* Wmk* Buaa $ $ 19a) Schkonau über $ fernebürg $	Bewerber , die Über die notwendigen Fachkenntnisse vorlagen , bitten wir um Einreichung ihrer Unterlagen mit Lebenslauf n. Zeugnisabschriften an Ctanfach* Wmk* Buaa , ( 19a) Schkonau über » fernebürg .	12	Einreichung
unter diese Überschrift beklagen sich Herr Karl Hampe aus Ragösen am 21. März darüber $ daß drei Monalo nach d Einreichung seine Antrag auf Insulin-Ausgabe bei d Landesregierung in Potsdam immer noch keine Antwort von dort eingehen sein $	Unter dieser Überschrift beklagte sich Herr Karl Hampe aus Ragösen am 21. März darüber , daß drei Monalo nach der Einreichung seines Antrages auf Insulin-Ausgabe bei der Landesregierung in Potsdam immer noch keine Antwort von dort eingegangen sei .	20	Einreichung
zur Einreichung d amtlich Vorschlag $ die bis zum 1. Juli im Büro Dea Förderungsausschuß einlaufen sein müssen $ sein allerdings nur folgend Instanz berechtigen $ sämtliche Nationalpreisträger $ d zentral Vorstand d Partei und Massenorganisation $ d Akademie $ Universität und Hochschule $ die' Kammer d Technik $ d Regleruhgsmitglieder d DDR $ d Landesregierung und d Magistrat von Größ-Berlin $	Zur Einreichung der amtlichen Vorschläge , die bis zum 1. Juli im Büro dea Förderungsausschusses eingelaufen sein müssen , sind allerdings nur folgende Instanzen berechtigt : Sämtliche Nationalpreisträger ) die Zentralen Vorstände der Parteien und Massenorganisationen , die Akademien , Universitäten und Hochschulen , die' Kammer der Technik , die RegleruHgsmitglieder der DDR , die Landesregierungen und der Magistrat von Größ-Berlin .	1	Einreichung
d Meisterbereich können wenige Tag $ ja $ sogar Stunde $ nach Einreichung d Vorschlag d Vorrichtung in Empfang nehmen $	Die Meisterbereiche konnten wenige Tage , ja , sogar Stunden , nach Einreichung des Vorschlages die Vorrichtungen in Empfang nehmen .	12	Einreichung
§ 27 d in $ 26 zur Einreichung von Wahlvorschlag berechtigt Vereinigung haben d Recht $ gemeinsam Wahlvorschlag einbringen $ § 28 $ 1 $	§ 27 Die in § 26 zur Einreichung von Wahlvorschlägen berechtigten Vereinigungen haben das Recht , gemeinsame Wahlvorschläge einzubringen , § 28 ( 1 )	7	Einreichung
d Bezirkswahlkommission Berlin geben bekannt $ daß d Wahlkommission d Stadtbezirk auf d Grundlage d gemäß $ 16 d Wahlgesetz erfolgt Abstimmung zwischen d demokratisch Partei und Massenorganisation d örtlich zuständig Ausschuß d $ national Front d DDR entsprechend 15 d Wahlgesetz zur Einreichung d gemeinsam Wahlvorschlag d national Front für d Wahl am 7. Mai 1989 auffordern haben $	Die Bezirkswahlkommission Berlin gibt bekannt , daß die Wahlkommissionen der Stadtbezirke auf der Grundlage der gemäß § 16 des Wahlgesetzes erfolgten Abstimmung zwischen den demokratischen Parteien und Massenorganisationen die örtlich zuständigen Ausschüsse der - Nationalen Front der DDR entsprechend 15 des Wahlgesetzes zur Einreichung der gemeinsamen Wahlvorschlage der Nationalen Front für die Wahlen am 7. Mai 1989 aufgefordert haben .	43	Einreichung
d Reihenfolge $ in die d Bewerber zu berufen sein $ können durch d zur Einreichung d Wahlvorschlag Berechtigte ändern werden $	Die Reihenfolge , in der die Bewerber zu berufen sind , kann durch die zur Einreichung des Wahlvorschlages Berechtigten geändert werden .	15	Einreichung
d nach 5 17 zur Einreichung von Wahlvorschlag berechtigt Verewigung haben d Recht $ gemeinsam Wahlvorschlag einbringen $	Die nach 5 17 zur Einreichung von Wahlvorschlägen berechtigten Verewigungen haben das Recht , gemeinsame Wahlvorschläge einzubringen .	5	Einreichung
Termin für d Einreichung d Arbeit sein d $ in $	Termin für die Einreichung der Arbeiten Ist der : in .	3	Einreichung
d Bezirkswahlkommission Berlin haben am 25. Mai zur Einreichung von Wahlvorschlag für d Wahl zur Stadtverordnetenversammlung von Groß-Berlin auffordern $	Die Bezirkswahlkommission Berlin hat am 25. Mai zur Einreichung von Wahlvorschlägen für die Wahl zur Stadtverordnetenversammlung von Groß-Berlin aufgefordert .	8	Einreichung
so werden z. B. bei Zeitlöhner $ monatslohn- und Pramienzeitlohnempfängern u. a. festlegen $ daß eine materiell Anerkennung erfolgen können bei Einreichung von Verbesserungsvorschlag $ persönlich Anteil bei Vermeidung von Betriebsstörung usw $	So wird z. B. bei Zeitlöhnern , Monatslohn- und Pramienzeitlohnempfängern u. a. festgelegt , daß eine materielle Anerkennung erfolgen kann bei Einreichung von Verbesserungsvorschlägen , persönlichem Anteil bei Vermeidung von Betriebsstörungen usw .	21	Einreichung
sieben d hundert zur Einreichung d Liste Hotwendigen Unterschrift erweisen sich schon bei d erst grob Überprüfung einwandfrei als Fälschung $	Sieben der hundert zur Einreichung der Liste hotwendigen Unterschriften erwiesen sich schon bei der ersten groben Überprüfung einwandfrei als Fälschungen .	4	Einreichung
sie unterstützen persönlich ihr Arbeitskollege bei d Einreichung von Verbesserungsvorschlag $	Sie unterstützen persönlich ihre Arbeitskollegen bei der Einreichung von Verbesserungsvorschlägen .	7	Einreichung
bei Einreichung nur eine Vorschlagsliste können keine Wahl stattfinden $ und d Mitglied sein von d praktisch Arbeit und d Einflußnahme auf d Gewerkschaftspolitik aus- Cmchlossen $	Bei Einreichung nur einer Vorschlagsliste könnte keine Wahl stattfinden , und die Mitglieder wären von der praktischen Arbeit und der Einflußnahme auf die Gewerkschaftspolitik aus- CMchlossen .	1	Einreichung
doch als d Prozeß beginnen $ da können d Regierungsvertreter nichts weiter auf d Tisch d Bundesverfassungsgericht legen $ als einige aus d Zusammenhang gerissen Satz d Lehre d Marxismus-Leninismus und eine einzig Programmschrift d KPD $ die zum Pech d Adenauer-Vertreter zudem erst eine ganz Jahr nach Einreichung d Verbotsklage überhaupt verfassen werden sein $	Doch als der Prozeß begann , da konnten die Regierungsvertreter nichts weiter auf den Tisch des Bundesverfassungsgerichtes legen , als einige aus dem Zusammenhang gerissene Sätze der Lehre des Marxismus-Leninismus und eine einzige Programmschrift der KPD , die zum Pech der Adenauer-Vertreter zudem erst ein ganzes Jahr nach Einreichung der Verbotsklage überhaupt verfaßt worden ist .	48	Einreichung
ET d Aufforderung zur Einreichung $ $ von Wahlvorschlag in den- Rathaus d Stadtbezirk öffentlich aushängen und im Verordnungsblatt Teil ii für Groß-Berlin zu veröffentlichen $	ET die Aufforderungen zur Einreichung •-' • von Wahlvorschlägen in den- Rathäusern der Stadtbezirke öffentlich auszuhängen und im Verordnungsblatt Teil II für Groß-Berlin zu veröffentlichen .	4	Einreichung
aus all die ergeben sich $ daß Investitionsvorhaben vorher projektieren und daß bei Einreichung d Projekt auch d erforderlich Unterlage bereit sein müssen $	Aus all dem ergibt sich , daß Investitionsvorhaben vorher projektiert und daß bei Einreichung der Projekte auch die erforderlichen Unterlagen bereit sein müssen .	13	Einreichung
Kommission nach eine ein* $ Heltlichen $ auf d Grundlage d $ Bilanzierung aufgebaut Prinzip einschließlich d technisch Frage d Planbearbeitung und d Terminstellung $ $ 4. $ Einreichung von Verbesserungsvorschläaen und Kontrolle ihr Auswertung $ $ einschließlich Kaderfrage $	Kommission nach einem ein* ,- heltlichen , auf der Grundlage der • Bilanzierung aufgebauten Prinzip einschließlich der technischen Fragen der Planbearbeitung und der Terminstellung ; ¦ 4. ¦ Einreichung von Verbesserungsvorschläaen und Kontrolle ihrer Auswertung — - einschließlich Kaderfragen .	28	Einreichung
und bitten geeignet Bewerber um Einreichung von Lebenslauf $ Zeugnis $ Lichtbild sowie Angabe d Gehaltsansdrüche $	und bitten geeignete Bewerber um Einreichung von Lebenslauf , Zeugnissen , Lichtbild sowie Angabe der GehaltsansDrüche .	5	Einreichung
d Wahlleiter für d Wahl zur Volkskammer $ Doktor Steinhoff $ fordern auf Grund d $ 25 d Wahlgesetz vom 9. August 1950 zur Einreichung von Wahlvorschlag für d Wahl zur Volkskammer d deutsch demokratisch Republik in Berlin am 15. Oktober auf $	Der Wahlleiter für die Wahlen zur Volkskammer , Dr. Steinhoff , fordert auf Grund des § 25 des Wahlgesetzes vom 9. August 1950 zur Einreichung von Wahlvorschlägen für die Wahlen zur Volkskammer der Deutschen Demokratischen Republik in Berlin am 15. Oktober auf .	24	Einreichung
bei d Einreichung ihr Vorschlag lassen sich d Sowjetregierung von d Bestreben leiten $ d Lösung d Deutschlandfrege durch d Annahme koordiniert Beschluß durch d vier machen zu erreichen $ die bei d demokrptisfhen Kraft d deutsch Volk selbst Unterstützung finden werden $	Bei der Einreichung ihrer Vorschläge ließ sich die Sowjetregierung von dem Bestreben leiten , die Lösung der Deutschlandfrege durch die Annahme koordinierter Beschlüsse durch die vier Machte zu erreichen , die bei den demokrptisfhen Kräften des deutschen Volkes selbst Unterstützung finden würden .	2	Einreichung
