sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
surveyor meet $ and $ notwithstanding long rigmarole remark from farmer style $ who be a bit of a scamp $ the survey progress rapidly $	16	2	bit	surveyors met , and , notwithstanding long rigmarole remarks from farmer Styles , who was a bit of a scamp , the surveying progressed rapidly .	fic_1835_7328.txt-40-16
he show us a mite that have live three month glaze to a bit of glass $ and a beetle which have be above three year without eating $ and seem not particular how long it live $ a spider also which have be keep one year on the same abstemious /z/ regimen $ and yet be go on live as usual $	13	2	bit	He showed us a mite that had lived three months glazed to a bit of glass , and a beetle which had been above three years without eating , and seemed not particular how long it lived ; a spider also which had been kept one year on the same abstemious /z/ regimen , and yet was going on living as usual .	nf_1838_747482.txt-1671-13
it be $ however $ a highly fashionable bit of pasteboard $ as become	8	2	bit	It was , however , a highly fashionable bit of pasteboard , as became	fic_1846_556.txt-3541-8
here $ drink $ and let your tongue have a bit of a holiday $ $	10	2	bit	Here , drink , and let your tongue have a bit of a holiday . "	fic_1840_7292.txt-1919-10
of delight when rose feign a sudden surprise at see him $ and whose happiness on this morning $ reach its climax upon his be summon within to receive a bit of crisp $ brown candy $ which she have beg for him from her mother $	30	2	bit	of delight when Rose feigned a sudden surprise at seeing him , and whose happiness on this morning , reached its climax upon his being summoned within to receive a bit of crisp , brown candy , which she had begged for him from her mother .	fic_1857_9075.txt-1339-30
two large tear orb themselves beneath the professor 's lid $ $ $ in obedience to the principle of gravitation celebrate in that delicious bit of bladdery bathos $ $ the very law that mould a tear $ $ with which the $ edinburgh review $ attempt to put down master george gordon when that	24	2	bit	Two large tears orbed themselves beneath the Professor 's lids , - - in obedience to the principle of gravitation celebrated in that delicious bit of bladdery bathos , " The very law that moulds a tear , " with which the " Edinburgh Review " attempted to put down Master George Gordon when that	fic_1859_270.txt-4126-24
it would have pass for a bit of mexican sculpture $ if it have be dig up in that part of the world $	6	2	bit	It would have passed for a bit of Mexican sculpture , if it had been dug up in that part of the world .	fic_1830_7238.txt-76-6
say the old lady $ $ every bit and grain of my comfort be go $ $ and remove her spectacle she continue silently rub them through her apron till ellen $ who be stand at the window on tip-toe $ announce that jane stilman be come with her $ changeable silk on $ $	7	2	bit	said the old lady , " every bit and grain of my comfort is gone , " and removing her spectacles she continued silently rubbing them through her apron till Ellen , who was standing at the window on tip-toe , announced that Jane Stilman was coming with her " changeable silk on . "	fic_1859_9037.txt-439-7
the boy have plant their foot on a little bit of an island $ around which the water gurgle $ and clapham $ turn his eye from the brook to the wooded hill $ light up with a shower of golden light $ say $ $ hal $ be not this here brook a pretty kind of looking-glass $ $	9	2	bit	The boys had planted their feet on a little bit of an island , around which the water gurgled ; and Clapham , turning his eyes from the brook to the wooded hills , lit up with a shower of golden light , said , " Hal , is not this here brook a pretty kind of looking-glass ? "	fic_1848_7265.txt-153-9
the snow have cover up every chance bit and chip $ and she well know that she could not hope for anything there $	7	3	bit	The snow had covered up every chance bit and chip ; and she well knew that she could not hope for anything there .	fic_1855_9053.txt-1148-7
hear him with open mouth $ and if you can throw in a bit of blarney $ let it be do $	13	4	bit	Hear him with open mouths , and if you can throw in a bit of blarney , let it be done .	fic_1840_7292.txt-1672-13
you will see these person round the store $ look for bit of paper $ and silk $ and calico $ that be sweep out by the clerk $ upon the pavement $ you will see them watch round provision shop $ for decayed vegetable $ and fruit $ and rind of melon $ which they sell to keeper of pig $ you will see them pick up peach stone to sell to confectioner $ who crack them and use the kernel $ you will see them round old building $ carry off $ at the risk of cracked head $ piece of decayed timber $ and old nail $ you will see them round new building $ when the workman be go to meal $ scamper off with board $ shingle $ and bit of scaffolding $	134	4	bit	You will see these persons round the stores , looking for bits of paper , and silk , and calico , that are swept out by the clerks , upon the pavement ; you will see them watching round provision shops , for decayed vegetables , and fruits , and rinds of melons , which they sell to keepers of pigs ; you will see them picking up peach stones to sell to confectioners , who crack them and use the kernels ; you will see them round old buildings , carrying off , at the risk of cracked heads , pieces of decayed timber , and old nails ; you will see them round new buildings , when the workmen are gone to meals , scampering off with boards , shingles , and bits of scaffolding .	fic_1853_3465.txt-1401-134
this good dame divide her time between squeeze the steak $ turn the corn cake $ kick the dog and administer various cuff to sundry little black urchin $ who be on the lookout to snatch a bit of the $ hoe cake $ whenever they could elude the argus eye of aunt esther $	37	4	bit	This good dame divided her time between squeezing the steaks , turning the corn cakes , kicking the dogs and administering various cuffs to sundry little black urchins , who were on the lookout to snatch a bit of the " hoe cake " whenever they could elude the argus eyes of Aunt Esther .	fic_1854_2820.txt-7-37
aunty $ do you feel nervous the least bit $	8	4	bit	Aunty , do you feel nervous the least bit ?	fic_1851_688.txt-41-8
should he come to a bit of gravel $ he lay it on his head $ and fling it out $ should the stone be too large $ he shoulder it and carry it on his hack up the sloping side of the pit $ if this can not be do $ he either leave the pit or work the stone into the wall $	5	4	bit	Should he come to a bit of gravel , he lays it on his head , and flings it out ; should the stone be too large , he shoulders it and carries it on his hack up the sloping side of the pit ; if this can not be done , he either leaves the pit or works the stone into the wall .	mag_1832_554167.txt-450-5
yon gallant steed impatiently champs his bit $ as if he long for his lovely burthen $ $	6	4	bit	Yon gallant steed impatiently champs his bit , as if he longed for his lovely burthen . "	fic_1823_7214.txt-2604-6
and a bit of a shrew $ now you dear little thing $ light and airy $ pray do nt you think i could hold you $	2	4	bit	and a bit of a shrew ; Now you dear little thing , light and airy , Pray do nt you think I could hold you ?	fic_1838_7547.txt-2696-2
here $ but they take no notice of the little girl $ who walk along so quietly $ with her dive in her bosom $ and the bit of china in her pocket $	27	4	bit	here ; but they took no notice of the little girl , who walked along so quietly , with her Dove in her bosom , and the bits of china in her pocket .	fic_1860_3347.txt-655-27
let me throw it out $ them $ to the lady $ who have the power in their hand $ though it may seem like a bit of stolidity $ and mock seriousness $ $ $ if it be not better after all $ to cultivate the dignity of the roman matron $ or the fidelity of the spartan mother $ though they be	26	4	bit	Let me throw it out , them , to the ladies , who have the power in their hands ( though it may seem like a bit of stolidity , and mock seriousness , ) -- if it is not better after all , to cultivate the dignity of the Roman matron , or the fidelity of the Spartan mother , though they were	fic_1850_7222.txt-1746-26
$ mamma $ i once remember cut a bit of paper into half $ that be to say $ i first cut it into halve $ and then cut one half into halve and so on $ till my scissors would not divide the little bit $	45	4	bit	" Mamma , I once remember cutting a bit of paper into halves -- that is to say , I first cut it into halves , and then cut one half into halves and so on , till my scissors would not divide the little bit .	fic_1851_3300.txt-2242-45
they draw me about half a pint of whiskey $ which i barely taste $ and then conn bring me a bit of meat $ about as big as my two finger $ and a like bit of bread $	36	4	bit	They drew me about half a pint of whiskey , which I barely tasted , and then Conn brought me a bit of meat , about as big as my two fingers , and a like bit of bread .	fic_1834_7252.txt-496-36
lay it on a stand or trivet in a deep dish or pan $ and stick it over with bit of butter roll in flour $	19	4	bit	Lay it on a stand or trivet in a deep dish or pan , and stick it over with bits of butter rolled in flour .	nf_1837_757476.txt-537-19
she have make sufficient pretense of eating $ and have find occupation for some minute past in break bit of bread into the leben $ or curdled milk $ intend for ayib 's breakfast $	18	4	bit	She had made sufficient pretence of eating , and had found occupation for some minutes past in breaking bits of bread into the leben , or curdled milk , intended for Ayib 's breakfast .	fic_1860_9072.txt-1590-18
$ i ha' n't see a bit of meat these six week $ $	6	4	bit	" I ha' n't seen a bit of meat these six weeks . "	fic_1839_7182.txt-2477-6
no merchant have be up the country lately $ and his majesty be out of paper $ so i write my official letter on a bit of slate $ and here be the copy $	25	4	bit	No merchant has been up the country lately , and his majesty is out of paper ; so I wrote my official letter on a bit of slate , and here is the copy .	fic_1811_8637.txt-1110-25
brother $ for both be in truth mrs.- leroy 's child $ receive this bit of pleasantry with a glow of sullen anger $ and stretch forth his foot from beneath the table $ bestow a sudden kick on the unruly author of the mischief $	14	4	bit	brother , for both were in truth Mrs. Leroy 's children , received this bit of pleasantry with a glow of sullen anger , and stretching forth his foot from beneath the table , bestowed a sudden kick on the unruly author of the mischief .	fic_1857_9075.txt-723-14
and now i will take some bread and cheese $ or a bit of cold chicken and a mug of cider $ with a pipe of tobacco $	12	4	bit	And now I 'll take some bread and cheese , or a bit of cold chicken and a mug of cider , with a pipe of tobacco .	fic_1848_7193.txt-9902-12
$ you shall be serve $ sir $ and with the better will $ since you seem to be $ as it be $ of a god-serving turn $ $ but walk in $ your worship $ and sit down in my bit of a place $ which $ though a homely one $ and within the four wall of a jail $ be $ i thank the lord $ like that into which paul and silas be thrust $ a place where prayer and praise be often hear $ $	42	4	bit	" You shall be served , sir ; and with the better will , since you seem to be , as it were , of a God-serving turn , -- but walk in , your worship , and sit down in my bit of a place ; which , though a homely one , and within the four walls of a jail , is , I thank the Lord , like that into which Paul and Silas were thrust , a place where prayers and praises are often heard . "	fic_1827_7270.txt-1387-42
we have a little bit of a tussle here to see who should be appoint agent to go to washington to tell the president to hold on to the territory down to madawaska $	4	4	bit	We had a little bit of a tussle here to see who should be appointed agent to go to Washington to tell the President to hold on to the territory down to Madawaska .	fic_1833_7321.txt-2268-4
much that be false in quality or strain in sentiment he mix with occasional bit of truth $ fresh and vigorous from nature $	14	4	bit	Much that is false in quality or strained in sentiment he mixes with occasional bits of truth , fresh and vigorous from Nature .	mag_1855_556100.txt-248-14
while he $ show him the cast there $ he tell him that $ whenever he wish to copy any thing $ he /z/ should always find a bit of carpet to cut his chalk upon $ and give him a carte-blanche to the fine art room $ with its valuable engraving $ $	28	4	bit	While he ' showed him the casts there , he told him that , whenever he wished to copy any thing , he /z/ should always find a bit of carpet to cut his chalk upon , and gave him a carte-blanche to the Fine Arts room , with its valuable engravings . "	nf_1854_747500.txt-1269-28
emily brown and one of fanny 's sister be with her up stair $ and when her mother come in and tell her in plain word $ that philip have come drunk to be married $ em say that every bit of color leave fanny 's face $	40	4	bit	Emily Brown and one of Fanny 's sisters were with her up stairs , and when her mother came in and told her in plain words , that Philip had come drunk to be married , Em said that every bit of color left Fanny 's face .	fic_1859_9037.txt-3196-40
the captain reach us and then try to stop his headway $ but the ancient horse have an iron jaw callouse by long use $ that no bit would twist or hurt $ and it be plainly apparent that $ once under weigh $ and propel by the complex motion of the entire machinery $ he could not stop if he would $ $	27	4	bit	The captain reached us and then tried to stop his headway ; but the ancient horse had an iron jaw calloused by long use , that no bit would twist or hurt , and it was plainly apparent that , once under weigh , and propelled by the complex motions of the entire machinery , he could not stop if he would . "	fic_1860_9188.txt-2010-27
a bit of hoecake $ and a slice of cold $ fried bacon $ the latter an unwonted luxury in his dungeon $ be bring to sustain the boy in his up-hill labor with poor pilgrim $	1	4	bit	A bit of hoecake , and a slice of cold , fried bacon -- the latter an unwonted luxury in his dungeon -- were brought to sustain the boy in his up-hill labors with Poor Pilgrim .	fic_1856_9779.txt-6280-1
lay the beef in the middle of the sheet of paste $ and put on the top a bit of butter roll in flour $	18	4	bit	Lay the beef in the middle of the sheet of paste , and put on the top a bit of butter rolled in flour .	nf_1837_757476.txt-1114-18
do you know that when i offer this morning to stay by the childer while she take a bit of sleep $ that instead of rest her soul and body $ she go and wash her thing in the river $ and get leave to iron in the house yonder $ and do it all as particular as it might have be do for you $ my leddy $ $	18	4	bit	Do you know that when I offered this morning to stay by the childer while she took a bit of sleep , that instead of resting her soul and body , she went and washed her things in the river , and got leave to iron in the house yonder , and did it all as particular as it might have been done for you , my leddy . "	fic_1825_7283.txt-354-18
but mind ye $ i have first get to deliver a little bit of an oration for the benefit of the gentleman outside $ if so be that they be within ear-shot $ as i surmise $ '	12	4	bit	But mind ye , I have first got to deliver a little bit of an oration for the benefit of the gentlemen outside , if so be that they 're within ear-shot , as I surmise . '	fic_1839_7336.txt-2807-12
the latter sit with her cheek flush $ bite the finger of her glove into bit $ with side-long glance at me $ and a malicious smile upon her face $	15	4	bit	The latter sat with her cheeks flushed , biting the fingers of her gloves into bits , with side-long glances at me , and a malicious smile upon her face .	fic_1834_7032.txt-942-15
he be an independent abstraction $ one of that class $ who do not seem aware that any feeling be to be consult but their own $ and who take the last bit $ as if unconscious that it be consecrate to that useful divinity $ manner $ $ lad $ who always run in first when the bell ring $ and can not get their boot off when any body tumble overboard $ who $ when compel to share their bed with another $ lie in that engross posture call $ cattycornered $ $ and when oblige to rise early $ whistle $ sing and dance $ that none may enjoy the slumber deny to them $ $ in short $ he strongly resemble that engage species of the human kind $ who think it creditable to talk loud at theater and concert $ and to encore song and concerto which	32	4	bit	He is an independent abstraction -- one of that class , who do not seem aware that any feelings are to be consulted but their own , and who take the last bit , as if unconscious that it is consecrated to that useful divinity " manners ; " lads , who always run in first when the bell rings , and can not get their boots off when any body tumbles overboard ; who , when compelled to share their bed with another , lie in that engrossing posture called " cattycornered , " and when obliged to rise early , whistle , sing and dance , that none may enjoy the slumbers denied to them ; -- in short , he strongly resembles that engaging species of the human kind , who think it creditable to talk loud at theatres and concerts , and to encore songs and concertos which	fic_1838_7250.txt-2608-32
there be a bit of paper attach to the bundle $ which prove to be a memorandum of the article it contain $ by mr.- g.-a himself $	3	4	bit	There was a bit of paper attached to the bundle , which proved to be a memorandum of the articles it contained , by Mr. G. himself .	fic_1833_7240.txt-1787-3
of course this little bit of unprofessional practice be follow by a relapse $ and it be almost the middle of june before i be again able to go about $	4	4	bit	Of course this little bit of unprofessional practice was followed by a relapse , and it was almost the middle of June before I was again able to go about .	fic_1853_9069.txt-508-4
$ i have get the pipe $ dochthor $ dear $ but sorrow a bit of tibaccy $	14	4	bit	" I 've got the pipes , dochthor , dear -- but sorrow a bit of tibaccy .	fic_1856_2880.txt-4264-14
i pray you therefore $ $ stoop down and search for a bit of brick $ and grind it to dust with his heel $ i pray you therefore to let me go forth $ $ bedaubing his whole visage with it $ before he lift his head $ you can not save me $ nor help me $ shoulder up his blanket and grasp a short rifle $	12	4	bit	I pray you therefore -- -- Stooping down and searching for a bit of brick , and grinding it to dust with his heel -- I pray you therefore to let me go forth -- -- Bedaubing his whole visage with it , before he lifted his head -- You can not save me , nor help me -- Shouldering up his blanket and grasping a short rifle .	fic_1828_7245.txt-2249-12
$ sorrow a bit of life be leave in the old man any how $	3	4	bit	" Sorrow a bit of life 's left in the old man any how .	fic_1856_2880.txt-4678-3
bit of artificial flower be strew about the carpet $ a shawl be see throw over one chair $ a mantle over another $ the light be half shut off-everything bear evidence of the gaieties of luxurious life $ the sumptuous revel and the debauch $	0	4	bit	Bits of artificial flowers are strewn about the carpet , a shawl is seen thrown over one chair , a mantle over another ; the light is half shut off-everything bears evidence of the gaieties of luxurious life , the sumptuous revel and the debauch .	fic_1856_1281.txt-3685-0
she be n't grow up yet $ but i speak for her when she be a little bit of a thing $	17	4	bit	She is n't grown up yet , but I spoke for her when she was a little bit of a thing .	fic_1860_9165.txt-3399-17
thus you will see a shopkeeper parade about with mustache $ a soldier prattle to a girl about ribbon and gew-gaws $ a man of great science $ who never know how to make a tolerable bow $ trip up a room as if he be employ to walk a minuet $ while a dancingmaster of the upper class would play the lounger by trade $ here a cast-iron political economist try to remember a line of poetry $ or to introduce a bit of a metaphor $ a bad one too $ where ever so good a one would be out of place $ and there a poet lose himself utterly on the subject of free-trade $ here a man of wit play the fine-gentleman $ there the fine-gentleman crowd himself into a group of author $ and affect to deal in repartee $ here a sketchpainter who would be a critic $ there a critic who would be a a painter $ here a fellow with a $ but enough $	83	4	bit	Thus you will see a shopkeeper parading about with mustaches ; a soldier prattling to a girl about ribbons and gew-gaws ; a man of great science , who never knew how to make a tolerable bow , tripping up a room as if he were employed to walk a minuet , while a dancingmaster of the upper class would play the lounger by trade ; here a cast-iron political economist trying to remember a line of poetry , or to introduce a bit of a metaphor -- a bad one too -- where ever so good a one would be out of place ; and there a poet losing himself utterly on the subject of free-trade ; here a man of wit playing the fine-gentleman , there the fine-gentleman crowding himself into a group of authors , and affecting to deal in repartee -- here a sketchpainter who would be a critic , there a critic who would be a a painter ; here a fellow with a -- but enough .	fic_1830_7238.txt-2264-83
cheese-room $ dye-room $ sink-room $ airy $ piazza $ hen-roost $ cupboard $ wardrobe $ scullery $ with its soap-barrel $ pot of soap-grease $ a range of shelf fill with rusty nail $ bit of iron hoop $ broken tray $ hammer $ wedge $ chizel $ tar-pot $ swill-pail $ bench $ churn $ basket of apple $ kitten $ chicken $ pup $ row of earthern milk-pans dry about it $ take it for all in all $ we shall never look upon its like again $	35	4	bit	cheese-room , dye-room , sink-room , airy , piazza , hen-roost , cupboard , wardrobe , scullery , with its soap-barrel , pot of soap-grease , a range of shelves filled with rusty nails , bits of iron hoops , broken trays , hammer , wedges , chizel ; tar-pot , swill-pail , bench , churn , basket of apples , kittens , chickens , pup , row of earthern milk-pans drying about it -- take it for all in all , we shall never look upon its like again !	fic_1845_7170.txt-5018-35
some insect $ disgusted with the insecurity of life and property on earth $ deposit their egg $ so that their young may first see the light under water $ the grub provide a lodge with leaf $ straw $ or bit // of stone $	41	4	bit	Some insects , disgusted with the insecurity of life and property on earth , deposit their eggs , so that their young may first see the light under water ; the grubs provide a lodging with leaves , straws , or bits // of stone .	mag_1832_554167.txt-358-41
i shall send you a little bit of it with regard to lord byron $ which i for get to send you before $ and you can mention it or not $ as it suit your pur	6	4	bit	I shall send you a little bit of it with regard to Lord Byron , which I for got to send you before , and you can mention it or not , as it suits your pur	nf_1855_748146.txt-1524-6
mr.- brown then be nominate as cook $ but as he insist that he could cook $ never a bit of a male but only roast potato $ $ and we have unluckily no potato store $ the important office be after due deliberation bestow on the chairman himself $	19	4	bit	Mr. Brown then was nominated as cook ; but as he insisted that he could cook " never a bit of a male but only roast potatoes , " and we had unluckily no potatoes stored , the important office was after due deliberation bestowed on the chairman himself .	fic_1843_7074.txt-991-19
the copy of architectural beauty $ and small bit of landscape $ by messrs $	8	4	bit	the copies of architectural beauties , and small bits of landscape , by Messrs .	nf_1849_748465.txt-1596-8
one day $ when fanny and miss atherton be together in the latter 's chamber $ it be one of those gloomy day of autumn when the fire look so pleasant within and everything so unpleasant without $ on such a day $ while fanny be busy with a bit of fancywork $ miss atherton be busy in rummage in her trunk among a number of letter and trinket $ when look up $ she say $ $ fanny $ what a dull day $ it be enough to give one the horror to look out $	49	4	bit	One day , when Fanny and Miss Atherton were together in the latter 's chamber -- it was one of those gloomy days of autumn when the fire looks so pleasant within and everything so unpleasant without -- on such a day , while Fanny was busied with a bit of fancywork , Miss Atherton was busy in rummaging in her trunks among a number of letters and trinkets , when looking up , she said : " Fanny , what a dull day -- it 's enough to give one the horrors to look out ;	fic_1840_7332.txt-2076-49
it be no difficult work to follow the course the brute have take with his victim $ for bit of clothing and hair and stain of blood be plentiful enough on the bush through which he have drag his prey $	18	4	bit	It was no difficult work to follow the course the brute had taken with his victim , for bits of clothing and hair and stains of blood were plentiful enough on the bushes through which he had dragged his prey .	mag_1858_506103.txt-91-18
doat on her charm $ as miser doat on pelf and like narcissus pine for pretty self $ check her betime $ before too late you find self love the ruling passion of her mind $ ere she assume those gesture $ and grimace $ which pretty simpleton mistake for grace $ who set themselves up beauty by profession $ and think to hold all heart in their possession $ $ as boy string bird 's egg on a bit of thread $ by charm $ which rival goddesses might dread $	79	4	bit	Doat on her charms , as misers doat on pelf And like Narcissus pines for pretty self , Check her betimes , before too late you find Self love the ruling passion of her mind ; Ere she assume those gestures , and grimaces , Which pretty simpletons mistake for graces , Who set themselves up beauties by profession , And think to hold all hearts in their possession , ( As boys string bird 's eggs on a bit of thread ) By charms , which rival goddesses might dread .	fic_1818_7631.txt-303-79
and your wife $ like sensible woman $ as our wife and daughter be $ would $ if by accident they do meet them $ never let you have a bit of sleep until you send them to old graspum 's flesh-market $ have them sell $ and the money put safely into their hand $	30	4	bit	And your wives , like sensible women , as our wives and daughters are , would , if by accident they did meet them , never let you have a bit of sleep until you sent them to old Graspum 's flesh-market , had them sold , and the money put safely into their hands .	fic_1856_1281.txt-1700-30
over the first door be the word $ $ hopital des foux $ $ over the second $ $ hopital des malades $ $ and over the third $ $ hopital des gueux $ another caricature represent law sit in a large caldron $ boil over the flame of popular mad ness $ surround by an impetuous multitude $ who /z/ be pour all their gold and silver into it $ and receive gladly in exchange the bit of paper which he distribute among them by handful $	77	4	bit	Over the first door are the words , " Hopital des Foux , " over the second , " Hopital des Malades , " and over the third , " Hopital des Gueux " Another caricature represented Law sitting in a large caldron , boiling over the flames of popular mad ness , surrounded by an impetuous multitude , who /z/ were pouring all their gold and silver into it , and receiving gladly in exchange the bits of paper which he distributed among them by handfuls .	nf_1859_747504.txt-1366-77
though i be a small bit of an irishman $ i sha	5	4	bit	Though I am a small bit of an Irishman , I sha	fic_1826_8999.txt-271-5
maria $ ' she would say $ ' of a thing with a weasel of dirty paint in his hand $ and a bit of canvas $ cut $ may be $ from some old ship 's sail $ before him $ and he try to get some curious notion upon it $	23	4	bit	Maria , ' she would say , ' of a thing with a weasel of dirty paints in his hands , and a bit of canvas , cut , may be , from some old ship 's sail , before him , and he trying to get some curious notion upon it !	fic_1858_1282.txt-3157-23
betsey hope the lady would n't go out to ride in her carriage $ and forget $ as she sometimes do $ to pay her mother $ and she hope the cook would give her some cold tea to warm for their supper $ and perhaps a bit of meat $ or some potato $	47	4	bit	Betsey hoped the lady would n't go out to ride in her carriage , and forget , as she sometimes did , to pay her mother ; and she hoped the cook would give her some cold tea to warm for their supper , and perhaps a bit of meat , or some potatoes .	fic_1853_3465.txt-1016-47
take a hundred and fifty fine large oyster $ and pick off carefully the bit of shell that may be stick to them $	14	4	bit	Take a hundred and fifty fine large oysters , and pick off carefully the bits of shell that may be sticking to them .	nf_1837_757476.txt-767-14
then remember the note $ she hand it to him $ and turn toward the fire $ stoop down to fix a bit of coal which be in danger of drop from the grate	22	4	bit	Then remembering the note , she handed it to him , and turning toward the fire , stooped down to fix a bit of coal which was in danger of dropping from the grate	fic_1860_9168.txt-3231-22
but as i be say $ my lady 's mother be dead $ she die when my lady be a bit of a child $ and many be the day i have carry her in my arm $ and learn have her to speak english $	20	4	bit	But as I was saying , my lady 's mother is dead , she died when my lady was a bit of a child -- and many 's the day I 've carried her in my arms , and learn 'd her to spake English .	fic_1827_7261.txt-940-20
$ well $ simon $ $ say carrie $ $ i be so glad you be here with him $ i should never take a bit of comfort if you be not $	25	4	bit	" Well , Simon , " said Carrie , " I 'm so glad you are here with him ; I should never take a bit of comfort if you were not .	fic_1856_5515.txt-524-25
the merchant might be content with his princely mansion $ comfortably garnish with all the appliance for bed $ book $ and board $ but the lady must astonish her opposite neighbor $ by the magnificence of her curtain $ and must ransack marley 's or baudouine $ for some bit of furniture more outr than any in the possession of her very dear friend madame somebody else $	50	4	bit	The merchant might be content with his princely mansion , comfortably garnished with all the appliances for bed , books , and board ; but the lady must astonish her opposite neighbors , by the magnificence of her curtains , and must ransack Marley 's or Baudouine , for some bit of furniture more outr than any in the possession of her very dear friend Madame Somebody else .	fic_1850_7222.txt-1753-50
she might well say that $ but divil a bit of her be i go to lave if she have n't a tould me $	9	4	bit	she might well say that -- but divil a bit of her was I going to lave if she had n't a tould me .	fic_1827_7261.txt-944-9
$ just read me a bit of fresh court news $ will you $ $	5	4	bit	" Just read me a bit of fresh Court news , will you ? "	fic_1848_7193.txt-4338-5
and a magnifying-glass $ abroad after flower and butterfly or bit of variegated flint $ and there another group $ their cheek flush with joy and their eye light with girlish hope $ ascending and descend by the hour $ like the shape that be see by the patriarch $ between the top of the cliff and the narrow beach below $ and by a path as like a ladder as a path could well be $ here a cottage or two half bury among the tree $ and there a fisherman 's hut which appear either to have slip down $ hut hedge earth and all $ from the very top of the cliff $ or to have be carry where it be by a very high tide $	10	4	bit	and a magnifying-glass , abroad after flowers and butterflies or bits of variegated flint ; and there another group , their cheeks flushed with joy and their eyes lighted with girlish hope , ascending and descending by the hour -- like the shapes that were seen by the patriarch -- between the top of the cliff and the narrow beach below , and by a path as like a ladder as a path could well be : here a cottage or two half buried among the trees , and there a fisherman 's hut which appears either to have slipped down , hut hedges earth and all , from the very top of the cliff , or to have been carried where it is by a very high tide .	fic_1830_7238.txt-227-10
